step,loss
0,2.364031
1,2.701080
2,2.772660
3,3.827366
4,4.466476
5,3.955834
6,3.894886
7,3.544091
8,2.836130
9,3.369651
10,4.824592
11,2.981426
12,4.010386
13,3.069513
14,4.037479
15,3.406712
16,3.320283
17,4.565161
18,3.260917
19,2.671303
20,2.847237
21,2.804212
22,3.113537
23,2.439497
24,3.110487
25,2.345183
26,3.220098
27,2.334512
28,2.753407
29,2.259502
30,2.106525
31,2.855565
32,2.267133
33,2.838522
34,2.240369
35,2.333587
36,2.107034
37,2.254623
38,2.267225
39,2.094167
40,2.042941
41,1.924717
42,2.205727
43,2.005464
44,2.038446
45,2.144042
46,1.821750
47,1.902755
48,1.911659
49,1.959298
50,1.913706
51,1.888432
52,2.130567
53,1.991608
54,2.176362
55,2.077550
56,2.076716
57,2.001720
58,2.075063
59,1.966614
60,2.025594
61,2.071235
62,1.904282
63,1.803696
64,1.960771
65,1.996024
66,1.957825
67,2.020841
68,1.926759
69,2.089826
70,2.183882
71,1.975503
72,1.925975
73,2.030334
74,2.021686
75,2.055803
76,2.006540
77,1.844423
78,1.955317
79,1.943714
80,1.943671
81,1.852799
82,1.858716
83,1.801150
84,2.030820
85,1.848290
86,1.879178
87,1.855228
88,1.971488
89,1.812107
90,1.845751
91,1.838455
92,1.782616
93,1.932102
94,1.810709
95,1.939038
96,1.741345
97,1.935756
98,1.794971
99,1.842623
100,1.881340
101,1.874017
102,1.816193
103,1.788485
104,1.732477
105,1.863375
106,1.658166
107,1.852927
108,1.749858
109,1.649503
110,1.701842
111,1.644428
112,1.752729
113,1.834650
114,1.625351
115,1.602569
116,1.740525
117,1.677269
118,1.788530
119,1.887350
120,1.740023
121,1.835813
122,1.709360
123,1.646104
124,1.677174
125,1.685114
126,1.865493
127,1.722647
128,1.743982
129,1.627223
130,1.747255
131,1.670505
132,1.628944
133,1.801285
134,1.722116
135,1.695236
136,1.659809
137,1.617377
138,1.630339
139,1.607006
140,1.643693
141,1.784250
142,1.687301
143,1.596295
144,1.599463
145,1.651609
146,1.707385
147,1.516801
148,1.696682
149,1.567709
150,1.671152
151,1.674583
152,1.682055
153,1.857060
154,1.684285
155,1.626954
156,1.734576
157,1.546451
158,1.661482
159,1.556091
160,1.538781
161,1.390826
162,1.645450
163,1.684018
164,1.545129
165,1.531164
166,1.605597
167,1.447226
168,1.770181
169,1.619182
170,1.747408
171,1.663801
172,1.742885
173,1.824534
174,1.506296
175,1.651534
176,1.698055
177,1.659849
178,1.646776
179,1.552688
180,1.521739
181,1.565444
182,1.542117
183,1.605005
184,1.513545
185,1.426728
186,1.597411
187,1.662708
188,1.446967
189,1.690474
190,1.606231
191,1.540959
192,1.533022
193,1.488299
194,1.631643
195,1.448755
196,1.612584
197,1.426168
198,1.494780
199,1.565664
