step,fwd_ms,bwd_ms,opt_ms,total_ms
0,282.422,625.298,43.973,951.694
1,233.194,528.452,6.241,767.887
2,214.864,567.021,5.352,787.237
3,244.677,589.859,5.471,840.007
4,222.795,527.266,5.635,755.695
5,203.630,760.494,5.784,969.908
6,207.608,792.025,6.159,1005.792
7,237.947,762.904,5.853,1006.705
8,204.490,733.330,5.803,943.622
9,227.822,569.459,5.623,802.904
10,215.839,713.106,6.052,934.996
11,201.103,509.099,5.849,716.051
12,396.050,819.115,6.235,1221.400
13,190.029,586.713,5.872,782.614
14,199.659,532.049,5.900,737.608
15,398.623,588.005,5.983,992.611
16,228.852,764.984,5.744,999.579
17,228.513,736.294,6.275,971.083
18,226.209,759.610,5.815,991.634
19,227.373,733.664,5.775,966.812
20,224.988,571.183,6.206,802.377
21,219.817,527.227,5.523,752.566
22,201.909,553.211,6.333,761.453
23,221.331,516.104,5.339,742.773
24,219.057,582.825,5.345,807.228
25,231.683,546.549,5.588,783.820
26,227.201,575.621,5.625,808.447
27,227.213,577.625,5.329,810.167
28,215.774,536.503,5.412,757.689
29,229.549,525.414,5.420,760.383
30,230.669,573.642,5.376,809.687
31,232.553,589.568,5.373,827.494
32,213.500,543.314,5.837,762.651
33,194.521,546.424,5.874,746.820
34,187.064,597.878,6.238,791.179
35,189.696,615.334,6.181,811.211
36,202.052,605.137,5.925,813.114
37,230.339,566.313,6.216,802.868
38,218.625,576.917,5.317,800.859
39,228.712,581.925,5.354,815.991
40,225.743,545.769,5.659,777.171
41,215.587,603.180,6.326,825.093
42,224.673,552.136,5.951,782.760
43,200.344,571.273,5.808,777.425
44,207.238,561.118,5.731,774.088
45,230.677,573.196,5.984,809.857
46,231.161,570.888,5.711,807.760
47,208.992,582.107,6.270,797.369
48,227.129,556.683,6.232,790.044
49,223.216,566.781,5.633,795.631
50,229.180,561.407,5.671,796.257
51,217.008,570.484,13.025,800.517
52,216.747,582.072,5.461,804.280
53,224.862,559.468,5.844,790.175
54,195.913,534.013,5.968,735.894
55,188.735,610.167,6.220,805.122
56,194.983,544.036,5.347,744.366
57,176.337,554.498,5.859,736.693
58,214.532,518.502,5.420,738.453
59,212.943,512.994,5.306,731.243
60,197.576,557.965,6.202,761.742
61,196.899,550.611,5.535,753.044
62,222.949,611.632,6.145,840.726
63,208.785,557.270,5.498,771.553
64,238.399,622.737,5.344,866.481
65,215.136,556.308,5.810,777.254
66,219.023,650.976,5.839,875.839
67,206.204,559.551,5.585,771.340
68,218.494,526.927,6.161,751.583
69,234.099,551.260,5.920,791.278
70,232.904,583.677,5.384,821.965
71,225.091,558.547,5.976,789.614
72,206.076,545.221,5.591,756.888
73,206.784,510.833,6.067,723.684
74,208.815,496.812,5.561,711.188
75,207.716,545.959,5.353,759.028
76,202.651,543.890,5.672,752.213
77,218.058,522.238,6.373,746.668
78,201.413,541.961,5.649,749.023
79,221.201,567.734,6.146,795.081
80,229.224,561.859,5.674,796.757
81,233.615,561.581,6.085,801.281
82,220.085,547.693,5.959,773.737
83,211.082,495.050,5.377,711.510
84,203.499,560.121,5.693,769.313
85,198.819,525.316,5.769,729.904
86,188.928,468.323,16.913,674.164
87,194.924,507.423,5.866,708.213
88,175.949,474.669,5.832,656.450
89,191.195,524.517,6.165,721.876
90,190.067,521.006,6.228,717.302
91,207.233,509.782,6.096,723.111
92,211.845,493.268,13.205,718.318
93,229.903,527.473,5.774,763.150
94,215.327,561.153,6.244,782.723
95,217.559,530.661,5.491,753.711
96,207.358,530.712,5.531,743.601
97,191.232,543.766,5.700,740.698
98,222.814,544.300,5.689,772.802
99,222.930,561.555,5.942,790.427
100,200.343,508.196,6.168,714.707
101,196.275,543.788,6.237,746.301
102,192.816,544.981,6.107,743.904
103,177.935,554.360,5.649,737.944
104,204.696,513.730,6.269,724.695
105,184.692,531.201,6.016,721.908
106,189.404,513.741,6.166,709.311
107,199.249,580.131,6.114,785.493
108,192.370,509.220,5.630,707.221
109,188.250,476.612,6.307,671.169
110,189.423,478.616,5.956,673.995
111,185.796,499.228,5.931,690.955
112,211.249,521.729,6.216,739.194
113,183.873,563.049,6.212,753.134
114,189.618,557.682,6.226,753.525
115,179.232,517.202,5.660,702.093
116,216.013,554.134,5.907,776.054
117,200.855,537.699,5.359,743.912
118,201.217,550.769,5.793,757.780
119,187.303,542.541,5.646,735.490
120,201.435,522.798,5.707,729.941
121,186.221,570.045,6.122,762.388
122,205.173,501.379,6.102,712.654
123,197.252,554.982,6.266,758.500
124,194.383,532.941,5.760,733.084
125,193.113,568.014,6.227,767.355
126,189.407,563.047,6.081,758.535
127,188.111,507.570,6.245,701.926
128,194.010,463.179,6.239,663.428
129,186.608,535.941,5.857,728.406
130,184.682,503.970,5.367,694.018
131,169.537,517.832,13.711,701.081
132,182.539,541.469,6.239,730.248
133,185.471,529.946,6.276,721.693
134,213.034,514.073,5.829,732.936
135,204.097,559.525,5.325,768.947
136,213.637,535.443,5.384,754.464
137,208.713,565.982,5.379,780.074
138,194.206,544.816,6.007,745.029
139,173.663,556.826,6.231,736.720
140,201.022,503.516,6.058,710.596
141,215.281,520.060,5.554,740.895
142,203.157,537.459,5.963,746.578
143,215.634,564.261,5.478,785.373
144,202.625,561.846,6.278,770.748
145,193.459,501.778,5.990,701.228
146,190.604,542.764,6.189,739.557
147,177.390,519.502,5.467,702.358
148,207.668,511.706,5.867,725.241
149,191.117,528.642,6.043,725.802
150,203.874,528.110,5.461,737.445
151,192.390,545.151,5.466,743.008
152,203.988,537.127,5.789,746.904
153,188.004,567.543,5.725,761.271
154,185.082,528.017,6.354,719.454
155,196.622,516.086,6.100,718.808
156,219.189,550.480,5.399,775.068
157,194.532,556.123,5.455,756.110
158,221.669,515.001,5.906,742.576
159,204.007,561.125,6.084,771.216
160,210.352,534.463,5.978,750.793
161,212.006,532.707,5.638,750.351
162,222.186,539.855,6.084,768.125
163,204.824,562.064,5.396,772.284
164,214.395,531.409,6.238,752.042
165,195.633,519.680,6.184,721.497
166,201.331,522.628,6.325,730.285
167,192.411,502.199,5.880,700.490
168,198.464,536.036,6.202,740.702
169,208.226,547.818,5.291,761.335
170,199.887,542.952,5.730,748.569
171,215.818,524.926,5.685,746.429
172,196.820,559.263,5.609,761.693
173,183.443,534.663,5.657,723.764
174,238.546,513.436,6.236,758.218
175,209.863,544.546,5.681,760.090
176,208.224,526.157,5.884,740.265
177,201.184,532.193,5.800,739.177
178,211.133,541.738,5.419,758.289
179,204.442,569.706,5.943,780.091
180,222.268,534.755,5.848,762.872
181,206.468,525.982,6.129,738.580
182,217.941,547.916,6.040,771.897
183,201.791,512.162,6.118,720.070
184,202.914,532.261,5.976,741.151
185,218.022,547.068,6.285,771.375
186,206.211,527.442,6.291,739.944
187,203.882,521.976,6.236,732.093
188,204.044,550.840,6.178,761.062
189,198.790,537.279,5.867,741.936
190,182.832,527.877,6.079,716.788
191,212.733,560.240,6.036,779.010
192,197.259,551.621,6.022,754.901
193,203.876,520.397,5.998,730.271
194,213.115,511.117,6.063,730.295
195,447.664,651.335,90.274,1189.274
196,188.317,565.738,5.608,759.663
197,170.880,542.176,9.444,722.501
198,188.006,468.355,5.981,662.342
199,184.499,558.932,5.933,749.364
200,172.365,521.251,5.678,699.294
201,195.788,493.074,12.312,701.173
202,213.547,543.674,8.245,765.466
203,221.455,532.701,6.545,760.700
204,212.896,543.352,5.589,761.837
205,208.324,538.512,5.992,752.828
206,212.407,550.644,5.373,768.424
207,202.088,577.817,5.610,785.515
208,209.699,538.397,6.173,754.269
209,182.127,533.499,6.169,721.795
210,208.109,518.442,6.043,732.595
211,206.660,528.418,6.005,741.083
212,206.905,554.772,5.952,767.629
213,213.739,552.496,5.515,771.751
214,194.290,544.034,5.573,743.897
215,204.577,514.997,6.430,726.004
216,204.456,555.011,6.124,765.591
217,206.856,507.768,6.003,720.628
218,210.210,549.989,5.956,766.155
219,223.590,557.892,5.610,787.092
220,203.813,549.728,5.683,759.224
221,214.653,515.411,5.758,735.823
222,204.146,533.815,6.035,743.996
223,225.146,552.104,5.778,783.028
224,208.369,560.380,5.538,774.288
225,213.465,568.173,5.794,787.432
226,201.721,546.274,5.984,753.980
227,206.636,524.801,6.274,737.711
228,180.157,492.779,5.458,678.395
229,192.378,496.615,5.783,694.775
230,188.671,548.051,5.486,742.207
231,211.008,562.203,5.866,779.077
232,202.572,495.372,5.879,703.824
233,197.138,551.996,5.838,754.972
234,188.327,534.459,6.046,728.832
235,219.360,506.600,5.832,731.792
236,189.558,530.381,6.156,726.095
237,199.980,523.923,6.511,730.413
238,204.344,566.158,5.521,776.023
239,228.847,525.345,5.690,759.882
240,213.701,543.563,6.206,763.470
241,209.833,545.556,6.252,761.641
242,202.252,524.761,5.585,732.599
243,210.646,550.274,5.628,766.547
244,190.261,546.370,6.154,742.784
245,182.113,509.023,6.354,697.491
246,189.145,534.762,6.174,730.082
247,191.601,481.853,6.446,679.900
248,189.146,490.095,6.029,685.270
249,224.643,546.035,6.507,777.185
250,204.226,549.941,5.558,759.725
251,223.254,529.436,5.955,758.646
252,210.396,549.461,6.071,765.929
253,199.274,541.793,6.086,747.153
254,190.294,511.403,6.292,707.988
255,169.387,518.829,6.102,694.318
256,174.954,539.408,6.572,720.935
257,168.821,515.074,9.851,693.745
258,178.534,526.716,6.513,711.763
259,181.881,531.487,6.105,719.474
260,189.028,541.779,6.616,737.423
261,204.305,527.129,6.171,737.606
262,199.592,550.838,5.788,756.218
263,192.255,500.535,6.196,698.986
264,184.238,551.010,9.039,744.288
265,207.394,538.259,6.490,752.143
266,188.711,480.726,6.126,675.562
267,205.604,498.069,5.607,709.280
268,197.548,490.713,6.138,694.398
269,206.969,525.692,5.392,738.053
270,199.892,508.911,6.254,715.057
271,209.673,529.625,6.031,745.329
272,205.724,521.710,6.548,733.983
273,187.707,529.993,6.074,723.775
274,188.007,520.666,5.828,714.500
275,208.569,528.566,6.196,743.332
276,193.295,541.279,6.375,740.949
277,187.648,548.581,6.075,742.304
278,199.745,524.991,6.452,731.189
279,194.862,541.227,5.611,741.700
280,190.713,512.276,6.286,709.275
281,169.362,554.974,6.363,730.699
282,190.125,564.944,6.174,761.242
283,170.449,554.444,6.410,731.303
284,181.014,542.013,6.009,729.036
285,199.660,529.338,5.781,734.779
286,185.716,533.790,6.195,725.701
287,188.851,534.716,6.138,729.705
288,167.006,571.388,6.134,744.528
289,166.569,542.022,6.394,714.985
290,167.260,547.908,6.479,721.647
291,170.596,580.125,6.364,757.084
292,206.380,541.088,6.017,753.485
293,186.472,561.976,6.085,754.534
294,184.980,570.521,5.937,761.438
295,181.551,564.987,6.289,752.827
296,171.033,572.066,6.302,749.401
297,201.318,509.762,6.009,717.089
298,172.601,560.714,6.127,739.443
299,197.701,504.258,6.187,708.145
300,178.451,564.799,6.497,749.747
301,187.826,509.412,5.712,702.951
302,184.325,561.120,5.983,751.429
303,187.853,545.466,6.081,739.401
304,170.809,558.707,6.200,735.717
305,207.442,565.621,6.348,779.410
306,168.039,525.308,6.035,699.382
307,190.878,526.048,6.314,723.240
308,170.173,537.339,5.886,713.397
309,166.969,567.959,5.910,740.838
310,175.668,572.091,13.254,761.013
311,183.557,566.111,6.006,755.674
312,166.229,580.463,6.302,752.994
313,202.487,573.915,6.011,782.413
314,179.374,572.116,6.461,757.951
