step,grad_l2
0,3.111012
1,4.537611
2,6.198039
3,9.985208
4,7.149430
5,7.750570
6,9.276856
7,9.149220
8,5.985435
9,6.345571
10,9.159030
11,2.669294
12,2.378382
13,3.896562
14,1.757950
15,2.901732
16,3.011276
17,2.080700
18,1.665940
19,2.462013
20,1.735334
21,1.891559
22,1.687346
23,1.546004
24,1.503244
25,1.474647
26,0.919552
27,1.278557
28,0.854665
29,0.758824
30,0.627021
31,0.977670
32,1.092732
33,1.527930
34,0.530396
35,0.819257
36,0.653108
37,0.741763
38,0.330631
39,1.019491
40,0.633640
41,0.455213
42,0.847298
43,0.709884
44,0.509126
45,0.634619
46,0.367983
47,0.481839
48,0.706617
49,0.671697
50,0.536506
51,0.535330
52,0.440689
53,0.580832
54,0.496187
55,0.337448
56,0.538695
57,0.435621
58,0.865683
59,0.604493
60,0.342314
61,0.430758
62,0.371711
63,0.427383
64,0.613935
65,0.373823
66,0.440586
67,0.367469
68,0.602918
69,0.499836
70,0.413609
71,0.365385
72,0.475738
73,0.548504
74,0.738474
75,0.563243
76,0.640362
77,0.394088
78,0.426338
79,0.449710
80,0.468154
81,0.481810
82,0.439971
83,0.442226
84,0.615499
85,0.526077
86,0.599859
87,0.412463
88,0.426777
89,0.748624
90,0.348716
91,0.486800
92,0.342917
93,0.318703
94,0.506723
95,0.341621
96,0.502876
97,0.525876
98,0.413794
99,0.394346
100,0.407002
101,0.823416
102,0.582839
103,0.630522
104,0.358772
105,0.342316
106,0.565802
107,0.465287
108,0.352085
109,0.428762
110,0.483128
111,0.411508
112,0.465585
113,0.381458
114,0.352143
115,0.432212
116,0.638323
117,0.460056
118,0.426505
119,0.500621
120,0.444106
121,0.349565
122,0.360807
123,0.373913
124,0.393058
125,0.406675
126,0.456543
127,0.612320
128,0.380151
129,0.501912
130,0.493520
131,0.567527
132,0.596571
133,0.437045
134,0.567012
135,0.437946
136,0.452851
137,0.445398
138,0.573189
139,0.386465
140,0.546158
141,0.579831
142,0.567457
143,0.577344
144,0.652379
145,0.534935
146,0.581714
147,0.633891
148,0.590623
149,0.629126
150,0.564617
151,0.590100
152,0.618041
153,0.924796
154,0.707830
155,0.790812
156,0.860863
157,0.679133
158,0.497563
159,0.575356
160,0.563593
161,0.610647
162,0.695159
163,0.503016
164,0.450202
165,0.555310
166,0.647253
167,0.718319
168,0.675195
169,0.657386
170,0.816989
171,0.785038
172,0.850965
173,0.533007
174,0.709071
175,0.818286
176,0.744618
177,0.737810
178,0.609701
179,0.632191
180,0.834361
181,0.846987
182,0.619388
183,0.604701
184,0.714457
185,0.726209
186,0.752194
187,0.582805
188,0.723998
189,0.852555
190,0.659794
191,0.851804
192,0.851799
193,0.968348
194,0.794563
195,0.834726
196,0.976060
197,0.726938
198,0.859646
199,0.848814
200,1.177817
201,0.658930
202,0.919733
203,0.808841
