step,fwd_ms,bwd_ms,opt_ms,total_ms
0,276.110,608.261,44.234,928.605
1,233.865,547.241,5.362,786.468
2,218.599,522.135,5.662,746.396
3,239.984,545.175,5.421,790.580
4,214.644,540.372,5.655,760.672
5,230.856,575.299,5.737,811.892
6,220.994,528.212,5.992,755.198
7,253.604,537.998,6.072,797.674
8,239.087,514.362,5.355,758.805
9,225.770,560.291,5.801,791.863
10,212.563,546.053,5.916,764.532
11,228.601,583.901,6.059,818.561
12,209.727,530.990,5.203,745.920
13,240.108,606.164,5.238,851.510
14,222.553,544.452,5.666,772.671
15,232.260,558.889,5.223,796.372
16,229.808,612.277,5.379,847.464
17,215.848,506.736,6.269,728.853
18,216.881,570.565,5.873,793.319
19,221.167,513.032,5.875,740.074
20,196.727,522.972,5.525,725.225
21,184.725,481.965,6.059,672.749
22,177.183,507.874,5.946,691.003
23,204.773,471.006,5.719,681.498
24,236.061,558.923,5.255,800.239
25,224.461,573.373,6.065,803.900
26,222.766,552.024,5.497,780.287
27,230.820,559.990,5.221,796.031
28,214.928,543.591,5.242,763.762
29,222.954,559.497,5.707,788.159
30,213.627,550.655,5.770,770.052
31,216.853,562.408,5.199,784.460
32,230.657,580.393,5.454,816.505
33,230.615,556.957,5.509,793.081
34,227.083,586.216,5.248,818.547
35,214.928,530.228,6.122,751.278
36,206.912,528.408,5.832,741.151
37,210.265,532.228,6.095,748.588
38,226.083,578.166,5.267,809.516
39,208.853,526.737,5.624,741.214
40,217.962,561.153,5.989,785.104
41,219.080,546.935,5.694,771.709
42,223.124,595.819,6.222,825.164
43,227.468,533.995,12.284,773.748
44,219.783,577.645,5.871,803.299
45,225.239,554.697,5.245,785.180
46,233.564,565.066,5.429,804.059
47,231.457,548.409,6.044,785.910
48,223.867,541.131,6.184,771.182
49,217.422,567.953,5.909,791.284
50,213.944,522.678,6.059,742.680
51,218.782,565.019,5.714,789.515
52,236.730,562.475,5.328,804.534
53,206.835,572.578,5.987,785.401
54,224.865,546.385,5.180,776.431
55,227.457,561.677,6.219,795.353
56,207.294,536.771,5.464,749.529
57,195.259,522.794,6.087,724.139
58,212.826,513.047,5.826,731.699
59,216.917,527.607,6.127,750.650
60,244.545,572.850,5.290,822.685
61,226.915,551.962,5.688,784.565
62,226.304,552.422,5.164,783.890
63,213.790,579.978,5.483,799.251
64,220.818,564.235,5.506,790.558
65,209.398,548.192,6.147,763.737
66,224.924,544.621,6.046,775.591
67,237.538,569.341,5.285,812.164
68,233.980,594.808,5.200,833.989
69,230.101,550.831,6.195,787.127
70,223.234,566.141,5.445,794.819
71,208.627,538.547,6.122,753.296
72,197.076,538.540,5.489,741.106
73,198.599,498.273,6.069,702.941
74,200.373,502.318,6.085,708.776
75,240.219,550.964,5.232,796.416
76,202.625,560.014,5.600,768.239
77,226.785,522.786,5.853,755.424
78,208.972,542.183,6.164,757.319
79,229.786,556.709,5.470,791.965
80,230.991,569.687,6.199,806.877
81,214.257,564.723,6.065,785.045
82,230.880,559.676,5.503,796.058
83,218.296,528.540,5.972,752.808
84,214.189,557.752,6.013,777.953
85,222.799,568.326,5.476,796.601
86,216.320,546.883,5.733,768.936
87,224.717,584.142,5.463,814.322
88,215.397,523.309,6.123,744.829
89,223.953,561.463,5.446,790.862
90,234.212,552.852,5.833,792.898
91,222.598,556.436,5.685,784.719
92,229.266,583.956,5.249,818.471
93,227.036,579.747,5.292,812.075
94,230.465,577.478,5.698,813.641
95,233.444,558.189,5.894,797.528
96,229.054,581.813,5.551,816.418
97,225.113,585.753,5.813,816.679
98,229.787,560.180,5.527,795.495
99,211.796,576.015,6.169,793.979
100,231.756,564.735,5.586,802.077
101,215.602,584.788,5.409,805.799
102,225.159,565.607,5.434,796.200
103,215.938,583.085,5.284,804.307
104,230.139,554.207,5.515,789.861
