step,grad_l2
0,3.361384
1,4.471009
2,4.290253
3,6.518499
4,6.629171
5,7.537010
6,11.206536
7,9.688495
8,8.348818
9,7.823020
10,8.317746
11,5.552639
12,4.137887
13,5.071562
14,6.007738
15,3.245792
16,3.283752
17,3.943509
18,9.176986
19,1.943863
20,2.272889
21,2.575630
22,1.791067
23,1.436368
24,3.184449
25,1.694849
26,1.680125
27,1.811471
28,1.394000
29,1.298678
30,0.733269
31,0.980814
32,1.172502
33,0.787216
34,0.673992
35,0.821754
36,0.856032
37,1.265730
38,0.356709
39,0.491499
40,0.807828
41,0.644154
42,1.035854
43,0.588815
44,0.772053
45,0.846013
46,0.955151
47,0.767806
48,0.743625
49,0.489931
