step,fwd_ms,bwd_ms,opt_ms,total_ms
0,2379.253,4551.395,43.801,6974.449
1,2166.148,4240.562,14.795,6421.505
2,2316.943,4152.859,14.741,6484.543
3,2261.795,4297.916,14.908,6574.619
4,2034.859,4188.557,14.475,6237.891
5,2233.981,4115.384,14.893,6364.258
6,2485.638,4317.545,14.437,6817.620
7,1996.999,4171.016,14.559,6182.575
8,2375.044,4230.227,15.253,6620.525
9,1935.390,4367.576,14.544,6317.510
10,2135.510,4239.554,14.836,6389.899
11,2191.547,4303.988,14.641,6510.176
12,2218.203,4311.843,14.922,6544.968
13,2154.181,4318.816,14.584,6487.580
14,2185.531,4215.633,14.597,6415.760
15,2302.426,4255.809,15.124,6573.359
16,2223.806,4337.532,14.679,6576.017
17,2054.707,4322.025,14.652,6391.384
18,2025.431,4405.676,14.646,6445.752
19,2034.094,4160.689,14.610,6209.393
20,1984.384,4064.507,14.487,6063.378
21,2047.265,4331.865,14.503,6393.633
22,2060.427,4276.615,14.648,6351.690
23,2091.210,4369.763,14.535,6475.508
24,2144.244,4451.299,14.563,6610.106
25,2236.840,4434.398,14.512,6685.750
26,2155.494,4402.112,14.555,6572.161
27,2147.398,4313.191,14.504,6475.093
28,2100.062,4315.979,14.601,6430.642
29,2291.592,4339.982,14.551,6646.124
30,2038.505,4364.665,15.346,6418.516
31,2105.788,4289.099,14.634,6409.521
32,2186.294,4232.670,14.555,6433.520
33,2095.845,4297.544,14.633,6408.021
34,2269.345,4373.773,14.585,6657.703
35,2130.720,4328.209,14.608,6473.537
36,2027.564,4387.156,14.559,6429.280
37,2152.835,4270.184,14.629,6437.649
38,2019.702,4329.990,14.411,6364.104
39,2256.060,4287.475,14.665,6558.200
40,2124.249,4416.952,14.668,6555.868
41,2146.721,4220.464,14.560,6381.746
42,2233.522,4383.491,14.646,6631.659
43,2075.322,4267.917,14.747,6357.986
44,2067.148,4362.197,14.692,6444.037
45,2112.466,4350.225,14.302,6476.993
46,2117.066,4318.002,14.528,6449.596
47,2125.379,4359.086,14.545,6499.010
48,2126.466,4403.018,14.461,6543.945
49,2072.195,4260.634,14.605,6347.434
50,2092.433,4140.873,14.617,6247.923
51,2155.138,4234.222,14.531,6403.891
52,2099.575,4209.669,15.637,6324.881
53,2214.070,4347.730,14.594,6576.395
54,2062.872,4239.722,14.680,6317.274
55,2237.737,4211.473,14.582,6463.792
56,1980.918,4124.969,14.520,6120.407
57,2312.676,4227.535,14.463,6554.674
58,2211.570,4115.860,14.563,6341.993
59,2303.089,4339.131,15.567,6657.787
60,2127.983,4157.691,14.582,6300.256
61,2377.752,4331.021,14.592,6723.365
62,2092.184,4340.120,16.222,6448.527
63,2170.152,4163.553,14.546,6348.251
64,1966.692,4211.319,14.716,6192.728
65,2388.670,4134.475,14.625,6537.770
66,2110.630,4135.868,14.491,6260.989
67,2401.703,4045.883,14.706,6462.292
68,2656.405,4251.289,14.642,6922.336
69,2295.679,4389.532,14.471,6699.682
70,2082.213,4239.456,14.484,6336.153
71,2100.967,4148.072,14.457,6263.496
72,2061.519,4157.015,14.720,6233.253
73,2184.659,4260.720,14.586,6459.965
74,2252.365,3997.856,14.480,6264.702
75,2466.663,4177.757,14.611,6659.030
76,2313.279,3949.873,14.567,6277.718
77,2393.801,4222.395,14.522,6630.717
78,1981.193,4183.738,14.489,6179.420
79,2033.898,4125.616,14.759,6174.273
80,2036.136,4166.389,14.648,6217.172
81,2160.850,4194.881,14.998,6370.729
82,2011.789,4184.573,14.479,6210.841
83,2163.149,4080.826,14.585,6258.559
84,2221.069,4239.270,14.683,6475.022
85,2026.705,4059.650,14.621,6100.976
86,1969.732,4105.711,14.678,6090.121
87,2016.890,4210.469,14.457,6241.815
88,1930.153,4377.954,14.619,6322.725
89,1998.631,3982.484,14.589,5995.703
90,2218.884,4151.992,14.561,6385.437
91,2325.973,4320.385,14.609,6660.967
92,2036.781,4291.413,14.847,6343.041
93,1930.309,4138.930,14.540,6083.779
94,2160.608,4112.898,14.533,6288.039
95,2042.075,4209.601,14.611,6266.287
96,2051.804,4209.024,14.850,6275.679
97,2016.950,4174.895,14.531,6206.375
98,2251.874,4096.862,14.396,6363.133
99,2050.681,4000.988,14.759,6066.429
100,2285.417,4159.727,14.563,6459.707
101,2278.691,4080.114,14.748,6373.554
102,2202.498,4340.501,14.505,6557.504
103,2086.612,3999.566,14.653,6100.831
104,2171.653,4144.805,14.641,6331.100
105,2348.271,4071.968,14.569,6434.808
106,2138.638,4204.518,14.625,6357.781
107,2160.869,4165.246,14.372,6340.487
108,1958.298,4257.134,14.654,6230.086
109,2182.358,4099.798,14.563,6296.719
110,2197.903,4046.031,14.743,6258.677
111,2330.418,4274.929,14.806,6620.153
112,2329.560,4171.983,14.442,6515.985
113,2155.478,4100.739,14.507,6270.725
114,2312.072,4140.605,14.371,6467.049
115,2113.605,4157.995,14.565,6286.165
116,2284.765,4303.308,14.463,6602.536
117,2081.457,4214.352,14.395,6310.204
118,2328.442,4364.377,14.593,6707.411
119,2188.531,4337.508,14.728,6540.767
120,2382.820,4108.943,14.569,6506.331
121,2193.078,4079.622,14.587,6287.287
122,2401.404,4158.780,14.493,6574.677
123,2267.612,4102.202,14.449,6384.263
124,2394.266,4006.777,14.826,6415.869
125,2337.914,4144.603,14.703,6497.219
126,2424.235,3934.943,14.548,6373.727
127,2612.873,4291.913,14.343,6919.129
128,2092.022,4326.950,14.535,6433.507
129,2172.331,4280.389,14.559,6467.279
130,2118.137,4313.014,14.552,6445.702
131,2228.790,4355.819,14.516,6599.124
132,2116.952,4304.042,14.549,6435.544
133,1979.081,4378.723,14.333,6372.137
134,2010.001,4266.789,14.489,6291.279
135,2052.094,4322.468,14.468,6389.029
136,1995.437,4305.319,14.514,6315.269
137,2017.358,4294.678,14.455,6326.491
138,1978.911,4029.858,14.452,6023.221
139,2296.121,4328.574,14.521,6639.216
140,2034.657,4336.406,14.978,6386.041
141,2099.003,4341.537,14.459,6454.999
142,2004.070,4256.370,14.521,6274.961
143,2024.137,4183.960,14.533,6222.630
144,2047.282,4067.013,21.178,6135.473
145,1950.890,4457.401,14.450,6422.741
146,1999.028,4148.448,14.496,6161.971
147,2053.796,4030.539,14.430,6098.765
148,2333.128,4215.250,14.700,6563.078
149,2136.208,4301.000,14.560,6451.768
150,2034.377,4159.950,14.882,6209.208
151,2252.337,4383.542,14.710,6650.588
152,2024.280,4296.269,21.066,6341.614
153,2026.742,4275.998,14.606,6317.346
154,2135.176,4265.434,14.407,6415.018
155,2090.215,4293.850,14.574,6398.640
156,2085.988,4395.397,14.391,6495.775
157,2080.973,4231.654,14.502,6327.129
158,2089.206,4373.903,14.531,6477.639
159,2127.681,4418.979,14.500,6561.160
160,2112.892,4324.949,14.425,6452.267
161,2138.200,4341.536,14.412,6494.148
162,2072.151,4314.980,14.539,6401.670
163,2086.751,4395.530,14.460,6496.742
164,2057.102,4286.976,14.376,6358.453
165,2138.291,4275.108,14.443,6427.841
166,2118.583,4331.790,14.401,6464.774
167,2095.451,4445.981,14.471,6555.904
168,1996.666,4336.458,14.331,6347.454
169,2057.023,4391.591,14.558,6463.172
170,2019.337,4374.379,14.585,6408.300
171,2142.831,4430.531,14.486,6587.847
172,2079.667,4201.111,14.459,6295.237
173,2132.293,4336.547,14.322,6483.163
174,2074.956,4411.299,14.396,6500.652
175,2142.699,4265.866,14.593,6423.159
176,2123.539,4266.918,14.417,6404.874
177,2150.095,4307.032,14.402,6471.529
178,2062.073,4406.218,14.425,6482.716
179,2101.258,4159.080,14.708,6275.046
