step,fwd_ms,bwd_ms,opt_ms,total_ms
0,267.339,637.011,49.990,954.341
1,238.475,581.422,7.411,827.309
2,210.351,564.739,7.075,782.166
3,217.609,548.976,7.288,773.873
4,199.047,567.431,7.089,773.568
5,211.606,505.085,7.050,723.741
6,201.517,559.705,7.417,768.639
7,235.349,543.553,7.351,786.254
8,268.942,578.580,7.192,854.714
9,241.560,555.885,7.230,804.675
10,232.474,533.899,7.003,773.377
11,215.714,553.547,7.049,776.311
12,208.361,520.892,7.038,736.291
13,192.763,492.882,7.082,692.727
14,202.846,472.651,7.075,682.572
15,203.927,501.973,7.109,713.009
16,197.371,480.642,7.147,685.161
17,262.366,574.646,7.024,844.036
18,238.733,539.136,7.155,785.025
19,218.473,582.799,7.176,808.447
20,208.012,520.229,7.116,735.357
21,198.330,483.068,7.591,688.988
22,214.982,622.704,7.820,845.506
23,212.209,531.906,7.164,751.280
24,202.426,573.384,7.168,782.978
25,241.442,530.655,7.895,779.992
26,249.397,563.376,7.039,819.812
27,212.237,555.114,7.084,774.435
28,207.363,525.953,7.891,741.207
29,192.465,539.154,7.868,739.487
30,181.554,489.277,7.349,678.180
31,178.325,507.725,7.178,693.228
32,182.095,525.005,7.828,714.928
33,232.769,517.325,7.305,757.399
34,200.146,513.841,7.103,721.090
35,215.789,527.057,7.256,750.102
36,218.178,532.197,7.001,757.376
37,186.964,531.958,7.368,726.291
38,189.875,559.803,8.047,757.724
39,178.755,572.799,7.433,758.987
40,205.795,545.962,7.205,758.962
41,181.765,570.469,8.038,760.272
42,190.717,525.580,7.394,723.691
43,182.702,547.324,7.068,737.095
44,191.868,554.913,7.719,754.500
45,193.418,545.048,7.676,746.143
46,342.897,659.879,7.237,1010.013
47,232.117,573.411,7.005,812.533
48,227.677,582.967,7.225,817.870
49,203.448,572.437,7.221,783.106
50,210.051,514.514,6.998,731.563
51,172.887,473.565,7.687,654.138
52,217.892,544.817,7.017,769.726
53,206.325,477.195,7.477,690.997
54,179.582,523.886,7.263,710.732
55,203.059,499.020,7.101,709.181
56,204.388,483.149,7.548,695.086
57,184.048,521.786,7.363,713.197
58,208.108,676.617,7.310,892.035
59,194.931,584.833,7.809,787.572
60,189.961,630.921,7.319,828.201
61,193.808,629.944,7.954,831.707
62,200.428,593.327,7.244,800.999
63,221.900,588.257,7.845,818.002
64,203.600,550.222,7.381,761.203
65,237.764,534.723,7.036,779.524
66,235.697,507.051,7.305,750.053
67,228.901,530.894,7.134,766.929
68,254.355,553.328,7.054,814.737
69,212.495,555.658,7.088,775.242
70,211.888,499.591,7.196,718.675
71,194.922,514.927,7.348,717.196
72,191.657,644.715,7.329,843.701
73,192.800,486.274,7.680,686.754
74,276.246,476.861,7.573,760.681
75,310.765,666.851,7.016,984.631
76,230.141,497.170,7.252,734.563
77,192.788,526.353,7.258,726.399
78,191.274,498.406,7.709,697.388
79,191.090,475.746,7.764,674.600
80,175.660,511.521,7.227,694.408
81,188.510,434.545,7.375,630.429
82,180.337,464.662,7.048,652.047
83,177.959,564.463,6.936,749.358
84,186.027,670.491,7.429,863.948
85,179.221,459.843,7.004,646.067
86,182.779,481.249,7.015,671.042
87,174.141,578.789,7.560,760.490
88,179.562,481.096,7.043,667.701
89,182.839,512.539,7.214,702.592
90,176.921,513.565,7.088,697.575
91,237.501,534.991,7.256,779.749
92,195.095,508.628,7.974,711.698
93,219.048,560.638,7.748,787.434
94,221.767,556.533,7.081,785.380
95,205.744,540.308,6.993,753.045
96,210.623,656.453,7.891,874.967
97,189.552,540.833,7.047,737.432
98,267.002,500.059,7.117,774.178
99,203.519,539.705,7.153,750.377
100,206.282,454.057,7.180,667.519
101,173.859,480.902,7.388,662.149
102,173.695,437.277,7.645,618.616
103,172.021,475.817,7.331,655.169
104,190.404,455.068,7.203,652.675
105,212.996,489.375,7.449,709.820
106,184.387,526.157,7.015,717.560
107,200.195,457.585,7.468,665.248
108,192.956,507.569,7.763,708.288
109,185.610,500.935,7.254,693.798
110,192.197,539.897,7.325,739.419
111,185.767,483.729,7.347,676.843
112,177.934,523.361,7.011,708.305
113,173.219,476.606,7.129,656.954
114,187.210,486.374,7.106,680.690
115,213.532,495.098,7.101,715.732
116,175.374,495.884,7.059,678.317
117,171.709,481.657,7.160,660.527
118,189.427,476.800,7.752,673.979
119,180.142,486.258,7.326,673.726
120,208.902,512.779,7.136,728.816
121,189.685,511.971,7.046,708.702
122,196.421,517.051,7.782,721.253
123,192.879,524.413,7.917,725.209
124,195.534,517.276,7.493,720.303
125,219.527,494.818,7.836,722.180
126,187.696,512.775,7.631,708.103
127,193.376,487.488,7.781,688.645
128,179.783,518.026,7.025,704.834
129,174.374,492.467,7.119,673.960
130,188.532,517.819,7.321,713.672
131,191.203,463.588,7.488,662.279
132,224.838,532.031,7.309,764.177
133,246.069,574.719,7.040,827.828
134,224.840,571.348,7.123,803.311
135,240.609,552.192,6.993,799.793
136,215.333,520.989,7.057,743.379
137,224.680,502.987,7.779,735.445
138,196.060,524.308,7.116,727.483
139,209.713,516.975,7.024,733.712
140,220.491,567.600,7.592,795.683
141,192.790,491.582,7.036,691.409
142,193.682,472.932,7.765,674.379
143,172.127,489.685,7.101,668.913
144,174.607,440.779,7.060,622.446
145,203.104,502.184,7.139,712.427
146,200.911,453.372,7.757,662.041
147,215.715,539.658,7.156,762.529
148,220.902,524.080,7.225,752.206
149,222.142,535.264,7.106,764.511
150,213.163,515.991,7.101,736.255
151,194.489,540.437,7.126,742.052
152,182.901,573.955,7.692,764.548
153,191.308,540.137,7.217,738.662
154,174.225,582.753,7.784,764.762
155,192.513,486.915,7.127,686.555
156,178.615,567.809,7.789,754.213
157,228.052,531.804,7.025,766.882
158,212.931,491.979,7.659,712.569
159,204.906,543.512,7.170,755.588
160,188.762,626.605,7.578,822.945
161,256.764,605.493,7.198,869.455
162,196.461,612.918,7.090,816.470
