step,grad_l2
0,3.084125
1,4.652347
2,6.116260
3,8.438063
4,9.551530
5,8.209866
6,7.623855
7,5.331750
8,6.182234
9,10.477069
10,3.868495
11,2.512175
12,1.791705
13,5.605854
14,1.608772
15,1.818582
16,1.968877
17,1.192427
18,0.996732
19,1.001116
20,1.424696
21,0.912719
22,1.131719
23,0.962959
24,0.998186
25,0.947112
26,0.690207
27,1.633598
28,0.389575
29,1.696406
30,0.456016
31,0.774545
32,0.971468
33,0.868049
34,1.483901
35,0.776095
36,0.958872
37,1.021849
38,0.563892
39,0.704792
40,0.382002
41,0.765407
42,0.824084
43,0.935569
44,0.597673
45,0.740099
46,0.712575
47,0.595446
48,1.223560
49,0.517398
50,0.776288
51,0.615506
52,0.842055
53,0.439473
54,0.630178
55,0.706755
56,0.643316
57,0.692164
58,0.544306
59,0.962375
60,0.542184
61,0.923442
62,0.716952
63,0.689489
64,0.602079
65,0.728756
66,0.438455
67,0.911899
68,0.647580
69,0.752420
70,0.561849
71,0.743585
72,0.936132
73,0.597753
74,0.867414
75,1.344400
76,0.788584
77,0.729422
78,0.630679
79,0.889454
80,0.789651
81,0.742502
82,0.712688
83,0.736426
84,0.865732
85,0.659808
86,0.631812
87,0.932691
88,0.881369
89,0.938685
90,0.754006
91,0.731636
92,0.776943
93,0.710618
94,0.903594
95,0.710932
96,0.805053
97,0.897890
98,0.885895
99,0.839706
100,0.712556
101,1.066218
102,0.692770
103,0.988476
104,0.835167
105,0.757477
106,0.833542
107,0.885772
108,0.679347
109,0.602139
110,1.248234
111,0.779344
112,1.119571
113,0.954590
114,0.860452
115,0.679366
116,0.929782
117,0.866777
118,0.747836
119,0.929079
120,0.762318
121,0.901252
122,0.801018
123,1.023003
124,0.941775
125,0.915014
126,0.747165
127,1.083091
128,1.078639
129,0.948181
130,0.962246
131,0.921635
132,1.043208
133,1.143658
134,1.266309
135,1.386169
136,1.200971
137,0.896690
138,1.158199
139,1.005267
140,1.106513
141,0.705996
142,0.994828
143,1.488831
144,0.693982
145,0.957335
146,0.888612
147,0.760145
148,0.753091
149,0.770219
150,0.888958
151,0.842522
152,0.709550
153,0.871238
154,1.048241
155,1.049591
156,0.895787
157,0.817747
158,0.835091
159,0.824879
160,0.820835
161,0.739226
162,0.948705
163,1.079671
164,1.177102
165,1.049807
166,0.886505
167,1.014011
168,1.087007
169,1.007784
170,1.183554
171,1.064780
172,0.997691
173,0.957079
174,0.984598
175,1.201940
176,1.098586
177,1.037516
178,1.227645
179,1.290536
180,0.985902
181,1.010700
182,0.992547
183,0.980015
184,1.189780
185,1.017859
186,1.098490
187,1.068430
188,1.269435
189,1.010015
190,1.052291
191,1.102092
192,1.404271
193,1.270769
194,1.506669
195,1.244202
196,1.226376
197,1.044376
198,1.265166
199,1.137783
200,1.190419
201,1.143000
202,1.170991
203,1.307346
204,0.995985
205,1.169645
206,1.209186
207,1.192889
208,1.235949
209,1.241351
210,1.114642
211,1.136577
212,1.059241
213,1.041479
214,0.932590
215,1.110739
216,1.322940
217,1.214088
218,1.143966
219,1.046870
220,1.127325
221,1.009535
222,1.210272
223,0.991763
224,1.139657
225,1.438587
226,0.993801
227,1.127014
228,1.212825
229,1.349607
230,1.092554
231,1.026323
232,0.870130
233,1.021907
234,1.101829
235,0.928346
236,1.011659
237,1.092067
238,1.062815
239,1.100444
240,0.844522
241,1.165280
242,0.943975
243,1.127955
244,1.236540
245,1.282201
246,1.057460
247,1.164863
248,1.249260
249,0.926267
250,1.079464
251,1.218152
252,1.441962
253,1.148304
254,1.321223
255,0.898108
256,1.188689
257,0.985604
258,0.924850
259,1.061586
260,1.150737
261,1.205641
262,1.005930
263,1.341843
264,1.109762
265,1.338074
266,1.137871
267,1.177297
268,1.184190
269,1.100120
270,1.405003
271,1.141093
272,0.956273
273,1.162155
274,1.105847
275,1.143806
276,1.006502
277,1.328706
278,1.130477
279,1.071015
