step,loss
0,2.329390
1,2.568197
2,2.843254
3,3.293709
4,4.387129
5,4.231987
6,6.191676
7,4.832385
8,4.846814
9,4.808433
10,3.756192
11,2.897720
12,2.435740
13,2.720596
14,2.658314
15,2.704977
16,2.508322
17,2.307680
18,2.473304
19,2.144118
20,2.248818
21,2.274351
22,2.301579
23,2.417840
24,2.050109
25,2.158944
26,2.155314
27,2.391211
28,2.041899
29,2.281895
30,2.032376
31,2.204516
32,2.324836
33,2.159910
34,2.279541
35,2.246948
36,1.945976
37,2.036664
38,2.051050
39,2.031148
40,2.013441
41,2.257395
42,1.936031
43,2.066513
44,1.892997
45,2.173664
46,2.064071
47,2.008485
48,1.989226
49,2.022288
50,2.030778
51,1.917969
52,1.966717
53,1.899791
54,1.937530
55,1.903672
56,2.015203
57,1.954320
58,1.917875
59,1.845678
60,1.862358
61,1.976406
62,1.914288
63,1.917585
64,1.828617
65,1.798375
66,1.816134
67,1.797978
68,1.872202
69,1.934271
70,1.680771
71,1.740111
72,1.845484
73,1.830236
74,1.829853
75,2.009086
76,1.669924
77,1.946266
78,1.867717
79,1.856760
80,1.917686
81,1.851262
82,1.827699
83,1.845694
84,1.923160
85,1.752155
86,1.752493
87,1.774748
88,1.769371
89,1.825228
90,1.800446
91,1.791821
92,1.672967
93,1.707931
94,1.758706
95,1.676490
96,1.702049
97,1.776605
98,1.806922
99,1.678570
100,1.625673
101,1.676691
102,1.731890
103,1.818992
104,1.684762
105,1.671245
106,1.688964
107,1.615044
108,1.695525
109,1.742448
110,1.772630
111,1.665945
112,1.867842
113,1.686074
114,1.535928
115,1.664614
116,1.668232
117,1.732057
118,1.491488
119,1.709197
120,1.719922
121,1.666191
122,1.555112
123,1.676753
124,1.573877
125,1.660035
126,1.628826
127,1.517033
128,1.504136
129,1.646157
130,1.721938
131,1.621439
132,1.697763
133,1.585963
134,1.431086
135,1.597720
136,1.674770
137,1.650994
138,1.545318
139,1.707749
140,1.555973
141,1.526689
142,1.611523
143,1.731931
144,1.549942
145,1.655153
146,1.568238
147,1.477501
148,1.749763
149,1.605207
150,1.606697
151,1.510505
152,1.403844
153,1.531929
154,1.597385
155,1.590833
156,1.594151
157,1.541044
158,1.611607
159,1.575988
160,1.493738
161,1.494404
162,1.561021
163,1.455233
164,1.708295
165,1.531730
166,1.516448
167,1.439178
168,1.558176
169,1.444338
170,1.481285
171,1.418227
172,1.460792
173,1.455681
174,1.330806
175,1.634958
176,1.444625
177,1.593225
178,1.421763
179,1.543071
180,1.526739
181,1.382457
182,1.359014
183,1.388697
184,1.566383
185,1.464585
186,1.379974
187,1.449147
188,1.588616
189,1.486272
190,1.417211
191,1.370877
192,1.435877
193,1.429322
194,1.491898
195,1.593663
196,1.457324
197,1.395059
198,1.498361
199,1.444824
200,1.351262
201,1.351629
202,1.396114
203,1.522375
204,1.412373
205,1.416583
206,1.534503
207,1.402274
208,1.347528
209,1.717013
210,1.563814
211,1.499817
212,1.393949
213,1.384228
214,1.475312
215,1.580281
216,1.513247
217,1.327507
218,1.478305
219,1.398250
220,1.400078
221,1.358903
222,1.290056
223,1.401211
224,1.489585
225,1.539279
226,1.387810
227,1.432146
228,1.385722
229,1.398211
230,1.320609
231,1.369239
232,1.348944
233,1.420641
234,1.475707
235,1.386057
236,1.458053
237,1.317728
238,1.585871
239,1.309909
240,1.242841
241,1.421660
242,1.313324
243,1.307282
244,1.386917
245,1.402781
246,1.333754
247,1.378708
248,1.452969
249,1.154420
250,1.340776
251,1.386759
252,1.347671
253,1.288437
254,1.380931
255,1.333941
256,1.521949
257,1.319370
258,1.324866
259,1.322127
260,1.379651
261,1.646598
262,1.229104
263,1.298168
264,1.389603
265,1.305703
266,1.357976
267,1.357873
268,1.433857
269,1.269676
270,1.521309
271,1.346138
272,1.152999
273,1.295825
274,1.368827
275,1.380570
276,1.240646
277,1.454901
278,1.401444
279,1.314307
280,1.280696
281,1.263893
282,1.243307
283,1.415137
284,1.168944
285,1.277980
286,1.366412
287,1.261250
288,1.214335
289,1.303694
290,1.275563
291,1.319364
292,1.270075
293,1.357948
294,1.395914
295,1.222569
296,1.313277
297,1.369603
298,1.192614
299,1.162529
300,1.278883
301,1.164884
302,1.550959
303,1.118714
304,1.188815
305,1.235674
306,1.197591
307,1.411193
308,1.207235
309,1.335841
310,1.262076
311,1.366327
312,1.143846
313,1.236952
314,1.454435
315,1.194716
316,1.321905
317,1.329208
318,1.391227
319,1.307893
320,1.160783
321,1.285671
322,1.263497
323,1.116303
324,1.133017
325,1.279854
326,1.313652
327,1.247403
328,1.442181
329,1.280973
330,1.324525
331,1.227450
332,1.205449
333,1.305998
334,1.270899
335,1.171099
336,1.308066
337,1.276226
