step,loss
0,2.365618
1,2.731900
2,2.676819
3,3.189227
4,4.009362
5,5.181880
6,7.012020
7,6.529614
8,7.715558
9,4.545068
10,7.413809
11,5.201384
12,3.310224
13,3.660878
14,3.295301
15,2.998992
16,2.595886
17,2.546919
18,2.772431
19,2.302641
20,2.273256
21,2.092053
22,2.523077
23,2.363475
24,2.284610
25,2.148845
26,2.041457
27,2.171149
28,2.143408
29,2.063304
30,2.107432
31,2.070478
32,2.013943
33,1.984957
34,1.955764
35,1.906157
36,2.053979
37,1.958127
38,2.019450
39,1.952859
40,1.947039
41,1.925069
42,1.926631
43,1.995668
44,1.872659
45,1.931305
46,1.952203
47,1.948756
48,1.929658
49,2.011516
50,1.916461
51,1.833202
52,1.859360
53,1.865029
54,1.864985
55,1.802917
56,1.781395
57,2.045634
58,1.878662
59,1.931901
60,2.005584
61,1.965950
62,1.877810
63,1.917291
64,1.884063
65,1.805723
66,1.918434
67,1.928612
68,1.841815
69,1.838924
70,1.759090
71,1.910101
72,1.876582
73,1.809329
74,1.887856
75,1.800338
76,1.874938
77,1.959618
78,1.835746
79,1.755525
80,1.762852
81,1.811743
82,1.904350
83,1.853982
84,1.775299
85,1.738185
86,1.795651
87,1.772761
88,1.827850
89,1.848248
90,1.804730
91,1.746391
92,1.769129
93,1.767102
94,1.652172
95,1.791492
96,1.860725
97,1.640226
98,1.868945
99,1.775274
100,1.624041
101,1.771971
102,1.811742
103,1.797697
104,1.785247
105,1.784513
106,1.756332
107,1.699339
108,1.599217
109,1.760805
110,1.759963
111,1.856120
112,1.726390
113,1.698140
114,1.792867
115,1.730165
116,1.681933
117,1.661456
118,1.631869
119,1.834672
120,1.797575
121,1.876165
122,1.584512
123,1.664873
124,1.661163
125,1.625824
126,1.741084
127,1.705941
128,1.626038
129,1.789968
130,1.663614
131,1.686962
132,1.739233
133,1.683210
134,1.839749
135,1.676574
136,1.562485
137,1.818510
138,1.649047
139,1.546360
140,1.604347
141,1.619063
142,1.493926
143,1.667098
144,1.567119
145,1.554410
146,1.656208
147,1.704454
148,1.777941
149,1.451622
150,1.564163
151,1.620466
152,1.589566
153,1.728764
154,1.672442
155,1.435566
156,1.601364
157,1.566795
158,1.642349
159,1.630444
160,1.705084
161,1.549515
162,1.560867
163,1.455986
164,1.558810
165,1.429084
166,1.572345
167,1.393654
168,1.582815
169,1.606012
170,1.594842
171,1.701360
172,1.552979
173,1.661616
174,1.550413
175,1.671383
176,1.615933
177,1.744495
178,1.588518
179,1.514500
180,1.435713
181,1.447513
182,1.623564
183,1.640281
184,1.612139
185,1.517685
186,1.711929
187,1.527912
188,1.659840
189,1.467790
190,1.722122
191,1.493202
192,1.474957
193,1.506806
194,1.394151
195,1.525444
196,1.418336
197,1.407106
198,1.593256
199,1.561146
