step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
48,0,2729,2676,3,44695848,24.060,3.114,445.521,445.175,437.193,1.328,71.350,9.000,521.315,564.073
49,0,2729,2675,3,44695848,2.915,3.057,486.606,486.280,478.444,1.537,46.256,3.026,537.458,548.495
50,0,2729,2675,3,44695848,2.685,2.895,589.178,588.831,581.058,1.557,46.991,3.096,640.624,651.357
51,0,2729,2676,3,44695848,2.845,2.904,707.687,707.374,699.478,1.629,16.340,3.005,728.561,739.392
52,0,2729,2676,3,44695848,24.559,3.335,494.985,494.606,486.496,1.343,70.798,9.119,570.464,613.868
53,0,2729,2675,3,44695848,24.906,3.078,378.611,378.247,370.604,1.536,70.239,7.576,453.465,495.501
54,0,2729,2676,3,44695848,2.697,3.131,593.553,593.191,585.511,1.574,70.909,9.774,669.170,691.505
55,0,2729,2675,3,44695848,24.383,3.246,332.488,332.152,324.360,1.544,71.594,8.850,408.874,452.053
56,0,2729,2675,3,44695848,2.733,2.992,245.781,245.427,237.484,1.536,46.437,3.029,296.748,307.627
57,0,2729,2676,3,44695848,24.695,3.270,305.428,305.094,299.814,1.397,70.737,9.339,380.835,424.607
58,0,2729,2675,3,44695848,2.736,3.026,359.494,359.144,351.043,1.256,70.365,9.824,434.143,456.824
59,0,2729,2675,3,44695848,2.769,3.112,429.525,429.207,421.097,1.419,70.785,9.481,504.843,526.844
60,0,2729,2676,3,44695848,2.696,3.010,269.217,268.909,262.669,1.275,46.499,3.013,320.003,330.713
61,0,2729,2675,3,44695848,23.410,3.065,518.905,518.599,510.747,1.138,69.937,9.805,593.045,636.970
62,0,2729,2675,3,44695848,2.727,2.953,405.158,404.839,396.944,1.365,70.495,10.153,479.974,502.687
63,0,2729,2675,3,44695848,23.549,3.075,326.839,326.527,318.497,1.151,71.654,6.948,402.720,443.403
64,0,2729,2675,3,44695848,2.685,2.922,585.388,585.022,577.331,1.341,47.308,3.064,636.961,647.714
65,0,2729,2675,3,44695848,2.918,3.265,687.562,687.234,679.083,1.634,69.086,9.458,761.549,783.390
66,0,2729,2675,3,44695848,2.715,3.112,612.254,611.902,603.794,1.435,19.384,2.890,636.186,646.851
67,0,2729,2675,3,44695848,23.400,3.040,524.054,523.697,515.889,1.445,70.108,9.835,598.649,642.553
68,0,2729,2675,3,44695848,2.678,2.918,859.500,859.137,851.473,1.462,46.674,2.999,910.557,921.213
69,0,2729,2675,3,44695848,2.748,3.117,833.074,832.751,824.697,1.570,46.984,2.970,884.747,895.504
70,0,2729,2675,3,44695848,23.576,3.098,596.089,595.752,590.439,1.194,70.680,9.150,671.062,713.775
71,0,2729,2676,3,44695848,2.723,2.916,750.399,750.070,741.918,1.334,46.476,3.426,801.127,812.314
72,0,2729,2675,3,44695848,2.703,3.038,746.169,745.870,738.151,1.180,19.944,3.033,770.333,781.365
73,0,2729,2676,3,44695848,2.802,3.123,408.944,408.609,400.586,1.605,48.954,3.438,462.629,474.069
74,0,2729,2675,3,44695848,2.705,2.954,663.217,662.869,655.221,1.495,15.494,3.084,683.163,693.964
75,0,2729,2676,3,44695848,23.836,3.037,383.918,383.575,375.793,1.314,70.557,9.511,458.830,501.890
76,0,2729,2675,3,44695848,2.917,3.270,891.903,891.562,883.734,1.524,19.946,3.081,916.646,927.891
77,0,2729,2676,3,44695848,23.678,3.021,533.985,533.609,525.516,1.157,70.816,9.037,608.982,651.461
78,0,2729,2675,3,44695848,2.750,3.127,404.940,404.575,396.692,1.610,68.271,9.231,477.950,499.860
79,0,2729,2675,3,44695848,2.706,3.044,604.417,604.048,596.394,1.268,67.432,8.510,676.164,697.192
80,0,2729,2675,3,44695848,2.681,2.983,588.177,587.842,579.806,1.245,67.304,9.385,659.712,681.967
81,0,2729,2675,3,44695848,2.728,2.904,688.043,687.662,679.895,1.225,51.700,6.697,743.875,764.591
82,0,2729,2675,3,44695848,2.688,2.951,642.921,642.554,634.845,1.503,66.996,9.267,714.373,736.280
83,0,2729,2676,3,44695848,2.956,3.153,365.030,364.670,357.072,1.226,68.283,8.495,437.694,459.187
84,0,2729,2676,3,44695848,2.683,3.129,619.700,619.333,611.954,1.498,14.441,2.610,638.772,648.835
85,0,2729,2675,3,44695848,2.718,2.894,667.876,667.523,659.405,1.539,44.803,2.788,717.114,727.485
86,0,2729,2675,3,44695848,2.689,2.869,527.363,527.020,521.742,1.186,65.296,7.567,596.717,616.317
87,0,2729,2675,3,44695848,2.691,3.062,572.001,571.639,563.686,1.236,17.961,2.669,594.262,604.623
88,0,2729,2688,3,44695848,2.809,3.140,65.083,7.854,56.890,1.158,46.044,2.775,115.427,125.879
89,0,2729,2675,3,44695848,2.756,2.965,347.062,346.679,338.580,1.198,37.558,3.039,388.785,399.269
90,0,2729,2675,3,44695848,2.687,2.992,292.899,292.527,284.711,1.367,66.831,7.547,364.091,383.638
91,0,2729,2676,3,44695848,2.703,3.084,169.645,169.375,161.258,1.173,45.720,3.068,219.625,230.586
92,0,2729,2675,3,44695848,2.689,2.975,496.214,495.828,488.044,1.690,45.288,2.785,546.171,556.562
93,0,2729,2675,3,44695848,2.747,3.069,360.966,360.630,352.665,1.182,45.629,2.784,410.848,421.273
94,0,2729,2675,3,44695848,2.672,2.984,586.054,585.680,577.898,1.177,18.994,2.833,609.212,619.634
95,0,2729,2675,3,44695848,23.423,3.037,260.110,259.779,252.002,1.256,68.465,8.459,332.870,375.018
96,0,2729,2676,3,44695848,24.032,3.073,371.065,370.726,362.793,1.509,69.110,8.306,444.760,486.705
97,0,2729,2675,3,44695848,2.676,2.827,180.018,179.659,171.835,1.303,45.069,2.690,229.219,239.652
98,0,2729,2675,3,44695848,23.660,3.056,253.251,252.916,245.034,1.312,68.429,8.410,326.051,368.105
99,0,2729,2675,3,44695848,2.720,2.906,488.960,488.603,480.641,1.187,66.900,9.360,559.956,581.642
100,0,2729,2675,3,44695848,2.760,3.196,562.013,561.642,553.827,1.232,66.635,6.900,633.079,652.411
101,0,2729,2675,3,44695848,2.696,2.863,437.438,437.092,429.160,1.282,45.290,2.732,486.876,497.135
102,0,2729,2675,3,44695848,2.750,3.180,432.806,432.451,424.469,1.276,44.918,2.821,482.183,492.678
103,0,2729,2676,3,44695848,2.683,2.880,421.459,421.108,413.214,1.309,66.420,9.398,492.071,514.309
104,0,2729,2675,3,44695848,2.702,3.017,605.782,605.460,597.297,1.460,17.998,2.669,628.258,638.688
105,0,2729,2675,3,44695848,2.700,2.893,376.392,376.044,368.341,1.530,45.155,2.741,425.972,436.386
106,0,2729,2675,3,44695848,2.678,3.013,612.532,612.167,606.991,1.613,45.736,2.766,662.898,673.184
107,0,2729,2675,3,44695848,23.278,3.017,274.067,273.720,266.013,1.194,68.620,8.619,346.901,388.924
108,0,2729,2675,3,44695848,2.689,3.114,377.264,376.890,369.189,1.229,67.374,9.140,448.984,471.159
109,0,2729,2675,3,44695848,2.691,2.901,466.708,466.353,461.187,1.368,68.484,8.343,539.463,561.019
110,0,2729,2676,3,44695848,2.670,2.911,174.625,174.360,166.259,1.197,45.700,2.683,224.434,234.876
111,0,2729,2675,3,44695848,2.684,2.893,599.289,598.931,590.826,1.167,44.818,2.706,648.169,658.516
112,0,2729,2675,3,44695848,2.742,3.138,550.477,550.123,542.510,1.396,66.642,9.160,621.656,643.240
113,0,2729,2675,3,44695848,2.763,2.903,621.715,621.385,615.202,1.598,70.594,9.110,696.813,718.885
114,0,2729,2675,3,44695848,24.516,3.410,422.671,422.325,414.571,1.155,71.586,8.900,498.824,542.422
115,0,2729,2676,3,44695848,2.711,3.089,467.582,467.256,459.195,1.471,69.681,8.818,541.825,563.378
116,0,2729,2675,3,44695848,2.908,3.243,610.838,610.460,602.742,1.598,46.207,3.033,661.889,672.854
117,0,2729,2675,3,44695848,2.735,2.981,734.587,734.198,726.049,1.360,47.266,3.081,786.196,797.016
118,0,2729,2675,3,44695848,2.719,2.913,861.693,861.340,853.415,1.540,15.901,3.038,882.048,892.647
119,0,2729,2675,3,44695848,2.913,3.149,598.863,598.520,590.633,1.759,70.211,9.964,673.984,696.845
120,0,2729,2676,3,44695848,3.053,2.915,397.582,397.248,389.586,1.529,70.862,8.693,472.891,494.709
121,0,2729,2675,3,44695848,2.677,2.848,427.472,427.135,419.382,1.661,23.191,3.016,455.174,466.054
122,0,2729,2675,3,44695848,4.037,3.192,225.747,225.479,217.653,1.164,47.094,3.047,277.198,289.271
123,0,2729,2675,3,44695848,2.932,3.085,610.753,610.437,602.281,1.164,15.225,3.062,630.229,641.216
124,0,2729,2675,3,44695848,2.679,3.003,580.899,580.591,574.486,1.708,47.028,3.001,632.640,643.316
125,0,2729,2676,3,44695848,2.988,3.302,639.957,639.592,631.698,1.660,69.971,9.883,714.891,737.902
126,0,2729,2675,3,44695848,23.463,3.043,504.260,503.935,496.126,1.286,71.697,8.723,580.287,622.775
127,0,2729,2675,3,44695848,23.638,3.020,432.528,432.139,424.184,1.576,71.564,8.694,508.689,550.691
128,0,2729,2675,3,44695848,3.019,3.311,888.077,887.728,879.586,1.214,46.691,3.058,939.295,950.346
129,0,2729,2675,3,44695848,2.818,3.278,702.630,702.252,697.079,1.615,46.791,2.989,754.315,765.104
130,0,2729,2676,3,44695848,2.725,3.156,495.307,494.978,486.966,1.401,46.573,3.072,546.438,557.236
131,0,2729,2675,3,44695848,23.326,3.005,558.183,557.843,550.088,1.467,71.071,9.091,633.727,676.390
132,0,2729,2676,3,44695848,2.719,2.957,622.396,622.059,614.096,1.593,69.878,9.921,696.825,720.137
133,0,2729,2676,3,44695848,2.932,3.188,443.199,442.880,434.731,1.586,69.353,9.592,517.329,540.474
134,0,2729,2675,3,44695848,2.717,2.967,581.581,581.272,573.236,1.637,70.777,9.196,656.964,679.007
135,0,2729,2675,3,44695848,2.700,2.999,717.864,717.519,709.275,1.546,46.301,3.064,768.712,779.492
136,0,2729,2676,3,44695848,2.715,2.936,811.719,811.356,803.344,1.222,19.778,3.055,835.657,846.624
137,0,2729,2675,3,44695848,23.368,2.988,138.634,138.300,130.296,1.191,69.841,7.663,212.656,253.714
138,0,2729,2676,3,44695848,2.686,2.940,447.483,447.127,439.215,1.410,71.055,9.787,522.890,545.690
139,0,2729,2675,3,44695848,2.683,2.863,451.029,450.708,442.676,1.149,18.789,2.898,473.832,484.482
140,0,2729,2676,3,44695848,24.423,3.346,525.352,525.036,516.884,1.181,70.254,9.104,600.135,643.499
141,0,2729,2675,3,44695848,2.938,3.118,410.170,409.811,401.877,1.528,70.673,9.644,485.491,508.538
142,0,2729,2675,3,44695848,2.698,2.978,607.297,606.935,598.695,1.274,45.472,3.012,657.023,667.725
143,0,2729,2676,3,44695848,23.475,3.044,255.618,255.289,247.425,1.369,70.516,9.248,330.550,372.853
144,0,2729,2675,3,44695848,2.690,3.006,542.788,542.489,534.362,1.142,46.326,3.076,593.264,604.031
145,0,2729,2675,3,44695848,2.956,3.308,781.521,781.164,773.475,1.484,19.761,2.900,806.076,817.178
146,0,2729,2676,3,44695848,23.580,3.091,358.030,357.651,349.561,1.267,68.914,7.742,431.305,472.201
147,0,2729,2675,3,44695848,2.745,3.098,320.223,319.871,311.908,1.567,70.918,10.140,395.808,418.869
148,0,2729,2676,3,44695848,2.766,3.154,569.860,569.504,561.750,1.187,70.765,8.238,644.968,666.197
149,0,2729,2675,3,44695848,2.737,3.122,506.101,505.786,497.506,1.149,46.983,3.048,557.356,568.294
150,0,2729,2675,3,44695848,2.705,3.121,623.170,622.878,615.317,1.158,69.311,10.758,696.761,720.778
151,0,2729,2675,3,44695848,2.805,3.307,749.395,749.075,741.042,1.188,15.806,2.871,769.698,780.257
152,0,2729,2675,3,44695848,2.713,2.919,473.799,473.451,465.761,1.486,19.826,3.036,498.032,509.064
153,0,2729,2676,3,44695848,2.733,2.899,230.315,229.939,222.271,1.188,69.919,9.376,304.322,326.529
154,0,2729,2675,3,44695848,2.703,3.047,391.459,391.166,383.311,1.224,46.107,3.092,441.839,452.654
155,0,2729,2675,3,44695848,24.776,3.007,453.482,453.125,445.036,1.443,70.676,8.573,528.610,571.731
156,0,2729,2675,3,44695848,2.997,3.299,422.274,421.913,413.947,1.539,19.653,2.871,446.767,458.046
157,0,2729,2676,3,44695848,24.481,3.025,405.358,404.963,397.009,1.452,69.738,8.468,479.576,522.684
158,0,2729,2676,3,44695848,23.356,3.063,547.273,546.940,538.938,1.159,71.743,8.000,623.240,664.740
159,0,2729,2675,3,44695848,2.745,2.996,709.860,709.481,701.456,1.520,19.113,2.890,733.490,744.474
160,0,2729,2675,3,44695848,2.945,3.348,291.521,291.203,283.538,1.357,69.955,9.719,366.182,388.554
161,0,2729,2676,3,44695848,2.681,2.907,735.834,735.474,727.538,1.552,69.631,9.637,809.926,833.091
162,0,2729,2675,3,44695848,2.664,3.573,517.238,516.858,508.931,1.569,19.646,2.945,542.028,552.971
163,0,2729,2676,3,44695848,2.811,3.218,764.852,764.529,756.304,1.224,15.003,3.021,784.298,795.071
164,0,2729,2676,3,44695848,2.696,2.910,604.477,604.186,595.923,1.605,74.690,8.865,683.685,705.755
165,0,2729,2675,3,44695848,2.951,3.265,834.850,834.517,826.814,1.346,38.821,3.535,878.284,889.637
166,0,2729,2675,3,44695848,2.968,3.367,715.480,715.131,707.350,1.390,47.251,3.060,767.490,778.541
167,0,2729,2676,3,44695848,2.897,3.044,506.851,506.549,498.730,1.549,69.737,9.856,581.183,604.112
168,0,2729,2675,3,44695848,23.490,3.052,569.114,568.739,560.988,1.491,71.946,8.387,645.605,688.349
169,0,2729,2675,3,44695848,2.700,3.303,502.881,502.502,494.378,1.465,46.694,3.526,554.344,565.614
170,0,2729,2676,3,44695848,2.806,3.390,586.340,586.025,578.097,1.142,70.353,9.860,661.227,683.853
171,0,2729,2675,3,44695848,24.883,3.042,482.277,481.955,473.659,1.673,70.784,8.740,557.778,602.526
172,0,2729,2675,3,44695848,2.820,2.970,358.696,358.355,350.297,1.314,47.312,3.076,410.294,421.265
173,0,2729,2675,3,44695848,2.724,2.904,264.265,263.922,256.046,1.309,69.139,10.295,337.619,361.197
174,0,2729,2675,3,44695848,2.946,3.390,710.676,710.370,702.509,1.630,45.932,3.082,761.630,772.643
175,0,2729,2675,3,44695848,23.513,3.076,216.108,215.790,207.779,1.191,70.489,8.738,290.866,333.264
176,0,2729,2675,3,44695848,2.751,2.967,238.550,238.270,232.027,1.168,70.320,9.151,313.007,334.704
177,0,2729,2675,3,44695848,23.591,3.039,353.720,353.373,345.325,1.373,71.984,8.223,430.118,472.480
178,0,2729,2675,3,44695848,2.707,2.972,682.046,681.678,673.945,1.166,70.664,8.565,756.849,778.321
179,0,2729,2675,3,44695848,2.725,2.950,359.161,358.799,353.624,1.381,70.605,8.585,434.100,455.149
180,0,2729,2676,3,44695848,24.482,3.306,843.094,842.778,834.799,1.303,71.595,7.828,919.301,961.295
181,0,2729,2675,3,44695848,2.740,2.971,429.713,429.427,421.422,1.602,69.479,8.594,503.766,524.962
182,0,2729,2676,3,44695848,2.771,3.297,627.826,627.482,619.328,1.491,70.408,8.464,703.025,723.938
183,0,2729,2675,3,44695848,2.750,3.092,567.578,567.244,559.498,1.637,22.584,3.402,594.893,606.303
184,0,2729,2675,3,44695848,23.464,3.067,724.711,724.364,716.335,1.466,70.530,8.698,799.775,841.655
185,0,2729,2676,3,44695848,23.682,3.062,143.255,142.986,135.205,1.171,71.458,8.663,218.948,261.093
186,0,2729,2675,3,44695848,2.749,3.170,600.819,600.511,592.339,1.439,47.210,3.011,652.641,663.329
187,0,2729,2675,3,44695848,24.893,3.290,483.325,482.951,477.794,1.515,70.934,8.753,559.066,602.305
188,0,2729,2675,3,44695848,2.709,3.009,467.837,467.465,459.531,1.240,70.890,9.173,542.978,564.995
189,0,2729,2675,3,44695848,24.387,3.208,334.508,334.189,326.544,1.435,71.448,8.498,410.602,453.282
190,0,2729,2675,3,44695848,2.749,3.146,689.108,688.797,682.917,1.563,15.606,2.869,709.426,719.857
191,0,2729,2675,3,44695848,2.683,2.907,204.779,204.476,196.665,1.168,69.344,10.663,278.199,302.088
192,0,2729,2675,3,44695848,2.678,2.946,596.973,596.656,588.885,1.551,45.877,3.023,647.349,658.101
193,0,2729,2675,3,44695848,23.583,3.042,398.027,368.762,389.590,1.225,70.394,9.071,472.691,515.094
194,0,2729,2675,3,44695848,2.908,3.222,663.371,663.027,657.842,1.381,39.133,3.394,707.110,718.087
195,0,2729,2675,3,44695848,24.364,3.125,319.673,319.238,310.910,1.270,68.466,8.071,392.536,434.554
196,0,2729,2676,3,44695848,2.747,3.252,800.223,799.848,792.081,1.197,15.140,2.867,819.814,829.983
197,0,2729,2675,3,44695848,23.530,3.007,316.117,315.777,307.893,1.353,69.087,6.936,389.567,429.553
198,0,2729,2675,3,44695848,2.746,3.176,784.510,784.172,776.153,1.163,45.885,2.795,834.736,845.099
199,0,2729,2675,3,44695848,2.721,3.052,613.526,613.182,605.383,1.282,45.711,2.738,663.573,673.874
