step,fwd_ms,bwd_ms,opt_ms,total_ms
0,294.100,653.177,50.155,997.431
1,240.988,572.367,7.520,820.876
2,217.921,486.170,7.055,711.146
3,207.070,542.507,7.345,756.922
4,193.091,573.455,7.335,773.881
5,203.140,571.510,7.504,782.154
6,244.836,570.701,7.014,822.552
7,242.915,558.555,6.780,808.250
8,255.729,612.731,6.986,875.445
9,250.741,587.931,6.852,845.524
10,216.022,565.491,7.344,788.856
11,278.249,507.659,7.118,793.026
12,220.215,547.546,6.754,774.515
13,233.035,565.723,6.696,805.454
14,226.226,558.702,6.807,791.735
15,230.541,549.613,7.379,787.533
16,212.328,565.049,6.841,784.218
17,242.268,697.875,7.258,947.401
18,223.152,598.456,7.294,828.901
19,199.565,594.581,7.126,801.273
20,184.447,587.406,7.474,779.328
21,196.619,530.163,7.250,734.032
22,198.893,657.895,7.798,864.586
23,204.798,571.543,7.443,783.784
24,202.319,605.623,7.288,815.231
25,214.638,571.922,7.378,793.937
26,191.627,657.819,7.418,856.864
27,175.012,608.520,6.978,790.511
28,209.592,567.125,7.376,784.094
29,253.101,593.301,7.458,853.860
30,223.269,552.791,7.370,783.429
31,212.802,553.914,6.890,773.606
32,245.047,558.737,6.807,810.591
33,209.158,591.328,7.606,808.092
34,226.129,578.437,7.383,811.949
35,195.223,622.283,7.275,824.781
36,255.623,516.365,6.828,778.816
37,212.097,612.923,6.833,831.853
38,213.181,584.279,7.417,804.877
39,194.763,632.258,6.970,833.991
40,211.437,615.435,7.552,834.424
41,182.920,649.857,7.281,840.059
42,178.151,643.244,7.651,829.045
43,178.030,604.169,7.484,789.683
44,205.535,614.256,7.568,827.359
45,192.197,602.994,6.771,801.962
46,182.229,595.527,7.448,785.204
47,171.964,630.001,6.943,808.908
48,195.488,621.689,7.361,824.539
49,189.108,627.744,7.406,824.257
50,195.793,619.479,7.707,822.978
51,191.528,587.425,7.346,786.299
52,197.339,600.602,7.387,805.329
53,195.097,570.218,7.232,772.547
54,175.991,630.553,6.850,813.394
55,202.852,628.030,7.419,838.301
56,219.689,575.712,7.261,802.663
57,185.004,615.277,7.366,807.647
58,217.683,611.149,6.885,835.717
59,191.869,607.680,7.079,806.628
60,192.241,632.906,6.850,831.997
61,181.325,626.464,7.287,815.077
62,193.227,597.101,7.175,797.502
63,189.157,618.855,7.356,815.368
64,173.531,622.097,7.251,802.878
65,173.532,608.890,7.771,790.193
66,200.816,602.857,7.037,810.710
67,197.350,641.787,7.111,846.249
68,196.291,614.535,7.157,817.984
69,190.782,622.702,7.328,820.812
70,173.372,640.701,7.682,821.755
71,209.837,590.791,6.947,807.575
72,179.495,612.893,7.627,800.015
73,209.375,576.380,7.320,793.075
74,194.064,566.814,7.714,768.592
75,181.461,615.839,7.197,804.497
76,188.489,611.484,7.509,807.482
77,200.920,593.107,7.146,801.173
78,189.550,525.702,7.096,722.348
79,211.527,515.977,7.485,734.989
80,184.811,537.023,7.535,729.370
81,213.978,529.985,6.953,750.917
82,202.476,595.571,7.583,805.629
83,187.054,587.409,6.780,781.243
84,202.421,584.202,7.275,793.898
85,192.095,611.789,6.886,810.771
86,217.881,594.246,7.689,819.817
87,205.501,637.006,7.170,849.678
88,197.943,617.650,7.486,823.080
89,210.645,596.050,7.390,814.086
90,192.700,622.271,7.414,822.384
91,206.710,587.694,7.589,801.993
92,202.180,560.640,7.613,770.432
93,191.362,630.951,7.243,829.556
94,187.253,603.781,7.308,798.342
95,255.974,462.927,7.303,726.205
96,171.433,552.876,7.419,731.728
97,216.601,553.870,6.752,777.223
98,204.163,634.893,7.288,846.344
99,176.266,617.436,6.841,800.543
100,197.612,573.747,7.434,778.793
101,194.311,706.359,7.619,908.289
102,208.188,600.775,7.300,816.263
103,189.011,628.672,7.222,824.906
104,205.608,604.427,7.243,817.278
105,203.040,597.306,7.294,807.640
106,211.752,622.716,7.015,841.483
107,190.179,639.473,7.258,836.909
108,202.782,605.487,7.308,815.577
109,195.350,580.815,7.332,783.497
110,203.628,635.140,7.553,846.321
111,189.089,639.210,7.443,835.742
112,183.741,637.328,6.824,827.893
113,204.775,610.741,7.361,822.877
114,216.054,581.929,6.756,804.740
115,203.860,599.962,6.959,810.780
116,206.263,592.882,7.598,806.744
117,208.632,630.186,7.399,846.216
118,198.982,691.826,7.235,898.044
119,182.751,646.023,6.760,835.534
120,211.302,564.555,7.079,782.936
121,212.394,527.822,7.355,747.571
122,202.886,542.083,7.498,752.468
123,192.982,540.671,7.134,740.787
124,199.413,536.303,6.891,742.607
125,198.118,540.698,6.927,745.742
126,190.807,537.606,6.706,735.119
127,176.939,457.537,6.677,641.153
128,198.095,583.394,7.360,788.848
129,195.980,647.048,7.035,850.063
130,199.523,537.889,6.867,744.279
131,210.143,506.320,7.342,723.805
132,204.149,543.622,6.935,754.706
133,207.115,499.674,6.748,713.537
134,234.756,572.437,6.677,813.870
135,199.024,501.552,7.265,707.842
136,188.885,491.422,7.235,687.542
137,170.318,486.119,7.496,663.934
138,181.957,547.359,7.675,736.991
139,251.859,501.178,7.819,760.856
140,220.179,463.680,6.907,690.765
141,173.201,569.387,7.369,749.957
142,186.976,446.517,6.926,640.418
143,169.998,538.352,7.992,716.342
144,253.765,647.482,7.311,908.557
145,230.031,474.703,7.328,712.062
146,175.189,487.409,6.956,669.554
147,174.488,473.042,6.979,654.508
148,174.584,514.257,7.500,696.340
149,262.156,435.634,6.752,704.542
150,172.997,553.153,7.443,733.593
151,174.864,498.631,6.804,680.299
152,175.203,478.872,7.295,661.370
153,175.172,526.494,7.363,709.029
154,178.457,480.821,7.315,666.593
155,170.639,516.796,7.244,694.679
156,184.726,464.457,6.764,655.947
157,171.550,452.491,7.606,631.646
158,173.158,467.654,7.314,648.126
159,180.219,495.030,7.458,682.707
160,171.538,507.191,6.989,685.718
161,244.988,463.743,6.873,715.604
162,176.352,525.129,7.390,708.871
163,172.574,566.216,6.869,745.659
164,172.375,502.404,6.737,681.516
165,172.081,518.836,6.785,697.701
166,188.828,476.399,6.758,671.985
167,171.227,438.521,7.437,617.185
168,178.930,426.580,6.845,612.355
169,173.215,542.535,7.550,723.300
170,178.249,494.119,6.932,679.300
171,174.880,548.836,6.754,730.470
172,172.440,583.922,7.636,763.999
173,182.505,534.565,6.725,723.794
174,174.395,539.649,7.537,721.580
175,187.188,529.320,6.665,723.173
176,179.959,517.912,7.276,705.147
177,172.516,551.709,6.725,730.950
178,170.304,492.397,7.264,669.964
179,171.786,506.339,6.817,684.942
180,181.352,555.376,7.122,743.850
181,174.617,526.963,7.392,708.972
182,188.286,489.347,7.312,684.945
183,209.138,515.146,6.781,731.065
184,171.485,532.224,7.338,711.047
185,175.639,529.765,7.286,712.690
186,173.505,581.478,6.705,761.688
187,192.257,514.847,6.883,713.987
188,173.674,493.454,7.446,674.575
189,175.207,480.752,7.358,663.317
190,209.573,442.066,6.801,658.439
191,223.409,507.387,7.219,738.015
192,213.922,544.371,6.890,765.183
193,226.751,523.213,7.196,757.160
194,185.374,480.197,7.252,672.823
195,429.079,602.953,84.123,1116.155
196,176.857,530.423,8.281,715.560
197,195.577,522.088,7.882,725.546
198,199.303,526.994,7.079,733.377
199,199.276,497.525,8.577,705.378
200,188.819,541.865,6.822,737.506
201,172.657,531.261,6.821,710.739
202,214.169,508.265,6.877,729.311
203,205.893,527.587,6.872,740.352
204,210.282,516.304,6.869,733.456
