step,grad_l2
0,2.537392
1,3.560502
2,4.753192
3,5.615876
4,6.618153
5,7.881175
6,7.379797
7,5.859311
8,7.411336
9,4.018157
10,5.105920
11,2.870844
12,3.024259
13,2.245211
14,4.744900
15,5.469162
16,2.676208
17,2.033609
18,1.821315
19,1.066493
20,1.258420
21,2.292927
22,1.382759
23,1.043060
24,1.872605
25,1.692260
26,1.289797
27,1.301198
28,0.893764
29,0.793587
30,0.790605
31,0.983171
32,0.695313
33,1.127635
34,1.176775
35,0.982072
36,0.837971
37,0.872125
38,0.712503
39,0.771653
40,1.165597
41,0.595996
42,0.878242
43,0.890321
44,0.653772
45,1.350289
46,0.613537
47,0.765923
48,0.838496
49,0.524438
50,0.689630
51,0.720882
52,1.102930
53,0.632924
54,0.717796
55,0.521013
56,0.781131
57,0.529539
58,0.483646
59,0.672603
60,0.757395
61,0.715641
62,0.531516
63,0.641419
64,0.594571
65,0.826199
66,0.570131
67,0.692499
68,0.584434
69,0.569489
70,0.647176
71,0.930862
72,0.904812
73,0.635402
74,0.615067
75,0.778849
76,0.630927
77,0.610037
78,0.769226
79,0.596287
80,1.067955
81,0.886172
82,0.850964
83,0.711364
84,0.815657
85,0.657525
86,0.717640
87,0.623405
88,0.650089
89,0.698105
90,0.607727
91,0.775249
92,0.672451
93,0.923483
94,0.705163
95,0.771361
96,0.747248
97,0.699590
98,0.710390
99,0.885413
100,0.863207
101,0.532049
102,1.046066
103,0.869633
104,0.714791
105,1.111366
106,0.807120
107,0.734397
108,0.917150
109,0.804665
110,0.784440
111,0.699299
112,0.780590
113,0.724451
114,0.967078
115,0.826681
116,0.630285
117,0.913385
118,0.621588
119,1.081128
120,0.837479
121,0.884272
122,0.709110
123,0.689404
124,0.934738
125,0.780816
126,1.097334
127,0.857512
128,0.782934
129,0.783626
130,0.841810
131,0.770151
132,0.745056
133,1.027727
134,0.856594
135,0.923244
136,1.160329
137,0.737493
138,0.768921
139,0.844804
140,0.960510
141,0.859949
142,1.247600
143,0.897316
144,0.895401
145,0.934812
146,0.825708
147,0.898534
148,0.702136
149,0.772118
150,0.761037
151,0.920809
152,0.923167
153,0.902880
154,0.910978
155,0.891883
156,1.136541
157,0.986205
158,0.856518
159,0.886193
160,1.101479
161,0.900755
162,0.746310
163,0.718869
164,0.987911
165,0.991465
166,0.867566
167,0.930963
168,0.961232
169,0.973123
170,0.905058
171,0.911068
172,0.796956
173,0.823560
174,0.967236
175,1.068768
176,0.736583
177,1.138688
178,1.199778
179,0.848802
180,0.989709
181,0.981935
182,0.932857
183,1.012443
184,0.985626
185,0.717452
186,1.009091
187,0.897220
188,1.058087
189,0.929562
190,0.902682
191,1.124312
192,1.157591
193,0.799945
194,0.982550
195,1.167667
196,0.798508
197,0.753098
198,1.051113
199,0.775928
