step,fwd_ms,bwd_ms,opt_ms,total_ms
0,262.665,698.015,46.871,1007.552
1,252.281,998.690,5.947,1256.918
2,229.614,598.494,5.993,834.102
3,229.636,1084.327,5.877,1319.840
4,236.545,626.874,6.260,869.680
5,214.628,645.793,6.394,866.816
6,206.156,1488.179,6.117,1700.452
7,223.079,671.201,6.232,900.512
8,227.952,1059.816,6.188,1293.956
9,268.574,603.524,12.631,884.729
10,255.288,722.047,6.227,983.562
11,229.559,651.783,6.383,887.725
12,215.520,694.044,6.309,915.873
13,231.146,641.563,6.072,878.781
14,223.785,698.694,6.466,928.945
15,228.077,660.851,6.335,895.264
16,232.631,1126.054,6.053,1364.737
17,234.630,1090.259,6.233,1331.121
18,231.750,674.055,6.097,911.901
19,212.961,676.021,6.005,894.988
20,231.089,719.643,6.074,956.806
21,229.061,669.200,6.337,904.598
22,226.985,707.770,5.972,940.727
23,228.018,653.786,6.121,887.925
24,223.898,943.872,5.993,1173.764
25,221.051,608.994,6.096,836.141
26,207.970,650.829,6.052,864.850
27,195.435,626.761,6.192,828.389
28,238.890,727.288,6.193,972.371
29,225.007,1900.387,5.925,2131.318
30,231.356,1648.581,6.259,1886.196
31,202.684,683.082,6.315,892.082
32,211.210,1040.894,6.078,1258.182
33,214.244,617.071,5.975,837.289
34,213.662,650.932,6.303,870.897
35,208.402,1531.704,6.254,1746.361
36,222.139,645.540,6.293,873.973
37,233.338,1032.829,5.910,1272.077
38,214.628,616.503,6.364,837.495
39,222.710,663.573,6.112,892.395
40,205.769,633.030,6.380,845.180
41,210.108,682.188,5.915,898.211
42,214.055,596.471,6.042,816.567
43,219.304,670.049,5.894,895.247
44,221.330,590.478,6.153,817.962
45,217.797,671.891,5.906,895.594
46,213.169,1437.268,6.323,1656.761
47,203.149,652.333,6.150,861.632
48,219.262,598.906,6.468,824.636
49,219.923,678.849,5.969,904.742
50,212.736,625.042,6.275,844.052
51,212.829,1108.323,6.105,1327.257
52,212.679,653.690,6.262,872.631
53,230.562,644.093,6.290,880.944
54,224.777,698.786,6.420,929.983
55,213.481,1627.320,6.084,1846.886
56,241.621,687.879,6.006,935.506
57,215.279,636.595,6.048,857.922
58,217.615,982.976,5.951,1206.542
59,245.016,641.231,5.984,892.231
60,222.713,699.692,6.014,928.419
61,218.400,909.530,5.938,1133.867
62,215.967,643.345,6.089,865.400
63,226.824,707.992,6.462,941.279
64,227.946,652.045,6.085,886.076
65,226.516,698.714,6.279,931.509
66,221.172,648.592,6.274,876.038
67,236.544,703.183,6.289,946.017
68,224.262,636.424,6.230,866.916
69,213.642,691.901,6.335,911.877
70,225.958,667.452,6.246,899.655
71,213.518,690.871,6.271,910.659
72,207.884,628.925,6.223,843.033
73,216.686,691.680,6.278,914.644
74,196.589,602.267,5.968,804.824
75,210.496,690.109,6.124,906.729
76,229.491,626.014,6.281,861.786
77,252.737,692.440,6.303,951.480
78,230.284,1165.285,6.001,1401.571
79,227.059,638.317,6.523,871.899
80,231.383,636.917,6.182,874.482
81,210.831,672.541,5.927,889.298
82,223.214,627.669,5.974,856.857
83,212.767,659.748,5.976,878.491
84,222.752,1043.748,6.358,1272.859
85,215.600,652.445,6.166,874.211
86,219.859,635.409,6.103,861.372
87,205.981,656.918,6.298,869.196
88,221.324,626.740,6.173,854.237
89,203.143,892.363,6.299,1101.804
90,216.155,633.880,6.061,856.096
91,228.238,662.953,6.275,897.466
92,212.116,956.363,5.970,1174.449
93,229.156,629.321,6.353,864.830
94,208.429,1068.259,6.233,1282.922
95,230.644,611.408,6.344,848.395
96,229.597,701.586,6.135,937.318
97,219.307,936.485,6.442,1162.234
98,241.348,704.034,6.044,951.425
99,219.814,941.027,6.335,1167.176
100,255.255,712.829,6.097,974.182
101,218.237,631.670,6.154,856.062
102,223.491,689.954,6.248,919.693
103,217.793,610.242,6.282,834.317
104,225.172,1013.613,6.397,1245.182
105,243.067,620.617,6.363,870.046
106,216.970,672.576,6.265,895.812
107,232.197,619.282,6.387,857.867
108,223.234,902.694,5.963,1131.891
109,216.660,691.291,6.382,914.333
110,216.826,1000.108,5.969,1222.902
111,229.651,1632.986,5.987,1868.624
112,227.298,693.897,6.094,927.289
113,222.254,708.830,6.329,937.413
114,213.254,617.807,6.361,837.422
115,230.113,1577.328,6.270,1813.712
116,223.804,1390.343,5.969,1620.116
117,227.780,648.743,6.329,882.853
118,224.941,1046.035,6.268,1277.244
119,235.374,645.218,6.159,886.752
120,223.167,710.642,6.101,939.910
121,218.090,605.655,6.417,830.161
122,214.921,1923.547,5.891,2144.359
123,238.126,608.228,5.940,852.295
124,215.064,1089.284,6.506,1310.854
125,240.284,1624.632,6.373,1871.289
126,221.798,1902.315,6.086,2130.199
127,216.382,930.363,6.161,1152.906
128,195.527,1585.509,5.931,1786.967
129,227.990,695.849,6.184,930.024
130,230.674,1778.389,6.301,2015.365
131,228.004,689.956,6.036,923.996
132,234.894,970.539,6.255,1211.689
133,239.328,2447.641,5.922,2692.891
134,229.863,640.350,6.056,876.268
135,208.398,2095.863,5.871,2310.132
136,204.688,605.406,6.048,816.142
137,189.713,616.633,6.063,812.408
138,185.952,603.607,5.999,795.557
139,182.517,588.157,15.795,786.469
140,221.599,613.976,6.018,841.593
141,231.472,694.743,6.006,932.221
142,231.308,695.254,6.520,933.082
143,231.927,645.200,6.132,883.258
144,216.950,981.502,5.947,1204.400
145,253.207,621.773,6.450,881.430
146,212.937,1077.374,6.228,1296.539
147,221.128,617.578,5.865,844.571
148,229.104,1025.771,5.842,1260.717
149,211.190,1139.318,5.979,1356.487
150,216.041,635.497,6.129,857.667
151,211.500,1069.049,5.881,1286.429
152,233.129,1060.529,6.207,1299.865
153,223.012,601.645,6.287,830.944
154,230.271,827.009,5.926,1063.206
155,216.364,631.016,6.433,853.813
156,205.077,638.887,5.984,849.948
157,230.827,1546.402,5.841,1783.070
158,219.770,688.461,6.258,914.489
159,212.736,622.466,6.083,841.285
160,207.031,685.108,6.242,898.380
161,220.923,631.766,6.138,858.826
162,205.866,1651.086,6.230,1863.181
163,228.424,612.832,6.041,847.297
