step,fwd_ms,bwd_ms,opt_ms,total_ms
0,337.429,632.575,47.234,1017.238
1,229.001,534.433,6.022,769.457
2,198.444,592.132,5.886,796.462
3,197.251,588.783,5.897,791.930
4,201.333,555.360,5.952,762.645
5,216.824,572.450,6.053,795.327
6,188.753,595.371,5.825,789.949
7,192.805,643.003,5.905,841.712
8,170.976,634.918,6.055,811.949
9,174.638,576.453,5.834,756.926
10,217.775,590.874,5.683,814.331
11,218.179,594.887,6.238,819.304
12,197.830,559.249,5.904,762.984
13,206.210,540.314,5.877,752.401
14,218.888,555.246,6.032,780.166
15,186.801,578.637,6.301,771.739
16,183.629,604.754,5.815,794.198
17,185.801,591.308,6.072,783.181
18,185.287,575.258,6.171,766.716
19,190.888,566.449,6.315,763.652
20,190.857,558.156,5.760,754.772
21,186.838,658.638,5.879,851.355
22,202.532,615.286,6.195,824.013
23,185.071,589.605,5.919,780.595
24,189.146,616.055,6.010,811.210
25,176.468,622.158,6.188,804.814
26,171.200,645.086,6.143,822.428
27,166.575,607.069,5.806,779.450
28,203.403,586.425,6.083,795.912
29,208.937,527.572,5.988,742.496
30,202.608,524.486,5.928,733.021
31,188.386,531.853,5.931,726.170
32,176.470,585.070,6.396,767.936
33,191.095,580.065,5.796,776.956
34,213.108,571.154,6.039,790.302
35,203.458,578.443,5.887,787.787
36,205.171,523.281,5.356,733.808
37,171.298,547.978,5.470,724.746
38,193.208,475.089,5.430,673.728
39,209.836,527.368,5.738,742.941
40,205.430,514.756,5.755,725.941
41,196.293,523.815,5.959,726.066
42,211.855,552.355,6.087,770.297
43,200.215,517.068,6.358,723.641
44,170.072,493.690,5.954,669.716
45,176.845,521.675,5.800,704.320
46,184.653,519.704,5.869,710.226
47,170.550,572.190,5.940,748.679
48,186.465,540.542,5.803,732.810
49,226.511,513.260,6.100,745.871
50,205.496,527.473,5.793,738.762
51,211.856,558.837,5.694,776.388
52,199.262,591.975,6.078,797.315
53,199.035,567.376,6.072,772.483
54,203.541,558.429,5.800,767.770
55,182.000,593.479,5.883,781.362
56,176.493,584.554,5.820,766.868
57,172.715,620.627,6.186,799.527
58,207.794,551.438,6.011,765.243
59,212.108,570.961,5.666,788.735
60,193.875,586.637,5.934,786.446
61,197.783,592.508,5.923,796.214
62,204.910,531.742,5.756,742.408
63,207.566,594.499,5.975,808.040
64,175.005,610.815,5.939,791.760
65,167.753,641.628,12.241,821.622
66,190.061,626.565,6.235,822.862
67,210.585,603.311,5.877,819.773
68,200.993,613.123,6.186,820.302
69,174.903,624.809,5.902,805.615
70,182.567,626.300,5.870,814.738
71,175.131,632.526,5.905,813.563
72,174.084,639.241,5.898,819.223
73,223.627,610.235,6.147,840.009
74,198.381,612.923,5.970,817.274
75,186.161,612.544,5.937,804.643
76,191.184,605.543,5.811,802.537
77,205.542,592.288,5.893,803.722
78,176.795,615.256,5.934,797.985
79,185.872,629.610,5.920,821.401
80,236.043,546.890,5.962,788.895
81,210.919,602.066,6.167,819.152
82,198.136,636.680,6.162,840.978
83,187.216,604.488,5.938,797.642
84,187.192,644.542,5.874,837.608
85,197.722,592.836,5.826,796.385
86,201.243,562.575,5.983,769.800
87,199.035,611.674,6.284,816.994
88,207.000,626.856,12.571,846.428
89,197.941,572.737,5.762,776.441
90,201.406,576.454,6.269,784.129
91,196.154,572.286,5.910,774.350
92,194.080,539.890,5.860,739.831
93,214.522,600.750,6.237,821.509
94,214.902,566.166,5.325,786.393
95,212.619,582.478,5.809,800.907
96,190.887,571.994,5.903,768.785
97,200.511,526.296,5.871,732.678
98,208.295,600.665,6.125,815.085
99,226.112,576.911,6.081,809.104
100,215.210,585.432,5.610,806.253
101,205.054,630.372,6.054,841.480
102,200.467,597.257,6.205,803.929
103,211.633,596.616,5.680,813.929
104,207.226,596.668,5.743,809.637
