step,grad_l2
0,3.168396
1,7.475956
2,5.376848
3,4.983271
4,8.307866
5,7.879045
6,6.998634
7,5.044519
8,7.104794
9,6.877961
10,7.770594
11,3.737117
12,4.132184
13,2.968093
14,2.742127
15,8.106498
16,3.030342
17,1.860166
18,2.047261
19,1.632734
20,1.653953
21,2.175664
22,1.667788
23,2.121778
24,1.438616
25,1.974493
26,1.490011
27,0.972715
28,0.992911
29,1.079674
30,1.062380
31,1.201500
32,1.878306
33,0.752234
34,0.959062
35,1.015956
36,1.033473
37,1.145996
38,0.840924
39,0.880646
40,0.845604
41,0.992954
42,0.672129
43,0.885177
44,0.539321
45,0.833629
46,0.592243
47,0.609201
48,0.533026
49,0.516172
50,0.515488
51,0.576709
52,0.497112
53,0.579049
54,0.517083
55,0.761665
56,0.494884
57,0.943906
58,0.498427
59,0.600064
60,0.771127
61,0.744907
62,0.598506
63,0.775369
64,0.864671
65,0.602418
66,0.625054
67,0.758453
68,1.272455
69,0.755839
70,0.651854
71,1.063511
72,0.803323
73,0.978034
74,0.841336
75,0.917818
76,0.601789
77,1.040085
78,0.817483
79,1.072479
80,0.922984
81,0.717052
82,0.792332
83,1.034369
84,0.773822
85,0.837258
86,0.844421
87,0.756593
88,0.814585
89,0.898870
90,0.813891
91,0.993233
92,0.956703
93,0.802493
94,1.020157
95,1.204069
96,0.955454
97,0.994357
98,0.699295
99,1.165772
100,0.775386
101,0.884241
102,1.147283
103,0.854202
104,1.076452
105,0.949586
106,0.801564
107,1.283764
108,1.175942
109,1.435177
110,1.200153
111,1.119711
112,0.977008
113,1.051646
114,0.934894
115,1.210287
116,0.955681
117,1.118802
118,1.103733
119,0.925628
120,1.161113
121,1.287903
122,1.365434
123,1.380606
124,1.435564
125,1.214758
126,1.063657
127,1.404420
128,0.952991
129,1.074159
130,1.064931
131,0.925856
132,0.828183
133,1.075123
134,0.928082
135,0.941134
136,1.277295
137,0.961880
138,0.838595
139,1.015407
140,1.210039
141,1.150515
142,1.336536
143,1.437972
144,1.407004
145,1.148658
146,1.216276
147,1.092279
148,1.190380
149,1.115578
150,1.163088
151,0.736661
152,0.950947
153,1.152261
154,1.091903
155,1.320598
156,1.030841
157,1.007770
158,1.030789
159,1.114096
160,1.196687
161,1.087081
162,1.059624
163,1.390079
164,1.065762
165,1.404600
166,1.199384
167,1.041310
168,1.163615
169,1.068585
170,0.858881
171,0.987035
172,0.899980
173,1.110503
174,1.014921
175,1.184203
176,0.944562
177,0.890463
178,1.212608
179,1.060766
180,1.434249
181,1.265591
182,1.450143
183,1.066483
184,1.073332
185,0.903046
186,1.098694
187,1.015818
188,1.077000
189,0.984736
190,1.047342
191,1.000791
192,0.985315
