step,fwd_ms,bwd_ms,opt_ms,total_ms
0,334.362,604.005,47.099,985.466
1,218.586,560.783,6.863,786.233
2,220.395,545.092,7.257,772.744
3,205.728,566.027,7.404,779.159
4,187.420,635.358,7.183,829.960
5,175.214,714.931,7.224,897.369
6,184.753,617.704,6.982,809.439
7,176.230,599.963,6.910,783.103
8,178.850,752.207,7.055,938.112
9,171.367,668.330,6.863,846.560
10,204.151,532.104,7.161,743.416
11,181.617,493.381,7.094,682.091
12,214.182,624.412,6.939,845.533
13,180.543,613.133,7.218,800.894
14,213.464,559.525,6.889,779.877
15,201.616,640.651,7.062,849.329
16,212.526,599.716,7.243,819.484
17,173.124,584.162,7.602,764.889
18,262.771,514.388,6.751,783.910
19,214.335,631.708,6.977,853.020
20,201.685,624.081,7.092,832.858
21,173.612,646.150,6.895,826.657
22,207.525,572.856,7.529,787.910
23,202.939,620.328,6.816,830.083
24,205.871,597.760,7.719,811.350
25,174.686,625.616,7.292,807.593
26,209.723,581.081,7.516,798.320
27,185.124,575.514,7.756,768.394
28,220.059,542.657,6.804,769.519
29,186.494,569.375,6.941,762.811
30,207.205,553.760,7.483,768.449
31,193.024,636.226,6.782,836.033
32,200.168,631.802,7.556,839.526
33,174.764,628.241,7.616,810.621
34,205.855,590.167,7.282,803.305
35,192.810,590.523,7.335,790.668
36,171.522,603.877,7.292,782.692
37,182.635,614.779,7.319,804.734
38,178.296,628.221,6.775,813.292
39,188.874,635.433,7.390,831.697
40,248.226,540.808,6.743,795.777
41,181.447,590.043,7.411,778.902
42,210.154,605.854,7.231,823.239
43,171.557,638.609,6.747,816.913
44,196.004,631.087,7.452,834.543
45,211.088,589.945,7.387,808.420
46,207.451,617.504,6.822,831.778
47,173.062,620.745,15.559,809.365
48,191.425,654.082,6.822,852.329
49,172.271,654.387,7.227,833.886
50,230.620,617.571,7.315,855.506
51,199.272,601.338,7.388,807.998
52,175.866,623.418,7.256,806.541
53,198.673,618.602,6.929,824.204
54,191.825,621.080,7.442,820.347
55,204.789,551.665,6.830,763.284
56,232.239,526.143,7.098,765.479
57,192.599,628.469,7.564,828.633
58,201.353,605.867,7.719,814.939
59,171.612,655.064,7.000,833.676
60,187.391,606.694,7.372,801.457
61,171.778,615.573,7.301,794.652
62,176.240,627.914,6.850,811.004
63,171.312,592.467,7.290,771.069
64,193.443,647.967,6.893,848.303
65,176.074,643.735,7.263,827.072
66,179.644,602.216,7.286,789.146
67,176.728,594.686,7.605,779.019
68,174.742,592.618,6.823,774.183
69,184.065,607.075,7.156,798.296
70,176.635,642.504,7.226,826.365
71,214.079,620.284,7.408,841.772
72,234.361,559.533,7.368,801.262
