step,grad_l2
0,3.531386
1,7.802374
2,5.784942
3,5.409751
4,9.015514
5,6.343413
6,3.882716
7,3.072430
8,5.935714
9,4.034041
10,4.188017
11,3.106600
12,5.289744
13,3.272867
14,2.636296
15,1.958991
16,1.460378
17,1.818272
18,3.071758
19,1.675626
20,1.985885
21,1.897812
22,3.893492
23,1.239041
24,1.480329
25,0.812538
26,1.063344
27,0.902802
28,2.025094
29,0.769905
30,0.785680
31,0.784070
32,0.647946
33,0.768266
34,0.634525
35,0.766114
36,0.658661
37,0.759124
38,0.702281
39,0.725270
40,1.347637
41,0.524185
42,0.507135
43,0.857857
44,0.527577
45,0.665979
46,0.843248
47,0.855833
48,0.519878
49,0.444064
50,0.447494
51,0.720210
52,0.489483
53,0.515827
54,0.553834
55,0.545053
56,0.494441
57,0.863800
58,0.426225
59,0.563801
60,0.556674
61,0.544209
62,0.557056
63,0.567754
64,0.505637
65,0.478434
66,0.479193
67,0.932871
68,0.708483
69,0.717841
70,0.634567
71,0.721090
72,0.611933
73,0.519571
74,0.527251
75,0.645566
76,0.435300
77,0.499269
78,0.582422
79,0.680849
80,1.160259
81,0.605062
82,0.538321
83,0.790787
84,0.597112
85,0.507009
86,0.634287
87,0.794302
88,0.796703
89,0.515654
90,0.703482
91,0.947627
92,0.755806
93,0.747386
94,0.851922
95,1.005053
96,0.793738
97,0.619909
98,0.627186
99,0.789651
100,0.666520
101,0.690890
102,0.873406
103,0.698313
104,0.874988
105,0.742129
106,0.801108
107,0.825022
108,0.890331
109,0.843083
110,0.841285
111,1.009538
112,0.866542
113,1.048013
114,0.738470
115,0.925390
116,0.974407
117,1.045675
118,0.901844
119,0.737046
120,0.695708
121,0.819248
122,0.825835
123,0.816939
124,1.085325
125,0.694501
126,0.802648
127,1.115563
128,1.023948
129,1.030483
130,1.131793
131,0.895864
132,1.026301
133,0.836582
134,0.745374
135,0.883449
136,0.969285
137,0.793544
138,0.826426
139,0.997001
140,1.250334
141,1.008377
142,1.461062
143,1.309406
144,1.183864
145,0.779762
146,1.120885
147,1.099875
148,1.173924
149,0.724127
150,1.080298
151,0.795173
152,1.051735
153,1.471432
154,1.085311
155,1.322192
156,0.944462
157,1.163102
158,1.058757
159,1.403904
160,1.194602
161,0.783984
162,1.023580
163,1.018152
164,0.883587
165,1.010327
166,0.982802
167,0.865988
168,1.102095
169,1.127519
170,0.747697
171,1.098716
172,1.104535
173,0.916485
174,1.090038
175,0.942034
176,0.940938
177,0.814805
178,0.895841
179,0.936780
180,0.916435
181,1.138588
182,1.231255
183,0.812465
184,0.993125
185,1.137029
186,1.288813
187,1.224731
188,1.147785
189,1.063458
190,1.044294
191,0.971601
192,0.901604
193,0.852198
194,1.048494
195,0.902251
196,1.017035
197,1.368415
198,1.098697
199,1.192059
200,1.181034
201,1.135298
202,0.855567
203,1.056769
204,0.915129
205,1.149443
206,0.997963
207,1.121193
208,0.735783
209,1.021786
210,1.144457
211,1.342405
212,1.308932
213,1.439412
214,1.573058
215,1.335083
216,1.105894
217,1.304941
218,1.089116
219,1.105407
220,0.808942
221,1.127976
222,1.038173
223,1.083346
224,1.077314
225,0.980835
226,1.025298
227,1.209836
228,0.995168
229,0.921755
230,0.976623
231,1.167272
232,0.821961
233,1.079245
234,1.310469
235,1.113162
236,1.135409
237,1.031603
238,1.071216
239,1.039994
240,1.052251
241,0.896915
242,1.172844
243,0.984087
244,0.953531
245,0.942979
246,0.911419
247,1.325420
248,0.939162
249,1.002077
250,0.894342
251,1.247985
