step,grad_l2
0,3.447057
1,5.415835
2,5.784238
3,8.033335
4,7.162873
5,7.250071
6,5.868967
7,5.706271
8,7.059854
9,3.941443
10,4.350013
11,2.490927
12,3.246434
13,5.431794
14,5.470723
15,1.865750
16,1.448947
17,2.680941
18,1.917784
19,1.394780
20,0.843844
21,1.716325
22,3.398339
23,1.124613
24,1.696871
25,1.927645
26,1.910170
27,1.030727
28,1.266605
29,1.340849
30,1.220644
31,1.488072
32,0.713928
33,1.930629
34,1.843391
35,1.392027
36,0.844660
37,1.002442
38,1.253523
39,1.071601
40,0.966941
41,1.219511
42,1.427556
43,0.810792
44,0.575141
45,1.512361
46,0.742166
47,0.784319
48,0.797974
49,0.914870
50,0.724147
51,1.101176
52,0.859330
53,0.725488
54,0.865807
55,0.815022
56,1.238715
57,0.801664
58,1.042186
59,0.753818
60,1.249626
61,0.767174
62,1.021539
63,0.851323
64,0.641279
65,0.933094
66,1.039380
67,0.928288
68,0.739914
69,1.049345
70,1.105006
71,1.278238
72,1.188531
73,1.156640
74,0.670610
75,1.066663
76,0.774416
77,0.861232
78,1.019868
79,0.812827
80,1.033475
81,1.184050
82,1.267733
83,0.729125
84,0.821562
85,0.756507
86,0.948050
87,0.543372
88,0.868749
89,0.703799
90,0.653195
91,0.873298
92,0.869667
93,0.900549
94,0.867162
95,0.995877
96,0.978634
97,0.786404
98,0.984582
99,0.982686
100,0.964505
101,0.800833
102,1.187893
103,1.044039
104,0.938537
105,1.449810
106,1.091009
107,0.882633
108,1.136888
109,1.046935
110,0.754621
111,0.709845
112,0.806441
113,0.897287
114,0.969954
115,1.071901
116,0.828543
117,0.939533
118,0.753628
119,1.112850
120,0.882524
121,1.005334
122,0.855867
123,0.927984
124,1.072512
125,0.846200
126,1.057687
127,0.969760
128,1.005475
129,0.738908
130,1.004914
131,0.955426
132,0.763167
133,0.875733
134,0.838135
135,1.022647
136,0.936980
137,1.028284
138,1.093244
139,0.867911
140,1.034963
141,1.053763
142,1.237901
143,1.125934
144,1.106138
145,1.104323
146,1.065980
147,1.108778
148,0.942301
149,0.964389
150,0.757393
151,1.081497
152,0.911631
153,0.880686
154,0.931962
155,0.882009
156,1.099307
157,0.886657
158,1.010777
159,1.112610
160,1.159260
161,1.179256
162,1.122629
163,0.798627
164,0.890143
165,1.482892
166,0.925756
167,1.026270
168,0.996570
169,0.867372
170,1.043954
171,0.947610
172,0.827713
173,0.912522
174,0.992370
175,1.194848
176,0.885182
177,1.228058
178,1.293678
179,1.175155
180,1.114610
181,1.079579
182,1.020108
183,1.195208
184,1.122756
185,0.984469
186,1.293450
187,1.179039
188,1.016949
189,1.056865
190,1.026178
191,1.351007
192,1.103868
193,0.859821
194,1.140527
195,1.074408
196,0.842780
197,0.773351
198,1.118861
199,0.807417
