step,loss
0,2.423275
1,2.886500
2,3.471712
3,3.993143
4,4.177183
5,4.355764
6,3.840689
7,3.455790
8,3.442608
9,3.570865
10,4.023660
11,4.637514
12,4.522878
13,4.646754
14,3.425730
15,3.161768
16,8.284156
17,4.567040
18,3.743611
19,4.159420
20,3.906871
21,4.168513
22,3.357640
23,2.738375
24,2.647558
25,2.990013
26,2.982183
27,3.807771
28,4.497330
29,2.469882
30,3.285843
31,2.702450
32,2.417721
33,2.366712
34,2.370151
35,2.427838
36,2.584037
37,2.270545
38,2.149230
39,2.111691
40,2.157237
41,2.041714
42,2.204080
43,2.150092
44,2.054684
45,2.172286
46,2.152806
47,2.105314
48,2.156012
49,2.046130
50,1.995380
51,2.134994
52,2.088894
53,1.913410
54,2.093599
55,2.057424
56,1.971718
57,2.105383
58,2.049126
59,1.941773
60,2.155555
61,2.105366
62,2.044646
63,1.986406
64,1.968282
65,2.034449
66,2.026766
67,1.894121
68,1.914896
69,2.051343
70,1.954689
71,1.909010
72,2.023062
73,2.072287
74,1.971004
75,2.194541
76,1.915928
77,1.932488
78,1.951130
79,1.937718
80,2.020336
81,1.888910
82,1.993987
83,1.984968
84,1.838895
85,1.900043
86,1.955358
87,1.939008
88,1.962736
89,1.906576
90,1.803778
91,1.826665
92,1.880401
93,2.015066
94,1.858732
95,1.834831
96,1.904337
97,1.898499
98,1.874640
99,1.975530
100,1.895651
101,1.853416
102,1.997809
103,1.798050
104,1.910788
105,1.897936
106,2.068482
107,1.915344
108,1.826751
109,1.745318
110,1.852684
111,1.846992
112,1.765946
113,1.780600
114,1.880741
115,1.858732
116,1.700767
117,1.764869
118,1.943009
119,1.978644
120,1.760975
121,1.811141
122,1.915611
123,1.789154
124,1.819971
125,1.803498
126,1.853900
127,1.808825
128,1.921081
129,1.696238
130,1.888890
131,1.880692
132,1.629131
133,1.707333
134,1.792544
135,1.856929
136,1.804891
137,1.631907
138,1.656036
139,1.638088
140,1.729230
141,1.615234
142,1.638383
143,1.700941
144,1.816875
145,1.671680
146,1.806891
147,1.791079
148,1.761450
149,1.739153
150,1.749738
151,1.518345
152,1.755222
153,1.661829
154,1.827458
155,1.660669
156,1.693712
157,1.685086
158,1.699287
159,1.808483
160,1.627906
161,1.637917
162,1.699667
163,1.547253
164,1.732730
165,1.648601
166,1.826457
167,1.482770
168,1.725278
169,1.731241
170,1.674596
171,1.757000
172,1.711908
173,1.671377
174,1.667164
175,1.727673
176,1.691767
177,1.771336
178,1.674132
179,1.600160
180,1.542515
181,1.639196
182,1.712933
183,1.600590
184,1.609117
185,1.752471
186,1.530018
187,1.561173
188,1.709533
189,1.666284
190,1.580238
191,1.683705
192,1.681151
193,1.559692
194,1.672144
195,1.668364
196,1.584169
197,1.599326
198,1.732862
199,1.759955
