step,grad_l2
0,3.089393
1,4.656235
2,6.121777
3,8.559333
4,9.320784
5,7.592460
6,7.391131
7,7.236218
8,4.153293
9,4.971499
10,3.783949
11,3.257114
12,2.142714
13,9.234354
14,2.556123
15,1.932339
16,1.741829
17,2.740085
18,1.095976
19,1.076403
20,1.400814
21,1.744980
22,2.126714
23,1.288232
24,1.531832
25,0.956156
26,0.780470
27,2.744964
28,1.056327
29,0.880252
30,0.542497
31,0.916413
32,1.030860
33,0.654967
34,1.041865
35,0.903699
36,0.610419
37,1.002184
38,0.556497
39,0.604019
40,0.829145
41,0.592275
42,0.757848
43,1.105261
44,0.794672
45,0.733177
46,0.866590
47,0.892723
48,0.824580
49,0.681075
50,0.847440
51,0.679891
52,0.812795
53,0.522915
54,0.641628
55,0.738926
56,0.657108
57,0.617973
58,0.568112
59,0.990518
60,0.478286
61,0.782636
62,0.816207
63,0.650127
64,0.614169
65,0.700277
66,0.648417
67,0.830071
68,0.476822
69,0.714706
70,0.614831
71,0.687522
72,0.834312
73,0.706200
74,0.993508
75,1.119231
76,1.492002
77,0.530280
78,0.623434
79,0.701286
80,0.756136
81,0.767204
82,0.731242
83,0.714412
84,0.743415
85,0.679510
86,0.597544
87,0.879964
88,0.747068
89,0.692249
90,0.782907
91,0.656359
92,0.899319
93,0.691672
94,0.778984
95,0.808783
96,0.755592
97,0.900805
98,1.159954
99,1.093348
100,0.995680
101,1.082302
102,0.700667
103,1.143257
104,0.882568
105,0.898360
106,0.951344
107,1.015931
108,0.714593
109,0.723950
110,1.141187
111,0.797467
112,0.972358
113,0.879039
114,0.833908
115,0.907586
116,0.857024
117,1.009187
118,0.796731
119,1.050358
120,0.822547
121,0.874300
122,0.819692
123,0.965656
124,1.237607
125,0.901911
126,0.896884
127,1.145182
128,0.956273
129,1.086213
130,1.099666
131,1.324190
132,0.961760
133,1.458394
134,1.005114
135,1.223837
136,1.086328
137,0.909679
138,1.020938
139,1.037139
140,0.870226
141,1.028681
142,1.136580
143,1.279985
144,1.183649
145,1.169280
146,0.931525
147,0.712051
148,0.830080
149,0.693665
150,0.739201
151,0.832995
152,0.794325
153,0.860927
154,0.932721
155,1.012319
156,1.139567
157,1.056395
158,0.937663
159,1.000119
160,0.948884
161,0.855690
162,0.904533
163,1.043111
164,1.124545
165,0.967534
166,0.831517
167,1.031877
168,1.033969
169,1.063040
170,1.149935
171,0.975321
172,0.935727
173,1.021906
174,0.956971
175,0.988913
176,1.035511
177,0.941779
178,1.118220
179,1.276695
180,1.112138
181,1.330632
182,0.899739
183,0.954050
184,1.653126
185,0.831032
186,0.924476
187,0.977034
188,1.242986
189,1.088941
190,0.953087
191,0.921398
192,1.143709
193,1.088739
194,1.427748
195,1.176024
196,1.107222
197,1.004278
198,1.273387
199,1.340581
200,1.382761
201,1.075071
202,1.214514
203,1.606110
204,1.340898
205,1.069768
206,1.067055
207,1.285368
208,1.202740
209,1.054244
210,1.071335
211,1.095861
212,0.975371
213,1.028796
214,0.877960
215,0.999776
216,1.176883
217,1.234061
218,0.999824
219,1.009984
220,1.205162
221,1.070272
222,1.211054
223,1.302157
224,1.001927
225,1.250472
226,0.962252
227,0.930113
228,1.014093
229,1.070431
230,1.088634
231,0.807370
232,0.918472
233,0.987478
234,1.014026
235,0.996639
236,0.938937
237,1.098544
238,1.083546
239,1.123517
240,0.879708
241,1.059381
242,1.042540
243,0.973774
244,1.019051
245,1.197540
246,0.939379
247,0.900850
248,1.022312
249,0.846505
250,1.035275
251,0.919071
252,1.248059
253,1.175914
254,1.051309
255,0.831301
256,1.153003
257,1.098167
258,1.073260
259,1.027863
260,0.932822
261,1.231244
262,1.116661
263,1.020465
264,0.908227
265,1.177816
266,0.981513
267,1.200270
268,1.113439
269,0.955892
270,1.361242
271,1.190143
272,1.022601
273,1.164299
274,1.217975
275,1.038014
276,1.012131
277,1.611035
278,1.205546
279,1.298308
280,0.959901
281,1.003316
282,1.049398
283,0.993206
284,0.966602
285,1.109036
286,1.009531
287,0.930141
288,1.064902
289,1.365846
290,1.214250
291,0.866394
292,1.312992
293,1.144276
294,1.133958
295,1.062317
296,1.015000
297,1.030823
298,1.070684
299,0.805304
300,1.079936
301,0.898605
302,1.131405
303,0.860683
304,1.165060
305,0.922241
306,1.054610
307,1.072783
308,0.847214
309,0.973311
310,0.896740
311,1.129215
312,0.925710
313,1.114283
314,1.380284
315,1.484554
316,1.302221
317,1.334804
318,1.467838
319,1.454137
320,1.243306
321,1.260183
322,1.171196
323,1.082116
324,1.264326
325,0.979861
326,0.952662
327,1.098657
328,1.119395
329,0.987616
330,0.965627
331,1.026374
332,1.051503
333,1.036330
334,1.030333
335,0.980317
336,1.027141
337,1.057463
338,1.212512
339,1.305746
340,1.029496
341,0.895473
342,1.192870
343,1.171128
344,1.178439
345,1.016798
346,1.038646
347,1.314327
348,1.286292
349,1.039653
350,1.110349
351,0.974153
352,0.873982
353,0.906823
354,0.847526
355,1.095880
356,1.059161
357,1.052980
358,0.951653
359,1.193137
360,1.197952
361,1.034097
362,1.017715
363,1.223237
364,1.137265
365,1.032188
366,1.296050
367,1.083699
368,1.051296
369,1.041221
370,1.207263
371,1.157340
372,1.099049
373,1.209562
374,1.100221
375,0.964767
376,1.107552
377,1.196105
378,1.168440
379,1.193133
380,1.074073
381,1.089710
382,1.237224
383,1.185955
384,1.105217
385,1.203188
386,0.974037
387,1.171995
388,1.183273
389,1.206630
390,1.123809
391,1.184116
392,1.084407
393,1.408810
394,1.187845
395,1.159038
396,1.288743
397,1.482544
398,1.472498
399,1.125545
400,1.254149
401,1.190271
402,1.157838
403,1.287978
404,1.330562
405,1.400286
406,1.251077
407,1.129739
408,1.086429
409,1.247601
410,1.255248
411,1.113114
412,1.289422
413,1.077009
414,1.250464
415,1.261908
416,1.104175
417,1.095495
418,1.234624
419,1.194817
420,1.264517
421,1.338025
422,1.404438
423,1.422064
424,1.591604
425,1.371772
426,1.175688
427,1.851640
428,1.859656
429,1.175037
430,0.987168
431,1.102886
432,1.246099
433,1.199552
434,1.250434
435,1.167457
436,1.204448
437,1.441546
438,1.174414
439,0.990300
440,1.432440
441,1.412406
442,1.299231
443,1.120520
444,1.209792
445,1.143142
446,1.064042
447,1.117816
448,1.158358
449,1.213445
450,1.266625
451,1.311964
452,1.285314
453,1.199649
454,1.161384
455,1.262084
456,1.096340
457,1.079005
458,1.167636
459,1.132905
460,1.125335
461,1.096651
462,1.058328
463,1.222996
464,0.986603
465,1.171314
466,1.061725
467,1.177313
468,1.297479
469,1.170596
470,1.248300
471,1.225866
472,1.046036
473,1.138112
474,1.190654
475,1.167171
476,1.061518
477,1.035903
478,1.087623
479,1.140039
480,1.029539
481,1.281048
482,1.184461
483,1.216809
484,1.134908
485,1.231191
486,1.306331
487,1.193516
