step,fwd_ms,bwd_ms,opt_ms,total_ms
0,253.600,642.267,43.229,939.096
1,237.167,557.873,5.503,800.544
2,401.308,729.851,5.373,1136.532
3,202.392,511.322,5.589,719.303
4,395.465,605.576,5.575,1006.616
5,376.680,814.643,5.544,1196.867
6,192.582,739.493,5.642,937.717
7,217.922,594.977,5.449,818.349
8,380.853,756.797,5.595,1143.245
9,194.014,793.330,5.514,992.857
10,188.652,599.085,5.660,793.397
11,376.754,722.252,5.591,1104.596
12,192.778,526.467,5.683,724.928
13,383.160,575.809,5.500,964.470
14,397.907,823.731,5.616,1227.253
15,216.933,620.858,5.514,843.305
16,207.411,761.499,5.631,974.541
17,198.192,790.970,5.570,994.732
18,189.033,794.181,5.486,988.699
19,182.980,569.928,5.622,758.530
20,355.677,577.629,5.721,939.026
21,257.986,536.312,13.983,808.282
22,236.969,595.901,5.217,838.088
23,226.926,587.541,5.112,819.580
24,199.951,617.790,5.474,823.214
25,204.539,633.547,5.440,843.526
26,190.400,632.701,5.575,828.675
27,225.192,561.948,5.088,792.227
28,211.018,610.650,5.693,827.361
29,209.452,603.204,5.616,818.272
30,199.732,607.940,5.573,813.244
31,192.238,543.400,5.625,741.263
32,185.540,550.181,5.519,741.240
33,205.307,544.529,5.667,755.502
34,198.303,507.929,5.535,711.768
35,219.594,547.929,5.507,773.030
36,251.306,568.852,4.987,825.145
37,229.981,569.074,5.175,804.229
38,212.033,547.351,5.111,764.494
39,215.847,549.116,5.181,770.144
40,198.301,581.244,5.068,784.613
41,222.253,570.967,5.615,798.835
42,197.048,534.756,5.125,736.929
43,201.833,516.499,5.522,723.854
44,186.821,606.211,5.567,798.599
45,193.136,568.964,5.469,767.569
46,212.872,548.767,5.036,766.674
47,219.945,570.880,5.526,796.351
48,201.872,546.123,5.611,753.605
49,247.998,597.457,5.069,850.523
50,221.270,572.116,5.008,798.394
51,221.229,579.238,5.566,806.033
52,226.499,561.965,5.632,794.096
53,230.300,616.139,5.041,851.480
54,235.009,544.812,5.657,785.478
55,212.757,577.978,5.707,796.442
56,196.475,544.645,5.061,746.181
57,200.006,570.182,5.601,775.790
58,198.302,577.778,5.528,781.608
59,214.008,582.661,5.558,802.227
60,205.519,595.020,5.586,806.125
61,203.375,569.269,5.454,778.098
62,222.826,519.763,5.643,748.232
63,246.592,592.313,5.264,844.169
64,215.401,592.740,5.177,813.318
65,205.107,542.868,5.582,753.558
66,206.962,544.991,5.555,757.507
67,221.830,565.189,5.569,792.587
68,213.001,569.465,5.651,788.118
69,243.180,618.229,5.572,866.981
70,237.244,576.110,5.562,818.916
71,231.408,615.724,5.491,852.624
72,234.101,547.824,5.055,786.980
73,224.091,569.953,5.011,799.055
74,211.790,561.251,5.196,778.237
75,207.815,560.148,5.110,773.073
76,195.787,561.637,5.567,762.991
77,175.948,565.596,5.475,747.019
78,199.294,574.062,6.070,779.426
79,187.396,569.485,5.583,762.465
80,202.318,536.486,5.597,744.401
81,207.865,597.074,5.500,810.439
82,224.861,574.620,5.116,804.597
83,239.262,534.817,5.646,779.725
84,225.073,566.613,5.673,797.359
85,212.326,573.346,5.092,790.764
86,234.119,568.943,5.577,808.639
87,218.761,563.565,5.455,787.781
88,218.927,568.974,5.389,793.290
89,206.320,582.119,5.519,793.957
90,207.326,591.609,5.662,804.596
91,246.613,564.184,5.117,815.914
92,223.472,577.840,5.690,807.003
93,238.752,535.993,5.549,780.293
94,234.763,621.992,5.052,861.807
95,225.137,600.715,5.003,830.854
96,217.625,573.544,5.589,796.758
97,212.059,558.844,5.160,776.064
98,203.429,540.212,5.160,748.800
99,182.951,581.345,5.464,769.759
100,198.483,607.538,5.705,811.726
101,195.443,573.358,5.723,774.523
102,199.158,577.491,5.590,782.239
103,200.647,571.240,5.578,777.464
104,184.946,594.962,5.688,785.596
105,179.104,592.352,5.531,776.987
106,174.326,589.081,5.568,768.975
107,185.558,595.362,12.263,793.183
108,200.599,572.676,5.091,778.366
109,201.169,543.654,5.675,750.497
110,231.377,567.573,5.489,804.439
111,207.973,547.245,5.503,760.721
112,204.919,554.505,5.006,764.429
113,184.411,562.816,5.460,752.687
114,184.397,589.470,5.661,779.528
115,194.874,492.385,5.024,692.283
116,180.392,515.506,5.546,701.443
117,207.612,557.191,5.596,770.399
118,231.566,541.064,5.617,778.247
119,200.892,553.124,5.093,759.108
120,209.565,525.257,5.749,740.571
121,196.192,581.681,5.116,782.989
122,198.087,532.456,5.527,736.071
123,184.644,545.982,5.668,736.294
124,199.861,561.335,5.094,766.290
125,208.951,527.873,5.090,741.914
126,237.781,584.865,5.055,827.701
127,224.105,562.677,5.715,792.497
128,213.969,565.535,5.562,785.067
129,208.393,550.319,5.339,764.051
130,195.804,546.877,5.522,748.202
131,193.766,553.355,5.094,752.215
132,185.044,534.881,5.666,725.591
133,212.535,524.705,5.955,743.195
134,184.781,534.407,5.582,724.771
135,194.827,534.140,5.530,734.497
136,196.881,523.285,5.618,725.784
137,205.681,506.769,5.627,718.077
138,199.532,551.034,5.467,756.033
139,221.544,531.395,5.611,758.550
140,217.985,545.319,5.179,768.483
141,197.394,506.838,5.058,709.290
142,208.486,540.501,5.165,754.152
143,195.360,513.600,5.537,714.496
144,223.769,529.960,5.642,759.371
145,226.045,525.391,5.078,756.514
146,214.965,524.408,5.087,744.459
147,201.193,524.361,16.111,741.665
148,211.609,585.170,5.158,801.937
149,212.895,568.066,11.746,792.708
150,208.367,560.949,5.207,774.523
151,209.615,555.376,5.486,770.477
152,214.084,546.704,5.621,766.408
153,204.894,526.056,5.532,736.482
154,219.800,516.129,5.480,741.409
155,204.158,557.229,5.066,766.453
156,215.317,554.488,5.644,775.449
157,195.676,536.368,5.476,737.520
158,199.343,561.994,5.661,766.998
159,214.530,554.979,5.429,774.938
160,195.393,542.644,5.594,743.631
161,197.137,504.661,5.535,707.333
162,175.771,563.435,5.712,744.917
163,192.762,527.733,5.709,726.204
164,223.555,553.425,13.207,790.187
165,219.973,540.056,5.009,765.038
166,224.062,574.246,5.530,803.838
167,201.883,551.743,5.149,758.775
168,199.628,544.590,5.553,749.770
169,180.369,531.488,5.505,717.363
170,235.989,564.158,5.562,805.710
171,212.266,550.398,5.598,768.261
172,206.477,574.399,5.671,786.547
173,172.296,605.623,5.682,783.601
174,181.482,591.960,5.973,779.415
175,173.564,572.520,5.568,751.652
176,194.720,562.147,5.597,762.464
177,225.099,557.897,5.565,788.560
178,195.901,557.489,5.108,758.498
179,217.684,578.885,5.047,801.615
180,221.318,549.463,5.561,776.341
181,222.494,569.291,5.041,796.826
182,198.488,579.181,5.674,783.343
183,201.827,577.688,5.079,784.593
184,219.825,562.200,5.663,787.687
185,215.716,575.110,5.391,796.217
186,217.343,545.316,5.467,768.126
187,221.929,564.535,5.593,792.057
188,218.373,532.675,5.126,756.174
189,214.026,581.394,5.581,801.000
190,237.099,554.567,5.121,796.787
191,219.803,554.063,5.039,778.905
192,216.089,540.709,5.187,761.985
193,199.304,511.974,13.963,725.241
194,216.079,531.214,5.537,752.831
195,426.963,638.396,85.163,1150.522
196,216.830,494.968,5.788,717.586
197,194.509,501.316,7.208,703.033
198,204.502,537.197,5.160,746.859
199,246.863,576.168,5.408,828.440
200,239.563,627.258,5.141,871.962
201,232.950,551.956,5.273,790.179
202,239.383,588.254,5.274,832.910
203,233.973,564.738,5.061,803.772
204,240.718,579.834,5.154,825.706
205,234.730,560.194,5.159,800.083
206,206.186,565.113,5.186,776.485
207,202.945,562.100,5.305,770.350
208,204.531,513.088,5.689,723.307
209,226.940,536.027,5.154,768.121
210,209.839,542.900,5.603,758.342
211,203.475,565.818,5.264,774.557
212,226.929,570.819,5.814,803.561
213,212.701,562.273,5.184,780.158
214,206.654,563.258,5.787,775.699
215,200.924,526.246,5.984,733.155
216,210.027,540.849,5.296,756.172
217,218.589,555.353,5.247,779.189
218,229.982,553.289,5.309,788.580
219,221.594,559.137,5.626,786.357
220,218.567,527.936,5.311,751.814
221,214.464,539.120,5.720,759.304
222,209.861,575.991,5.762,791.615
223,223.678,559.187,5.804,788.670
224,213.558,562.472,5.827,781.857
225,222.250,557.799,5.337,785.386
226,201.917,551.090,5.851,758.858
227,198.330,513.791,5.655,717.776
228,182.400,514.185,6.154,702.738
229,177.124,566.428,5.392,748.944
230,206.634,530.155,5.797,742.586
231,193.823,539.317,5.834,738.974
232,205.860,555.139,14.577,775.577
233,215.976,558.576,5.883,780.434
234,220.863,566.843,5.366,793.071
235,227.328,552.927,5.881,786.136
236,207.292,589.119,5.415,801.826
237,221.581,568.005,5.388,794.973
238,201.132,518.106,6.017,725.256
239,193.614,539.917,5.863,739.394
240,187.807,540.919,5.833,734.559
241,215.880,568.185,5.321,789.386
242,225.230,564.612,5.891,795.733
243,218.793,559.368,5.595,783.756
244,220.937,571.854,5.850,798.641
245,197.752,549.290,5.950,752.991
246,200.293,569.468,5.902,775.664
247,196.213,529.453,5.897,731.562
248,202.399,591.903,5.953,800.255
249,196.498,539.323,5.359,741.180
250,203.481,557.683,5.766,766.929
251,196.009,531.981,10.053,738.043
252,191.502,560.000,5.864,757.366
253,189.155,540.623,5.814,735.592
254,197.477,507.500,5.306,710.283
255,200.619,540.562,5.770,746.951
256,187.590,526.879,6.047,720.516
257,195.112,490.109,5.945,691.165
258,205.748,526.299,5.679,737.726
259,191.891,535.988,5.873,733.752
260,198.557,516.389,5.385,720.331
261,188.844,517.007,5.728,711.579
262,198.286,518.841,5.861,722.988
263,184.531,511.808,5.887,702.226
264,169.932,509.641,5.992,685.565
265,170.166,554.524,5.925,730.615
266,194.954,532.116,5.825,732.895
267,209.212,509.957,5.682,724.851
268,194.796,539.721,5.918,740.435
269,198.946,517.784,12.724,729.453
270,202.881,557.432,5.319,765.632
271,192.403,524.848,5.228,722.478
272,205.958,537.925,5.852,749.735
273,198.415,523.705,5.891,728.012
274,192.133,527.062,5.410,724.605
275,201.481,582.390,5.338,789.209
276,176.975,594.137,5.962,777.074
277,182.378,543.155,5.830,731.363
278,171.576,500.336,5.994,677.906
279,172.104,552.033,5.286,729.423
280,202.234,468.648,5.371,676.252
281,178.079,530.375,5.836,714.290
282,193.542,514.292,9.076,716.911
283,192.289,543.263,6.097,741.648
284,213.892,548.309,5.734,767.935
285,210.546,526.049,5.295,741.891
286,192.468,518.268,5.197,715.933
287,196.501,525.589,5.222,727.312
288,196.162,526.209,5.305,727.677
289,197.802,555.476,5.237,758.514
290,198.378,526.045,5.374,729.797
291,205.036,559.637,5.345,770.018
292,196.656,516.900,5.858,719.414
293,206.127,561.997,5.308,773.431
294,199.728,509.596,5.861,715.184
295,195.344,553.192,5.267,753.803
296,191.809,508.916,5.479,706.205
297,189.255,546.057,5.358,740.671
298,187.368,540.330,5.197,732.894
299,199.460,551.165,5.883,756.508
300,189.288,512.582,5.955,707.826
301,210.292,543.891,5.356,759.539
302,194.323,549.761,15.109,759.193
303,196.674,506.162,5.528,708.363
304,199.718,516.861,5.304,721.883
305,201.591,516.924,5.981,724.496
306,181.958,546.174,5.904,734.036
307,194.687,512.946,5.761,713.394
308,190.262,546.042,5.861,742.164
309,196.452,538.863,5.906,741.221
310,186.963,564.567,5.241,756.772
311,220.035,553.933,5.332,779.300
312,192.273,551.159,5.804,749.236
313,182.065,549.049,5.798,736.912
314,193.890,556.233,18.401,768.523
315,202.539,569.289,5.344,777.172
316,215.268,519.147,12.240,746.655
317,203.342,542.029,5.247,750.618
318,215.801,557.700,5.370,778.871
319,194.551,530.701,5.814,731.065
320,206.190,560.117,5.328,771.635
321,201.114,577.782,5.215,784.111
322,206.691,569.441,5.878,782.010
323,205.384,560.047,5.746,771.177
324,213.701,560.791,5.751,780.242
325,199.668,581.305,5.226,786.199
326,204.599,518.987,5.322,728.909
327,199.310,475.450,12.315,687.075
328,203.877,554.839,5.751,764.467
329,195.939,530.699,5.766,732.403
330,200.453,572.287,5.262,778.001
