step,fwd_ms,bwd_ms,opt_ms,total_ms
0,2388.384,4511.174,41.200,6940.758
1,2307.620,4347.956,15.584,6671.161
2,2164.017,4352.356,14.495,6530.868
3,2096.608,4257.683,14.517,6368.808
4,2388.007,4362.075,14.523,6764.605
5,2099.316,4417.933,14.613,6531.862
6,2161.516,4260.159,14.675,6436.350
7,2120.445,4381.598,14.661,6516.704
8,2148.992,4338.822,14.462,6502.276
9,2239.395,4411.231,14.445,6665.071
10,2178.803,4511.207,14.660,6704.670
11,2172.842,4401.253,14.469,6588.563
12,2181.033,4517.740,14.408,6713.182
13,2210.488,4478.546,14.504,6703.538
14,2234.647,4412.035,14.337,6661.019
15,2230.689,4484.634,14.618,6729.942
16,2156.500,4476.373,14.604,6647.476
17,2110.503,4329.623,14.523,6454.649
18,2424.024,4317.049,14.451,6755.523
19,2231.142,4472.996,14.389,6718.527
20,2237.950,4462.887,14.485,6715.322
21,2197.750,4513.246,14.547,6725.543
22,2209.590,4342.911,14.368,6566.869
23,2159.284,4531.773,14.615,6705.672
24,2166.316,4298.810,23.456,6488.582
25,2242.817,4358.333,14.711,6615.862
26,2119.055,4416.491,14.441,6549.987
27,2283.268,4099.665,14.382,6397.315
28,2474.184,4161.024,15.090,6650.298
29,2328.776,4358.293,15.403,6702.471
30,2158.680,4222.046,14.855,6395.581
31,2334.328,4462.253,14.481,6811.062
32,2237.003,4313.062,22.938,6573.004
33,2178.720,4528.253,14.426,6721.399
34,2198.085,4393.562,14.651,6606.298
35,2241.135,4419.512,14.588,6675.235
36,2301.662,4303.687,14.978,6620.327
37,2190.853,4491.192,14.583,6696.628
38,2239.276,4563.569,14.651,6817.496
39,2182.515,4382.933,14.865,6580.313
40,2209.087,4586.835,14.741,6810.664
41,2234.674,4386.797,14.552,6636.023
42,2179.594,4442.201,14.597,6636.392
43,2233.939,4380.553,14.327,6628.819
44,2241.800,4403.286,14.711,6659.796
45,2141.029,4424.502,14.628,6580.159
46,2142.720,4333.608,14.541,6490.869
47,2188.723,4433.166,14.589,6636.478
48,2230.613,4350.335,14.557,6595.505
49,2212.894,4456.448,14.676,6684.017
50,2190.953,4481.151,14.569,6686.673
51,2137.919,4391.887,14.496,6544.302
52,2157.886,4413.863,14.682,6586.430
53,2238.379,4359.399,14.718,6612.496
54,2190.399,4473.978,14.500,6678.877
55,2150.008,4366.231,14.570,6530.809
56,2160.602,4358.418,14.647,6533.667
57,2316.103,4328.945,14.708,6659.756
58,2121.807,4367.783,14.468,6504.058
59,2241.541,4395.725,14.562,6651.828
60,2195.946,4500.935,14.780,6711.661
61,2238.783,4366.356,14.713,6619.852
62,2242.009,4519.215,14.611,6775.835
63,2241.209,4397.220,14.724,6653.153
64,2103.476,4357.692,15.560,6476.728
65,2170.325,4268.543,14.611,6453.479
66,2059.615,4218.969,14.583,6293.167
67,2050.474,4274.621,14.672,6339.766
68,1962.823,4299.420,14.494,6276.737
69,2021.767,4041.459,14.655,6077.882
70,2136.725,4284.104,14.727,6435.555
71,2092.947,4210.983,16.437,6320.367
72,2122.833,4287.613,14.586,6425.032
73,2085.007,4260.784,14.596,6360.386
74,2083.744,4333.919,14.564,6432.227
75,2089.843,4172.900,14.596,6277.339
76,2106.271,4365.433,14.598,6486.302
77,2090.710,4292.492,14.638,6397.840
78,2121.209,4312.845,14.752,6448.806
79,2052.708,4195.731,17.798,6266.238
80,2103.251,4243.756,14.378,6361.385
81,2075.522,4194.125,14.394,6284.041
82,2084.422,4201.246,14.413,6300.081
83,2074.445,4280.163,14.269,6368.877
84,2082.654,4263.214,14.323,6360.191
85,2068.646,4330.681,14.539,6413.866
86,2097.524,4332.727,14.551,6444.803
87,2083.019,4135.094,20.799,6238.911
88,2084.154,4236.440,14.480,6335.074
89,2168.049,4261.203,14.331,6443.582
90,2187.731,4456.827,14.516,6659.074
91,2119.799,4402.007,14.582,6536.388
92,2046.835,4187.887,14.387,6249.109
93,1919.823,4097.298,14.601,6031.721
94,2209.434,4092.439,14.350,6316.223
95,2109.834,4277.548,14.448,6401.830
