step,grad_l2
0,1.935025
1,2.172327
2,6.044483
3,3.566413
4,4.806859
5,8.353200
6,5.824925
7,5.361309
8,6.796462
9,4.327121
10,6.397160
11,3.494754
12,4.302251
13,3.435445
14,3.067432
15,2.592247
16,3.134105
17,1.488628
18,1.111098
19,0.950892
20,1.283539
21,2.521309
22,2.975951
23,5.333001
24,2.344982
25,1.223053
26,1.725242
27,1.302210
28,5.092041
29,0.682474
30,0.917922
31,1.207643
32,0.747598
33,2.713629
34,0.414043
35,0.663117
36,0.595542
37,0.895938
38,0.486564
39,0.612435
40,0.606929
41,0.473458
42,0.421331
43,0.405077
44,0.472678
45,0.698236
46,0.536292
47,0.454931
48,0.359420
49,0.342860
50,0.374670
51,0.382995
52,0.547197
53,0.296627
54,0.594364
55,0.503076
56,0.559328
57,0.359371
58,0.433095
59,0.506741
60,0.541911
61,0.310162
62,0.385360
63,0.457370
64,0.458078
65,0.533622
66,0.324379
67,0.436814
68,0.462476
69,0.363037
70,0.523622
71,0.456435
72,0.401928
73,0.406574
74,0.415413
75,0.383936
76,0.400342
77,0.425764
78,0.420368
79,0.350394
80,0.423673
81,0.427792
82,0.363270
83,0.315665
84,0.609451
85,0.472779
86,0.416936
87,0.567453
88,0.325436
89,0.393606
90,0.450394
91,0.309409
92,0.493022
93,0.507786
94,0.408778
95,0.687922
96,0.415688
97,0.485833
98,0.518671
99,0.399127
100,0.512641
101,0.541508
102,0.526924
103,0.443359
104,0.417050
105,0.640999
106,0.460209
107,0.398446
108,0.496663
109,0.579285
110,0.431408
111,0.459849
112,0.565395
113,0.527373
114,0.576782
115,0.653677
116,0.464528
117,0.613834
118,0.494681
119,0.664714
120,0.733018
121,0.556249
122,0.436388
123,0.680954
124,0.593449
125,0.569452
126,0.536048
127,0.615016
128,0.567497
129,0.784490
130,0.488866
131,0.547981
132,0.430830
133,0.694042
134,0.529402
135,0.579031
136,0.586160
137,0.555775
138,0.626304
139,0.602193
140,0.511941
141,0.759569
142,0.714836
143,0.579110
144,0.730023
145,0.630158
146,0.676654
147,0.797096
148,0.659038
149,0.599997
150,0.588132
151,0.706728
152,0.693280
153,0.803059
154,0.512692
155,0.638929
156,0.701225
157,0.670770
158,0.539192
159,0.515904
160,0.622516
161,0.577585
162,0.611914
163,0.600208
164,0.655652
165,0.658078
166,0.817846
167,0.526700
168,0.666584
169,0.764785
170,0.812627
171,0.595018
172,0.992219
173,0.734735
174,0.539373
175,0.695069
176,0.613208
177,0.652464
178,0.730392
179,0.560463
180,0.502488
181,0.499935
182,0.558603
183,0.659465
184,0.616722
185,0.699238
186,0.634433
187,0.700270
188,0.599973
189,0.688720
190,0.631113
191,0.730547
192,0.684374
193,0.499854
194,0.663815
195,0.703495
196,0.654867
197,0.564548
198,0.789439
199,0.563042
