step,fwd_ms,bwd_ms,opt_ms,total_ms
0,279.676,629.405,52.198,961.280
1,239.213,545.548,6.939,791.700
2,208.664,599.460,6.705,814.829
3,199.236,605.297,7.355,811.888
4,213.026,558.420,6.808,778.254
5,231.907,572.129,6.763,810.799
6,218.970,576.831,7.228,803.029
7,212.403,615.803,6.822,835.027
8,208.029,592.352,6.609,806.991
9,189.257,653.337,6.683,849.277
10,194.441,657.320,7.067,858.828
11,216.167,572.180,6.973,795.320
12,226.693,591.224,6.807,824.724
13,210.364,583.951,6.719,801.035
14,221.757,541.192,6.777,769.726
15,211.968,599.346,6.719,818.033
16,189.414,663.018,6.805,859.237
17,170.095,797.065,6.683,973.843
18,197.796,635.165,6.730,839.690
19,205.495,621.031,6.884,833.410
20,185.081,639.099,6.676,830.856
21,199.185,617.758,6.677,823.620
22,205.639,607.804,6.654,820.097
23,226.439,615.342,7.081,848.861
24,219.002,633.829,6.883,859.714
25,217.389,616.323,7.568,841.280
26,291.250,570.967,6.692,868.910
27,204.287,619.667,6.908,830.862
28,190.026,655.655,6.828,852.508
29,227.803,631.342,6.539,865.684
30,205.796,598.676,6.591,811.063
31,226.441,602.327,6.925,835.693
32,230.512,596.361,6.972,833.844
33,223.266,536.533,6.735,766.534
34,222.712,535.955,6.694,765.362
35,218.064,579.236,6.736,804.036
36,203.811,609.609,6.826,820.246
37,210.206,608.886,6.896,825.988
38,224.176,612.080,6.767,843.023
39,230.211,543.094,7.104,780.409
40,192.044,602.847,6.751,801.643
41,184.450,659.693,7.127,851.270
42,221.583,612.579,6.906,841.068
43,174.525,643.502,6.740,824.767
44,243.127,550.587,7.077,800.790
45,221.558,616.609,6.922,845.089
46,225.177,603.946,7.021,836.144
47,200.450,595.384,6.967,802.801
48,202.821,609.856,6.916,819.594
49,212.410,574.131,6.729,793.270
50,209.447,608.350,6.786,824.582
51,205.385,652.301,6.870,864.556
52,235.068,598.836,6.847,840.751
53,202.629,588.588,7.050,798.268
54,202.639,609.307,6.760,818.707
55,240.069,587.160,6.705,833.935
56,183.695,596.318,7.067,787.080
57,192.424,634.060,6.784,833.268
58,187.470,636.506,6.780,830.755
59,181.019,635.942,6.804,823.766
60,172.012,799.300,7.770,979.082
61,223.921,623.072,7.608,854.601
62,221.775,583.414,6.718,811.907
63,172.026,633.924,6.713,812.662
64,170.561,619.588,6.656,796.805
65,215.342,626.525,6.864,848.730
66,182.724,633.900,6.736,823.360
67,202.291,623.507,6.723,832.522
68,203.550,617.660,6.841,828.051
69,204.828,639.233,6.710,850.771
70,204.242,617.304,6.786,828.332
71,196.175,635.255,6.925,838.355
72,195.544,620.032,7.155,822.731
73,248.247,579.076,6.633,833.957
74,233.149,565.915,6.708,805.773
75,223.878,574.635,6.756,805.270
76,211.338,556.029,6.753,774.120
77,197.835,568.912,6.776,773.523
78,204.591,582.715,7.348,794.654
79,193.654,602.605,6.682,802.942
80,224.143,564.917,6.813,795.873
81,201.084,586.629,6.956,794.669
82,187.005,593.296,6.881,787.181
83,211.192,572.204,6.989,790.384
84,204.922,571.836,6.918,783.677
85,189.211,589.507,6.849,785.566
86,232.361,561.659,6.793,800.813
87,212.925,553.158,6.967,773.050
88,234.655,583.846,7.572,826.073
89,211.480,585.429,7.412,804.320
90,226.686,546.419,6.750,779.855
91,214.380,545.992,6.732,767.103
92,208.104,586.213,6.799,801.116
93,228.763,521.992,7.300,758.056
94,209.584,607.007,6.956,823.547
95,213.102,560.191,7.098,780.390
96,199.505,582.704,6.707,788.916
97,221.824,577.021,7.615,806.460
98,208.322,547.795,6.898,763.016
99,201.996,591.513,6.704,800.212
100,197.054,605.964,6.823,809.842
101,188.786,593.848,6.973,789.607
102,170.130,640.662,6.822,817.614
103,220.523,585.011,6.686,812.220
104,221.340,582.364,6.814,810.519
105,241.863,554.585,6.883,803.331
106,205.237,588.171,7.566,800.974
107,231.331,570.171,6.900,808.401
108,204.504,603.238,6.725,814.467
109,221.094,586.593,6.759,814.446
110,204.431,563.724,6.788,774.944
111,222.497,574.385,6.789,803.672
112,209.020,578.832,6.805,794.658
113,225.331,559.800,6.771,791.902
114,218.195,580.579,6.857,805.631
115,226.462,535.223,7.397,769.082
116,227.532,604.016,6.874,838.422
117,222.569,593.073,6.977,822.619
118,218.066,576.879,6.853,801.798
119,219.648,558.644,6.794,785.086
120,215.101,574.382,6.847,796.330
121,227.098,558.170,7.040,792.307
122,206.167,633.903,6.675,846.745
123,200.021,574.520,6.881,781.422
124,209.394,577.367,6.766,793.527
125,193.356,601.047,6.772,801.176
126,185.203,630.051,6.835,822.089
127,172.231,658.835,6.993,838.059
128,176.239,650.062,7.106,833.407
129,170.591,633.715,7.039,811.346
130,197.232,619.134,6.748,823.114
131,208.192,696.962,6.742,911.895
132,213.497,600.661,6.811,820.970
133,192.518,594.307,6.747,793.572
134,232.910,515.287,6.753,754.950
135,174.769,625.247,6.685,806.701
136,185.524,571.630,6.892,764.046
137,194.250,617.790,6.662,818.703
138,226.007,615.244,6.762,848.013
139,208.446,633.723,7.005,849.174
140,193.998,624.462,7.434,825.894
141,204.735,619.650,6.856,831.241
142,178.695,638.563,6.908,824.166
143,183.151,648.098,6.931,838.180
144,217.490,587.048,6.811,811.349
145,189.025,607.384,6.864,803.273
146,211.585,607.974,7.018,826.577
147,192.937,656.190,6.729,855.856
148,209.075,621.984,6.836,837.895
149,200.382,634.854,6.754,841.991
150,204.903,630.437,7.268,842.609
151,196.145,623.594,6.737,826.476
152,210.319,588.008,7.658,805.985
153,206.516,603.930,6.673,817.119
154,193.859,579.805,6.764,780.428
155,211.079,687.696,6.835,905.610
156,172.431,616.930,6.680,796.041
157,222.006,603.910,6.718,832.633
158,170.548,645.125,6.692,822.365
159,216.344,626.420,6.755,849.519
160,194.780,636.756,6.919,838.455
161,209.283,621.936,6.827,838.046
162,200.111,605.510,6.814,812.434
163,205.060,800.190,6.952,1012.202
164,196.026,643.964,6.771,846.761
165,181.677,660.934,6.784,849.396
166,213.542,585.454,7.174,806.171
167,272.959,617.313,6.595,896.867
168,198.221,610.031,6.961,815.213
169,204.289,629.885,6.800,840.975
170,194.462,635.731,6.852,837.045
171,201.601,610.973,6.669,819.243
172,218.720,613.390,6.743,838.854
173,231.814,606.952,6.736,845.502
174,176.973,654.236,6.726,837.934
175,191.857,627.712,6.765,826.334
176,217.890,589.786,6.628,814.305
177,207.955,767.953,6.641,982.549
178,207.472,744.977,7.066,959.514
179,205.769,647.654,6.517,859.940
180,203.743,603.134,6.894,813.771
