step,fwd_ms,bwd_ms,opt_ms,total_ms
0,2402.044,4694.455,60.499,7156.998
1,2287.329,4581.186,18.755,6887.270
2,2202.032,4518.856,15.307,6736.196
3,2179.578,4477.393,15.058,6672.029
4,2159.765,4392.689,14.428,6566.881
5,2117.903,4495.400,14.271,6627.574
6,2127.674,4339.044,14.491,6481.209
7,2155.260,4586.913,14.397,6756.570
8,2196.799,4379.702,14.682,6591.183
9,2180.979,4472.098,15.114,6668.191
10,2101.268,4366.370,15.095,6482.732
11,2113.861,4510.382,14.460,6638.703
12,2055.424,4522.383,14.920,6592.726
13,2076.949,4360.274,15.198,6452.421
14,2156.416,4672.312,15.223,6843.951
15,2060.579,4549.866,15.484,6625.928
16,2055.348,4693.742,14.496,6763.586
17,2103.405,4534.684,14.367,6652.456
18,2171.124,4391.136,14.751,6577.012
19,2181.944,4527.269,14.822,6724.035
20,2216.639,4482.459,15.162,6714.260
21,2146.652,4562.833,14.905,6724.390
22,2143.003,4320.246,14.521,6477.770
23,2128.379,4589.129,15.074,6732.582
24,1975.942,4553.804,15.066,6544.812
25,1927.517,4698.224,14.428,6640.168
26,2012.847,4686.871,15.154,6714.872
27,1988.319,4694.695,15.264,6698.278
28,1982.072,4501.750,15.102,6498.924
29,2000.491,4426.429,15.319,6442.239
30,2052.146,4178.492,14.631,6245.269
31,2045.665,4646.359,14.690,6706.715
32,2119.616,4743.438,14.585,6877.638
33,2072.867,4662.301,14.683,6749.850
34,2069.273,4609.730,15.048,6694.052
35,2248.767,4455.823,14.794,6719.384
36,2259.378,4600.596,15.258,6875.232
37,2160.677,4315.356,15.375,6491.408
38,2068.937,4400.675,14.609,6484.221
39,2130.251,4493.615,15.549,6639.415
40,2027.880,4591.088,14.476,6633.443
41,2009.488,4627.996,14.766,6652.250
42,2073.645,4454.772,15.446,6543.864
43,1922.686,4583.421,14.716,6520.824
44,2040.566,4600.227,15.166,6655.958
45,2010.709,4769.515,14.518,6794.742
46,1990.144,4748.040,15.370,6753.555
47,1974.733,4612.178,15.198,6602.109
48,1939.368,4780.554,14.750,6734.671
49,2073.235,4632.821,14.868,6720.925
