step,grad_l2
0,2.643003
1,2.947934
2,4.171241
3,6.734487
4,5.819551
5,6.068048
6,7.860319
7,5.155706
8,3.499788
9,4.556864
10,4.889230
11,4.963627
12,3.633075
13,3.488210
14,2.365149
15,2.806848
16,2.496948
17,1.215333
18,2.416524
19,2.053245
20,1.616975
21,1.405062
22,1.454249
23,1.552484
24,1.004530
25,0.755640
26,0.900511
27,1.028597
28,1.351109
29,1.407331
30,0.774634
31,2.040329
32,0.429961
33,0.516269
34,0.646474
35,0.612665
36,0.806097
37,0.937478
38,0.535086
39,0.599845
40,0.940896
41,0.706739
42,0.765034
43,0.446391
44,0.535486
45,0.597392
46,0.428801
47,0.882763
48,0.523254
49,0.602635
