step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
39,0,2729,2729,1,44695848,24.578,3.020,70.907,70.556,62.752,0.042,70.302,8.717,144.273,187.236
40,0,2729,2729,1,44695848,2.606,2.817,63.015,62.740,56.788,0.040,69.277,7.730,135.152,155.520
41,0,2729,2729,1,44695848,2.604,2.768,63.841,63.506,58.389,0.045,67.691,6.809,134.348,153.432
42,0,2729,2729,1,44695848,23.497,2.767,64.432,8.012,56.091,0.042,68.945,6.924,136.187,176.337
43,0,2729,2729,1,44695848,2.658,2.866,65.703,65.406,57.099,0.043,69.431,6.966,138.046,159.088
44,0,2729,2729,1,44695848,2.611,2.786,280.799,280.451,275.303,0.060,45.311,2.759,328.958,339.546
45,0,2729,2729,1,44695848,2.604,2.742,187.519,187.192,179.389,0.042,68.208,7.042,258.514,278.482
46,0,2729,2729,1,44695848,10.365,2.856,64.369,8.064,56.156,0.050,45.490,2.781,112.768,131.158
47,0,2729,2729,1,44695848,23.764,3.091,135.082,134.732,129.597,0.040,69.081,8.163,207.296,249.704
48,0,2729,2729,1,44695848,2.619,2.896,163.326,163.046,155.246,0.051,69.565,7.626,235.842,256.339
49,0,2729,2729,1,44695848,24.364,3.089,65.305,8.286,56.886,0.043,66.578,6.912,135.018,175.859
