step,fwd_ms,bwd_ms,opt_ms,total_ms
0,2386.461,4821.416,59.806,7267.683
1,2256.032,4623.714,15.163,6894.910
2,2268.886,4470.399,15.201,6754.486
3,2126.577,4567.317,14.643,6708.537
4,2149.626,4462.454,15.404,6627.484
5,2240.020,4545.759,19.218,6804.996
6,2246.075,4563.225,18.352,6827.652
7,2201.838,4544.664,19.010,6765.511
8,2172.349,4414.102,18.632,6605.083
9,2117.174,4367.845,14.677,6499.696
10,2250.285,4505.832,17.119,6773.237
11,2198.485,4460.129,17.149,6675.763
12,2218.392,4528.361,19.000,6765.754
13,2211.001,4585.746,18.254,6815.000
14,2250.835,4407.310,18.474,6676.620
15,2235.701,4485.161,18.442,6739.303
16,2135.263,4505.668,19.123,6660.054
17,2201.228,4471.749,17.241,6690.218
18,2221.383,4441.436,19.245,6682.064
19,2150.048,4509.761,18.443,6678.253
20,2176.124,4625.044,17.877,6819.046
21,2210.606,4464.869,17.407,6692.883
22,2229.325,4606.982,17.349,6853.656
23,2094.303,4544.945,19.186,6658.434
24,2122.189,4549.174,18.807,6690.171
25,2109.451,4553.871,19.196,6682.518
26,2209.372,4512.546,17.085,6739.004
27,2240.002,4454.346,16.789,6711.137
28,2167.480,4472.954,18.282,6658.716
29,2197.649,4383.876,14.957,6596.482
30,2103.355,4473.594,19.319,6596.267
31,2148.968,4429.437,24.271,6602.676
32,2196.163,4429.611,27.237,6653.011
33,2204.782,4490.630,16.747,6712.159
34,2195.226,4431.040,18.785,6645.051
35,2166.249,4526.636,18.964,6711.849
36,2173.764,4465.654,18.906,6658.325
37,2159.745,4420.998,18.664,6599.407
38,2157.877,4505.991,16.664,6680.532
39,2176.485,4586.400,18.934,6781.819
40,2194.745,4443.479,15.698,6653.922
41,2151.575,4506.366,14.545,6672.486
42,2160.785,4464.337,15.219,6640.341
43,2198.625,4436.613,15.291,6650.530
44,2074.131,4591.975,14.590,6680.696
45,2163.774,4473.214,15.285,6652.273
46,2171.996,4376.290,14.748,6563.034
47,2133.574,4455.723,15.248,6604.545
48,2134.220,4436.623,15.328,6586.170
49,2240.382,4574.985,14.649,6830.015
