step,loss
0,2.423275
1,2.889277
2,3.461085
3,3.992254
4,4.088917
5,4.613262
6,3.860388
7,4.608615
8,2.861346
9,3.268496
10,4.108603
11,6.409488
12,4.217340
13,3.409263
14,4.264328
15,4.622987
16,3.407480
17,3.588783
18,3.584518
19,3.637589
20,4.012628
21,3.271378
22,3.195271
23,2.928087
24,2.550060
25,2.537605
26,2.654022
27,3.346896
28,2.997206
29,3.683775
30,2.521961
31,2.308756
32,2.351739
33,2.496420
34,2.389390
35,2.351217
36,2.494207
37,2.338589
38,2.288846
39,2.189552
40,2.162345
41,2.165540
42,2.312333
43,2.244117
44,2.167933
45,2.140252
46,2.149111
47,2.153053
48,2.216298
49,2.055306
50,2.064740
51,2.113645
52,2.163403
53,1.954860
54,2.157312
55,2.221917
56,2.022110
57,2.228193
58,2.161609
59,2.033710
60,2.189034
61,2.183589
62,2.216268
63,2.087832
64,2.029622
65,2.092319
66,2.034845
67,1.928147
68,2.028731
69,2.083505
70,1.986101
71,1.998249
72,2.015060
73,2.064489
74,2.004126
75,2.154802
76,1.989061
77,2.047339
78,2.042333
79,2.009192
80,2.084231
81,1.990023
82,2.057489
83,1.978487
84,1.901905
85,1.942875
86,1.964751
87,2.015454
88,1.959237
89,1.938570
90,1.860576
91,1.960085
92,1.941374
93,2.081939
94,1.921873
95,1.816795
96,1.896916
97,1.986834
98,1.926747
99,1.973146
100,1.910003
101,1.854185
102,2.017709
103,1.869896
104,1.947173
105,1.983651
106,1.959007
107,1.994041
108,1.858514
109,1.849190
110,1.866783
111,1.805589
112,1.803711
113,1.896935
114,1.923018
115,1.914464
116,1.807430
117,1.845242
118,1.928766
119,1.945011
120,1.761636
121,1.889915
122,1.886591
123,1.852341
124,1.898969
125,1.829020
126,1.890715
127,1.890526
128,1.877230
129,1.733887
130,1.938414
131,1.871520
132,1.721581
133,1.766107
134,1.774655
135,1.893526
136,1.783031
137,1.667082
138,1.687070
139,1.621643
140,1.756829
141,1.692090
142,1.707500
143,1.702202
144,1.794157
145,1.679258
146,1.851761
147,1.792812
148,1.845232
149,1.718940
150,1.894009
151,1.652249
152,1.850646
153,1.690436
154,1.875298
155,1.726755
156,1.785919
157,1.788627
158,1.744409
159,1.841264
160,1.727120
161,1.739811
162,1.749207
163,1.624247
164,1.736247
165,1.673578
166,1.888701
167,1.573746
168,1.728334
169,1.727701
170,1.668682
171,1.835258
172,1.678482
173,1.672363
174,1.760340
175,1.710033
176,1.731976
177,1.846211
178,1.748174
179,1.637455
180,1.583371
181,1.690325
182,1.667741
183,1.602913
184,1.636008
185,1.738047
186,1.567681
187,1.564941
188,1.660590
189,1.655101
190,1.522274
191,1.640814
192,1.670112
193,1.558879
194,1.599291
195,1.659296
196,1.561269
197,1.636845
198,1.719896
199,1.761770
200,1.600402
201,1.649013
202,1.746858
203,1.637734
204,1.625088
205,1.603298
206,1.529696
207,1.515218
208,1.542590
209,1.596793
210,1.671570
211,1.582076
212,1.645839
213,1.733052
214,1.667151
215,1.685237
216,1.525467
217,1.635626
218,1.541954
219,1.560219
220,1.618368
221,1.526762
222,1.458976
223,1.662466
224,1.715927
225,1.578839
226,1.574305
227,1.752385
228,1.506329
229,1.582376
230,1.483766
231,1.587152
232,1.583455
233,1.501920
234,1.529994
235,1.582711
236,1.381841
237,1.641601
238,1.574267
239,1.617979
240,1.545229
241,1.320023
242,1.407796
243,1.585599
244,1.514516
245,1.401240
246,1.352144
247,1.451687
248,1.527120
249,1.517666
250,1.551599
251,1.667094
252,1.599043
253,1.535343
254,1.551683
255,1.651226
256,1.600092
257,1.410848
258,1.414037
259,1.648105
260,1.379144
261,1.538129
262,1.461971
263,1.456708
264,1.565481
265,1.626512
266,1.318223
267,1.412092
268,1.599470
269,1.532533
270,1.588097
271,1.610343
272,1.450751
273,1.460091
274,1.449683
275,1.579992
276,1.551561
277,1.464125
278,1.405314
279,1.429572
280,1.387584
281,1.507420
282,1.414402
283,1.471705
284,1.386129
285,1.430726
286,1.529724
287,1.474422
288,1.391245
289,1.265664
290,1.480109
291,1.383810
292,1.541407
293,1.408290
294,1.449515
295,1.401728
296,1.348488
297,1.416090
298,1.482427
299,1.348712
300,1.537792
301,1.331343
302,1.620496
303,1.419111
304,1.297993
305,1.271749
306,1.424403
307,1.515257
308,1.304438
309,1.384458
310,1.412451
311,1.443173
312,1.360211
313,1.460359
314,1.368207
315,1.359685
316,1.506456
317,1.427892
318,1.322085
319,1.343385
320,1.189476
321,1.314532
322,1.409690
323,1.329015
324,1.233970
325,1.559132
326,1.389672
327,1.344128
328,1.451376
329,1.502835
330,1.371474
331,1.455265
332,1.365808
333,1.333313
334,1.296440
335,1.277846
336,1.417280
337,1.195185
338,1.471895
339,1.289400
340,1.397314
341,1.354648
342,1.254438
343,1.404696
344,1.296217
345,1.342342
346,1.371073
347,1.480920
348,1.529032
349,1.343690
350,1.353873
351,1.299234
352,1.233651
353,1.389896
354,1.271794
355,1.270893
356,1.083797
357,1.261506
358,1.387373
359,1.297519
360,1.318993
361,1.353892
362,1.326046
363,1.351502
364,1.287901
365,1.497527
366,1.420711
367,1.435318
368,1.467419
369,1.329123
370,1.383321
371,1.278652
372,1.380361
373,1.346760
374,1.228386
375,1.265518
376,1.227218
377,1.288895
378,1.295849
379,1.283336
380,1.166482
381,1.533224
382,1.363739
383,1.211445
384,1.371837
385,1.311502
386,1.292736
387,1.291352
388,1.298027
389,1.417280
390,1.230364
391,1.200786
392,1.134581
393,1.330292
394,1.280082
395,1.365384
396,1.351087
397,1.036487
398,1.182132
399,1.296580
400,1.167132
401,1.124628
402,1.298721
403,1.249575
404,1.112430
405,1.232452
406,1.159692
407,1.180171
408,1.300356
409,1.283179
410,1.498636
411,1.358765
412,1.334735
413,1.140361
414,1.322163
415,1.180293
416,1.344490
417,1.242767
418,1.251517
419,1.252439
420,1.113636
421,1.223802
422,1.303200
423,1.193672
424,1.406521
425,1.338560
426,1.314198
427,1.163631
428,1.334187
429,1.387056
430,1.140259
431,1.189752
432,1.172608
433,1.231576
434,1.302376
435,1.101222
436,1.212007
437,1.155147
438,1.240686
439,0.963587
440,1.302389
441,1.152503
442,1.364339
443,1.200583
444,1.167003
445,1.078379
446,1.222277
447,1.067872
448,1.259709
449,1.275923
450,1.333352
451,1.138817
452,1.124231
453,1.369017
454,1.119775
455,1.365376
456,1.327600
457,1.141116
458,1.225895
459,1.224158
460,1.403869
461,0.941498
462,1.303437
463,1.258529
464,1.122946
465,1.002513
466,1.238437
467,1.037648
468,1.222309
469,1.088313
470,1.062742
471,1.134841
472,1.054956
473,0.949106
474,1.174673
475,1.195556
476,1.310945
477,1.297119
478,1.230077
479,1.174753
480,1.148071
481,1.152684
482,1.080839
483,1.114204
484,1.212800
485,1.186452
486,1.350840
487,1.008875
488,0.984618
489,1.067913
490,1.186403
491,1.056471
492,1.097239
493,1.105968
494,1.075165
495,1.225266
496,1.196458
497,1.210404
498,1.246058
499,1.042317
