step,grad_l2
0,3.361384
1,5.495465
2,4.305193
3,8.743919
4,6.269226
5,13.822587
6,9.986026
7,9.228929
8,6.247031
9,6.330702
10,3.961490
11,13.740147
12,2.545201
13,2.552263
14,3.046284
15,1.925992
16,1.401495
17,1.098090
18,2.164960
19,1.016795
20,1.112354
21,0.581159
22,0.527511
23,0.641820
24,0.770328
25,0.696510
26,0.697942
27,0.679556
28,0.525988
29,0.748213
30,0.753388
31,0.657644
32,0.782297
33,0.698872
34,0.638497
35,0.593626
36,0.647007
37,0.622120
38,0.722615
39,0.506572
40,0.410776
41,0.603366
42,0.568946
43,0.566006
44,0.492377
45,0.600302
46,0.642375
47,0.680318
48,0.539112
49,0.490506
50,0.741906
51,0.371950
52,0.511189
53,0.475856
54,0.641946
55,0.500974
56,0.399100
57,0.567775
58,0.691180
59,0.584282
60,0.464424
61,0.521325
62,0.482444
63,0.451565
64,0.577265
65,0.732800
66,0.562498
67,0.919427
68,0.626450
69,0.535898
70,0.570251
71,0.619689
72,0.619925
73,0.528796
74,0.749341
75,0.544393
76,0.648212
77,0.836360
78,0.869615
79,0.614040
80,0.600175
81,0.607361
82,0.598583
83,0.699154
84,0.512708
85,0.414237
86,0.610944
87,0.428749
88,0.600253
89,0.657524
90,0.589614
91,0.646721
92,0.589510
93,0.702571
94,0.661387
95,0.908249
96,0.528858
97,0.579975
98,0.744962
99,0.607601
100,0.512460
101,0.650670
102,0.766695
103,0.645685
104,0.535313
105,0.700011
106,1.108189
107,0.561243
108,0.650312
109,0.689977
110,0.614482
111,0.673600
112,0.514041
113,0.500631
114,0.656041
115,0.593750
116,0.654684
117,0.635420
118,0.893151
119,0.863503
120,0.726873
121,0.602471
122,0.896550
123,0.560042
124,0.673416
125,0.748066
126,0.618479
127,0.872407
128,0.687828
129,0.707265
130,0.686723
131,0.820732
132,0.556583
133,0.935586
134,0.819940
135,0.571929
136,0.573890
137,0.671369
138,0.890986
139,0.739317
140,0.815104
141,0.705913
142,0.902492
143,0.611137
144,0.864331
145,0.914414
146,0.746740
147,0.834429
148,1.303739
149,0.685463
150,0.897124
151,0.628592
152,0.780526
153,0.830150
154,0.730389
155,0.813017
156,0.737667
157,0.795127
158,0.780586
159,0.734912
160,0.654820
161,0.656656
162,0.742731
163,0.853872
164,0.794055
165,0.624439
166,0.799337
167,0.682694
168,1.042495
169,0.762983
170,1.058641
171,0.851639
172,0.774642
173,0.798084
174,0.986394
175,0.725289
176,0.745602
177,0.870545
178,0.702694
179,0.698080
180,0.744159
181,0.789322
182,0.866653
183,1.082037
184,0.848970
185,0.660009
186,1.001782
187,0.923241
188,0.873714
189,0.934825
190,0.664052
191,0.698018
192,0.911657
193,0.714692
194,0.769475
195,0.837543
196,0.899632
197,0.759074
198,0.811191
199,0.829584
