step,fwd_ms,bwd_ms,opt_ms,total_ms
0,297.236,631.096,49.971,978.303
1,236.593,548.319,7.434,792.346
2,217.144,549.489,7.093,773.725
3,238.795,576.954,7.280,823.029
4,210.197,523.638,7.316,741.151
5,178.519,592.408,7.269,778.195
6,197.449,584.685,7.223,789.357
7,198.867,516.503,7.739,723.109
8,190.466,601.155,7.118,798.739
9,200.977,581.144,7.210,789.331
10,183.984,585.394,7.145,776.523
11,267.014,557.508,7.093,831.615
12,195.338,585.856,7.031,788.226
13,209.361,519.885,7.321,736.567
14,214.889,517.620,7.842,740.351
15,218.038,493.251,7.197,718.486
16,203.681,591.844,7.099,802.624
17,206.935,594.665,7.133,808.733
18,173.504,550.706,7.184,731.394
19,206.103,523.924,7.715,737.741
20,173.089,571.946,7.241,752.276
21,251.817,590.097,7.057,848.971
22,274.417,509.674,7.144,791.235
23,176.173,557.109,7.498,740.781
24,194.819,682.533,7.750,885.101
25,205.440,545.318,7.863,758.621
26,183.416,590.132,7.384,780.933
27,186.025,578.848,7.311,772.184
28,197.074,562.036,7.063,766.172
29,210.696,603.918,7.385,821.999
30,190.631,630.323,7.262,828.217
31,181.886,613.928,7.276,803.090
32,196.743,632.978,7.304,837.025
33,176.124,651.822,7.150,835.095
34,177.637,635.672,7.197,820.506
35,210.663,642.693,7.246,860.603
36,190.082,656.107,7.124,853.313
37,192.925,709.594,7.205,909.724
38,189.804,633.892,7.150,830.846
39,204.517,642.365,7.238,854.119
40,209.254,587.485,7.716,804.455
41,202.067,592.383,7.117,801.566
42,211.804,629.476,7.834,849.113
43,194.791,611.515,7.275,813.581
44,187.940,598.424,7.689,794.053
45,200.975,579.924,7.162,788.061
46,193.232,549.930,7.109,750.271
47,211.587,648.678,7.428,867.693
48,187.115,643.775,7.246,838.135
49,196.985,580.667,7.428,785.080
50,274.064,597.062,7.695,878.821
51,196.254,594.644,7.138,798.036
52,254.662,536.071,7.876,798.609
53,195.847,560.944,7.781,764.571
54,192.058,591.894,7.417,791.369
55,217.801,554.932,7.809,780.542
56,193.115,597.781,7.316,798.212
57,205.380,584.373,7.834,797.587
58,204.519,567.942,7.208,779.669
59,187.767,599.504,7.717,794.988
60,207.205,589.335,7.416,803.956
61,218.535,553.274,7.323,779.131
62,196.110,572.394,8.242,776.746
63,278.493,549.194,7.177,834.864
64,175.683,546.133,7.062,728.878
65,202.654,546.692,7.066,756.413
66,195.181,580.974,7.580,783.735
67,257.578,595.310,7.518,860.407
68,200.045,554.801,7.181,762.027
69,201.433,525.557,7.178,734.167
70,195.437,585.282,7.419,788.139
71,203.662,569.107,7.272,780.041
72,175.485,575.532,7.175,758.191
73,171.819,615.386,7.274,794.479
74,177.653,596.765,7.156,781.574
75,213.169,549.600,7.309,770.078
76,175.791,577.237,7.276,760.304
77,194.136,600.837,7.301,802.274
78,194.509,581.996,7.088,783.593
79,176.917,532.011,7.694,716.621
80,188.089,512.238,7.239,707.566
81,185.518,504.423,7.784,697.725
82,187.812,507.614,7.171,702.597
83,201.179,565.519,7.149,773.846
84,203.814,572.364,7.355,783.532
85,235.542,514.324,7.217,757.082
86,180.700,525.163,7.084,712.947
87,182.557,598.714,7.643,788.913
88,240.613,506.225,7.251,754.089
89,186.729,594.979,7.194,788.902
90,176.387,617.370,7.146,800.903
91,189.571,567.254,7.237,764.061
92,197.762,560.055,7.132,764.949
93,249.561,539.765,7.110,796.436
94,201.277,623.564,7.751,832.593
95,212.644,538.422,7.090,758.156
96,172.091,521.075,7.128,700.294
97,213.047,514.281,7.192,734.521
98,197.050,521.782,7.268,726.100
99,198.064,564.043,7.309,769.416
100,192.117,530.754,7.190,730.061
101,203.065,527.143,7.134,737.342
102,175.577,559.703,7.229,742.509
103,176.316,594.552,7.376,778.243
104,190.410,550.964,7.190,748.563
105,173.322,507.935,7.736,688.993
106,196.908,515.219,7.263,719.390
107,173.832,587.036,7.141,768.009
108,186.575,511.210,7.315,705.100
109,172.437,547.346,7.821,727.604
110,206.605,520.088,7.594,734.287
111,194.999,517.515,7.647,720.161
112,171.235,542.458,7.187,720.880
113,208.750,535.458,7.289,751.497
114,199.058,523.289,6.922,729.269
115,200.199,507.041,7.196,714.437
116,192.762,556.401,7.145,756.308
117,199.653,547.711,7.133,754.497
118,275.016,558.604,7.161,840.781
119,175.865,566.920,7.261,750.046
120,193.330,578.499,7.153,778.982
121,174.626,569.029,7.258,750.914
122,176.168,569.071,7.286,752.524
123,181.931,551.086,7.346,740.362
124,197.286,557.319,7.191,761.796
125,187.588,596.881,7.225,791.694
126,188.509,565.869,7.344,761.723
127,200.043,548.640,7.201,755.884
128,209.801,540.193,7.163,757.157
129,203.397,516.273,7.340,727.010
130,198.370,520.968,7.308,726.647
131,184.928,626.774,7.300,819.001
132,182.234,566.341,7.197,755.773
133,198.793,589.680,7.389,795.862
134,183.374,632.078,7.169,822.621
135,199.399,575.345,7.300,782.044
136,177.542,591.332,7.663,776.537
137,229.237,567.118,7.091,803.445
138,206.700,547.189,7.175,761.065
139,212.774,567.748,7.187,787.710
140,182.374,575.406,7.149,764.929
141,189.218,553.296,7.704,750.218
142,201.127,506.539,7.393,715.059
143,177.694,563.998,7.303,748.996
144,193.431,460.318,7.130,660.879
145,170.928,591.151,7.925,770.004
146,192.766,494.971,7.307,695.043
147,185.960,544.209,7.320,737.489
148,191.818,552.696,7.471,751.985
149,184.406,515.881,7.763,708.050
150,189.646,546.594,7.420,743.660
151,208.641,517.527,7.066,733.233
152,175.405,559.388,7.306,742.100
153,189.960,586.650,7.156,783.766
154,182.196,524.657,7.219,714.073
155,202.208,551.342,7.075,760.625
156,175.378,532.893,7.450,715.722
157,196.964,542.866,8.273,748.103
