step,fwd_ms,bwd_ms,opt_ms,total_ms
0,260.068,665.082,53.688,978.838
1,237.016,549.393,7.370,793.779
2,215.728,570.164,7.232,793.123
3,246.059,592.923,7.721,846.704
4,237.060,622.617,7.787,867.464
5,274.488,579.445,7.126,861.058
6,247.534,582.390,6.978,836.902
7,239.301,567.456,7.232,813.989
8,250.154,584.474,7.252,841.881
9,238.679,594.119,7.151,839.949
10,246.081,558.983,7.206,812.270
11,216.637,573.487,6.928,797.053
12,233.845,606.476,7.205,847.526
13,232.217,590.455,7.060,829.732
14,230.923,586.262,7.116,824.302
15,253.689,577.980,7.161,838.830
16,242.799,582.982,7.148,832.929
17,227.532,599.061,6.943,833.537
18,239.005,608.219,7.145,854.369
19,246.598,593.918,7.108,847.623
20,228.918,578.029,6.999,813.947
21,239.837,579.333,7.025,826.195
22,271.178,580.987,6.931,859.095
23,242.306,575.242,7.077,824.625
24,239.833,585.441,7.152,832.426
25,233.668,594.353,7.082,835.103
26,236.258,597.382,7.074,840.714
27,233.415,596.959,7.172,837.547
28,243.666,607.077,7.274,858.016
29,244.473,594.930,7.106,846.510
30,225.226,587.489,7.197,819.912
31,233.810,590.335,7.018,831.163
32,225.730,571.174,7.194,804.098
33,227.354,571.945,7.230,806.529
34,208.917,594.125,7.163,810.205
35,229.551,617.175,7.148,853.874
36,245.493,580.656,7.144,833.292
37,240.843,590.063,7.077,837.983
38,240.550,567.449,7.154,815.153
39,230.416,562.496,7.079,799.991
40,211.749,608.803,7.090,827.643
41,212.712,582.908,7.629,803.249
42,249.416,592.302,7.059,848.777
43,241.365,581.224,7.089,829.678
44,235.491,564.844,7.063,807.398
45,242.753,583.667,7.191,833.611
46,241.273,580.188,7.061,828.522
47,232.148,601.317,7.101,840.566
48,225.731,588.798,6.989,821.518
49,205.888,559.948,7.500,773.336
50,211.217,603.863,7.182,822.263
51,211.649,585.511,7.179,804.339
52,203.871,590.368,7.249,801.487
53,223.553,590.596,7.673,821.821
54,252.957,574.022,7.109,834.088
55,226.164,605.647,7.101,838.912
56,216.463,558.381,7.190,782.034
57,212.098,615.427,7.108,834.634
58,187.996,623.404,7.152,818.552
