step,grad_l2
0,3.156391
1,4.514509
2,7.802678
3,9.733675
4,6.203294
5,9.351503
6,9.119601
7,7.091088
8,7.679242
9,5.614298
10,5.897462
11,4.480426
12,2.624591
13,3.450722
14,2.393667
15,1.840575
16,1.115501
17,1.883720
18,1.086303
19,1.539633
20,1.666011
21,1.170037
22,1.103756
23,1.579861
24,1.153291
25,0.946674
26,1.031315
27,0.955230
28,0.520543
29,0.675820
30,0.661917
31,0.551929
32,0.953106
33,1.005526
34,1.194599
35,0.598923
36,0.907412
37,0.535306
38,0.589076
39,0.552234
40,0.516157
41,0.953727
42,0.658120
43,0.895514
44,0.594004
45,0.849988
46,0.913919
47,0.742491
48,0.681234
49,0.605387
50,0.753344
51,0.897509
52,0.482742
53,0.665998
54,0.736980
55,0.752523
56,0.710407
57,0.618303
58,0.766221
59,0.805364
60,0.867424
61,0.830842
62,0.601476
63,0.776010
64,0.954740
65,0.523562
66,0.723549
67,0.875114
68,0.860729
69,0.895755
70,0.818563
71,0.672099
72,0.677098
73,0.870278
74,0.669081
75,0.803645
76,0.828570
77,0.930795
78,0.824342
79,0.866329
80,0.590033
81,1.025224
82,0.831522
83,0.910252
84,0.878794
85,0.789791
86,0.845884
87,0.906977
88,1.024696
89,0.738607
90,0.849300
91,0.684253
92,0.528970
93,0.874084
94,0.965400
95,0.912045
96,0.949953
97,1.047475
98,1.186563
99,0.989661
100,0.988855
101,1.137692
102,1.121266
103,1.005059
104,0.703098
105,0.816928
106,0.905309
107,0.672917
108,0.708746
109,0.606487
110,0.796177
111,0.887702
112,0.867325
113,0.776574
114,0.692261
115,0.845875
116,0.726986
117,0.863440
118,0.667384
119,0.721954
120,0.875729
121,0.722540
122,0.680017
123,0.891476
124,0.808047
125,0.860502
126,1.004277
127,0.830254
128,0.842898
129,0.891024
130,0.866979
131,0.757733
132,0.811960
133,1.073757
134,0.762608
135,0.837443
136,1.137188
137,0.830682
138,1.135708
139,0.804750
140,0.885814
141,1.022828
142,0.970853
143,0.932380
144,0.867428
145,0.744867
146,0.996501
147,1.051785
148,1.019172
149,0.733496
150,0.878866
151,0.741379
152,1.369342
153,1.336845
154,0.930528
155,1.252713
156,1.060112
157,1.036558
158,1.070860
159,1.069908
160,0.871886
161,0.996328
162,0.848692
163,1.090876
164,0.816171
165,0.790380
166,1.173803
167,0.945851
168,0.870733
169,0.913055
170,0.788431
171,0.842988
172,1.163900
173,0.847992
174,0.939216
175,0.884338
176,0.998505
177,0.745139
178,0.717917
179,0.882834
180,0.924712
181,1.001137
182,0.722627
183,0.723433
184,0.834060
185,0.934173
186,0.750995
187,1.042124
188,0.954728
189,1.201887
190,0.998612
191,1.239920
192,0.900673
193,1.142725
194,0.957702
195,0.817639
196,0.890210
197,0.887515
198,1.030225
199,0.948697
200,1.083687
201,0.837040
202,0.964698
203,0.876476
204,0.888024
205,1.159693
206,1.002553
207,0.901519
208,0.942393
209,0.927576
210,1.114284
211,0.966543
212,1.159441
213,1.014673
214,0.991246
215,0.945162
216,0.886252
217,1.010102
218,0.935895
219,0.924526
220,0.944579
221,0.993699
222,1.151061
223,0.837173
224,0.878450
225,1.187173
226,0.770686
227,0.714209
228,0.790417
229,0.958552
230,0.995519
231,0.954244
232,0.945322
233,1.108729
234,1.115958
235,1.091699
236,1.023291
237,1.218887
238,1.170374
239,1.201713
240,0.868692
241,1.095413
242,0.760853
243,1.119197
244,1.094760
245,0.962577
246,0.896195
247,1.057589
248,1.265402
249,0.991513
250,0.974422
251,0.945472
252,1.011942
253,1.049794
254,0.867663
255,0.811893
256,1.076906
257,0.844204
258,1.038250
259,1.450266
260,0.820696
261,1.161091
262,0.914422
263,1.088963
264,1.128044
265,0.837427
266,1.061406
267,0.977676
268,1.012497
269,1.248897
270,1.123805
271,1.028628
272,1.163123
273,0.823907
274,1.116597
275,1.008901
276,1.145163
277,1.116116
278,0.885228
279,0.767191
280,1.181109
281,1.036392
282,0.894509
283,1.020207
284,0.915033
285,1.143038
286,0.932898
287,0.997470
288,1.023899
289,0.877051
290,1.034439
291,0.857549
292,1.001332
293,1.093154
294,1.000206
295,1.170699
296,1.133246
297,0.973101
298,1.596340
299,1.369921
300,1.817124
301,0.996379
302,0.987456
303,1.456090
304,1.150207
305,1.520593
306,1.020154
307,1.442720
308,0.995175
309,0.906216
310,1.180368
311,1.132957
312,1.053889
313,1.000117
314,1.047384
315,1.271864
316,0.983428
317,0.869421
318,1.288558
319,1.105143
320,0.767018
321,0.912993
322,1.241005
323,0.901393
324,0.764902
325,0.996329
326,1.035664
327,0.902438
328,1.075274
329,0.917401
330,0.982848
331,0.952978
332,1.381517
333,1.161038
334,0.975531
335,0.980862
336,1.376354
337,1.180496
338,0.955006
339,1.246759
340,1.088852
341,1.063349
342,1.204662
343,1.191693
344,1.251885
345,1.204713
346,1.101447
347,1.121124
348,1.050448
349,1.067095
350,0.986101
351,1.186612
352,1.130632
353,1.435111
354,1.282088
355,1.344506
356,1.141643
357,1.130288
358,1.096575
359,1.120221
360,1.100154
361,1.109142
362,0.997864
363,1.007359
364,1.052481
365,0.968343
366,1.301948
367,1.104084
368,1.377446
369,1.178897
370,1.311666
371,1.225970
372,1.195149
373,1.203653
374,1.333761
375,1.194071
376,1.094369
377,1.003443
378,1.237971
379,1.294986
380,1.071479
381,1.355004
382,1.144977
383,1.071712
384,1.112526
385,1.077461
386,0.866245
387,0.989515
388,1.245925
389,1.328007
390,0.972038
391,1.112450
392,1.227934
393,1.380630
394,1.092721
395,1.050881
396,1.223228
397,1.269001
398,1.117742
399,1.431663
400,1.443185
401,1.150949
402,1.120559
403,1.137263
404,1.265997
405,1.204339
406,1.087925
407,1.311483
408,1.208892
409,1.462890
410,1.207592
411,1.210821
412,1.245673
413,1.411896
414,1.211585
415,1.036167
416,1.099917
417,1.136292
418,1.704288
419,1.486544
420,1.337672
421,1.465433
422,1.194071
423,1.168573
424,1.114824
425,1.252754
426,0.903143
427,1.074426
428,1.119710
429,1.135158
430,1.189159
431,1.238074
432,0.912755
433,1.303529
434,1.179801
435,1.272259
436,1.231476
437,1.299390
438,1.328510
439,1.242395
440,1.341689
441,1.154881
442,1.245351
443,1.067608
444,1.382805
445,1.172984
446,1.166506
447,1.151679
448,1.139952
449,1.032645
450,0.996688
451,1.005507
452,1.002172
453,1.513776
454,0.904079
455,0.986405
456,1.094033
457,1.302126
458,1.365546
459,1.227196
460,1.345194
461,1.393642
462,1.263653
463,1.101360
464,1.101775
465,1.194927
466,1.157081
467,1.150599
468,1.247388
469,0.995534
470,1.089556
471,1.155328
472,1.260544
473,1.167623
474,1.147634
475,1.133723
476,1.040419
477,1.043008
478,1.182353
479,1.217285
480,1.296827
481,1.155916
482,1.278702
483,1.094327
484,1.388723
485,1.329806
486,1.124587
487,1.287585
488,1.096299
489,1.274696
490,1.253477
491,1.118484
492,0.964589
493,1.103470
494,0.978886
495,0.951496
496,1.269008
497,1.116574
498,1.127921
499,1.292535
