step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
52,0,2729,2729,1,44695848,24.741,3.126,64.856,34.805,59.360,0.046,68.637,7.015,136.667,178.683
53,0,2729,2729,1,44695848,2.713,2.798,149.100,148.775,140.914,0.042,19.378,2.702,171.322,182.190
54,0,2729,2729,1,44695848,2.767,2.730,65.129,7.895,57.073,0.045,66.943,7.538,134.850,154.751
55,0,2729,2729,1,44695848,24.490,3.108,66.000,7.887,57.762,0.047,68.732,6.736,137.888,178.633
56,0,2729,2729,1,44695848,2.734,2.809,154.961,154.669,146.867,0.054,44.781,2.731,202.608,213.014
57,0,2729,2729,1,44695848,2.754,2.810,64.527,7.627,56.560,0.043,47.287,3.157,114.669,125.680
58,0,2729,2729,1,44695848,2.854,2.608,70.466,70.109,62.166,0.055,46.452,2.749,119.584,130.266
59,0,2729,2729,1,44695848,2.764,2.797,95.570,95.288,87.218,0.047,18.822,2.706,117.239,128.007
60,0,2729,2729,1,44695848,2.740,2.602,64.858,7.964,56.552,0.054,69.811,7.857,137.327,157.818
61,0,2729,2729,1,44695848,2.702,2.780,63.570,7.765,57.619,0.040,69.484,6.935,135.876,155.598
62,0,2729,2729,1,44695848,2.868,2.824,70.386,70.034,64.378,0.055,45.256,2.809,118.523,128.911
63,0,2729,2729,1,44695848,2.727,2.795,178.210,177.922,170.018,0.065,14.577,2.830,195.650,205.893
64,0,2729,2729,1,44695848,23.587,2.779,206.298,205.928,198.098,0.059,67.547,6.819,276.687,316.651
65,0,2729,2729,1,44695848,2.753,2.803,408.829,408.474,400.641,0.061,45.498,2.725,457.193,467.546
66,0,2729,2729,1,44695848,2.721,2.753,133.886,133.604,128.345,0.055,46.210,2.761,182.906,193.204
67,0,2729,2729,1,44695848,2.767,2.784,107.094,106.799,98.702,0.059,19.430,2.694,129.370,140.085
68,0,2729,2729,1,44695848,2.738,2.832,66.436,8.128,58.165,0.060,68.411,7.623,137.741,157.894
69,0,2729,2729,1,44695848,2.748,2.776,501.029,500.731,492.796,0.048,44.876,2.756,548.731,559.108
70,0,2729,2729,1,44695848,2.781,2.817,410.036,409.720,401.889,0.058,14.380,3.096,427.293,438.037
71,0,2729,2729,1,44695848,2.727,2.717,222.821,222.536,214.795,0.047,67.880,9.191,293.467,314.838
72,0,2729,2729,1,44695848,2.892,2.697,271.858,271.506,263.595,0.061,18.101,2.803,292.720,303.457
73,0,2729,2729,1,44695848,2.796,2.747,103.459,103.127,95.499,0.045,68.020,9.060,174.274,196.398
74,0,2729,2729,1,44695848,2.751,2.756,304.390,304.072,296.084,0.058,70.079,6.717,377.285,396.780
75,0,2729,2729,1,44695848,2.728,2.588,280.137,279.780,272.050,0.062,45.686,2.751,328.475,338.889
76,0,2729,2729,1,44695848,2.824,2.747,65.788,7.715,57.710,0.058,68.090,7.759,136.686,157.713
77,0,2729,2729,1,44695848,2.731,2.812,269.767,269.438,261.484,0.060,17.847,3.134,290.489,301.410
78,0,2729,2729,1,44695848,2.862,2.636,81.544,81.237,73.142,0.047,38.212,2.778,122.441,132.802
79,0,2729,2729,1,44695848,2.720,2.792,229.285,228.951,221.032,0.046,67.567,9.277,299.693,321.547
80,0,2729,2729,1,44695848,2.730,2.823,159.503,159.219,151.187,0.052,44.718,2.703,207.099,217.300
81,0,2729,2729,1,44695848,2.775,2.735,90.035,89.758,82.002,0.045,66.939,7.654,159.756,180.081
82,0,2729,2729,1,44695848,2.750,2.700,582.891,582.577,574.833,0.059,44.917,2.754,630.569,641.126
83,0,2729,2729,1,44695848,2.720,2.728,156.388,156.098,148.012,0.054,14.510,2.805,173.683,184.198
84,0,2729,2729,1,44695848,2.735,2.751,64.746,7.904,56.690,0.054,68.178,7.769,135.732,156.076
85,0,2729,2729,1,44695848,2.747,2.729,484.838,484.505,476.795,0.057,17.724,3.111,505.349,516.325
86,0,2729,2729,1,44695848,2.742,2.779,65.990,65.722,57.571,0.048,66.760,7.571,135.579,155.335
87,0,2729,2729,1,44695848,2.728,2.729,322.278,321.929,314.152,0.060,69.081,8.442,394.151,415.078
88,0,2729,2729,1,44695848,2.899,2.665,104.986,104.660,97.122,0.047,68.809,9.252,176.508,199.150
89,0,2729,2729,1,44695848,2.747,2.744,286.303,285.943,278.124,0.053,18.095,2.782,307.198,317.800
90,0,2729,2729,1,44695848,2.729,2.602,66.064,8.027,57.652,0.046,68.273,7.827,136.987,158.116
91,0,2729,2729,1,44695848,2.731,2.615,227.725,227.379,220.740,0.058,14.844,2.716,245.244,255.690
92,0,2729,2729,1,44695848,2.747,2.631,117.192,116.917,108.865,0.048,68.104,9.097,187.977,209.638
93,0,2729,2729,1,44695848,2.735,2.606,168.950,168.678,160.742,0.041,45.306,2.727,216.906,227.415
94,0,2729,2729,1,44695848,2.756,2.611,65.259,7.630,57.265,0.044,68.577,7.812,136.493,157.362
95,0,2729,2729,1,44695848,2.746,2.631,339.975,339.657,331.612,0.060,14.921,2.773,357.589,368.006
96,0,2729,2729,1,44695848,2.757,2.724,163.779,163.518,155.743,0.041,67.688,7.622,234.233,254.283
97,0,2729,2729,1,44695848,3.060,2.721,140.123,139.854,132.042,0.048,68.971,7.892,211.865,232.786
98,0,2729,2729,1,44695848,2.710,2.659,147.128,146.853,139.046,0.044,45.781,2.833,195.614,206.205
99,0,2729,2729,1,44695848,24.473,2.769,65.659,8.004,57.296,0.052,67.716,6.826,136.198,176.866
100,0,2729,2729,1,44695848,2.753,2.751,218.553,218.272,210.232,0.046,68.490,7.868,289.842,310.353
101,0,2729,2729,1,44695848,2.743,2.612,65.408,8.110,57.096,0.057,70.388,6.965,138.467,158.631
102,0,2729,2729,1,44695848,24.788,3.102,65.294,7.993,57.143,0.047,69.509,6.927,137.953,179.542
103,0,2729,2729,1,44695848,2.765,2.690,209.961,209.642,201.725,0.058,68.464,9.128,281.175,303.036
104,0,2729,2729,1,44695848,2.805,2.770,73.851,73.559,65.681,0.045,69.185,8.251,145.853,167.044
105,0,2729,2729,1,44695848,2.728,2.627,167.693,167.372,159.682,0.044,67.997,9.324,238.364,260.764
106,0,2729,2729,1,44695848,24.192,2.759,216.998,216.709,208.581,0.049,69.314,7.776,289.122,330.996
107,0,2729,2729,1,44695848,2.760,2.595,66.521,8.311,58.007,0.062,69.451,7.929,138.633,159.636
108,0,2729,2729,1,44695848,25.284,2.830,110.258,109.976,103.536,0.058,69.273,7.846,182.422,225.432
109,0,2729,2729,1,44695848,2.752,2.717,64.947,7.808,56.814,0.042,68.093,7.774,135.801,156.270
110,0,2729,2729,1,44695848,24.075,2.763,65.132,64.852,57.889,0.057,69.905,6.929,137.860,178.572
111,0,2729,2729,1,44695848,24.019,2.814,64.679,64.404,56.684,0.045,70.530,6.942,138.071,178.825
112,0,2729,2729,1,44695848,2.763,2.578,91.320,91.034,83.043,0.046,46.118,2.799,140.064,150.548
113,0,2729,2729,1,44695848,2.774,2.841,66.822,37.025,58.518,0.047,67.886,9.050,137.598,159.760
114,0,2729,2729,1,44695848,24.420,2.782,73.104,72.749,64.974,0.047,69.296,8.170,145.231,187.972
115,0,2729,2729,1,44695848,2.952,3.128,64.791,8.072,56.551,0.054,67.704,7.770,135.681,156.391
116,0,2729,2729,1,44695848,2.775,2.737,74.478,74.136,66.363,0.045,18.193,2.710,95.456,105.964
117,0,2729,2729,1,44695848,25.175,3.116,65.227,7.907,57.134,0.045,68.645,6.999,137.034,179.318
118,0,2729,2729,1,44695848,24.590,2.807,65.675,7.684,57.628,0.054,69.675,6.914,138.213,179.893
119,0,2729,2729,1,44695848,2.751,2.600,166.926,166.638,161.388,0.045,68.673,9.142,238.248,259.998
120,0,2729,2729,1,44695848,24.940,2.767,85.666,85.384,77.605,0.058,69.564,8.132,158.059,200.794
121,0,2729,2729,1,44695848,2.848,2.802,130.895,130.549,122.894,0.047,68.543,9.364,202.290,224.968
122,0,2729,2729,1,44695848,2.758,2.777,69.348,68.988,61.038,0.045,69.008,8.253,141.180,162.494
123,0,2729,2729,1,44695848,2.754,2.747,64.619,7.741,56.556,0.042,18.804,2.837,86.215,97.125
124,0,2729,2729,1,44695848,2.796,2.893,66.082,65.742,57.943,0.047,67.531,8.569,136.554,158.306
125,0,2729,2729,1,44695848,2.729,2.609,213.445,213.070,205.357,0.055,69.098,8.016,285.209,305.807
126,0,2729,2729,1,44695848,2.775,2.821,80.420,80.051,72.112,0.067,68.779,9.172,152.091,174.573
127,0,2729,2729,1,44695848,2.763,2.814,66.355,8.002,58.187,0.044,45.060,2.884,114.276,124.890
128,0,2729,2729,1,44695848,2.751,2.621,65.167,7.996,56.807,0.042,46.462,3.094,114.294,125.450
129,0,2729,2729,1,44695848,2.885,2.917,270.186,269.827,261.713,0.064,68.161,9.066,341.331,363.686
130,0,2729,2729,1,44695848,2.808,2.587,65.381,7.985,57.196,0.044,68.263,6.735,136.276,155.678
131,0,2729,2729,1,44695848,2.827,2.723,96.949,96.658,88.763,0.046,45.121,2.780,144.842,155.329
132,0,2729,2729,1,44695848,2.738,2.611,130.622,130.347,122.341,0.046,46.118,2.807,179.399,189.846
133,0,2729,2729,1,44695848,2.744,2.583,354.523,354.176,346.066,0.062,37.813,2.788,394.984,405.234
134,0,2729,2729,1,44695848,2.832,2.711,64.855,7.996,56.686,0.054,67.275,7.561,134.897,154.898
135,0,2729,2729,1,44695848,2.746,2.765,116.130,115.843,108.111,0.046,68.404,6.755,187.346,206.741
136,0,2729,2729,1,44695848,2.808,2.633,94.833,94.484,86.868,0.058,68.590,9.129,166.116,188.007
137,0,2729,2729,1,44695848,24.785,2.749,65.241,7.976,57.098,0.045,67.774,6.870,135.810,176.807
138,0,2729,2729,1,44695848,2.752,2.717,312.801,312.483,304.581,0.049,68.236,9.043,383.806,406.181
139,0,2729,2729,1,44695848,2.728,2.764,129.258,128.957,120.997,0.046,68.913,7.016,200.983,220.894
140,0,2729,2729,1,44695848,24.883,3.119,65.453,7.968,57.070,0.057,69.721,6.909,138.353,180.015
141,0,2729,2729,1,44695848,24.204,3.061,66.093,65.750,58.664,0.045,69.620,6.811,138.821,179.790
142,0,2729,2729,1,44695848,2.748,2.579,301.834,301.503,293.443,0.060,38.092,2.759,342.568,352.960
143,0,2729,2729,1,44695848,2.808,2.739,64.761,7.914,56.502,0.053,68.664,7.779,136.220,156.991
144,0,2729,2729,1,44695848,2.727,2.593,239.928,239.609,231.772,0.045,45.174,2.739,287.743,298.167
145,0,2729,2729,1,44695848,24.305,2.813,65.059,7.966,56.923,0.047,67.534,6.911,135.456,176.051
146,0,2729,2729,1,44695848,24.481,2.816,83.206,82.915,74.819,0.058,69.880,7.897,155.963,198.021
147,0,2729,2729,1,44695848,2.744,2.634,65.055,8.013,56.880,0.062,68.345,7.920,136.099,156.702
148,0,2729,2729,1,44695848,2.743,2.628,64.909,7.787,56.730,0.055,45.023,2.780,112.617,123.168
149,0,2729,2729,1,44695848,24.408,2.772,65.096,7.718,57.219,0.047,67.296,6.953,135.214,175.887
150,0,2729,2729,1,44695848,24.385,2.803,65.286,7.901,57.244,0.043,69.847,6.941,137.982,179.209
151,0,2729,2729,1,44695848,2.727,2.781,159.579,159.291,151.210,0.045,68.308,8.879,230.714,252.973
152,0,2729,2729,1,44695848,24.453,2.750,87.135,86.801,79.146,0.046,69.239,8.105,159.172,201.538
153,0,2729,2729,1,44695848,2.768,2.784,67.546,67.214,62.073,0.045,69.127,8.557,139.504,161.374
154,0,2729,2729,1,44695848,2.836,2.787,65.079,7.697,57.241,0.048,68.758,6.945,136.675,156.892
155,0,2729,2729,1,44695848,2.745,2.619,64.767,64.489,59.220,0.055,69.082,7.917,136.525,157.753
156,0,2729,2729,1,44695848,24.640,2.801,64.587,7.705,56.561,0.046,68.757,6.893,136.192,177.502
157,0,2729,2729,1,44695848,24.298,2.787,64.655,7.835,56.660,0.055,69.744,6.914,137.243,178.366
158,0,2729,2729,1,44695848,2.751,2.659,65.189,35.072,57.283,0.057,69.926,8.042,137.834,159.173
159,0,2729,2729,1,44695848,24.566,2.813,83.261,82.930,75.047,0.046,69.462,7.734,155.584,198.123
160,0,2729,2729,1,44695848,24.494,2.855,63.407,7.851,57.369,0.049,69.629,6.910,135.943,177.062
161,0,2729,2729,1,44695848,2.739,2.606,223.034,222.747,214.828,0.058,46.736,2.775,272.437,283.063
162,0,2729,2729,1,44695848,23.799,2.748,166.664,166.313,158.665,0.058,69.521,8.230,238.993,281.401
163,0,2729,2729,1,44695848,2.733,2.576,64.796,7.808,56.823,0.052,69.343,7.950,136.769,157.988
164,0,2729,2729,1,44695848,24.368,2.786,63.855,7.525,56.000,0.046,69.370,6.895,136.059,177.380
165,0,2729,2729,1,44695848,2.740,2.592,65.304,7.855,57.093,0.055,68.967,7.950,136.921,158.565
166,0,2729,2729,1,44695848,24.053,2.761,64.008,7.655,56.022,0.046,69.013,6.914,135.831,177.019
167,0,2729,2729,1,44695848,2.938,2.910,65.442,8.928,57.202,0.051,68.876,8.353,137.281,159.701
168,0,2729,2729,1,44695848,2.749,2.776,65.060,7.964,56.959,0.045,69.027,6.912,136.910,157.191
169,0,2729,2729,1,44695848,2.947,2.892,65.181,8.132,56.880,0.056,68.145,7.806,136.276,156.989
170,0,2729,2729,1,44695848,2.753,2.796,64.978,7.817,56.955,0.055,70.365,6.935,138.197,158.556
171,0,2729,2729,1,44695848,24.885,3.132,65.419,7.722,57.307,0.058,69.798,6.886,138.411,180.333
172,0,2729,2729,1,44695848,24.950,3.123,65.051,7.749,56.940,0.056,70.024,6.906,138.257,180.238
173,0,2729,2729,1,44695848,24.929,3.059,64.822,64.500,57.090,0.046,70.087,6.930,138.016,179.927
174,0,2729,2729,1,44695848,24.975,3.083,65.111,7.961,56.994,0.048,69.566,6.818,137.811,179.738
175,0,2729,2729,1,44695848,25.031,3.119,65.488,8.091,57.046,0.056,68.391,6.989,137.057,178.687
176,0,2729,2729,1,44695848,25.029,3.134,65.263,7.986,56.930,0.046,68.986,6.962,137.431,179.747
177,0,2729,2729,1,44695848,24.000,2.758,64.760,8.026,56.585,0.046,69.854,6.860,137.421,178.572
178,0,2729,2729,1,44695848,2.824,2.741,65.374,65.087,57.301,0.045,69.503,8.069,137.666,159.145
179,0,2729,2729,1,44695848,2.944,2.853,65.302,8.047,56.912,0.042,68.053,6.891,136.252,156.007
180,0,2729,2729,1,44695848,25.142,3.109,65.323,7.878,57.251,0.058,69.151,6.894,137.644,179.917
181,0,2729,2729,1,44695848,2.739,2.571,65.035,7.699,57.003,0.047,69.549,7.959,137.203,158.520
182,0,2729,2729,1,44695848,24.472,2.780,64.471,7.904,56.414,0.047,69.001,6.954,136.300,177.865
183,0,2729,2729,1,44695848,25.020,3.077,65.434,7.987,57.279,0.048,70.091,6.882,138.654,180.716
184,0,2729,2729,1,44695848,25.026,3.123,65.658,7.907,57.405,0.048,69.960,6.890,138.791,180.878
185,0,2729,2729,1,44695848,24.770,3.136,64.793,7.969,56.633,0.047,69.800,6.880,137.778,179.504
186,0,2729,2729,1,44695848,24.248,2.777,155.442,155.150,147.581,0.055,69.504,7.618,227.781,269.514
187,0,2729,2729,1,44695848,24.896,3.128,65.726,65.368,57.256,0.047,69.792,6.953,138.695,180.717
188,0,2729,2729,1,44695848,24.120,2.775,65.257,8.108,56.783,0.059,69.868,6.945,137.962,179.102
189,0,2729,2729,1,44695848,24.990,3.116,64.909,7.807,56.745,0.055,69.987,6.942,138.071,180.178
190,0,2729,2729,1,44695848,24.243,2.794,200.432,200.148,192.510,0.045,69.652,7.401,272.925,314.118
191,0,2729,2729,1,44695848,2.734,2.588,65.165,64.897,56.824,0.043,46.339,3.091,114.137,125.251
192,0,2729,2729,1,44695848,24.783,2.794,311.540,311.236,303.182,0.059,69.742,7.054,384.138,426.840
193,0,2729,2729,1,44695848,2.720,2.652,64.507,8.086,56.225,0.054,47.828,3.084,115.044,125.943
194,0,2729,2729,1,44695848,2.752,2.606,113.661,113.298,105.578,0.047,68.610,8.969,184.927,206.551
195,0,2729,2729,1,44695848,2.763,2.875,135.147,134.756,128.653,0.121,49.969,2.773,188.115,198.567
196,0,2729,2729,1,44695848,2.731,2.875,64.177,8.384,55.757,0.053,45.936,2.741,113.044,123.371
197,0,2729,2729,1,44695848,2.842,2.784,63.873,8.171,55.573,0.053,46.251,3.191,112.964,124.101
198,0,2729,2729,1,44695848,2.761,2.746,83.195,82.905,74.865,0.045,45.445,2.779,131.434,141.763
199,0,2729,2729,1,44695848,24.053,3.108,65.164,8.195,56.589,0.057,67.368,6.850,135.699,175.597
