step,grad_l2
0,2.643240
1,2.948382
2,4.168113
3,6.736652
4,5.807890
5,6.033076
6,7.828482
7,5.365705
8,4.301020
9,5.697363
10,5.037453
11,3.718160
12,3.548241
13,3.411143
14,3.392638
15,3.661508
16,2.955598
17,3.256853
18,2.028294
19,1.557928
20,3.709708
21,2.935337
22,2.080283
23,1.063800
24,2.085197
25,1.228294
26,2.070181
27,1.929704
28,1.612932
29,1.287968
30,1.317913
31,1.362389
32,1.646699
33,1.290183
34,1.038477
35,1.396610
36,1.078699
37,1.379395
38,1.988505
39,1.014600
40,0.914354
41,0.814699
42,1.081681
43,0.553293
44,1.092019
45,0.629547
46,1.217777
47,1.032190
48,1.123457
49,0.845727
50,1.026657
51,1.208954
52,0.886654
53,0.832729
54,0.737715
55,0.866078
56,0.722555
57,1.020918
58,1.247711
59,0.698989
60,0.665349
61,0.728777
62,0.684184
63,0.839499
64,0.713617
65,1.060119
66,0.767681
67,1.154940
68,1.115523
69,0.967974
70,1.182042
71,1.063828
72,1.087829
73,0.788063
74,0.840988
75,0.678402
76,0.708029
77,0.807711
78,1.027850
79,0.962309
80,0.903402
81,0.977654
82,0.823554
83,0.883631
84,0.856554
85,0.688805
86,0.835381
87,0.826720
88,1.011683
89,0.640921
90,0.827300
91,0.784179
92,1.050779
93,0.824929
94,0.751483
95,0.946966
96,0.814066
97,0.610510
98,1.264734
99,0.704910
100,0.797868
101,0.845472
102,1.028883
103,0.855804
104,1.114326
105,0.920171
106,0.889410
107,0.665962
108,0.779032
109,0.734610
110,0.965603
111,1.006703
112,0.850289
113,0.925805
114,1.006479
115,1.025244
116,0.846334
117,0.787223
118,1.272886
119,1.107053
120,0.890367
121,1.037833
122,0.947770
123,0.849221
124,0.857823
125,0.655102
126,0.817303
127,0.779228
128,0.792818
129,0.941116
130,0.850501
131,1.085505
132,0.822058
133,1.098297
134,0.958426
135,0.797642
136,1.023023
137,1.015290
138,0.757467
139,0.818015
140,0.866619
141,0.761850
142,0.740843
143,0.860863
144,0.861028
145,0.821637
146,0.901044
147,0.858380
148,0.948668
149,0.746165
150,0.743374
151,0.838203
152,0.714976
153,0.800525
154,0.859504
155,0.759666
156,0.752993
157,1.011054
158,1.014647
159,0.953639
160,0.907195
161,0.781241
162,0.979380
163,0.938946
164,0.820298
165,0.770236
166,0.850222
167,1.006165
168,0.869224
169,1.029650
170,0.974131
171,0.979147
172,0.935281
173,0.863054
174,0.904278
175,0.859303
176,0.760960
177,0.867726
178,0.686626
179,0.720776
180,0.788344
181,0.747425
182,1.002251
183,0.913959
184,0.920188
185,0.788883
186,1.176788
187,0.819584
188,0.919811
189,0.844055
190,0.768812
191,0.747849
192,0.938998
193,0.754771
194,0.710723
195,0.734609
196,0.965332
197,0.941238
198,0.855240
199,0.980603
