step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
45,0,2729,2595,3,44695848,24.205,3.364,5064.487,5001.865,5056.417,1.434,68.693,6.943,5137.982,5178.318
46,0,2729,2593,3,44695848,23.573,3.087,5062.060,5002.165,5056.577,1.352,70.636,6.903,5137.137,5177.001
47,0,2729,2597,3,44695848,24.276,3.333,5065.515,5001.936,5057.089,1.376,68.470,6.887,5138.697,5179.119
48,0,2729,2590,3,44695848,24.528,3.118,5067.872,5067.531,5061.419,1.566,70.206,8.311,5142.765,5185.116
49,0,2729,2597,3,44695848,24.296,3.372,5065.013,5001.846,5056.919,1.656,68.564,6.955,5138.607,5179.234
50,0,2729,2595,3,44695848,24.209,3.447,5064.833,5002.806,5056.917,1.654,70.612,6.960,5140.549,5181.141
51,0,2729,2607,3,44695848,24.213,3.356,5064.628,5001.868,5056.544,1.697,68.465,6.915,5138.148,5178.622
52,0,2729,2614,3,44695848,24.265,3.451,5062.109,5003.170,5056.609,1.686,70.610,6.961,5137.859,5178.827
53,0,2729,2588,3,44695848,23.294,3.012,5064.745,5002.785,5056.971,1.578,68.250,6.930,5137.586,5177.227
54,0,2729,2631,3,44695848,24.431,3.127,5085.276,5084.950,5077.319,1.691,70.389,8.311,5160.486,5203.143
55,0,2729,2593,3,44695848,24.331,3.380,5065.099,5003.123,5056.937,1.737,68.445,6.931,5138.663,5179.435
56,0,2729,2599,3,44695848,2.609,3.175,5065.221,5003.044,5057.142,1.631,70.031,6.953,5140.061,5159.612
57,0,2729,2574,3,44695848,24.877,3.370,5062.772,5002.719,5057.301,1.556,68.675,6.961,5136.375,5177.934
58,0,2729,2576,3,44695848,24.178,3.430,5061.964,5001.928,5056.418,1.363,68.829,6.911,5135.588,5176.219
59,0,2729,2579,3,44695848,23.592,3.023,5082.696,5082.382,5074.607,1.509,70.290,8.166,5157.521,5198.601
60,0,2729,2594,3,44695848,23.521,3.092,5061.788,5002.759,5056.305,1.507,68.799,7.023,5135.189,5175.365
61,0,2729,2589,3,44695848,24.137,3.330,5064.199,5003.563,5056.454,1.748,70.666,6.929,5139.946,5180.369
62,0,2729,2582,3,44695848,23.969,3.100,5087.380,5087.028,5079.386,1.585,68.404,7.913,5160.471,5201.869
63,0,2729,2598,3,44695848,23.866,2.997,5087.953,5087.597,5079.905,1.338,70.395,8.484,5162.685,5204.833
64,0,2729,2576,3,44695848,2.634,3.155,5065.093,5002.715,5057.223,1.555,69.879,6.739,5139.684,5159.099
65,0,2729,2596,3,44695848,24.898,3.369,5065.261,5002.774,5057.314,1.687,67.813,6.941,5138.132,5179.202
66,0,2729,2598,3,44695848,23.604,3.065,5062.574,5003.092,5057.028,1.484,66.899,6.702,5134.025,5173.791
67,0,2729,2593,3,44695848,2.616,3.006,5194.371,5194.004,5186.467,1.455,69.538,6.866,5268.373,5287.720
68,0,2729,2590,3,44695848,24.159,3.104,5065.680,5065.338,5057.705,1.361,68.581,7.938,5138.729,5180.223
69,0,2729,2579,3,44695848,23.383,3.008,5353.436,5353.104,5345.429,1.686,68.306,7.895,5426.438,5467.323
70,0,2729,2590,3,44695848,23.528,3.083,5265.736,5265.364,5257.848,1.388,69.837,6.805,5340.047,5379.586
71,0,2729,2594,3,44695848,25.091,3.070,5228.328,5227.987,5220.209,1.337,69.031,8.602,5301.767,5345.888
72,0,2729,2592,3,44695848,2.610,3.068,5388.796,5388.422,5381.024,1.352,45.207,2.891,5438.425,5449.072
73,0,2729,2592,3,44695848,2.598,3.152,5128.669,5128.370,5120.695,1.412,44.485,2.916,5177.720,5188.147
74,0,2729,2605,3,44695848,3.042,3.153,5222.677,5222.350,5214.724,1.615,68.775,8.273,5296.222,5317.489
75,0,2729,2599,3,44695848,23.946,3.016,5323.045,5322.688,5315.148,1.582,68.526,7.896,5396.171,5437.452
76,0,2729,2580,3,44695848,23.308,3.068,5093.821,5093.467,5085.853,1.388,68.449,7.971,5166.729,5207.662
77,0,2729,2586,3,44695848,23.448,3.012,5064.962,5002.752,5057.176,1.389,70.665,6.938,5140.032,5179.564
78,0,2729,2598,3,44695848,23.335,3.049,5064.981,5002.730,5057.099,1.516,68.270,6.977,5137.818,5177.569
79,0,2729,2599,3,44695848,23.559,3.053,5111.188,5110.814,5103.372,1.363,69.848,8.189,5185.454,5226.644
80,0,2729,2571,3,44695848,2.620,3.194,5333.949,5333.598,5325.691,1.521,69.328,8.324,5407.993,5428.612
81,0,2729,2597,3,44695848,24.173,3.363,5219.706,5219.321,5211.628,1.409,68.691,8.322,5293.172,5335.345
82,0,2729,2595,3,44695848,2.620,3.175,5287.822,5287.440,5282.311,1.502,69.187,8.395,5361.688,5382.860
83,0,2729,2586,3,44695848,2.677,3.123,5215.378,5215.030,5207.409,1.657,69.078,8.125,5289.238,5309.765
84,0,2729,2597,3,44695848,23.535,3.084,5064.203,5002.836,5056.358,1.473,70.403,6.803,5139.166,5178.651
85,0,2729,2590,3,44695848,23.809,3.022,5068.889,5068.538,5060.790,1.441,68.983,8.198,5142.337,5183.893
86,0,2729,2597,3,44695848,24.110,3.415,5064.441,5002.855,5056.577,1.734,70.799,6.811,5140.391,5180.775
87,0,2729,2588,3,44695848,24.206,3.382,5062.304,5002.825,5056.756,1.688,68.543,6.963,5135.919,5176.827
88,0,2729,2621,3,44695848,23.194,3.073,5062.233,5001.893,5056.727,1.329,70.818,6.990,5137.457,5176.893
89,0,2729,2583,3,44695848,23.402,3.019,5063.265,5001.864,5056.791,1.410,68.634,6.981,5136.330,5176.254
90,0,2729,2592,3,44695848,23.271,3.084,5195.159,5194.800,5189.643,1.554,70.102,8.269,5269.902,5310.971
91,0,2729,2580,3,44695848,23.255,3.014,5190.146,5189.791,5182.010,1.423,68.563,7.930,5263.148,5303.807
92,0,2729,2594,3,44695848,2.618,3.146,5358.854,5358.507,5351.077,1.360,69.011,8.310,5432.374,5453.051
93,0,2729,2607,3,44695848,23.893,3.049,5073.020,5072.670,5065.244,1.342,68.798,8.295,5146.211,5187.826
94,0,2729,2605,3,44695848,2.606,3.084,5133.219,5132.915,5125.148,1.479,68.992,8.332,5206.777,5227.446
95,0,2729,2606,3,44695848,25.653,3.544,5107.676,5107.314,5099.721,1.660,68.495,7.930,5181.378,5224.425
96,0,2729,2616,3,44695848,2.605,3.203,5444.084,5443.768,5437.869,1.399,45.397,2.751,5494.085,5504.660
97,0,2729,2601,3,44695848,2.626,3.069,5281.523,5281.190,5273.717,1.400,68.551,8.195,5354.545,5375.126
98,0,2729,2596,3,44695848,24.983,3.113,5427.668,5427.320,5422.144,1.601,68.396,8.267,5500.781,5543.425
99,0,2729,2598,3,44695848,24.348,3.061,5100.029,5099.651,5091.872,1.352,68.510,7.961,5172.953,5214.707
100,0,2729,2583,3,44695848,2.734,3.239,5065.427,5065.099,5057.638,1.671,70.166,7.031,5140.506,5160.922
101,0,2729,2583,3,44695848,24.597,3.054,5064.071,5063.721,5056.160,1.815,68.804,8.558,5137.745,5180.460
102,0,2729,2578,3,44695848,23.401,3.093,5213.793,5213.433,5208.302,1.488,68.523,8.386,5286.900,5328.456
103,0,2729,2604,3,44695848,23.407,3.057,5219.544,5219.216,5213.967,1.411,70.330,8.265,5294.344,5335.873
104,0,2729,2603,3,44695848,24.954,3.115,5115.933,5115.562,5107.930,1.752,68.334,8.195,5189.136,5231.827
105,0,2729,2589,3,44695848,2.585,3.077,5571.670,5571.308,5563.576,1.672,67.950,7.992,5644.372,5664.539
106,0,2729,2597,3,44695848,8.064,3.176,5464.382,5464.072,5456.402,1.666,68.860,8.436,5538.086,5564.409
107,0,2729,2588,3,44695848,23.657,3.063,5065.637,5002.820,5057.652,1.371,70.054,6.856,5140.128,5179.935
108,0,2729,2594,3,44695848,24.117,3.087,5063.415,5002.819,5057.934,1.372,69.226,6.965,5137.102,5178.155
109,0,2729,2611,3,44695848,24.247,3.047,5088.152,5087.830,5079.904,1.595,70.242,8.186,5163.039,5204.903
110,0,2729,2583,3,44695848,23.793,3.088,5154.798,5154.451,5147.713,1.464,68.829,8.351,5228.182,5270.221
111,0,2729,2583,3,44695848,23.588,3.057,5152.576,5152.262,5145.269,1.587,70.291,8.350,5227.514,5268.980
112,0,2729,2592,3,44695848,23.313,3.076,5064.629,5002.658,5056.793,1.703,68.930,6.940,5138.341,5177.659
113,0,2729,2598,3,44695848,2.706,3.007,5126.869,5126.516,5121.369,1.436,69.356,8.267,5200.670,5221.507
114,0,2729,2590,3,44695848,24.635,3.133,5103.306,5102.998,5095.416,1.407,68.909,8.599,5176.757,5219.851
115,0,2729,2601,3,44695848,24.332,3.109,5091.811,5091.490,5084.013,1.501,68.395,7.490,5164.819,5206.228
116,0,2729,2589,3,44695848,23.293,3.068,5215.820,5215.488,5207.722,1.528,70.374,8.274,5290.793,5332.000
117,0,2729,2615,3,44695848,24.084,3.042,5254.740,5254.432,5246.811,1.285,68.592,8.230,5327.662,5369.766
118,0,2729,2606,3,44695848,2.645,3.139,5249.615,5249.300,5241.400,1.625,69.371,8.574,5323.754,5345.300
119,0,2729,2618,3,44695848,24.365,3.044,5159.007,5158.677,5151.219,1.485,68.509,8.187,5232.048,5274.237
120,0,2729,2585,3,44695848,2.617,3.177,5169.654,5169.350,5161.518,1.572,69.333,8.405,5243.739,5264.617
121,0,2729,2584,3,44695848,3.001,3.281,5287.984,5287.629,5280.361,1.661,69.152,8.262,5362.081,5383.164
122,0,2729,2592,3,44695848,23.438,3.158,5065.252,5002.768,5057.427,1.387,70.529,6.805,5140.329,5179.947
123,0,2729,2584,3,44695848,2.594,3.047,5343.742,5343.422,5335.874,1.770,69.297,8.280,5417.859,5438.426
124,0,2729,2576,3,44695848,23.953,3.104,5251.780,5251.432,5244.187,1.700,68.581,8.244,5325.168,5366.772
125,0,2729,2598,3,44695848,24.549,3.072,5472.540,5472.200,5464.458,1.848,68.577,8.192,5546.040,5588.228
126,0,2729,2604,3,44695848,23.299,3.050,5183.958,5183.614,5175.790,1.451,70.500,8.322,5258.962,5300.260
127,0,2729,2585,3,44695848,2.609,3.104,5450.977,5450.648,5443.039,1.729,69.127,8.141,5524.940,5545.546
128,0,2729,2597,3,44695848,2.603,3.240,5531.553,5531.206,5523.642,1.645,18.322,2.858,5554.762,5565.266
129,0,2729,2591,3,44695848,2.623,3.007,5912.701,5912.339,5904.897,1.388,37.773,2.748,5954.871,5965.107
130,0,2729,2613,3,44695848,2.634,3.204,5611.918,5611.612,5604.134,1.313,68.814,8.345,5685.251,5705.973
131,0,2729,2600,3,44695848,23.683,3.005,5419.342,5418.978,5411.226,1.472,68.644,6.952,5492.465,5532.711
132,0,2729,2604,3,44695848,2.620,3.183,5470.207,5469.887,5462.012,1.453,69.348,8.145,5544.193,5564.964
133,0,2729,2597,3,44695848,24.460,3.036,5281.293,5280.959,5273.194,1.385,68.442,7.646,5354.158,5395.837
134,0,2729,2607,3,44695848,2.952,3.381,5380.141,5379.768,5371.922,1.526,68.986,7.701,5454.036,5474.506
135,0,2729,2578,3,44695848,2.632,3.072,5111.049,5110.697,5103.218,1.594,69.315,8.193,5185.033,5205.691
136,0,2729,2589,3,44695848,25.426,3.487,5138.614,5138.284,5130.450,1.472,70.376,8.243,5213.951,5257.203
137,0,2729,2579,3,44695848,24.449,3.413,5064.665,5001.824,5056.748,1.725,68.541,6.991,5138.348,5179.168
138,0,2729,2583,3,44695848,24.436,3.428,5065.328,5001.886,5057.226,1.480,70.128,6.754,5140.367,5181.132
139,0,2729,2583,3,44695848,23.770,3.038,5084.217,5083.859,5076.188,1.594,68.475,7.873,5157.326,5198.539
140,0,2729,2610,3,44695848,23.636,3.417,5064.648,5001.815,5056.476,1.403,70.677,6.759,5140.147,5179.892
141,0,2729,2596,3,44695848,2.621,3.130,5176.733,5176.432,5168.603,1.428,69.198,8.164,5250.492,5271.026
142,0,2729,2585,3,44695848,24.901,3.412,5066.302,5003.079,5058.049,1.628,68.320,6.866,5139.665,5180.900
143,0,2729,2595,3,44695848,24.109,3.107,5061.942,5002.873,5056.418,1.464,69.264,6.930,5135.779,5176.537
144,0,2729,2600,3,44695848,23.486,3.380,5065.376,5003.272,5057.100,1.508,70.649,6.928,5140.916,5180.482
145,0,2729,2593,3,44695848,24.628,3.064,5100.173,5099.812,5093.686,1.531,68.633,8.188,5173.403,5215.837
146,0,2729,2605,3,44695848,2.613,3.147,5124.067,5123.727,5116.056,1.644,69.252,8.243,5198.113,5218.814
147,0,2729,2607,3,44695848,24.354,3.052,5064.298,5063.953,5056.221,1.499,68.808,8.390,5137.659,5179.924
148,0,2729,2601,3,44695848,23.547,3.067,5202.961,5202.602,5194.826,1.405,68.372,8.314,5275.808,5317.227
149,0,2729,2621,3,44695848,23.494,3.009,5180.035,5179.690,5171.892,1.424,70.130,8.250,5254.601,5295.879
150,0,2729,2611,3,44695848,2.631,3.160,5065.297,5001.854,5057.177,1.572,70.103,6.998,5140.135,5159.892
151,0,2729,2609,3,44695848,24.350,3.066,5065.535,5002.713,5057.730,1.564,68.376,6.887,5138.542,5179.261
152,0,2729,2594,3,44695848,25.445,3.467,5316.461,5316.120,5308.413,1.599,68.167,7.684,5389.697,5432.413
153,0,2729,2596,3,44695848,23.471,3.031,5374.163,5373.858,5366.390,1.629,70.418,8.152,5449.243,5490.386
154,0,2729,2595,3,44695848,24.016,3.145,5065.628,5065.285,5057.494,1.445,68.329,8.048,5138.549,5180.302
155,0,2729,2590,3,44695848,23.413,3.032,5369.616,5369.265,5364.135,1.567,70.266,8.471,5444.485,5486.098
156,0,2729,2589,3,44695848,2.623,3.160,5239.635,5239.291,5231.817,1.431,69.063,8.261,5313.292,5333.923
157,0,2729,2614,3,44695848,24.788,3.357,5065.499,5001.918,5057.175,1.567,68.243,6.954,5138.669,5179.702
158,0,2729,2583,3,44695848,23.483,3.089,5062.020,5002.992,5056.505,1.674,68.539,6.912,5135.324,5175.388
159,0,2729,2557,3,44695848,2.627,3.136,5259.820,5259.475,5252.023,1.833,45.462,2.713,5310.254,5320.834
160,0,2729,2604,3,44695848,23.230,3.067,5163.547,5163.184,5155.426,1.479,68.738,8.172,5236.834,5277.841
161,0,2729,2564,3,44695848,2.632,3.058,5166.640,5166.285,5158.990,1.745,69.454,8.069,5240.900,5261.958
162,0,2729,2588,3,44695848,24.665,3.070,5271.069,5270.753,5263.188,1.633,68.275,8.193,5344.050,5386.379
163,0,2729,2604,3,44695848,25.815,3.417,5130.365,5130.012,5122.163,1.706,68.395,7.980,5203.886,5247.335
164,0,2729,2587,3,44695848,24.208,3.146,5062.110,5003.372,5056.628,1.440,70.967,6.988,5137.665,5178.842
165,0,2729,2589,3,44695848,24.186,3.044,5064.876,5002.732,5057.092,1.641,68.194,6.927,5137.757,5178.191
166,0,2729,2605,3,44695848,2.614,3.244,5365.455,5365.078,5357.234,1.425,45.013,2.766,5415.140,5425.719
167,0,2729,2605,3,44695848,23.439,3.009,5064.715,5001.906,5056.627,2.202,68.758,6.906,5138.688,5178.355
168,0,2729,2590,3,44695848,24.422,3.099,5297.978,5297.659,5289.903,1.430,69.937,8.315,5372.446,5414.786
169,0,2729,2572,3,44695848,23.292,3.025,5182.757,5182.452,5175.064,1.656,68.291,8.095,5255.732,5296.474
170,0,2729,2596,3,44695848,2.608,3.146,5489.355,5489.017,5481.508,1.355,44.741,2.798,5538.599,5549.208
171,0,2729,2588,3,44695848,2.979,3.392,5140.930,5140.619,5132.818,1.431,68.889,8.230,5214.644,5235.894
172,0,2729,2611,3,44695848,23.913,3.081,5293.215,5292.856,5285.296,1.449,68.467,8.234,5366.215,5407.906
173,0,2729,2590,3,44695848,23.534,3.054,5345.906,5345.553,5337.846,1.836,68.622,8.361,5419.421,5461.259
174,0,2729,2593,3,44695848,24.211,3.082,5087.962,5087.601,5080.101,1.506,70.448,8.458,5163.001,5205.620
175,0,2729,2609,3,44695848,2.608,3.080,5183.280,5182.962,5175.456,1.653,69.250,8.336,5257.266,5278.160
176,0,2729,2594,3,44695848,23.427,3.045,5190.768,5190.425,5182.888,1.787,68.782,7.893,5264.384,5305.606
177,0,2729,2595,3,44695848,24.338,3.065,5098.839,5098.533,5091.061,1.475,68.275,7.660,5171.657,5213.196
178,0,2729,2579,3,44695848,23.902,3.060,5269.382,5269.035,5261.409,1.716,70.413,8.353,5344.573,5386.585
179,0,2729,2605,3,44695848,23.928,3.123,5092.942,5092.628,5085.022,1.486,68.328,7.958,5165.882,5207.269
180,0,2729,2591,3,44695848,23.668,3.089,5315.939,5315.651,5308.094,1.339,70.299,8.175,5390.669,5432.516
181,0,2729,2592,3,44695848,23.374,3.030,5161.099,5160.751,5153.293,1.614,68.232,8.180,5233.977,5274.959
182,0,2729,2605,3,44695848,2.619,3.189,5097.225,5096.887,5089.331,1.500,70.075,8.235,5171.991,5193.127
183,0,2729,2604,3,44695848,23.896,3.022,5377.278,5376.977,5369.506,1.504,68.169,7.944,5449.975,5491.329
184,0,2729,2593,3,44695848,2.870,3.304,5300.154,5299.738,5292.082,1.418,71.216,8.453,5376.094,5397.306
185,0,2729,2581,3,44695848,24.931,3.261,5291.331,5290.991,5285.816,1.625,70.491,7.794,5366.711,5408.934
186,0,2729,2607,3,44695848,2.648,3.246,5271.350,5271.022,5263.506,1.560,70.565,8.266,5346.723,5367.367
187,0,2729,2598,3,44695848,25.209,3.057,5082.812,5082.479,5075.003,1.554,70.244,7.613,5157.669,5200.010
188,0,2729,2607,3,44695848,23.450,3.075,5231.136,5230.847,5223.055,1.320,70.516,8.652,5306.048,5347.770
189,0,2729,2598,3,44695848,23.329,3.021,5221.133,5220.826,5213.208,1.642,72.278,9.255,5298.076,5340.473
190,0,2729,2583,3,44695848,2.626,3.121,5155.831,5155.528,5147.816,1.443,70.761,8.538,5231.159,5252.218
191,0,2729,2598,3,44695848,4.022,3.052,5301.675,5301.358,5293.547,1.928,70.740,8.188,5377.398,5399.402
192,0,2729,2606,3,44695848,2.616,3.172,5168.242,5167.928,5160.257,1.545,48.153,4.271,5221.114,5233.190
193,0,2729,2595,3,44695848,23.357,2.998,5064.905,5001.895,5056.648,1.720,70.392,6.845,5140.018,5179.341
194,0,2729,2587,3,44695848,2.656,3.129,5319.022,5318.712,5310.874,1.515,46.044,3.056,5369.713,5380.312
195,0,2729,2599,3,44695848,2.657,3.208,5120.772,5120.358,5112.587,1.619,37.322,2.738,5162.923,5173.159
196,0,2729,2602,3,44695848,2.653,3.224,5065.632,5065.313,5057.551,1.348,68.999,7.910,5139.206,5158.984
197,0,2729,2607,3,44695848,23.230,2.991,5065.228,5001.942,5057.175,1.518,67.844,6.924,5137.584,5176.723
198,0,2729,2612,3,44695848,2.628,3.217,5164.751,5164.382,5156.602,1.365,69.165,8.278,5238.500,5258.972
199,0,2729,2606,3,44695848,2.606,3.098,5249.618,5249.259,5241.373,1.641,18.037,2.797,5272.396,5282.678
