step,loss
0,2.291411
1,2.664269
2,3.045688
3,3.920963
4,4.860741
5,6.019256
6,6.512125
7,6.242895
8,6.247794
9,4.769279
10,4.619154
11,2.602221
12,3.240570
13,3.193641
14,3.110993
15,2.928872
16,2.885081
17,2.828393
18,2.565108
19,2.399086
20,2.789907
21,2.402683
22,2.342583
23,2.693537
24,2.577145
25,2.152978
26,2.146635
27,2.153311
28,2.068971
29,2.083010
30,2.148242
31,2.215832
32,2.136388
33,2.100085
34,2.033501
35,2.198385
36,2.050350
37,2.028345
38,2.075145
39,1.972983
40,2.021943
41,2.070229
42,1.908269
43,2.030849
44,1.947562
45,1.917399
46,2.110306
47,2.125963
48,1.918012
49,1.966384
50,2.077558
51,2.030128
52,2.021486
53,1.926811
54,1.867253
55,2.008731
56,2.047570
57,1.965992
58,1.944219
59,1.908263
60,1.892609
61,1.929633
62,1.865241
63,1.848823
64,1.777713
65,1.709418
66,1.830061
67,1.958556
68,1.962494
69,1.852957
70,1.771087
71,1.798966
72,1.859907
73,1.813228
74,1.805225
75,1.832337
76,1.780110
77,1.974204
78,1.834919
79,1.885117
80,1.802541
81,1.728936
82,1.707934
83,1.731532
84,1.794956
85,1.775305
86,1.808821
87,1.756907
88,1.917368
89,1.858223
90,1.662112
91,1.659924
92,1.653278
93,1.756011
94,1.853814
95,1.667904
96,1.794943
97,1.682442
98,1.654681
99,1.733801
