step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
42,0,2729,2729,1,44695848,24.525,3.117,65.073,7.860,56.844,0.057,67.851,6.776,136.102,176.577
43,0,2729,2729,1,44695848,2.960,3.120,64.810,8.169,56.512,0.052,69.490,7.275,137.474,158.363
44,0,2729,2729,1,44695848,2.622,2.853,65.214,7.692,57.171,0.045,70.453,6.984,138.566,158.593
45,0,2729,2729,1,44695848,2.592,2.798,65.654,35.189,59.448,0.054,68.646,6.737,137.155,156.363
46,0,2729,2729,1,44695848,23.549,2.745,226.953,226.600,218.888,0.054,69.441,8.565,299.194,341.374
47,0,2729,2729,1,44695848,2.618,2.905,80.897,80.539,75.400,0.054,70.340,8.382,154.199,175.621
48,0,2729,2729,1,44695848,2.643,2.827,164.576,164.295,156.166,0.043,70.036,8.384,237.485,258.951
49,0,2729,2729,1,44695848,2.643,2.975,96.589,96.209,88.253,0.054,46.212,2.815,145.833,156.471
50,0,2729,2729,1,44695848,2.615,2.828,65.376,65.085,57.808,0.053,68.249,7.990,136.509,156.958
51,0,2729,2729,1,44695848,2.648,2.854,65.332,7.919,57.244,0.054,69.022,6.647,137.264,156.297
52,0,2729,2729,1,44695848,2.614,2.855,64.748,8.160,56.469,0.042,69.516,6.970,137.163,157.280
53,0,2729,2729,1,44695848,24.295,3.096,65.975,8.076,57.700,0.053,68.990,6.909,138.118,179.442
54,0,2729,2729,1,44695848,25.671,3.125,109.987,109.668,101.718,0.042,69.066,8.403,182.222,226.340
55,0,2729,2729,1,44695848,2.633,2.841,174.988,174.662,166.622,0.045,69.773,8.099,247.650,268.557
56,0,2729,2729,1,44695848,2.710,2.796,65.196,8.155,56.856,0.054,68.885,8.122,136.933,157.899
57,0,2729,2729,1,44695848,2.604,2.855,450.022,449.673,441.889,0.053,45.398,2.772,498.330,508.966
58,0,2729,2729,1,44695848,2.630,2.780,406.854,406.517,398.599,0.055,44.872,3.208,454.564,465.678
59,0,2729,2729,1,44695848,2.587,2.828,316.662,316.330,308.521,0.059,68.988,8.381,388.539,409.932
60,0,2729,2729,1,44695848,24.771,3.092,65.470,65.113,57.138,0.053,70.446,6.981,139.063,180.817
61,0,2729,2729,1,44695848,23.379,2.770,219.758,219.383,211.424,0.051,68.198,8.552,290.779,332.993
62,0,2729,2729,1,44695848,24.031,2.776,65.109,7.991,56.929,0.042,68.425,6.938,136.355,177.419
63,0,2729,2729,1,44695848,24.180,2.766,110.031,109.657,102.059,0.051,68.586,8.343,181.437,223.962
64,0,2729,2729,1,44695848,24.093,2.768,321.291,320.940,312.836,0.056,69.537,8.437,393.654,436.546
65,0,2729,2729,1,44695848,2.640,2.791,296.968,296.625,288.589,0.056,69.856,8.017,369.673,390.705
66,0,2729,2729,1,44695848,23.985,2.760,64.707,7.669,56.703,0.044,69.705,7.042,137.219,178.155
67,0,2729,2729,1,44695848,23.740,2.752,65.146,8.200,56.802,0.044,67.873,6.659,135.817,175.531
68,0,2729,2729,1,44695848,2.600,2.810,64.238,8.037,56.048,0.042,69.204,6.839,136.296,155.553
69,0,2729,2729,1,44695848,2.620,2.730,64.926,8.071,56.510,0.042,69.755,6.919,137.454,157.440
70,0,2729,2729,1,44695848,2.598,2.828,64.892,7.963,56.799,0.039,69.659,6.950,137.421,157.300
71,0,2729,2729,1,44695848,23.728,2.775,64.188,63.896,58.708,0.043,68.700,6.642,135.708,175.258
72,0,2729,2729,1,44695848,24.049,3.088,65.572,7.901,57.487,0.054,69.896,6.960,138.613,179.505
73,0,2729,2729,1,44695848,24.139,2.766,278.468,278.145,270.122,0.056,69.045,9.178,350.338,393.747
74,0,2729,2729,1,44695848,23.298,2.746,64.741,7.876,56.725,0.045,69.261,6.923,136.796,176.624
75,0,2729,2729,1,44695848,24.150,3.080,231.649,231.271,223.557,0.043,69.456,8.457,304.230,346.548
76,0,2729,2729,1,44695848,23.871,2.752,65.260,8.052,57.060,0.043,69.818,6.973,137.875,178.359
77,0,2729,2729,1,44695848,2.618,2.713,285.800,285.486,277.322,0.057,69.529,8.235,358.101,379.069
78,0,2729,2729,1,44695848,2.702,2.795,260.822,260.475,252.847,0.056,69.738,6.831,333.415,352.742
79,0,2729,2729,1,44695848,23.702,2.762,65.380,7.937,57.278,0.050,67.852,6.636,136.045,175.581
80,0,2729,2729,1,44695848,24.223,2.763,284.961,284.608,276.794,0.058,69.872,8.527,357.656,400.099
81,0,2729,2729,1,44695848,2.614,2.722,139.491,139.117,131.458,0.052,69.362,8.148,211.631,232.342
82,0,2729,2729,1,44695848,24.704,2.763,268.825,268.501,260.528,0.059,69.278,6.767,340.928,382.186
83,0,2729,2729,1,44695848,2.691,2.759,531.070,530.705,522.802,0.067,19.121,2.886,553.021,563.643
84,0,2729,2729,1,44695848,23.451,2.761,204.249,203.969,196.134,0.044,70.502,8.260,277.558,319.532
85,0,2729,2729,1,44695848,2.604,2.860,241.608,241.345,233.574,0.041,69.341,9.178,313.852,336.486
86,0,2729,2729,1,44695848,23.529,2.767,354.956,354.642,346.782,0.053,68.110,8.400,425.888,467.936
87,0,2729,2729,1,44695848,23.638,2.743,247.219,246.876,238.948,0.057,69.818,8.442,319.839,361.825
88,0,2729,2729,1,44695848,2.612,2.733,248.315,247.995,239.950,0.056,69.599,6.919,320.706,340.029
89,0,2729,2729,1,44695848,23.514,2.748,260.399,260.075,252.034,0.056,68.475,8.908,331.679,374.493
90,0,2729,2729,1,44695848,24.764,2.779,320.138,319.802,311.668,0.057,69.715,8.312,392.691,435.270
91,0,2729,2729,1,44695848,2.598,2.767,479.478,479.112,473.949,0.067,19.249,2.822,501.565,512.098
92,0,2729,2729,1,44695848,2.597,2.835,354.403,354.040,346.256,0.057,69.483,8.623,426.781,448.479
93,0,2729,2729,1,44695848,2.653,2.871,481.283,480.916,473.190,0.056,69.719,8.278,553.931,574.900
94,0,2729,2729,1,44695848,2.600,2.731,304.567,304.238,296.410,0.059,70.997,8.394,378.357,399.767
95,0,2729,2729,1,44695848,23.951,3.095,65.531,7.951,57.201,0.056,69.319,6.932,138.004,178.681
96,0,2729,2729,1,44695848,23.490,2.757,235.914,235.553,227.516,0.045,69.667,8.410,308.385,349.992
97,0,2729,2729,1,44695848,23.737,2.743,335.742,335.362,327.709,0.059,67.796,6.786,406.342,446.346
98,0,2729,2729,1,44695848,2.968,3.062,423.534,423.167,415.348,0.055,70.048,8.381,496.703,518.039
99,0,2729,2729,1,44695848,2.960,3.120,64.943,8.160,56.600,0.041,69.558,7.267,137.664,158.741
100,0,2729,2729,1,44695848,23.433,2.754,270.349,269.981,261.962,0.057,69.705,8.175,342.867,384.370
101,0,2729,2729,1,44695848,24.264,2.785,278.376,278.069,270.050,0.055,68.565,8.497,349.784,392.764
102,0,2729,2729,1,44695848,2.702,2.862,107.130,106.792,98.957,0.054,69.867,8.338,179.916,201.437
103,0,2729,2729,1,44695848,2.612,2.846,170.340,169.997,162.050,0.050,45.522,2.780,218.761,229.381
104,0,2729,2729,1,44695848,2.655,2.737,299.978,299.670,292.041,0.058,45.339,2.760,348.115,358.658
105,0,2729,2729,1,44695848,2.608,2.841,705.430,705.093,697.001,0.055,45.400,3.121,753.728,764.696
106,0,2729,2729,1,44695848,2.729,2.786,409.273,408.943,401.116,0.056,45.434,2.793,457.551,468.100
107,0,2729,2729,1,44695848,2.601,2.793,257.539,257.167,249.286,0.055,68.353,8.467,328.743,349.880
108,0,2729,2729,1,44695848,2.608,2.795,507.919,507.575,499.657,0.043,16.303,2.996,527.061,537.516
109,0,2729,2729,1,44695848,2.946,3.160,406.046,405.735,397.610,0.059,46.532,3.091,455.800,466.912
110,0,2729,2729,1,44695848,2.900,2.970,631.113,630.756,622.904,0.069,69.980,8.955,704.135,725.612
111,0,2729,2729,1,44695848,2.943,2.982,440.398,440.056,432.318,0.059,71.759,8.949,515.201,537.284
112,0,2729,2729,1,44695848,23.547,2.788,392.382,392.076,384.354,0.049,71.191,9.005,466.412,508.433
113,0,2729,2729,1,44695848,2.658,2.854,330.222,329.889,322.183,0.045,71.852,9.022,404.975,426.978
114,0,2729,2729,1,44695848,23.719,2.765,461.204,460.855,453.098,0.047,69.963,8.372,533.981,576.279
115,0,2729,2729,1,44695848,2.780,2.899,376.357,376.071,367.956,0.036,46.174,2.757,425.470,436.267
116,0,2729,2729,1,44695848,2.608,2.794,511.701,511.353,503.594,0.055,68.792,6.855,583.345,602.674
117,0,2729,2729,1,44695848,2.574,2.795,647.002,646.619,638.750,0.071,44.845,2.777,694.716,705.223
118,0,2729,2729,1,44695848,24.899,2.800,414.864,414.505,406.870,0.057,70.197,8.160,487.919,531.138
119,0,2729,2729,1,44695848,2.693,2.815,322.799,322.479,314.370,0.057,70.864,8.362,396.537,417.946
120,0,2729,2729,1,44695848,23.865,2.903,295.891,295.535,287.620,0.057,69.920,8.379,368.774,410.630
121,0,2729,2729,1,44695848,2.779,2.936,535.134,534.784,529.619,0.053,46.783,3.096,584.907,596.260
122,0,2729,2729,1,44695848,2.807,2.950,660.231,659.829,652.084,0.070,44.492,2.982,707.745,718.415
123,0,2729,2729,1,44695848,2.790,2.963,547.275,546.901,538.949,0.052,68.527,6.929,618.820,638.356
124,0,2729,2729,1,44695848,2.780,2.935,661.186,660.824,653.124,0.057,46.130,3.055,710.310,721.462
125,0,2729,2729,1,44695848,24.590,2.965,455.549,455.247,449.398,0.039,70.396,8.852,528.951,573.162
126,0,2729,2729,1,44695848,24.730,3.007,122.730,122.456,114.628,0.045,69.275,8.326,195.058,237.585
127,0,2729,2729,1,44695848,2.865,2.940,871.959,871.649,865.406,0.052,38.034,2.998,912.987,923.680
128,0,2729,2729,1,44695848,23.486,2.957,198.872,198.591,190.508,0.041,69.768,8.799,271.639,314.725
129,0,2729,2729,1,44695848,24.579,3.259,66.332,8.397,57.557,0.052,69.637,7.077,139.282,180.727
130,0,2729,2729,1,44695848,23.618,2.940,208.591,208.246,200.282,0.040,69.218,9.079,280.791,324.063
131,0,2729,2729,1,44695848,2.760,2.976,130.770,130.481,122.508,0.041,69.109,6.880,202.898,222.258
132,0,2729,2729,1,44695848,2.789,2.963,226.267,225.885,218.239,0.051,68.986,6.820,298.269,317.331
133,0,2729,2729,1,44695848,3.080,3.131,63.919,8.073,55.705,0.051,69.896,7.109,137.001,156.979
134,0,2729,2729,1,44695848,2.783,2.958,112.115,111.806,103.673,0.055,69.659,6.868,184.789,204.022
135,0,2729,2729,1,44695848,3.134,3.009,64.344,34.821,58.212,0.050,18.464,3.137,85.870,97.195
136,0,2729,2729,1,44695848,3.108,3.165,191.178,190.896,182.847,0.042,69.295,6.919,263.682,283.626
137,0,2729,2729,1,44695848,23.520,2.932,144.380,144.105,136.143,0.040,68.901,6.848,216.255,256.399
138,0,2729,2729,1,44695848,23.774,2.966,354.059,353.747,345.814,0.058,69.710,8.488,426.796,468.649
139,0,2729,2729,1,44695848,2.798,2.993,256.942,256.605,251.309,0.057,70.319,8.341,330.314,351.639
140,0,2729,2729,1,44695848,24.591,2.947,525.810,525.454,517.485,0.053,69.886,8.174,598.698,641.486
141,0,2729,2729,1,44695848,2.788,2.987,432.447,432.130,424.303,0.054,18.389,3.110,453.879,464.890
142,0,2729,2729,1,44695848,2.769,2.897,382.027,352.023,374.087,0.055,15.222,2.887,400.203,410.823
143,0,2729,2729,1,44695848,2.864,3.032,65.731,7.889,57.677,0.052,70.104,7.206,138.922,159.211
144,0,2729,2729,1,44695848,24.411,3.228,65.037,7.997,56.841,0.043,69.720,7.083,138.031,179.114
145,0,2729,2729,1,44695848,24.453,3.246,64.404,64.118,58.814,0.044,68.044,6.785,135.740,176.113
146,0,2729,2729,1,44695848,2.856,3.002,65.414,8.186,56.895,0.044,70.007,7.100,138.469,158.238
147,0,2729,2729,1,44695848,24.299,2.972,65.293,7.899,57.218,0.052,67.654,6.857,135.975,176.218
148,0,2729,2729,1,44695848,24.309,3.230,65.132,8.001,56.969,0.042,69.588,7.143,137.994,179.345
149,0,2729,2729,1,44695848,24.832,3.266,64.711,34.858,58.657,0.046,69.754,7.090,137.780,179.624
150,0,2729,2729,1,44695848,2.845,3.006,84.915,84.565,76.883,0.044,70.071,6.834,158.038,177.701
151,0,2729,2729,1,44695848,23.979,2.980,112.382,112.026,104.069,0.049,69.302,8.833,184.715,228.119
152,0,2729,2729,1,44695848,2.779,2.928,167.038,166.766,158.969,0.039,70.438,6.900,240.446,260.350
153,0,2729,2729,1,44695848,23.925,2.970,347.414,347.101,339.409,0.056,69.191,6.875,419.633,460.322
154,0,2729,2729,1,44695848,24.074,2.972,65.052,64.760,57.394,0.042,69.709,7.104,137.776,178.955
155,0,2729,2729,1,44695848,2.837,3.013,65.051,64.756,56.710,0.040,70.555,7.129,138.660,159.433
156,0,2729,2729,1,44695848,24.104,2.966,65.067,64.784,59.511,0.053,68.603,6.803,136.690,176.916
157,0,2729,2729,1,44695848,2.784,2.985,547.508,547.133,539.386,0.069,45.390,2.986,595.954,606.930
158,0,2729,2729,1,44695848,2.788,2.920,65.408,65.118,57.958,0.044,70.734,7.170,139.108,159.514
159,0,2729,2729,1,44695848,2.798,2.992,131.122,130.844,122.819,0.043,70.204,8.014,204.363,225.846
160,0,2729,2729,1,44695848,23.404,2.938,256.505,256.159,248.047,0.056,69.880,8.184,329.383,370.891
161,0,2729,2729,1,44695848,2.786,3.003,404.283,403.946,395.975,0.050,70.309,9.107,477.649,500.192
162,0,2729,2729,1,44695848,2.627,2.861,249.495,249.138,241.278,0.056,70.163,8.388,322.577,343.357
163,0,2729,2729,1,44695848,24.002,2.772,417.316,416.979,409.250,0.061,68.189,9.169,488.341,531.920
164,0,2729,2729,1,44695848,2.656,2.804,437.778,437.435,429.611,0.060,69.085,8.375,509.730,531.187
165,0,2729,2729,1,44695848,2.647,2.878,515.739,515.411,507.642,0.056,69.809,8.179,588.484,609.321
166,0,2729,2729,1,44695848,25.054,2.888,109.428,109.133,101.036,0.038,69.197,8.636,181.552,225.563
167,0,2729,2729,1,44695848,24.433,3.112,65.521,7.858,57.278,0.050,70.146,7.000,138.832,179.970
168,0,2729,2729,1,44695848,24.524,2.804,64.837,64.554,59.253,0.040,69.740,6.917,137.424,178.750
169,0,2729,2729,1,44695848,2.640,2.915,110.843,110.468,102.570,0.050,69.194,6.788,183.004,202.362
170,0,2729,2729,1,44695848,24.400,2.793,318.082,317.719,309.647,0.060,70.024,8.565,390.961,434.018
171,0,2729,2729,1,44695848,24.708,3.128,65.749,65.450,58.066,0.041,69.587,7.051,138.507,180.042
172,0,2729,2729,1,44695848,24.712,3.106,65.572,65.266,58.100,0.048,70.587,7.016,139.315,180.726
173,0,2729,2729,1,44695848,24.210,2.766,64.031,7.628,56.097,0.042,69.582,6.982,136.423,177.592
174,0,2729,2729,1,44695848,25.249,2.829,150.234,149.932,141.922,0.052,69.645,8.405,222.762,266.145
175,0,2729,2729,1,44695848,23.774,2.780,64.870,8.201,56.518,0.040,69.536,7.007,137.229,177.940
176,0,2729,2729,1,44695848,24.655,3.101,65.035,7.857,57.008,0.042,69.211,7.039,137.391,179.072
177,0,2729,2729,1,44695848,24.225,2.806,65.332,65.051,58.245,0.040,69.333,6.919,137.512,178.284
178,0,2729,2729,1,44695848,24.291,2.758,64.972,7.672,56.947,0.051,69.813,6.943,137.598,178.482
179,0,2729,2729,1,44695848,24.147,2.768,63.409,8.028,55.199,0.040,69.708,6.985,135.926,176.723
180,0,2729,2729,1,44695848,24.724,2.803,101.948,101.665,95.872,0.064,69.486,8.589,174.302,217.747
181,0,2729,2729,1,44695848,23.666,2.780,158.264,157.982,150.251,0.042,69.619,8.399,230.708,272.401
182,0,2729,2729,1,44695848,24.545,2.811,128.603,128.321,120.509,0.049,68.884,8.409,200.350,243.368
183,0,2729,2729,1,44695848,24.516,3.096,65.202,7.881,56.959,0.052,70.032,6.995,138.385,179.678
184,0,2729,2729,1,44695848,24.572,3.087,65.189,8.050,56.754,0.042,67.622,6.772,135.942,176.436
185,0,2729,2729,1,44695848,24.014,3.100,64.090,63.826,58.598,0.044,69.316,7.000,136.552,177.590
186,0,2729,2729,1,44695848,2.631,2.750,194.932,194.589,186.768,0.045,45.764,2.799,243.493,254.229
187,0,2729,2729,1,44695848,24.079,2.759,265.093,264.764,256.899,0.055,69.667,8.835,337.577,381.364
188,0,2729,2729,1,44695848,2.652,2.793,482.053,481.723,473.687,0.045,47.856,3.071,532.750,543.731
189,0,2729,2729,1,44695848,2.768,3.107,426.319,425.965,420.828,0.056,46.251,3.166,475.735,486.716
190,0,2729,2729,1,44695848,23.775,2.768,518.574,518.245,510.095,0.058,71.968,8.852,593.371,635.853
191,0,2729,2729,1,44695848,2.644,2.741,506.386,506.012,498.215,0.057,71.693,6.875,580.880,600.354
192,0,2729,2729,1,44695848,2.884,3.054,664.331,663.964,656.026,0.047,69.088,7.709,736.521,758.135
193,0,2729,2729,1,44695848,2.611,2.708,332.965,332.611,324.819,0.056,70.261,7.842,405.992,427.166
194,0,2729,2729,1,44695848,2.614,2.866,214.857,214.502,207.991,0.050,18.140,2.762,235.915,246.429
195,0,2729,2729,1,44695848,23.408,2.874,148.578,148.244,140.110,0.079,69.853,8.352,221.386,263.037
196,0,2729,2729,1,44695848,24.355,2.801,64.034,63.711,58.470,0.053,66.810,6.647,133.701,173.348
197,0,2729,2729,1,44695848,24.044,3.131,65.023,8.037,56.848,0.045,66.593,6.633,134.794,174.355
198,0,2729,2729,1,44695848,2.633,2.942,67.801,67.492,59.955,0.043,68.149,6.763,138.938,157.502
199,0,2729,2729,1,44695848,2.615,2.839,401.662,401.290,393.514,0.058,45.888,2.787,450.450,461.028
