step,grad_l2
0,3.532210
1,7.844883
2,5.789787
3,5.512269
4,9.477695
5,6.731066
6,5.366888
7,3.844684
8,5.690359
9,6.999554
10,5.695627
11,6.239442
12,8.156011
13,3.556885
14,3.758239
15,5.600848
16,2.648586
17,3.119508
18,3.791007
19,1.908566
20,3.049401
21,2.648871
22,2.267854
23,1.617681
24,0.985314
25,1.271770
26,1.835297
27,0.922520
28,1.302621
29,0.734759
30,1.000384
31,0.591753
32,0.782065
33,0.788731
34,0.696518
35,0.413455
36,0.709040
37,0.893305
38,0.862397
39,0.757662
40,0.606976
41,0.775113
42,0.733097
43,1.287729
44,0.607668
45,0.698466
46,0.831407
47,0.757417
48,0.734318
49,0.627206
50,0.761464
51,0.931015
52,0.760256
53,0.698374
54,0.968639
55,0.662994
56,0.563314
57,0.968877
58,0.519318
59,0.621773
60,0.682182
61,0.598339
62,0.760014
63,0.657219
64,0.792378
65,0.671554
66,0.620293
67,1.081172
68,1.381978
69,0.941297
70,0.697508
71,0.931123
72,0.902015
73,0.889752
74,0.802964
75,0.729030
76,0.616414
77,0.864073
78,0.825248
79,1.056814
80,1.216585
81,0.715030
82,0.954240
83,1.163689
84,0.670110
85,0.596414
86,0.904229
87,0.799847
88,0.699327
89,0.675882
90,0.788679
91,0.848057
92,1.065967
93,1.087999
94,0.911283
95,0.948375
96,0.949407
97,1.008246
98,0.615421
99,1.083841
100,0.735658
101,0.953825
102,1.059445
103,0.890879
104,0.952265
105,0.938908
106,0.961849
107,1.216752
108,0.989725
109,1.083098
110,1.009529
111,1.297221
112,0.917532
113,0.887383
114,0.815455
115,0.811507
116,0.700020
117,0.876220
118,1.017894
119,1.061738
120,1.094049
121,1.110984
122,1.199838
123,0.844581
124,0.938580
125,0.968219
126,0.998704
127,0.999743
128,0.987015
129,1.015261
130,0.766618
131,0.826847
132,0.830083
133,0.988934
134,0.892490
135,0.957397
136,1.280496
137,0.875070
138,0.930769
139,0.953010
140,1.152159
141,0.948623
142,1.253280
143,0.869350
144,1.304994
145,0.911148
146,0.808727
147,1.077660
148,1.171326
149,1.017527
150,0.806836
151,0.869689
152,1.184671
153,1.255725
154,1.249944
155,1.078767
156,0.814644
157,1.128412
158,1.129833
159,1.191641
160,1.203411
161,1.076800
162,1.012222
163,1.077179
164,1.080026
165,1.240695
166,1.423640
167,0.896175
168,1.124403
169,1.173301
170,0.849877
171,1.020007
172,0.877698
173,1.019567
174,1.029524
175,0.970339
176,0.864460
177,0.707181
178,0.761122
179,0.886694
180,0.898129
181,1.079066
182,1.361765
183,0.912251
184,0.906740
185,1.047516
186,1.091305
187,1.115529
188,1.088563
189,1.236528
190,0.925995
191,1.051909
192,0.882038
193,0.859173
194,0.879498
195,0.922532
196,1.043722
197,0.914983
198,0.970798
199,1.133837
200,1.043041
201,1.240989
202,1.010527
203,0.952251
204,1.039808
205,1.148578
206,1.034423
207,0.914666
208,0.799726
209,1.125268
210,1.095444
211,0.970351
212,1.106329
213,1.499515
214,1.147688
215,1.307166
216,1.098550
217,1.097348
218,0.974270
219,1.072318
220,1.051388
221,1.206507
222,1.123184
223,1.056754
224,1.032708
225,1.230794
226,1.195183
227,1.179965
228,0.865372
229,1.002592
230,1.039338
231,0.978767
232,0.928965
233,1.294954
234,1.139004
235,1.253174
236,1.228555
237,1.211282
238,1.263350
239,1.163688
240,0.979177
241,1.003748
242,1.125322
243,1.254351
244,0.959024
245,1.022462
246,0.966850
247,1.158824
248,0.869235
249,0.965137
250,1.085458
251,1.176118
252,0.942468
253,1.172372
254,1.295603
255,1.002859
256,1.116335
257,1.137686
258,1.354315
259,1.049544
260,1.082717
261,0.937090
262,1.191398
263,0.947303
264,1.176420
265,1.221276
266,1.455330
267,0.975592
268,1.039372
269,1.061259
270,0.929097
271,1.048098
272,1.017242
273,1.190985
274,0.886191
275,1.148644
276,1.064928
277,1.163862
278,0.969644
279,0.950962
280,0.920092
281,1.128023
282,0.990257
283,1.161629
284,1.124850
285,1.159645
286,1.131477
287,1.147707
288,1.207118
289,1.051252
290,0.927650
291,1.178794
292,1.073115
293,1.256109
294,1.093098
295,1.110356
296,0.963345
297,1.202181
298,1.235664
299,1.105935
300,1.506752
301,1.130400
302,1.037851
303,1.035064
304,1.175760
305,0.946192
306,1.063875
307,1.062319
308,1.064728
309,1.235155
310,1.138111
311,1.018869
312,1.338040
313,1.212165
314,1.327367
315,1.092977
316,1.081586
317,1.259224
318,1.397746
319,1.253431
320,1.085968
321,1.209568
322,1.156487
323,0.973571
324,0.974073
325,1.087595
326,1.022591
327,1.058065
328,1.148065
329,1.057473
330,1.005388
331,0.998580
332,0.952836
333,1.055096
334,0.922834
335,1.017663
336,1.057104
337,1.157162
338,1.082938
339,1.237637
340,1.140898
341,1.049439
342,1.026168
343,1.284714
344,0.957252
345,0.948810
346,0.960748
347,0.867396
348,1.042365
349,0.974100
350,0.969057
351,1.124675
352,1.171516
353,1.026601
354,1.093159
355,1.047655
356,1.154517
357,1.121764
358,1.300033
359,1.009789
360,1.194311
361,1.035157
362,1.055746
363,1.141540
364,0.965324
365,1.117244
366,1.216758
367,1.226565
368,1.061134
369,1.280111
370,1.371121
371,0.941757
372,1.075523
373,1.183805
374,1.350171
375,1.244436
376,1.143473
377,1.598018
378,1.243061
379,1.180908
380,1.254942
381,1.123584
382,1.128230
383,1.169812
384,1.158534
385,0.998753
386,1.078526
387,1.062653
388,0.880928
389,1.060046
390,1.057990
391,1.140704
392,1.047706
393,1.185256
394,1.222491
395,1.113431
396,1.202330
397,1.142414
398,1.195186
399,1.078977
400,1.236162
401,1.246305
402,1.604262
403,1.439432
404,0.962824
405,1.187082
406,1.611303
407,1.131677
408,1.097525
409,1.250039
410,1.465599
411,1.165057
412,1.136612
413,1.112787
414,1.025783
415,1.257751
416,1.131568
417,1.234685
418,1.180478
419,1.305520
420,1.193925
421,1.386786
422,1.255272
423,1.253978
424,1.241714
425,1.251580
426,1.234321
427,1.158845
428,1.164285
429,1.158709
430,1.152627
431,1.237567
432,1.230985
433,1.179621
434,1.200255
435,0.982180
436,1.039989
437,1.210931
438,1.049169
439,0.981427
440,1.139529
441,1.171911
442,1.218667
443,1.194820
444,1.278722
445,1.264095
446,1.167849
447,1.456731
448,1.171469
449,1.172644
450,1.200444
451,1.406904
452,1.237768
453,1.101361
454,1.005383
455,1.154584
456,1.107524
457,1.171269
458,1.147525
459,1.055281
460,1.226232
461,1.103228
462,1.270861
463,1.339966
464,1.413105
465,1.167218
466,1.440059
467,1.160941
468,1.227835
469,1.310177
470,1.217706
471,1.108274
472,0.998523
473,1.058750
474,1.250963
475,1.161973
476,1.279065
477,1.171694
478,1.280566
479,1.181112
480,1.260714
481,1.303960
482,1.253466
483,1.106492
484,1.252251
485,1.309739
486,1.243131
487,1.415917
488,1.149322
489,1.204714
490,1.034950
491,1.081101
492,1.372951
493,1.328146
494,1.032751
495,1.336688
496,1.640830
497,1.444699
498,1.166305
499,0.954608
