step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
17,0,2729,2704,3,44695848,2.898,3.319,5232.894,5232.595,5224.901,1.413,45.383,2.789,5283.012,5293.580
18,0,2729,2717,3,44695848,2.721,3.124,5242.196,5241.874,5234.088,1.314,44.537,2.738,5291.173,5301.510
19,0,2729,2694,3,44695848,24.480,3.363,5065.566,5003.206,5057.094,1.344,68.336,6.965,5138.613,5179.597
20,0,2729,2701,3,44695848,2.719,3.153,5120.282,5119.972,5112.204,1.141,69.134,8.131,5193.711,5214.609
21,0,2729,2707,3,44695848,2.712,3.014,5227.611,5227.270,5219.324,1.222,45.555,2.685,5277.404,5287.698
22,0,2729,2710,3,44695848,23.621,3.073,5065.679,5001.896,5057.447,1.154,68.743,6.917,5138.652,5178.522
23,0,2729,2699,3,44695848,2.753,3.084,5068.919,5068.606,5060.944,1.184,68.099,9.000,5141.288,5162.760
24,0,2729,2714,3,44695848,2.696,3.152,5285.831,5285.513,5280.274,1.248,68.048,7.745,5358.280,5378.333
25,0,2729,2702,3,44695848,23.796,3.328,5254.340,5253.993,5246.170,1.188,69.155,8.328,5328.013,5369.869
26,0,2729,2692,3,44695848,2.732,3.137,5185.267,5184.960,5177.188,1.297,18.298,2.830,5208.001,5218.643
27,0,2729,2704,3,44695848,2.959,3.459,5164.205,5163.901,5156.182,1.181,67.320,8.718,5236.167,5257.338
28,0,2729,2699,3,44695848,2.712,3.131,5144.102,5143.766,5136.290,1.116,44.527,2.780,5192.878,5203.313
29,0,2729,2692,3,44695848,2.756,3.114,5291.999,5291.665,5284.016,1.507,67.788,8.667,5364.409,5385.376
30,0,2729,2699,3,44695848,24.532,3.105,5064.048,5063.741,5056.052,1.139,69.518,8.134,5137.812,5180.195
31,0,2729,2708,3,44695848,2.711,3.088,5065.942,5002.801,5057.871,1.163,69.033,7.964,5139.229,5159.869
32,0,2729,2698,3,44695848,2.699,3.124,5149.641,5149.300,5141.555,1.419,68.040,8.210,5222.227,5242.953
33,0,2729,2696,3,44695848,24.564,3.057,5091.186,5090.860,5082.826,1.433,69.067,8.264,5164.746,5207.199
34,0,2729,2712,3,44695848,2.762,3.180,5302.075,5301.732,5293.855,1.138,69.039,8.116,5375.435,5396.046
35,0,2729,2702,3,44695848,2.728,3.081,5065.750,5002.806,5057.709,1.420,68.732,7.898,5138.985,5159.881
36,0,2729,2691,3,44695848,2.717,3.160,5170.228,5169.894,5162.134,1.131,68.190,8.069,5242.712,5263.479
37,0,2729,2697,3,44695848,24.171,3.035,5130.145,5129.789,5121.955,1.422,69.003,8.305,5203.606,5245.737
38,0,2729,2705,3,44695848,2.911,3.452,5156.984,5156.685,5149.070,1.233,69.362,8.575,5231.034,5252.714
39,0,2729,2697,3,44695848,2.687,3.056,5167.447,5167.129,5159.113,1.435,45.290,2.789,5217.230,5227.590
40,0,2729,2707,3,44695848,2.719,3.140,5066.280,5003.110,5058.114,1.181,68.901,7.076,5139.505,5159.594
41,0,2729,2702,3,44695848,2.737,3.137,5066.262,5065.920,5058.119,1.195,68.264,9.229,5138.859,5160.926
42,0,2729,2706,3,44695848,2.754,3.174,5314.794,5314.446,5306.643,1.492,68.329,8.297,5387.791,5408.656
43,0,2729,2703,3,44695848,2.736,3.098,5240.267,5239.938,5231.932,1.396,68.362,9.188,5313.125,5334.892
44,0,2729,2699,3,44695848,2.719,3.132,5065.493,5001.927,5057.527,1.454,68.890,6.934,5138.971,5158.521
45,0,2729,2701,3,44695848,24.970,3.038,5065.484,5065.127,5056.942,1.311,69.388,8.299,5139.222,5182.433
46,0,2729,2701,3,44695848,2.920,3.438,5081.405,5081.046,5073.161,1.242,45.129,2.720,5131.215,5142.027
47,0,2729,2701,3,44695848,23.862,3.038,5065.276,5002.850,5057.363,1.074,68.554,6.952,5137.943,5178.285
48,0,2729,2703,3,44695848,2.807,3.299,5093.211,5092.882,5085.021,1.289,68.978,8.259,5166.780,5187.514
49,0,2729,2705,3,44695848,2.748,3.143,5077.383,5077.001,5071.832,1.529,45.713,2.737,5127.771,5138.254
50,0,2729,2704,3,44695848,25.114,3.071,5139.020,5138.680,5131.126,1.204,69.255,8.356,5212.552,5255.678
51,0,2729,2708,3,44695848,23.643,3.011,5065.511,5003.091,5057.188,1.179,69.253,6.880,5138.957,5178.868
52,0,2729,2702,3,44695848,2.682,3.091,5066.117,5003.166,5057.735,1.457,69.778,6.905,5140.446,5160.344
53,0,2729,2706,3,44695848,23.665,3.051,5139.679,5139.353,5131.509,1.436,69.398,8.365,5213.566,5255.399
54,0,2729,2706,3,44695848,2.703,3.124,5218.343,5218.033,5210.275,1.179,69.201,8.249,5291.849,5312.824
55,0,2729,2706,3,44695848,2.704,3.089,5205.976,5205.669,5197.705,1.915,68.120,9.083,5279.102,5300.641
56,0,2729,2702,3,44695848,23.411,3.073,5207.522,5207.178,5199.359,1.282,69.460,8.526,5281.341,5323.254
57,0,2729,2698,3,44695848,2.737,3.097,5066.296,5002.875,5058.296,1.257,45.173,2.722,5115.825,5126.541
58,0,2729,2706,3,44695848,24.962,3.099,5071.446,5071.049,5064.928,1.466,69.109,8.238,5145.122,5187.928
59,0,2729,2706,3,44695848,2.703,3.004,5222.825,5222.484,5214.333,1.314,68.381,9.130,5295.527,5317.673
60,0,2729,2693,3,44695848,24.333,3.166,5062.644,5062.291,5056.436,1.186,69.387,7.692,5136.385,5178.430
61,0,2729,2704,3,44695848,2.735,3.119,5293.661,5293.343,5285.383,1.252,68.292,9.287,5366.326,5388.531
62,0,2729,2705,3,44695848,24.457,3.410,5065.443,5002.879,5057.387,1.382,69.133,6.921,5139.371,5180.313
63,0,2729,2697,3,44695848,2.726,3.069,5174.454,5174.085,5166.476,1.108,68.300,8.820,5246.934,5268.264
64,0,2729,2707,3,44695848,2.697,2.960,5122.004,5121.629,5114.027,1.133,68.293,8.380,5194.391,5215.208
65,0,2729,2699,3,44695848,2.708,2.906,5068.688,5068.334,5060.462,1.149,68.745,9.267,5141.490,5164.137
66,0,2729,2701,3,44695848,2.768,3.003,5065.279,5005.622,5057.321,1.150,18.465,2.868,5087.899,5098.749
67,0,2729,2699,3,44695848,2.676,3.072,5347.579,5347.216,5339.514,1.292,38.241,2.758,5390.187,5400.270
68,0,2729,2702,3,44695848,2.697,3.023,5339.003,5338.665,5330.912,1.329,18.169,2.874,5361.527,5372.271
69,0,2729,2702,3,44695848,2.706,2.924,5165.924,5165.578,5157.646,1.101,45.273,2.822,5215.225,5225.567
70,0,2729,2711,3,44695848,2.717,3.130,5212.983,5212.639,5204.973,1.305,68.808,8.036,5286.227,5307.107
71,0,2729,2704,3,44695848,2.716,3.041,5066.062,5001.980,5057.842,1.268,45.510,2.738,5115.883,5126.624
72,0,2729,2703,3,44695848,2.707,3.141,5065.678,5001.891,5057.458,1.072,68.837,6.937,5138.731,5158.229
73,0,2729,2701,3,44695848,24.529,3.346,5065.124,5003.173,5056.895,1.224,69.184,6.910,5138.879,5179.721
74,0,2729,2702,3,44695848,2.709,3.139,5065.050,5003.050,5056.880,1.449,69.430,6.972,5139.071,5158.578
75,0,2729,2706,3,44695848,2.760,3.085,5120.011,5119.650,5111.842,1.422,45.232,2.769,5169.751,5180.266
76,0,2729,2707,3,44695848,2.709,3.171,5065.838,5004.194,5057.522,1.081,18.343,2.994,5088.435,5099.330
77,0,2729,2705,3,44695848,2.690,3.104,5208.284,5207.924,5200.316,1.098,19.963,2.663,5232.451,5243.143
78,0,2729,2698,3,44695848,24.817,3.405,5062.924,5001.941,5056.704,1.391,69.171,6.930,5136.894,5178.753
79,0,2729,2698,3,44695848,23.337,2.969,5065.448,5001.964,5057.276,1.147,69.030,6.885,5138.597,5178.242
80,0,2729,2710,3,44695848,2.698,2.957,5065.656,5001.922,5057.510,1.971,69.898,6.719,5140.483,5160.860
81,0,2729,2699,3,44695848,2.725,3.080,5247.627,5247.288,5239.341,1.418,46.026,2.811,5298.153,5308.695
82,0,2729,2704,3,44695848,24.803,3.423,5062.493,5003.235,5056.953,1.092,69.768,6.983,5136.779,5178.472
83,0,2729,2704,3,44695848,2.748,2.877,5088.936,5088.582,5080.836,1.314,68.356,9.077,5161.486,5183.235
84,0,2729,2701,3,44695848,24.023,3.382,5065.443,5002.748,5057.428,1.431,68.860,6.799,5139.118,5179.506
85,0,2729,2701,3,44695848,23.859,3.010,5065.061,5002.920,5056.927,1.324,69.350,6.895,5138.747,5179.132
86,0,2729,2709,3,44695848,2.741,2.958,5455.444,5455.131,5447.149,1.574,18.471,2.856,5478.449,5489.221
87,0,2729,2707,3,44695848,24.052,3.391,5065.029,5001.913,5056.971,1.140,68.492,7.015,5138.055,5178.803
88,0,2729,2696,3,44695848,2.725,3.175,5063.128,5002.513,5057.615,1.230,70.537,6.986,5138.071,5158.065
89,0,2729,2707,3,44695848,23.389,2.973,5175.621,5175.297,5167.407,1.215,69.029,8.150,5248.840,5290.077
90,0,2729,2705,3,44695848,24.410,3.406,5062.411,5002.990,5056.875,1.479,69.245,7.000,5136.543,5177.988
91,0,2729,2713,3,44695848,2.710,2.917,5154.569,5154.238,5146.069,1.279,70.063,9.314,5228.829,5250.657
92,0,2729,2700,3,44695848,2.727,2.948,5066.785,5001.904,5058.448,1.158,46.377,3.024,5117.270,5128.262
93,0,2729,2707,3,44695848,24.624,3.285,5067.098,5066.727,5058.609,1.064,70.052,8.141,5141.502,5184.028
94,0,2729,2703,3,44695848,2.977,3.303,5118.043,5117.714,5109.885,1.279,45.957,3.488,5168.585,5180.231
95,0,2729,2708,3,44695848,2.895,3.174,5066.833,5003.074,5058.704,1.348,47.341,2.983,5118.698,5129.819
96,0,2729,2707,3,44695848,24.195,3.090,5161.474,5161.082,5153.481,1.449,70.936,8.317,5236.951,5279.175
97,0,2729,2705,3,44695848,2.947,3.355,5098.160,5097.744,5089.794,1.460,19.775,2.995,5122.753,5134.044
98,0,2729,2698,3,44695848,2.769,3.060,5552.541,5552.245,5544.241,1.569,45.304,3.470,5602.476,5613.648
99,0,2729,2704,3,44695848,3.863,2.876,5065.739,5006.473,5057.722,1.300,70.569,8.692,5140.486,5163.256
100,0,2729,2695,3,44695848,3.424,3.406,5125.815,5125.441,5120.171,1.479,45.551,3.339,5176.253,5187.995
101,0,2729,2707,3,44695848,2.899,3.328,5066.946,5002.784,5058.858,1.240,70.381,8.546,5141.896,5163.823
102,0,2729,2701,3,44695848,24.056,3.082,5065.207,5001.918,5057.054,1.208,71.209,7.573,5140.708,5182.045
103,0,2729,2698,3,44695848,25.104,3.116,5087.023,5086.722,5078.999,1.192,71.155,8.571,5162.488,5206.298
104,0,2729,2709,3,44695848,23.752,3.404,5065.737,5003.033,5057.393,1.092,70.754,6.999,5140.989,5180.922
105,0,2729,2697,3,44695848,2.715,2.999,5157.084,5156.739,5148.893,1.338,70.078,8.916,5231.500,5253.051
106,0,2729,2701,3,44695848,2.670,3.056,5066.816,5002.243,5058.441,1.235,71.300,7.150,5142.410,5162.387
107,0,2729,2714,3,44695848,2.727,2.970,5065.896,5003.186,5057.450,1.059,70.720,7.862,5140.648,5161.053
108,0,2729,2700,3,44695848,23.836,3.060,5062.756,5002.313,5057.220,1.161,71.300,7.159,5138.280,5179.166
109,0,2729,2698,3,44695848,2.719,2.991,5066.225,5002.867,5058.035,1.323,71.004,7.921,5141.546,5162.237
110,0,2729,2698,3,44695848,23.476,3.049,5063.057,5001.911,5056.985,1.179,71.456,8.298,5138.744,5180.446
111,0,2729,2703,3,44695848,24.012,3.061,5064.960,5001.996,5057.097,1.498,71.433,6.647,5140.955,5181.314
112,0,2729,2705,3,44695848,2.695,3.042,5064.200,5002.914,5058.660,1.488,72.425,7.319,5141.157,5161.820
113,0,2729,2697,3,44695848,2.755,2.986,5302.800,5302.427,5294.440,1.482,70.232,9.385,5377.502,5399.636
114,0,2729,2695,3,44695848,2.916,3.105,5576.522,5576.162,5568.312,1.199,18.596,2.968,5599.424,5610.460
115,0,2729,2709,3,44695848,3.059,3.063,5282.966,5282.640,5274.660,1.083,69.403,8.587,5356.518,5378.076
116,0,2729,2689,3,44695848,2.928,3.069,5376.492,5376.184,5368.515,1.262,69.875,8.237,5450.700,5471.946
117,0,2729,2701,3,44695848,2.712,2.971,5473.120,5472.773,5465.136,1.082,46.191,3.247,5523.365,5534.270
118,0,2729,2702,3,44695848,2.723,3.053,5546.866,5546.564,5541.290,1.443,15.870,3.041,5567.234,5577.935
119,0,2729,2701,3,44695848,2.767,2.989,5364.151,5363.800,5355.746,1.307,69.867,8.761,5438.316,5459.809
120,0,2729,2702,3,44695848,2.734,3.043,5203.056,5202.704,5195.008,1.365,45.595,3.027,5253.061,5263.724
121,0,2729,2697,3,44695848,2.963,3.257,5297.274,5296.965,5288.910,1.211,46.541,3.018,5348.286,5359.294
122,0,2729,2698,3,44695848,2.716,3.052,5258.911,5258.600,5250.693,1.145,70.058,8.136,5333.167,5353.980
123,0,2729,2710,3,44695848,2.948,3.242,5438.835,5438.528,5430.845,1.058,70.292,8.903,5513.429,5535.298
124,0,2729,2699,3,44695848,2.974,3.351,5472.185,5471.873,5463.943,1.196,18.647,2.975,5495.381,5506.581
125,0,2729,2707,3,44695848,2.739,2.999,5353.531,5353.181,5345.497,1.273,46.159,3.286,5403.964,5414.898
126,0,2729,2698,3,44695848,2.746,3.045,5198.818,5198.492,5190.511,1.201,45.490,3.658,5248.558,5259.996
127,0,2729,2704,3,44695848,2.713,2.860,5064.108,5001.910,5058.611,1.473,68.815,7.604,5137.258,5157.763
128,0,2729,2703,3,44695848,2.718,2.952,5502.656,5502.332,5494.244,1.158,15.472,2.951,5522.240,5532.802
129,0,2729,2698,3,44695848,24.060,3.108,5277.946,5277.637,5269.621,1.191,70.316,8.488,5352.563,5395.358
130,0,2729,2699,3,44695848,3.016,3.460,5435.177,5434.821,5427.263,1.520,46.447,2.953,5486.608,5497.910
131,0,2729,2706,3,44695848,2.852,2.994,5481.980,5481.673,5474.017,1.484,46.271,3.325,5532.730,5543.890
132,0,2729,2705,3,44695848,23.494,3.083,5638.920,5638.619,5632.382,1.262,71.212,8.160,5714.480,5756.190
133,0,2729,2701,3,44695848,2.721,2.957,5598.791,5598.435,5590.619,1.426,15.685,3.022,5618.861,5629.638
134,0,2729,2708,3,44695848,3.025,3.416,5883.164,5882.814,5877.617,1.565,15.677,2.994,5903.823,5914.780
135,0,2729,2702,3,44695848,24.791,3.285,5286.326,5286.001,5278.291,1.187,70.778,8.183,5361.577,5404.982
136,0,2729,2703,3,44695848,2.763,3.069,5478.779,5478.461,5470.493,1.442,70.955,8.938,5554.248,5576.186
137,0,2729,2704,3,44695848,2.732,2.917,5409.996,5409.712,5402.238,1.398,68.489,9.070,5482.802,5504.573
138,0,2729,2705,3,44695848,2.694,3.128,5626.952,5626.551,5618.811,1.409,18.324,2.804,5649.815,5660.393
139,0,2729,2700,3,44695848,2.728,2.944,5472.596,5472.245,5464.525,1.399,46.492,2.776,5523.434,5533.982
140,0,2729,2707,3,44695848,2.676,2.924,5538.311,5537.966,5530.086,1.118,44.147,2.751,5586.503,5596.856
141,0,2729,2714,3,44695848,23.601,3.022,5616.625,5616.337,5610.080,1.079,68.931,8.255,5689.659,5732.021
142,0,2729,2708,3,44695848,23.447,3.067,5552.940,5552.608,5544.641,1.084,68.675,8.419,5625.767,5667.754
143,0,2729,2707,3,44695848,2.732,3.002,5482.879,5482.572,5477.276,1.214,19.526,2.970,5506.623,5517.613
144,0,2729,2696,3,44695848,2.794,3.243,5205.117,5204.760,5197.017,1.408,15.294,2.868,5225.064,5235.767
145,0,2729,2685,3,44695848,2.800,3.201,5515.186,5514.879,5507.144,1.189,45.887,2.984,5565.465,5576.272
146,0,2729,2701,3,44695848,24.352,3.257,5399.677,5399.380,5391.603,1.184,68.904,8.319,5473.024,5515.221
147,0,2729,2702,3,44695848,2.787,3.203,5393.228,5392.859,5385.170,1.371,68.851,9.209,5466.656,5489.052
148,0,2729,2698,3,44695848,2.753,3.262,5594.417,5594.070,5588.897,1.286,44.631,2.958,5643.599,5654.161
149,0,2729,2701,3,44695848,2.827,3.210,5351.059,5350.712,5343.057,1.426,67.438,8.648,5423.134,5444.301
150,0,2729,2697,3,44695848,2.782,3.150,5580.061,5579.724,5571.692,1.480,45.652,3.445,5630.346,5641.531
151,0,2729,2706,3,44695848,2.914,3.218,5496.361,5496.013,5488.300,1.439,19.383,2.976,5520.403,5531.619
152,0,2729,2705,3,44695848,2.715,3.125,5566.439,5566.081,5558.458,1.438,45.313,3.558,5616.318,5627.517
153,0,2729,2702,3,44695848,2.680,2.992,5651.648,5651.328,5643.609,1.335,19.544,3.035,5675.521,5686.619
154,0,2729,2696,3,44695848,2.714,3.114,5534.492,5534.132,5528.956,1.241,46.086,3.021,5584.935,5595.747
155,0,2729,2698,3,44695848,2.717,3.060,5596.659,5596.328,5588.534,1.424,16.035,2.959,5617.180,5627.816
156,0,2729,2708,3,44695848,23.553,3.101,5334.207,5333.885,5326.072,1.271,70.912,8.282,5409.493,5451.296
157,0,2729,2703,3,44695848,24.457,3.278,5278.202,5277.870,5269.992,1.402,71.023,8.222,5353.908,5396.223
158,0,2729,2713,3,44695848,2.771,3.084,5311.319,5310.996,5305.721,1.552,71.349,8.411,5387.307,5409.139
159,0,2729,2705,3,44695848,2.733,3.013,5332.296,5331.951,5324.194,1.431,46.567,3.059,5383.308,5394.129
160,0,2729,2695,3,44695848,2.942,3.287,5472.530,5472.156,5466.352,1.501,70.014,8.380,5547.334,5568.599
161,0,2729,2705,3,44695848,2.717,2.981,5568.507,5568.194,5560.242,1.114,70.043,9.002,5642.646,5664.248
162,0,2729,2702,3,44695848,2.960,3.299,5487.316,5487.013,5481.728,1.557,45.270,3.589,5537.445,5548.943
163,0,2729,2699,3,44695848,2.722,3.011,5566.226,5565.909,5557.867,1.231,46.160,3.399,5616.629,5627.672
164,0,2729,2708,3,44695848,23.541,3.080,5354.132,5353.800,5346.018,1.346,70.976,8.457,5429.536,5471.465
165,0,2729,2696,3,44695848,2.730,2.960,5562.836,5562.488,5554.612,1.424,70.293,8.933,5637.515,5658.948
166,0,2729,2707,3,44695848,2.716,3.093,5564.627,5564.269,5556.024,1.075,45.055,3.532,5613.851,5625.058
167,0,2729,2699,3,44695848,2.912,3.018,5458.057,5457.758,5449.839,1.079,19.583,3.029,5481.738,5493.065
168,0,2729,2700,3,44695848,2.704,3.047,5607.007,5606.660,5598.993,1.223,39.309,3.412,5650.589,5661.482
169,0,2729,2699,3,44695848,2.769,3.118,5370.571,5370.231,5362.248,1.453,19.255,2.955,5394.399,5405.428
170,0,2729,2702,3,44695848,2.743,3.018,5363.354,5363.026,5355.219,1.477,45.708,3.290,5413.560,5424.608
171,0,2729,2712,3,44695848,2.919,3.244,5475.365,5474.951,5468.329,1.160,69.177,8.601,5548.948,5570.298
172,0,2729,2701,3,44695848,23.450,3.058,5595.897,5595.515,5590.354,1.149,70.972,8.916,5671.078,5713.880
173,0,2729,2694,3,44695848,24.582,3.253,5504.201,5503.903,5495.933,1.088,70.877,8.064,5579.420,5621.952
174,0,2729,2702,3,44695848,2.691,3.114,5232.902,5232.581,5224.648,1.440,46.443,2.988,5283.902,5294.810
175,0,2729,2697,3,44695848,2.703,3.034,5262.914,5262.586,5254.665,1.559,70.063,9.339,5337.572,5359.409
176,0,2729,2705,3,44695848,2.677,3.085,5326.852,5326.531,5321.276,1.482,44.883,3.566,5376.304,5387.486
177,0,2729,2698,3,44695848,23.832,3.024,5160.136,5159.755,5152.149,1.573,70.239,8.439,5234.975,5277.088
178,0,2729,2706,3,44695848,2.690,3.315,5464.454,5464.093,5456.451,1.441,37.595,3.221,5506.807,5517.535
179,0,2729,2702,3,44695848,2.748,2.992,5433.000,5432.686,5424.650,1.396,14.833,2.859,5452.223,5462.772
180,0,2729,2694,3,44695848,23.756,3.085,5198.335,5197.987,5190.371,1.236,71.301,9.247,5273.959,5316.873
181,0,2729,2695,3,44695848,2.748,2.996,5134.486,5134.144,5126.375,1.212,70.146,9.172,5208.843,5230.752
182,0,2729,2706,3,44695848,2.734,3.087,5286.004,5285.690,5277.978,1.349,68.727,8.612,5359.169,5380.731
183,0,2729,2700,3,44695848,2.763,3.007,5269.720,5269.374,5261.568,1.253,37.562,2.787,5311.544,5321.997
184,0,2729,2708,3,44695848,23.581,3.075,5373.330,5373.030,5365.006,1.123,69.416,8.192,5446.947,5488.657
185,0,2729,2705,3,44695848,24.225,2.997,5527.088,5526.705,5518.781,1.312,68.331,8.350,5599.730,5642.253
186,0,2729,2706,3,44695848,2.723,2.957,5524.133,5523.746,5516.088,1.484,45.795,2.800,5574.371,5584.991
187,0,2729,2707,3,44695848,2.745,3.010,5344.456,5344.112,5338.957,1.372,68.290,8.749,5417.129,5439.007
188,0,2729,2702,3,44695848,25.410,3.085,5456.451,5456.133,5448.390,1.094,69.380,8.236,5530.011,5573.540
189,0,2729,2716,3,44695848,2.705,2.881,5412.602,5412.224,5404.511,1.181,45.646,2.791,5462.311,5472.670
190,0,2729,2700,3,44695848,2.733,2.923,5529.501,5529.190,5521.493,1.300,68.464,8.231,5602.191,5623.027
191,0,2729,2707,3,44695848,2.679,2.869,5525.953,5525.646,5517.878,1.187,14.522,2.726,5544.534,5554.946
192,0,2729,2701,3,44695848,2.703,2.914,5341.079,5340.768,5333.018,1.454,37.572,2.738,5383.022,5393.157
193,0,2729,2705,3,44695848,2.726,2.891,5410.470,5410.162,5402.281,1.408,67.288,8.764,5482.059,5503.160
194,0,2729,2709,3,44695848,2.730,2.952,5429.214,5428.903,5420.970,1.137,44.468,2.821,5477.773,5488.171
195,0,2729,2708,3,44695848,2.915,3.352,5269.745,5269.344,5261.361,1.465,19.231,2.959,5293.795,5304.410
196,0,2729,2709,3,44695848,2.795,3.328,5443.941,5443.629,5435.596,1.278,37.872,2.954,5486.422,5496.700
197,0,2729,2701,3,44695848,2.799,3.142,5473.117,5472.814,5464.940,1.113,18.669,3.002,5496.044,5506.801
198,0,2729,2710,3,44695848,23.349,3.285,5189.648,5189.357,5181.465,1.075,69.315,8.375,5263.326,5304.522
199,0,2729,2700,3,44695848,2.765,3.229,5156.501,5156.130,5148.134,1.317,19.775,2.891,5180.825,5191.479
