step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
49,0,2729,2685,3,44695848,24.565,3.308,65.033,7.944,56.906,1.162,69.113,6.924,138.619,179.842
50,0,2729,2689,3,44695848,24.661,3.399,64.692,7.864,56.677,1.109,67.939,6.693,137.141,177.894
51,0,2729,2678,3,44695848,24.002,3.011,63.762,7.701,55.706,1.159,70.695,6.631,138.629,178.344
52,0,2729,2687,3,44695848,2.972,3.323,64.743,8.002,56.397,1.162,69.357,6.947,138.586,159.142
53,0,2729,2682,3,44695848,23.991,3.006,65.003,7.774,56.876,1.140,66.800,6.670,135.951,175.916
54,0,2729,2684,3,44695848,23.759,3.074,63.977,34.499,58.546,1.204,67.893,6.698,136.151,175.610
55,0,2729,2690,3,44695848,24.749,3.358,65.567,8.058,57.134,1.120,70.740,6.676,140.787,181.576
56,0,2729,2675,3,44695848,23.764,3.063,64.440,7.780,56.309,1.137,66.785,6.655,135.427,174.851
57,0,2729,2687,3,44695848,24.495,3.338,64.831,64.515,59.224,1.130,71.705,6.970,141.006,182.239
58,0,2729,2680,3,44695848,23.551,3.052,64.597,7.957,56.275,1.555,67.355,6.666,136.561,175.710
59,0,2729,2676,3,44695848,24.488,3.363,65.546,8.033,57.145,1.233,71.330,6.928,141.475,182.771
60,0,2729,2675,3,44695848,24.485,3.394,65.035,8.025,56.655,1.157,68.901,6.558,138.488,178.673
61,0,2729,2681,3,44695848,23.881,3.020,64.470,7.678,56.418,1.142,71.625,6.982,140.259,180.887
62,0,2729,2681,3,44695848,24.648,3.382,65.094,8.149,56.713,1.138,67.268,6.739,136.884,177.310
63,0,2729,2684,3,44695848,24.689,3.366,64.829,7.826,56.659,1.137,71.426,6.985,140.760,182.162
64,0,2729,2686,3,44695848,2.615,3.018,63.491,7.977,55.396,1.124,70.200,6.944,137.835,157.484
65,0,2729,2690,3,44695848,2.983,3.279,64.640,7.821,56.688,1.137,69.901,6.956,138.959,159.543
66,0,2729,2685,3,44695848,24.558,3.411,64.759,8.057,56.552,1.166,71.394,6.966,140.732,182.116
67,0,2729,2688,3,44695848,24.526,3.320,64.414,7.760,56.307,1.128,67.773,6.688,136.638,176.925
68,0,2729,2690,3,44695848,24.536,3.420,65.509,8.243,56.910,1.204,71.774,6.959,141.910,183.150
69,0,2729,2675,3,44695848,24.437,3.337,64.724,8.127,56.435,1.462,67.881,6.690,137.407,178.119
70,0,2729,2676,3,44695848,24.475,3.398,65.873,7.845,57.658,1.171,72.310,6.955,142.754,184.110
71,0,2729,2678,3,44695848,24.106,3.012,63.929,8.013,55.777,1.151,67.319,6.657,135.412,175.261
72,0,2729,2684,3,44695848,24.386,3.404,64.702,7.808,56.722,1.141,71.638,6.949,140.887,181.913
73,0,2729,2675,3,44695848,25.132,3.020,87.409,87.131,79.079,1.169,69.150,8.584,160.749,204.236
74,0,2729,2690,3,44695848,2.991,3.368,64.256,7.689,56.225,1.140,69.635,6.965,138.401,159.177
75,0,2729,2679,3,44695848,24.559,3.315,65.049,8.013,56.865,1.227,69.440,6.944,139.032,180.276
76,0,2729,2682,3,44695848,23.870,3.107,64.855,8.214,56.486,1.137,69.742,6.999,138.843,179.366
77,0,2729,2682,3,44695848,23.787,2.996,64.414,7.708,56.338,1.143,69.637,6.690,138.192,177.677
78,0,2729,2687,3,44695848,2.649,3.061,65.260,8.143,56.952,1.171,69.929,6.675,139.423,158.562
79,0,2729,2687,3,44695848,24.609,3.337,65.271,8.090,57.009,1.210,71.997,8.293,141.818,184.396
80,0,2729,2675,3,44695848,24.541,3.381,64.718,7.918,56.656,1.336,67.069,6.665,136.506,176.768
81,0,2729,2679,3,44695848,24.750,3.369,65.581,65.274,57.058,1.173,70.484,6.708,140.609,181.423
82,0,2729,2677,3,44695848,23.971,3.102,64.644,7.980,56.530,1.193,68.723,7.002,137.663,178.302
83,0,2729,2679,3,44695848,24.603,3.319,64.929,7.935,56.807,1.135,71.210,6.920,140.596,182.018
84,0,2729,2677,3,44695848,24.851,3.469,65.442,8.222,57.046,1.139,70.015,7.034,140.066,181.704
85,0,2729,2687,3,44695848,24.504,3.330,64.982,7.889,56.729,1.211,71.204,6.992,140.729,181.929
86,0,2729,2676,3,44695848,24.645,3.407,64.696,7.614,56.722,1.213,69.755,6.984,139.073,180.536
87,0,2729,2683,3,44695848,23.674,2.987,63.973,7.713,56.137,1.126,70.405,6.997,138.493,178.526
88,0,2729,2685,3,44695848,24.539,3.426,65.126,8.025,58.920,1.140,69.535,7.011,139.229,180.557
89,0,2729,2681,3,44695848,24.262,3.003,64.172,63.883,56.567,1.141,71.305,6.938,139.622,180.553
90,0,2729,2682,3,44695848,24.013,3.089,63.924,7.729,58.466,1.124,69.421,6.982,137.560,178.240
91,0,2729,2682,3,44695848,24.102,2.974,64.273,8.003,55.941,1.107,71.879,6.916,140.235,180.990
92,0,2729,2675,3,44695848,24.684,3.374,68.702,11.644,56.858,1.158,69.595,6.943,142.832,184.381
93,0,2729,2682,3,44695848,24.597,3.364,64.826,8.084,56.574,1.135,71.068,6.906,140.394,181.693
94,0,2729,2685,3,44695848,24.036,3.069,63.802,63.504,57.615,1.130,69.553,7.024,137.557,178.531
95,0,2729,2682,3,44695848,24.732,3.340,65.520,8.061,57.094,1.181,71.528,6.936,141.571,182.940
96,0,2729,2686,3,44695848,24.662,3.425,65.945,7.865,57.942,1.164,69.976,6.992,140.512,182.267
97,0,2729,2686,3,44695848,24.729,3.347,65.407,8.133,57.097,1.129,71.439,6.941,141.324,182.754
98,0,2729,2689,3,44695848,24.814,3.419,65.778,8.078,57.306,1.455,69.339,6.974,139.993,181.615
99,0,2729,2683,3,44695848,23.629,3.004,64.486,34.702,58.974,1.199,71.483,6.972,140.173,180.552
100,0,2729,2687,3,44695848,24.550,3.415,65.059,8.045,56.860,1.117,69.546,7.019,139.139,180.385
101,0,2729,2681,3,44695848,24.780,3.346,65.244,7.862,57.030,1.197,71.516,6.973,141.305,182.936
102,0,2729,2690,3,44695848,24.169,3.071,64.144,7.569,56.435,1.104,69.537,7.011,137.858,178.658
103,0,2729,2681,3,44695848,24.182,3.005,63.377,63.098,56.866,1.111,72.255,7.029,139.750,180.552
104,0,2729,2680,3,44695848,23.748,3.064,64.204,7.824,56.216,1.131,69.290,7.011,137.692,178.202
105,0,2729,2686,3,44695848,23.692,3.343,65.057,64.742,59.511,1.532,71.630,6.937,141.564,181.952
106,0,2729,2685,3,44695848,23.855,3.388,64.217,63.929,57.704,1.175,69.490,6.997,138.272,178.613
107,0,2729,2683,3,44695848,24.608,3.370,66.053,8.244,57.659,1.175,69.530,6.726,140.131,180.864
108,0,2729,2687,3,44695848,24.144,3.038,63.784,7.776,55.791,1.514,67.175,6.691,135.513,175.955
109,0,2729,2676,3,44695848,2.971,3.311,65.203,64.907,56.819,1.178,69.844,7.005,139.538,160.520
110,0,2729,2680,3,44695848,23.989,3.056,63.753,8.064,55.526,1.116,68.895,7.025,136.822,177.821
111,0,2729,2681,3,44695848,24.177,3.046,64.807,7.888,56.589,1.125,69.948,7.012,138.929,179.842
112,0,2729,2683,3,44695848,23.661,3.119,64.810,7.835,56.803,1.295,71.387,6.989,140.613,181.199
113,0,2729,2688,3,44695848,24.014,3.016,64.853,7.971,56.542,1.378,69.685,7.039,138.934,179.768
114,0,2729,2675,3,44695848,2.756,3.129,149.191,148.831,140.854,1.381,69.533,8.211,223.237,244.274
115,0,2729,2678,3,44695848,3.066,3.385,64.192,7.836,58.715,1.425,69.276,6.912,138.281,158.848
116,0,2729,2680,3,44695848,2.660,3.051,65.942,7.882,57.929,1.119,70.317,6.968,140.430,160.373
117,0,2729,2680,3,44695848,23.817,3.016,64.726,8.120,56.431,1.126,69.336,7.021,138.206,178.705
118,0,2729,2680,3,44695848,24.669,3.406,65.131,64.829,57.646,1.155,69.703,6.949,139.397,181.346
119,0,2729,2684,3,44695848,24.596,3.340,66.143,65.841,58.771,1.129,71.376,6.969,141.990,183.450
120,0,2729,2686,3,44695848,23.725,3.030,64.464,7.953,56.354,1.175,69.794,6.999,138.465,178.935
121,0,2729,2688,3,44695848,2.984,3.289,64.619,7.904,56.561,1.102,69.904,7.090,138.914,159.504
122,0,2729,2676,3,44695848,23.634,3.052,64.153,63.806,58.710,1.156,69.335,6.964,137.698,178.079
123,0,2729,2680,3,44695848,24.136,3.089,63.985,63.688,58.423,1.136,69.691,6.988,137.903,178.403
124,0,2729,2687,3,44695848,23.891,3.054,65.152,7.909,57.091,1.198,71.382,6.991,140.787,181.305
125,0,2729,2675,3,44695848,23.970,3.001,64.240,7.728,56.330,1.452,69.736,6.999,138.431,179.315
126,0,2729,2676,3,44695848,25.538,3.099,70.088,69.731,62.015,1.289,71.009,7.753,145.487,189.115
127,0,2729,2690,3,44695848,24.697,3.346,65.615,8.011,57.227,1.430,69.748,6.977,140.141,181.845
128,0,2729,2689,3,44695848,24.692,3.429,65.532,7.950,57.410,1.135,71.479,6.944,141.577,183.237
129,0,2729,2680,3,44695848,24.530,3.368,65.083,7.818,56.883,1.520,69.394,6.945,139.368,180.654
130,0,2729,2683,3,44695848,24.586,3.395,65.094,64.776,56.796,1.178,71.389,6.929,141.058,182.551
131,0,2729,2676,3,44695848,24.556,3.362,65.726,8.190,57.409,1.126,69.674,6.974,139.890,181.230
132,0,2729,2690,3,44695848,23.847,3.050,65.313,65.027,56.774,1.137,71.935,6.955,141.437,182.149
133,0,2729,2683,3,44695848,24.236,2.995,63.998,7.983,55.878,1.136,69.925,7.043,138.056,179.053
134,0,2729,2688,3,44695848,24.648,3.423,65.384,8.324,56.852,1.314,71.367,6.949,141.491,182.813
135,0,2729,2682,3,44695848,24.465,3.335,64.894,7.635,56.898,1.121,69.651,7.034,139.003,180.377
136,0,2729,2676,3,44695848,24.567,3.377,65.240,64.953,57.844,1.144,71.662,6.978,141.425,182.689
137,0,2729,2681,3,44695848,23.897,3.017,65.097,7.728,57.003,1.119,68.297,6.663,137.531,177.408
138,0,2729,2678,3,44695848,24.329,3.389,65.819,65.508,57.828,1.150,71.438,6.913,141.798,182.772
139,0,2729,2677,3,44695848,24.527,3.350,64.470,7.996,58.284,1.360,69.656,7.031,138.838,180.091
140,0,2729,2675,3,44695848,2.664,3.056,138.223,137.877,130.313,1.165,69.661,8.345,212.107,232.848
141,0,2729,2689,3,44695848,23.783,3.020,64.621,7.906,56.573,1.116,69.590,6.985,138.349,178.902
142,0,2729,2675,3,44695848,2.667,3.005,79.887,79.604,71.538,1.139,69.925,8.348,153.959,174.782
143,0,2729,2690,3,44695848,24.866,3.372,66.212,7.806,58.204,1.113,70.280,6.957,140.979,182.722
144,0,2729,2689,3,44695848,24.480,3.413,64.476,34.918,59.005,1.114,69.590,6.958,138.595,179.835
145,0,2729,2675,3,44695848,24.170,3.021,64.438,64.106,56.011,1.222,71.544,6.976,140.227,181.243
146,0,2729,2678,3,44695848,24.761,3.397,64.858,64.505,58.515,1.159,69.916,7.017,139.333,180.978
147,0,2729,2690,3,44695848,24.599,3.316,65.402,8.135,56.880,1.192,71.111,6.926,141.023,182.428
148,0,2729,2688,3,44695848,23.773,3.080,65.281,8.040,56.884,1.123,69.163,6.924,138.649,179.163
149,0,2729,2677,3,44695848,24.688,3.334,65.577,7.754,57.439,1.207,71.346,6.977,141.466,183.083
150,0,2729,2675,3,44695848,23.750,3.063,64.093,7.961,55.961,1.347,69.259,6.940,137.764,178.436
151,0,2729,2686,3,44695848,24.117,3.023,64.096,7.748,56.206,1.496,71.140,6.973,139.757,180.780
152,0,2729,2675,3,44695848,24.337,3.066,64.989,7.879,56.947,1.132,70.004,6.952,139.193,180.383
153,0,2729,2678,3,44695848,24.828,3.339,65.150,7.915,57.094,1.155,71.455,6.934,141.101,182.889
154,0,2729,2676,3,44695848,23.787,3.082,63.107,62.759,57.663,1.148,69.531,6.988,136.870,177.560
155,0,2729,2675,3,44695848,25.330,3.043,79.344,79.052,73.789,1.154,71.051,7.657,154.593,197.976
156,0,2729,2681,3,44695848,2.978,3.414,64.474,7.968,56.357,1.176,69.764,6.984,138.829,159.315
157,0,2729,2683,3,44695848,24.572,3.327,64.740,7.839,56.732,1.564,69.304,6.974,138.937,180.382
158,0,2729,2689,3,44695848,24.377,3.423,65.241,8.013,56.867,1.126,69.490,6.988,139.281,180.493
159,0,2729,2675,3,44695848,24.631,3.333,65.459,65.112,57.471,1.197,71.156,7.022,141.146,182.798
160,0,2729,2679,3,44695848,24.438,3.117,63.338,7.701,55.280,1.568,69.596,6.963,137.621,178.712
161,0,2729,2690,3,44695848,24.606,3.333,65.181,7.962,56.843,1.117,71.061,6.899,140.694,182.154
162,0,2729,2675,3,44695848,24.805,3.068,146.358,146.002,138.165,1.220,68.889,8.411,219.536,262.552
163,0,2729,2679,3,44695848,2.597,3.002,64.484,8.177,56.155,1.133,70.518,6.954,139.137,159.182
164,0,2729,2676,3,44695848,23.857,3.063,63.290,7.761,55.395,1.134,69.141,6.954,136.629,177.271
165,0,2729,2676,3,44695848,2.656,3.067,251.911,251.609,243.595,1.124,69.525,8.198,325.629,346.621
166,0,2729,2680,3,44695848,24.412,3.113,64.113,63.810,58.528,1.364,68.737,6.969,137.330,179.201
167,0,2729,2675,3,44695848,24.054,3.002,158.918,158.576,150.915,1.182,69.260,8.362,232.364,274.444
168,0,2729,2675,3,44695848,25.386,3.140,160.219,159.875,152.197,1.225,70.859,8.036,235.446,279.012
169,0,2729,2677,3,44695848,24.387,3.065,64.016,63.725,58.440,1.141,69.921,6.992,138.145,179.020
170,0,2729,2676,3,44695848,23.978,3.069,64.534,8.022,56.333,1.157,71.298,6.960,140.060,180.825
171,0,2729,2687,3,44695848,24.276,3.047,64.846,35.019,59.354,1.169,69.050,6.885,138.114,179.502
172,0,2729,2690,3,44695848,24.382,3.110,65.042,64.744,56.470,1.115,71.338,7.027,140.608,182.084
173,0,2729,2675,3,44695848,24.661,3.056,131.219,130.924,123.016,1.201,69.032,8.371,204.511,247.130
174,0,2729,2675,3,44695848,24.909,3.095,100.014,99.724,91.697,1.520,69.956,7.789,174.588,217.963
175,0,2729,2686,3,44695848,24.391,3.374,64.382,34.708,58.879,1.108,69.496,6.951,138.363,179.531
176,0,2729,2676,3,44695848,2.682,3.043,129.407,129.089,121.022,1.245,69.446,8.132,203.144,224.068
177,0,2729,2689,3,44695848,24.169,3.068,64.876,7.872,56.809,1.213,69.489,7.008,138.646,179.442
178,0,2729,2675,3,44695848,24.228,3.419,248.686,248.352,240.381,1.450,68.477,8.533,322.033,365.086
179,0,2729,2675,3,44695848,2.753,3.103,292.656,292.329,284.365,1.198,69.937,8.100,366.896,387.869
180,0,2729,2675,3,44695848,24.831,3.093,64.235,8.071,56.014,1.132,69.154,6.942,137.616,179.599
181,0,2729,2676,3,44695848,24.639,3.349,192.234,191.929,185.710,1.150,69.113,8.329,265.849,308.626
182,0,2729,2680,3,44695848,24.473,3.086,64.426,64.129,56.326,1.177,71.156,6.952,139.847,181.638
183,0,2729,2679,3,44695848,24.256,3.005,65.093,8.097,56.873,1.151,69.087,7.008,138.338,179.438
184,0,2729,2690,3,44695848,24.841,3.404,65.558,7.967,57.448,1.166,71.721,6.999,141.851,184.047
185,0,2729,2676,3,44695848,24.764,3.344,64.256,63.975,58.747,1.145,69.096,6.966,137.843,179.460
186,0,2729,2680,3,44695848,23.901,3.056,64.989,7.634,56.995,1.513,71.371,6.914,140.931,181.631
187,0,2729,2678,3,44695848,24.529,3.329,65.425,7.986,57.075,1.186,71.679,7.573,141.621,183.452
188,0,2729,2675,3,44695848,23.999,3.059,149.699,149.403,141.098,1.189,72.047,10.054,225.997,270.876
189,0,2729,2687,3,44695848,23.843,3.012,65.193,8.022,56.984,1.140,71.849,7.846,141.197,182.742
190,0,2729,2682,3,44695848,23.784,3.054,65.143,7.964,56.834,1.210,72.985,7.550,142.395,183.670
191,0,2729,2688,3,44695848,2.696,2.948,65.641,7.973,57.323,1.211,70.886,6.720,140.688,160.269
192,0,2729,2686,3,44695848,24.028,3.064,64.585,7.795,56.623,1.289,70.960,8.019,139.900,181.871
193,0,2729,2682,3,44695848,24.975,3.373,65.286,7.936,56.977,1.123,70.886,7.772,140.670,183.318
194,0,2729,2679,3,44695848,24.575,3.069,64.983,8.189,56.638,1.151,72.716,7.494,141.922,183.828
195,0,2729,2675,3,44695848,23.942,3.092,115.012,114.645,108.725,1.177,68.959,8.629,188.243,230.265
196,0,2729,2689,3,44695848,24.235,3.488,65.480,8.214,57.109,1.505,70.479,6.928,140.955,181.554
197,0,2729,2677,3,44695848,23.703,3.024,65.334,65.016,59.902,1.188,67.254,6.683,136.803,175.773
198,0,2729,2688,3,44695848,23.302,3.069,64.689,7.960,56.395,1.364,69.028,6.724,138.153,177.172
199,0,2729,2682,3,44695848,24.089,3.041,65.557,8.067,57.337,1.390,68.659,6.946,138.650,179.434
