step,loss
0,2.291411
1,2.665577
2,3.303647
3,3.998205
4,4.597623
5,5.334722
6,6.175313
7,7.105485
8,7.883464
9,6.508427
10,6.932976
11,5.005797
12,3.577063
13,3.544584
14,3.283497
15,3.406562
16,2.959130
17,2.800979
18,2.728490
19,2.462632
20,2.529683
21,2.524729
22,3.156117
23,2.513356
24,2.966813
25,2.995024
26,2.323539
27,2.418438
28,2.372180
29,2.543313
30,2.502095
31,2.311210
32,2.356841
33,2.331046
34,2.284651
35,2.262434
36,2.386877
37,2.250874
38,2.232070
39,2.472702
40,2.240147
41,2.219811
42,2.156327
43,2.168397
44,2.046525
45,2.079059
46,2.144737
47,2.423570
48,2.285041
49,2.165108
50,2.164622
51,2.123176
52,2.144056
53,2.046216
54,2.064764
55,2.054476
56,2.169190
57,2.120008
58,2.016257
59,1.988435
60,2.094419
61,2.035506
62,1.934116
63,2.090795
64,1.949821
65,1.938867
66,2.134399
67,2.044012
68,2.083174
69,1.937308
70,2.051271
71,2.087356
72,2.057657
73,1.927596
74,1.913139
75,2.031312
76,1.924359
77,2.091156
78,1.962328
79,2.013323
80,2.086366
81,1.976415
82,1.982292
83,1.922286
84,1.903147
85,1.907843
86,1.965982
87,1.964769
88,2.069616
89,1.928631
90,1.848704
91,1.910749
92,1.855981
93,1.958296
94,2.015004
95,1.978833
96,1.979224
97,1.990465
98,2.035892
99,1.907157
100,1.931241
101,1.812780
102,1.896259
103,2.026215
104,1.988512
105,1.778114
106,1.857749
107,1.777123
108,1.918171
109,1.842057
110,1.990327
111,1.785158
112,1.973925
113,1.769692
114,1.734412
115,1.925116
116,1.802772
117,1.982433
118,1.948852
119,1.807725
120,1.940646
121,1.888502
122,1.800665
123,1.970399
124,1.957958
125,1.865523
126,1.937912
127,1.811656
128,1.921633
129,1.930931
130,1.897752
131,1.776459
132,1.844303
133,1.783769
134,1.764601
135,1.872780
136,1.695523
137,1.866926
138,1.824206
139,1.841283
140,1.951654
141,1.850915
142,1.836105
143,1.891678
144,1.771724
145,1.819957
146,1.749931
147,1.840448
148,1.836265
149,1.851541
150,1.817376
151,1.749600
152,1.794968
153,1.841573
154,1.774215
155,1.696761
156,1.786147
157,1.826632
158,1.806839
159,1.715529
160,1.898990
161,1.751590
162,1.865954
163,1.834346
164,1.738928
165,1.634165
166,1.616860
167,1.654292
168,1.848046
169,1.838036
170,1.626925
171,1.693642
172,1.822464
173,1.727447
174,1.667779
175,1.650439
176,1.740950
177,1.759655
178,1.810487
179,1.855635
180,1.771786
181,1.654029
182,1.794632
183,1.786718
184,1.704449
185,1.728612
186,1.700280
187,1.770428
188,1.781430
189,1.762902
190,1.804627
191,1.790999
192,1.621033
193,1.685700
194,1.665375
195,1.760571
196,1.601819
197,1.552285
198,1.626065
199,1.605391
200,1.685147
201,1.652562
202,1.697418
203,1.645324
204,1.524602
205,1.567423
206,1.766290
207,1.732769
208,1.609000
209,1.677326
210,1.748696
211,1.673344
212,1.719202
213,1.700829
214,1.591384
215,1.806891
216,1.668174
217,1.560804
218,1.681094
219,1.571019
220,1.677754
221,1.687499
222,1.541999
223,1.654215
224,1.638437
225,1.597148
226,1.557752
227,1.512219
228,1.431174
229,1.399769
230,1.525407
231,1.588270
232,1.618080
233,1.674025
234,1.674264
235,1.518879
236,1.543943
237,1.584115
238,1.583377
239,1.574225
240,1.578498
241,1.519207
242,1.545549
243,1.617424
244,1.650647
245,1.538405
246,1.432739
247,1.669449
248,1.646078
249,1.492687
250,1.577858
251,1.651698
252,1.581055
253,1.393688
254,1.608155
255,1.583610
256,1.558082
257,1.561468
258,1.540172
259,1.677523
260,1.486454
261,1.563859
262,1.499895
263,1.604660
264,1.616984
265,1.524363
266,1.481352
267,1.427838
268,1.505688
269,1.623243
270,1.523906
271,1.411088
272,1.523784
273,1.548215
274,1.477094
275,1.584296
276,1.577594
277,1.462915
278,1.539721
279,1.440505
280,1.597324
281,1.530756
282,1.530731
283,1.577283
284,1.577587
285,1.462743
286,1.510705
287,1.433399
288,1.503444
289,1.349256
290,1.571545
291,1.306121
292,1.546673
293,1.266390
294,1.416525
295,1.406642
296,1.346468
297,1.416395
298,1.308296
299,1.601923
300,1.495614
301,1.443593
302,1.366391
303,1.310126
304,1.479183
305,1.498135
306,1.556590
307,1.543238
308,1.539221
309,1.519641
310,1.677969
311,1.478879
312,1.363848
313,1.616372
314,1.660755
315,1.437680
316,1.604096
317,1.471600
318,1.574461
319,1.558728
320,1.509323
321,1.503756
322,1.523820
323,1.553960
324,1.494921
325,1.506907
326,1.429065
327,1.564893
328,1.455194
329,1.395526
330,1.409131
331,1.208797
332,1.511696
333,1.468608
334,1.497842
335,1.567781
336,1.550883
337,1.635271
338,1.396178
339,1.495872
340,1.304587
341,1.323452
342,1.376950
343,1.355392
344,1.527763
345,1.474302
346,1.437972
347,1.503073
348,1.331367
349,1.290563
350,1.349611
351,1.346876
352,1.377719
353,1.621282
354,1.570462
355,1.446401
356,1.389295
357,1.530991
358,1.460378
359,1.469334
360,1.512862
361,1.426869
362,1.401435
363,1.329372
364,1.338836
365,1.352533
366,1.538582
367,1.523123
368,1.436018
369,1.369189
370,1.500428
371,1.355951
372,1.433252
373,1.173100
374,1.451398
375,1.425504
376,1.448388
377,1.436488
378,1.364784
379,1.309671
380,1.518485
381,1.373273
382,1.404223
383,1.254448
384,1.438055
385,1.318959
386,1.438061
387,1.603687
388,1.330622
389,1.260042
390,1.344617
391,1.209504
392,1.364010
393,1.422221
394,1.387611
395,1.159832
396,1.332017
397,1.369463
398,1.432193
399,1.518769
400,1.420118
401,1.409988
402,1.239047
403,1.298204
404,1.218511
405,1.416402
406,1.335296
407,1.255429
408,1.366900
409,1.395437
410,1.345494
411,1.219334
412,1.520857
413,1.390678
414,1.177140
415,1.234582
416,1.182682
417,1.398955
418,1.650892
419,1.343811
420,1.169832
421,1.300084
422,1.246574
423,1.475576
424,1.384854
425,1.521737
426,1.071630
427,1.299882
428,1.330476
429,1.480289
430,1.416457
431,1.247661
432,1.578164
433,1.296848
434,1.215056
435,1.352416
436,1.409136
437,1.549324
438,1.399393
439,1.373116
440,1.280764
