step,grad_l2
0,2.906234
1,4.157067
2,3.098090
3,3.915500
4,3.686673
5,6.903473
6,7.554598
7,5.363460
8,5.444150
9,4.451187
10,5.177016
11,5.264416
12,4.222886
13,3.404572
14,3.487910
15,3.329485
16,3.626308
17,2.490076
18,3.384195
19,3.736739
20,7.371327
21,2.995144
22,2.741613
23,1.714963
24,1.280729
25,1.059470
26,1.017373
27,1.640263
28,1.212507
29,0.799070
30,0.765303
31,0.778279
32,0.480990
33,0.465221
34,0.484571
35,0.453543
36,0.354388
37,0.477639
38,0.448564
39,0.422753
40,0.392308
41,0.412050
42,0.530142
43,0.684928
44,0.978493
45,0.882377
46,0.410459
47,0.574640
48,0.410691
49,0.382698
50,0.824770
51,0.421211
52,0.444766
53,0.496755
54,0.550116
55,0.440093
56,0.435561
57,0.601194
58,0.560626
59,0.531798
60,0.879735
61,0.532112
62,0.504933
63,0.424571
64,0.413028
65,0.391264
66,0.377163
67,0.604396
68,0.542354
69,0.522806
70,0.485289
71,0.485212
72,0.539816
73,0.501474
74,0.410145
75,0.471633
76,0.530970
77,0.569676
78,0.649853
79,0.557116
80,0.551027
81,0.430806
82,0.502780
83,0.542384
84,0.481529
85,0.536660
86,0.479746
87,0.565642
88,0.459205
89,0.517168
90,0.501100
91,0.464795
92,0.449717
93,0.559061
94,0.470465
95,0.638182
96,0.542364
97,0.427901
98,0.455480
99,0.369062
100,0.356995
101,0.390853
102,0.511244
103,0.601698
104,0.529710
105,0.505740
106,0.418363
107,0.417922
108,0.390156
109,0.528510
110,0.623592
111,0.572364
112,0.380169
113,0.370448
114,0.373822
115,0.451989
116,0.371634
117,0.551052
118,0.392448
119,0.430739
120,0.547070
121,0.441805
122,0.460892
123,0.411823
124,0.371049
125,0.436002
126,0.485071
127,0.491916
128,0.603866
129,0.434686
130,0.425039
131,0.395947
132,0.341589
133,0.442314
134,0.411515
135,0.467106
136,0.501800
137,0.445039
138,0.376465
139,0.496858
140,0.492221
141,0.461354
142,0.649610
143,0.569655
144,0.596492
145,0.587552
146,0.568508
147,0.448473
148,0.507044
149,0.418425
150,0.459797
151,0.513363
152,0.631073
153,0.580250
154,0.533865
155,0.596606
156,0.623029
157,0.770426
158,0.732216
159,0.653944
160,0.605217
161,0.641191
162,0.601783
163,0.586702
164,0.754384
165,0.646442
166,0.488462
167,0.391539
168,0.458267
169,0.506504
170,0.458075
171,0.777925
172,0.456120
173,0.472516
174,0.442275
175,0.476898
176,0.474606
177,0.529599
178,0.587723
179,0.698378
180,0.495881
181,0.503605
182,0.784273
183,0.466736
184,0.450638
185,0.660216
186,0.464108
187,0.455656
188,0.509874
189,0.520728
190,0.497417
191,0.467152
192,0.464395
193,0.472210
194,0.417180
195,0.661700
196,0.515619
197,0.470391
198,0.572193
199,0.600303
200,0.500676
201,0.508970
202,0.561484
203,0.532785
204,0.510173
205,0.739181
206,0.683488
207,0.538169
208,0.433415
209,0.631937
210,0.412520
211,0.466495
212,0.558800
213,0.761676
214,0.665726
215,0.515626
216,0.566462
217,0.579174
218,0.784314
219,0.649703
220,0.662377
221,0.647753
222,0.694055
223,0.597677
224,0.593734
225,0.741820
226,0.722568
227,0.624711
228,0.707739
229,0.631468
230,0.671758
231,0.650964
232,0.735169
233,0.597509
234,0.714858
235,0.568007
236,0.705561
237,0.657864
238,0.703030
239,0.605218
240,0.605709
241,0.582164
242,0.641107
243,0.711245
244,0.540153
245,0.767613
246,0.663321
247,0.676931
248,0.642469
249,0.812016
250,0.761704
251,0.704236
252,0.788176
253,0.741913
254,0.725099
255,0.782974
256,0.725324
257,0.680971
258,0.710229
259,0.693655
260,0.913692
261,0.691580
262,0.671999
263,0.485994
264,0.603780
265,0.739664
266,0.821791
267,0.720000
268,0.935781
269,0.756146
270,0.715281
271,0.743456
272,0.791902
273,0.986391
274,0.828329
275,0.757670
276,0.949469
277,0.781641
278,0.713229
279,0.905001
280,0.779488
281,0.720770
282,0.672237
283,0.718968
284,0.675245
285,0.683099
286,0.795626
287,0.962421
288,0.651071
289,0.698316
290,0.694730
291,0.825887
292,0.764088
293,0.786855
294,0.660025
295,0.867550
296,0.819770
297,0.738541
298,0.732951
299,0.836971
300,0.989897
301,0.598174
302,0.769539
303,0.781079
304,0.726044
305,0.658538
306,0.778072
307,0.802278
308,0.778780
309,0.672837
310,0.640353
311,0.616943
312,0.780318
313,0.737336
314,0.675357
315,0.668016
316,0.790259
317,0.727455
318,0.825275
319,0.761452
320,0.657420
321,0.748730
322,0.904399
323,0.899203
324,0.882070
325,0.709107
326,0.754245
327,0.752397
328,0.767656
329,0.898894
330,0.988959
331,0.892289
332,0.744507
333,0.736759
334,0.779501
335,0.733192
336,0.878460
337,0.832513
338,0.863245
339,0.843298
340,0.731948
341,0.768858
342,0.837712
343,0.726597
344,0.673356
345,0.781918
346,0.713204
347,0.706862
348,0.784212
349,0.643404
350,0.740278
351,0.790289
352,0.805621
353,0.709549
354,0.919019
355,1.109870
356,0.657536
357,0.853106
358,0.798400
359,0.742204
360,0.812017
361,0.893363
362,0.650181
363,0.694067
364,0.759148
365,0.702442
366,0.955647
367,0.784036
368,0.720784
369,0.860502
370,0.765223
371,0.712674
372,0.797108
373,0.621520
374,0.653392
375,0.642770
376,0.669197
377,0.849511
378,0.683909
379,0.644569
380,0.991638
381,0.666606
382,0.650831
383,0.658536
384,0.683246
385,0.682754
386,0.624438
387,0.728366
388,0.723630
389,0.927836
390,0.838751
391,0.798504
392,0.708065
393,0.659351
394,0.878784
395,0.777233
