step,loss
0,2.329390
1,2.568009
2,2.853560
3,3.288057
4,4.371099
5,4.131012
6,5.966186
7,4.920901
8,4.427343
9,4.295641
10,3.844104
11,3.210002
12,2.756055
13,2.911947
14,2.699272
15,2.986885
16,3.139878
17,2.380420
18,2.236882
19,2.408516
20,2.434988
21,2.467150
22,2.454728
23,2.273043
24,2.243543
25,2.175283
26,2.237279
27,2.734797
28,2.111176
29,2.499860
30,2.160970
31,2.199437
32,2.148793
33,2.073972
34,2.321746
35,2.077508
36,2.057218
37,2.073922
38,2.002537
39,1.958645
40,2.004486
41,2.107667
42,1.902685
43,1.973722
44,1.921381
45,2.220404
46,2.006201
47,2.029087
48,1.945771
49,2.123646
50,2.061377
51,1.928734
52,1.948547
53,1.914526
54,1.920512
55,1.883805
56,1.998507
57,2.012914
58,1.950081
59,1.834458
60,1.928263
61,2.046231
62,1.957366
63,1.953558
64,1.903030
65,1.860085
66,1.877257
67,1.800624
68,1.902487
69,1.921559
70,1.788016
71,1.815716
72,1.984386
73,1.876510
74,1.921873
75,1.771809
76,1.720632
77,1.889464
78,1.783893
79,1.823018
80,1.869658
81,1.821933
82,1.930664
83,1.883816
84,1.845892
85,1.783106
86,1.751444
87,1.727382
88,1.779987
89,1.828011
90,1.768858
91,1.759573
92,1.713435
93,1.686166
94,1.744519
95,1.648605
96,1.654909
97,1.758643
98,1.807672
99,1.708385
100,1.660000
101,1.637457
102,1.823563
103,1.870186
104,1.698526
105,1.704121
106,1.651065
107,1.593849
108,1.743192
109,1.764911
110,1.892502
111,1.661207
112,1.826161
113,1.674286
114,1.568410
115,1.618026
116,1.674096
117,1.807067
118,1.519757
119,1.760617
120,1.756484
121,1.696654
122,1.610951
123,1.627217
124,1.627646
125,1.670933
126,1.598694
127,1.529503
128,1.511340
129,1.629026
130,1.702482
131,1.673302
132,1.724964
133,1.636930
134,1.473540
135,1.591497
136,1.685640
137,1.640092
138,1.528610
139,1.696467
140,1.481198
141,1.569596
142,1.532721
143,1.703375
144,1.548966
145,1.721421
146,1.542315
147,1.471863
148,1.713454
149,1.623401
150,1.587549
151,1.505175
152,1.478925
153,1.559184
154,1.587639
155,1.581380
156,1.681014
157,1.534813
158,1.610352
159,1.637853
160,1.571446
161,1.622039
162,1.593236
163,1.446764
164,1.742801
165,1.643626
166,1.510469
167,1.449300
168,1.664094
169,1.517319
170,1.540225
171,1.479681
172,1.492600
173,1.507182
174,1.397836
175,1.642768
176,1.441300
177,1.632480
178,1.523886
179,1.494553
180,1.517354
181,1.482306
182,1.345776
183,1.446998
184,1.585952
185,1.495137
186,1.394789
187,1.487817
188,1.657793
189,1.429114
190,1.421336
191,1.385668
192,1.537279
193,1.394459
194,1.529118
195,1.623296
196,1.524009
197,1.447797
198,1.526369
199,1.490336
200,1.329795
201,1.398699
202,1.496150
203,1.521431
204,1.489471
205,1.458417
206,1.519639
207,1.428393
208,1.437455
209,1.643926
210,1.496926
211,1.514931
212,1.457879
213,1.477062
214,1.493420
215,1.516633
216,1.476543
217,1.362721
218,1.416514
219,1.525425
220,1.509855
221,1.213949
222,1.255125
223,1.413497
224,1.558151
225,1.599693
226,1.409828
227,1.422896
228,1.413079
229,1.463689
230,1.348711
231,1.447257
232,1.420743
233,1.515737
234,1.433702
235,1.489576
236,1.521745
237,1.317599
238,1.567182
239,1.419542
240,1.255621
241,1.485131
242,1.371562
243,1.292900
244,1.413594
245,1.475259
246,1.378571
247,1.412503
248,1.509842
249,1.229598
250,1.393952
251,1.399695
252,1.282096
253,1.300409
254,1.320824
255,1.378943
256,1.524519
257,1.314468
258,1.335211
259,1.324595
260,1.484624
261,1.642699
262,1.259762
263,1.332368
264,1.420628
265,1.476428
266,1.416195
267,1.469891
268,1.559457
269,1.343997
270,1.529344
271,1.413813
272,1.326005
273,1.387903
274,1.483898
275,1.465006
276,1.224396
277,1.467838
278,1.354987
279,1.438534
280,1.418282
281,1.381011
282,1.329426
283,1.477772
284,1.206189
285,1.369148
286,1.407285
287,1.389270
288,1.297785
289,1.388430
290,1.394630
291,1.366702
292,1.352448
293,1.529951
294,1.355009
295,1.278332
296,1.478339
297,1.395011
298,1.246005
299,1.238769
300,1.359398
301,1.284809
302,1.576039
303,1.175457
304,1.217658
305,1.260509
306,1.249472
307,1.406676
308,1.243086
309,1.300527
310,1.372885
311,1.400692
312,1.238289
313,1.354660
314,1.483041
315,1.168586
316,1.396179
317,1.282050
318,1.508360
319,1.427831
320,1.303599
321,1.424884
322,1.330860
323,1.239960
324,1.159227
325,1.439164
326,1.355042
327,1.309669
328,1.552772
329,1.305832
330,1.416949
331,1.260233
332,1.273652
333,1.324151
334,1.283397
335,1.386531
336,1.283125
337,1.335868
338,1.216688
339,1.169448
340,1.277295
341,1.258470
342,1.327631
343,1.341322
344,1.370270
345,1.435994
346,1.189764
347,1.136356
348,1.287798
349,1.359359
350,1.153651
351,1.268371
352,1.292029
353,1.153835
354,1.036315
355,1.079948
356,1.361111
357,1.188035
358,1.257602
359,1.287078
360,1.230158
361,1.253245
362,1.069758
363,1.227184
364,1.123750
365,1.121536
366,1.330186
367,1.353757
368,1.230594
369,1.188669
370,1.193132
371,1.141680
372,1.187374
373,1.122029
374,1.043839
375,1.260578
376,1.177236
377,1.204260
378,1.112792
379,1.361286
380,1.425696
381,1.205361
382,1.159317
383,1.401671
384,1.103905
385,1.416443
386,1.185252
387,1.341759
388,1.223089
389,1.247158
390,1.313259
391,1.156643
392,1.054782
393,1.195876
394,1.087943
395,1.091793
396,1.462488
397,1.179292
398,1.229365
399,1.172543
400,1.033486
401,0.976621
402,1.159250
403,1.007821
404,1.051000
405,1.166575
406,1.014954
407,1.174694
408,1.164381
409,1.114749
410,1.145783
411,1.249020
412,1.088011
413,1.066186
414,1.355902
415,1.126656
416,1.093034
417,1.166637
418,1.082838
419,1.219383
420,1.143569
421,1.187784
422,1.187763
423,1.267507
424,1.180543
425,1.108557
426,1.086377
427,1.176913
428,1.118053
429,1.137789
430,1.168186
431,1.047144
432,1.142442
433,1.033919
434,1.053753
435,1.124798
436,1.121075
437,1.154739
438,1.230834
439,1.304578
440,1.216366
441,1.260453
442,1.182452
443,0.961615
444,1.087658
445,1.112549
446,1.148853
447,1.203498
448,1.003075
449,1.154466
450,1.194231
451,1.107318
452,1.306945
453,1.284279
454,1.101753
455,1.259184
456,1.176612
457,1.221725
458,1.176225
459,1.116436
460,1.021278
461,1.156712
462,1.088572
463,1.236787
464,1.107513
465,0.889214
466,0.959803
467,1.105569
468,1.018188
469,1.208383
470,1.051733
471,1.160363
472,1.316095
473,1.157444
474,1.309280
475,1.206111
476,1.194945
477,1.104594
478,0.979253
479,1.207955
480,0.891572
481,1.168389
482,1.208573
483,1.108517
484,1.075550
485,1.033457
486,1.094834
487,1.116923
488,1.060485
489,1.029920
490,1.040622
491,1.130697
492,1.055759
493,1.168692
494,1.098583
495,0.976209
496,1.048744
497,1.033700
498,1.178143
499,1.326528
