step,fwd_ms,bwd_ms,opt_ms,total_ms
0,276.547,591.249,45.826,913.622
1,233.864,519.321,5.421,758.606
2,220.804,538.139,6.025,764.968
3,235.033,548.757,6.090,789.880
4,226.185,480.178,5.894,712.257
5,232.243,515.411,5.417,753.071
6,222.612,526.340,5.798,754.750
7,234.464,562.926,5.361,802.752
8,211.528,516.277,5.406,733.211
9,212.277,529.710,5.505,747.492
10,283.666,510.725,5.575,799.966
11,266.543,559.660,5.461,831.664
12,220.899,492.304,12.138,725.341
13,277.066,521.793,6.056,804.915
14,245.710,490.517,6.048,742.275
15,268.014,460.317,5.361,733.692
16,307.461,497.882,5.449,810.791
17,227.556,497.189,5.476,730.221
18,212.952,479.364,5.792,698.108
19,253.721,512.796,6.098,772.614
20,298.532,560.914,5.361,864.807
21,241.190,516.761,5.969,763.920
22,253.932,557.350,6.053,817.336
23,249.381,516.192,6.084,771.656
24,248.708,562.358,5.391,816.457
25,231.512,540.154,5.463,777.129
26,269.527,541.272,5.922,816.721
27,213.065,535.034,6.009,754.108
28,247.049,511.273,5.971,764.293
29,251.674,498.672,5.702,756.049
30,291.983,485.448,5.390,782.821
31,264.787,489.932,5.941,760.659
32,309.971,522.782,5.591,838.345
33,253.524,498.428,5.374,757.326
34,262.784,456.443,5.966,725.193
35,397.787,547.240,6.018,951.045
36,235.475,518.673,5.817,759.965
37,259.254,504.858,5.522,769.634
38,265.483,482.448,5.421,753.352
39,298.182,552.883,5.481,856.546
40,238.927,540.307,5.430,784.665
41,211.594,528.882,5.438,745.914
42,223.920,528.930,5.381,758.231
43,234.994,572.008,5.869,812.871
44,222.493,530.237,6.037,758.768
45,222.549,520.904,5.374,748.827
46,214.408,556.731,5.387,776.525
47,200.173,533.006,5.474,738.653
48,226.255,494.010,6.072,726.337
49,266.359,482.497,5.416,754.271
50,290.375,504.995,5.617,800.987
51,280.834,505.758,5.464,792.056
52,289.691,540.041,5.485,835.217
53,225.507,513.799,5.878,745.185
54,248.794,556.384,6.011,811.189
55,207.857,551.071,5.393,764.321
56,213.991,501.202,5.909,721.103
57,275.998,506.301,5.410,787.709
58,221.343,514.334,5.686,741.363
59,249.315,458.828,5.542,713.685
60,324.891,515.764,5.433,846.089
61,208.949,499.259,5.413,713.621
62,287.405,481.549,5.449,774.404
63,212.814,505.216,5.440,723.470
64,242.623,551.672,5.393,799.688
65,213.472,520.363,5.699,739.533
66,223.285,543.484,5.274,772.043
67,224.872,505.797,5.425,736.094
68,243.799,538.789,5.963,788.551
69,222.989,545.858,6.367,775.214
70,241.958,561.271,5.644,808.873
71,233.565,564.708,5.389,803.662
72,228.460,563.480,5.871,797.811
73,229.822,521.719,5.578,757.119
74,263.634,567.191,5.372,836.197
75,226.210,513.045,5.946,745.201
76,250.423,555.461,5.379,811.263
77,228.561,495.069,5.980,729.610
78,264.627,540.279,5.960,810.867
79,240.703,537.144,5.928,783.775
80,228.817,569.292,5.475,803.584
