step,grad_l2
0,3.063640
1,4.641182
2,6.134178
3,8.402781
4,9.315629
5,7.974564
6,8.275639
7,8.566867
8,4.096075
9,5.324610
10,3.025044
11,7.775427
12,1.796137
13,2.506856
14,1.293820
15,2.016004
16,1.504423
17,1.427938
18,1.148519
19,1.779054
20,1.450560
21,1.517768
22,1.523817
23,0.691581
24,0.656306
25,0.715807
26,0.543883
27,1.068622
28,0.495183
29,1.825670
30,1.120494
31,0.597980
32,0.539851
33,0.909582
34,1.104744
35,1.170774
36,0.839510
37,1.134509
38,0.628636
39,0.695199
40,0.842148
41,1.131755
42,1.031747
43,0.696647
44,0.749081
45,0.801846
46,0.956953
47,0.578071
48,0.763074
49,0.554516
50,0.690298
51,0.616190
52,0.750888
53,0.475138
54,0.699038
55,0.795926
56,0.742191
57,1.021932
58,0.606456
59,0.932535
60,0.920243
61,1.092190
62,0.823601
63,0.787288
64,0.762792
65,0.835737
66,0.661752
67,0.910426
68,0.563777
69,0.714617
70,0.639875
71,0.619032
72,0.896957
73,0.646501
74,0.855459
75,1.362179
76,0.812546
77,0.724004
78,0.678871
79,0.880115
80,0.801236
81,0.716099
82,0.733889
83,0.711029
84,0.828874
85,0.762267
86,0.696821
87,0.846080
88,0.958886
89,0.813603
90,0.913452
91,0.611074
92,1.131254
93,0.734932
94,0.837789
95,0.773770
96,0.849789
97,0.855213
98,0.974020
99,0.942229
100,0.776544
101,0.903417
102,0.612763
103,0.835894
104,0.727637
105,0.776385
106,0.787589
107,0.836542
108,0.706692
109,0.608844
110,1.232509
111,0.838591
112,0.921848
113,1.012751
114,1.017099
115,1.197722
116,0.777924
117,0.941761
118,0.835425
119,1.033104
120,0.881883
121,0.906796
122,0.868498
123,0.924230
124,1.055264
125,0.932636
126,0.982797
127,1.080004
128,1.085267
129,1.157531
130,0.936251
131,1.362137
132,1.160280
133,1.041072
134,0.985174
135,1.235938
136,0.889232
137,0.876551
138,0.803099
139,0.870344
140,0.817279
141,0.778840
142,0.923954
143,1.160563
144,0.766421
145,1.012551
146,1.171085
147,0.857315
148,0.864601
149,0.752500
150,0.868570
151,0.941727
152,0.781769
153,0.976075
154,0.863670
155,1.027875
156,1.097807
157,0.969659
158,0.930171
159,0.831982
160,1.011885
161,0.960661
162,0.983661
163,1.081267
164,1.225779
165,1.110144
166,0.759979
167,1.233862
168,1.191335
169,0.949976
170,1.254988
171,1.059215
172,0.944993
173,1.191605
174,1.134360
175,1.087277
176,1.121214
177,1.138810
178,1.376966
179,1.113401
180,1.106700
181,1.126007
182,1.129567
183,1.057462
184,1.225607
185,0.872817
186,1.054498
187,0.970637
188,1.301426
189,1.027423
190,1.148100
191,1.034490
192,1.251700
193,1.301889
194,1.288371
195,1.256745
196,0.985952
197,1.050332
198,1.148735
199,1.083096
200,1.186918
201,1.070385
202,1.140353
203,1.346193
204,1.001123
205,0.957397
206,1.033967
207,1.285516
208,1.139654
209,1.139965
210,1.144550
211,1.124573
212,0.957667
213,1.000513
214,1.031682
215,0.905988
216,1.226180
217,1.313065
218,1.081606
219,0.950742
220,1.259313
221,1.176063
222,1.258560
223,1.200380
224,1.342435
225,1.431992
226,1.150764
227,1.193259
228,1.233144
229,1.296434
230,1.144985
231,1.083574
232,1.059873
233,1.078394
234,0.999931
235,1.142058
236,1.008971
237,1.077017
238,1.121208
239,1.066980
240,0.819446
241,1.139371
242,1.057284
243,1.021172
244,1.223582
245,1.302559
246,1.259400
247,1.076939
248,1.161611
249,0.963798
250,1.104540
251,0.955804
252,1.155747
253,1.160207
254,1.261481
255,0.911104
256,1.173225
257,1.184112
258,1.185053
259,1.042212
260,1.042680
261,1.128137
262,1.173262
263,1.357612
264,1.063278
265,1.228098
266,1.138143
267,1.183530
268,1.368768
269,1.236493
270,1.605729
271,1.153748
272,1.252031
273,1.465129
274,1.226782
275,0.996881
276,1.125749
277,1.521021
278,1.227523
279,1.268640
280,1.294403
281,1.028675
282,1.476549
283,1.071285
284,1.074289
285,0.977849
286,0.962203
287,0.902677
288,1.071011
289,1.275272
290,1.242130
291,1.294543
292,1.544831
293,1.578460
294,1.101947
295,1.036301
296,1.089730
297,1.508852
298,1.181832
299,1.052180
300,1.229015
301,1.095369
302,1.358926
303,1.092744
304,1.304526
305,1.163973
306,1.287498
307,1.288348
308,1.078197
309,1.053075
310,1.282713
311,1.270841
312,0.974965
313,1.118418
314,1.650677
315,1.380708
316,1.213434
317,1.493889
318,1.415806
319,1.355662
320,1.351395
321,1.466415
322,1.354036
323,1.282374
324,1.417791
325,1.251562
326,1.384534
327,1.303663
328,1.242137
329,1.300741
330,1.142291
331,1.107040
332,1.266733
333,1.136281
334,0.944650
335,0.955074
336,1.168386
337,1.273020
338,1.294563
339,1.454901
340,1.076717
341,1.097740
342,1.386342
343,1.357014
344,1.196254
345,1.125339
346,1.168131
347,0.998017
348,1.039518
349,1.110584
350,1.307441
351,0.945338
352,0.946717
353,0.962681
354,0.937996
355,1.007731
356,1.036725
357,1.141313
358,1.057658
359,1.292651
360,1.427766
361,1.217928
362,1.196236
363,1.392730
364,1.196678
365,0.987786
366,1.225286
367,1.096360
368,1.185348
369,1.175776
370,1.237217
371,1.115548
372,1.381064
373,1.152956
374,1.108416
375,1.088270
376,1.209340
377,1.261524
378,1.280082
379,1.518404
380,1.192647
381,1.489267
382,1.289385
383,1.212574
384,1.177936
385,1.581435
386,0.950206
387,1.207739
388,1.308800
389,1.097952
390,1.092124
391,1.122681
392,1.084139
393,1.211510
394,1.144875
395,1.138394
396,1.377504
397,1.173976
398,1.037011
399,1.176392
400,1.213874
401,1.085574
402,1.182669
403,1.466427
404,1.283227
405,1.438364
406,1.434193
407,1.512304
408,1.425681
409,1.425100
410,1.248525
411,1.425625
412,1.338531
413,1.121137
414,1.227883
415,1.003839
416,0.952713
417,1.140403
418,1.152234
419,1.073378
420,1.143588
421,1.632177
422,1.317568
423,1.428714
424,1.364936
425,1.474848
426,1.156610
427,1.412499
428,1.395990
429,1.093809
430,1.076795
431,1.200693
432,1.133175
433,1.187844
434,1.102349
435,1.320336
436,1.340636
437,1.583776
438,1.233576
439,1.125722
440,1.592716
441,1.420165
442,1.290464
443,1.146867
444,1.309358
445,1.144097
446,1.090618
447,1.276946
448,1.230001
449,1.238379
450,1.162206
451,1.453822
452,1.184728
453,1.559350
454,1.153199
455,1.259147
456,1.194881
457,1.076409
458,1.063992
459,1.245202
460,1.162538
461,1.102222
462,0.956548
463,1.137933
464,1.054930
465,1.456588
466,1.081820
467,1.102056
468,1.198513
469,1.260262
470,1.537003
471,1.109201
472,1.231219
473,1.575673
474,1.278255
475,1.339559
476,1.126869
477,1.159093
478,1.323004
479,1.214378
480,1.258240
481,0.995912
482,1.328504
483,1.128990
484,1.106092
485,1.146612
486,1.245856
487,1.026603
488,1.290745
489,1.157309
490,1.273373
491,1.279936
492,1.213549
493,1.445447
494,1.272415
495,1.089762
496,1.322076
497,1.131326
498,1.239600
499,1.310724
