step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
18,0,2729,2729,1,44695848,2.603,2.802,276.690,276.372,268.317,0.055,37.962,3.093,317.512,328.013
19,0,2729,2729,1,44695848,2.590,2.747,69.764,7.732,61.881,0.041,73.620,6.869,146.174,165.327
20,0,2729,2729,1,44695848,2.663,2.925,65.197,7.746,57.084,0.047,18.254,2.926,86.425,96.829
21,0,2729,2729,1,44695848,10.670,2.792,64.308,7.968,56.201,0.044,44.576,2.884,111.723,130.052
22,0,2729,2729,1,44695848,2.667,2.793,63.906,7.611,55.963,0.040,44.975,2.763,111.716,121.968
23,0,2729,2729,1,44695848,2.618,2.825,64.049,63.769,55.893,0.039,18.283,3.212,85.197,95.984
24,0,2729,2729,1,44695848,24.174,3.075,65.936,8.169,57.655,0.044,69.647,6.967,138.704,179.628
25,0,2729,2729,1,44695848,2.611,2.713,64.428,64.087,57.974,0.043,68.076,6.710,135.263,154.293
26,0,2729,2729,1,44695848,23.584,2.764,64.347,7.843,56.359,0.048,67.205,6.679,134.367,173.521
27,0,2729,2729,1,44695848,2.608,2.725,65.372,65.046,57.097,0.044,45.941,2.818,114.084,125.147
28,0,2729,2729,1,44695848,2.637,2.873,64.647,7.881,56.619,0.052,68.194,6.746,135.769,154.924
29,0,2729,2729,1,44695848,2.629,2.816,64.730,7.649,56.746,0.050,45.740,2.750,113.339,123.852
30,0,2729,2729,1,44695848,23.623,2.782,64.748,8.141,59.285,0.051,69.872,6.917,137.456,177.759
31,0,2729,2729,1,44695848,23.684,2.784,64.447,8.164,56.135,0.052,66.600,6.639,133.886,172.791
32,0,2729,2729,1,44695848,2.618,2.683,64.593,34.808,59.105,0.056,68.296,6.687,135.631,154.541
33,0,2729,2729,1,44695848,2.603,2.698,65.131,7.967,56.984,0.048,69.718,6.928,137.598,157.447
34,0,2729,2729,1,44695848,2.967,2.932,64.763,7.823,56.626,0.040,68.900,6.953,136.638,156.456
35,0,2729,2729,1,44695848,2.585,2.718,64.220,7.717,56.371,0.040,44.501,3.115,111.481,122.620
36,0,2729,2729,1,44695848,2.626,2.716,64.791,7.855,56.780,0.042,44.337,2.719,111.889,121.944
37,0,2729,2729,1,44695848,23.898,2.774,64.464,7.699,56.418,0.044,68.756,6.659,136.040,175.723
38,0,2729,2729,1,44695848,2.629,2.826,64.334,7.807,56.168,0.048,67.643,6.685,134.854,153.766
39,0,2729,2729,1,44695848,2.591,2.842,63.592,63.321,57.476,0.042,18.614,2.861,85.092,95.305
40,0,2729,2729,1,44695848,2.951,2.891,64.607,8.070,56.387,0.051,70.572,8.634,138.124,159.842
41,0,2729,2729,1,44695848,2.605,2.801,63.815,63.525,55.632,0.040,22.877,2.929,89.535,99.866
42,0,2729,2729,1,44695848,2.659,2.707,64.804,64.476,59.141,0.053,71.534,6.720,139.100,158.282
43,0,2729,2729,1,44695848,24.274,3.112,65.524,7.925,57.442,0.042,70.589,7.931,139.269,181.271
44,0,2729,2729,1,44695848,2.609,2.714,64.703,8.163,56.359,0.040,43.780,3.067,111.238,121.684
45,0,2729,2729,1,44695848,2.649,2.847,64.269,8.077,55.841,0.048,71.016,7.604,138.183,158.265
46,0,2729,2729,1,44695848,23.761,2.796,65.216,8.140,56.908,0.051,71.094,8.011,139.160,180.311
47,0,2729,2729,1,44695848,23.648,2.779,65.078,7.875,57.012,0.055,71.229,6.675,139.142,178.582
48,0,2729,2729,1,44695848,2.621,2.647,64.700,8.204,56.363,0.043,46.186,2.985,113.578,124.190
49,0,2729,2729,1,44695848,23.725,2.765,65.826,8.139,57.489,0.050,71.711,7.507,140.355,181.436
50,0,2729,2729,1,44695848,23.693,2.778,64.098,63.810,58.620,0.050,71.285,7.890,138.213,179.138
51,0,2729,2729,1,44695848,23.662,2.777,64.905,8.196,56.519,0.052,71.667,6.626,139.404,178.787
52,0,2729,2729,1,44695848,2.610,2.847,65.030,8.119,56.745,0.049,71.502,7.935,139.429,160.191
53,0,2729,2729,1,44695848,23.621,2.737,64.816,7.903,56.567,0.051,69.058,6.676,136.664,175.930
54,0,2729,2729,1,44695848,23.381,2.758,64.503,7.963,56.196,0.043,70.686,7.730,137.992,178.421
55,0,2729,2729,1,44695848,2.595,2.713,63.145,7.687,55.316,0.052,23.011,3.074,88.923,99.441
56,0,2729,2729,1,44695848,2.678,2.741,164.746,164.452,156.377,0.039,69.647,6.751,237.175,256.745
57,0,2729,2729,1,44695848,23.693,2.762,64.491,8.113,56.169,0.043,68.510,6.676,135.808,175.140
58,0,2729,2729,1,44695848,10.966,3.082,270.717,270.373,262.564,0.055,46.775,3.108,320.632,339.842
59,0,2729,2729,1,44695848,3.221,4.344,89.457,89.117,81.405,0.043,72.930,6.765,166.776,187.057
60,0,2729,2729,1,44695848,2.591,2.697,64.216,63.929,56.227,0.041,47.349,3.005,114.305,125.008
61,0,2729,2729,1,44695848,2.962,2.841,64.349,7.895,56.262,0.052,48.872,2.814,116.117,126.596
62,0,2729,2729,1,44695848,3.500,3.675,77.861,77.580,69.595,0.044,69.309,7.790,150.892,172.123
63,0,2729,2729,1,44695848,2.566,2.715,62.905,62.618,56.382,0.043,69.346,8.523,135.011,155.276
64,0,2729,2729,1,44695848,2.596,2.844,63.145,7.805,55.020,0.043,49.332,3.840,115.368,126.733
65,0,2729,2729,1,44695848,23.791,3.083,64.898,64.569,56.375,0.045,70.628,6.633,138.656,178.207
66,0,2729,2729,1,44695848,2.854,2.925,272.291,271.948,263.933,0.058,71.383,9.385,346.659,368.322
67,0,2729,2729,1,44695848,2.622,2.872,438.012,437.697,429.662,0.052,15.345,3.015,456.284,466.731
68,0,2729,2729,1,44695848,2.610,2.863,147.136,146.814,141.663,0.041,69.595,9.710,219.637,241.845
69,0,2729,2729,1,44695848,2.834,3.093,850.564,850.231,842.157,0.044,19.307,3.102,873.010,883.942
70,0,2729,2729,1,44695848,2.649,2.899,797.810,797.487,789.801,0.054,15.166,2.935,815.932,826.495
71,0,2729,2729,1,44695848,2.653,2.894,535.197,534.889,526.992,0.053,15.198,3.036,553.345,563.952
72,0,2729,2729,1,44695848,24.671,2.921,355.432,355.085,347.311,0.052,71.823,9.057,430.230,474.368
73,0,2729,2729,1,44695848,23.606,2.790,424.631,424.279,416.295,0.056,71.136,9.074,498.615,541.023
74,0,2729,2729,1,44695848,2.836,2.765,460.488,460.193,452.087,0.045,71.322,8.961,534.622,556.790
75,0,2729,2729,1,44695848,2.637,2.889,204.420,204.072,196.116,0.041,71.220,9.003,278.571,299.978
76,0,2729,2729,1,44695848,2.655,2.908,378.266,377.909,369.986,0.044,46.863,3.073,428.084,439.034
77,0,2729,2729,1,44695848,2.673,3.338,405.867,405.488,397.823,0.057,39.490,3.395,448.754,459.656
78,0,2729,2729,1,44695848,2.643,2.735,66.173,65.879,58.690,0.043,71.888,8.224,140.841,162.000
79,0,2729,2729,1,44695848,2.657,2.933,383.676,383.326,375.196,0.054,70.821,9.567,457.486,480.414
80,0,2729,2729,1,44695848,2.931,3.116,460.281,459.931,452.365,0.055,19.131,2.915,482.585,493.348
81,0,2729,2729,1,44695848,24.535,3.038,494.450,494.078,486.356,0.055,71.722,8.835,569.267,612.665
82,0,2729,2729,1,44695848,23.188,2.758,237.915,237.584,229.753,0.043,71.171,9.016,311.889,353.689
83,0,2729,2729,1,44695848,2.795,3.942,67.492,67.151,59.108,0.043,70.225,8.627,141.704,163.674
84,0,2729,2729,1,44695848,2.654,2.847,344.314,344.005,336.113,0.055,46.805,3.069,394.023,404.946
85,0,2729,2729,1,44695848,2.703,2.770,213.441,213.158,205.220,0.043,70.369,9.206,286.624,308.516
86,0,2729,2729,1,44695848,3.535,3.724,78.216,77.855,70.086,0.041,70.524,7.596,152.508,173.932
87,0,2729,2729,1,44695848,2.629,2.867,64.970,7.889,56.946,0.050,71.670,7.745,139.559,160.475
88,0,2729,2729,1,44695848,2.958,3.083,65.319,7.984,57.173,0.050,71.308,8.207,139.763,161.514
89,0,2729,2729,1,44695848,2.627,2.728,65.543,7.854,57.328,0.044,49.087,2.792,117.405,127.950
90,0,2729,2729,1,44695848,2.602,2.687,161.779,161.500,153.530,0.038,69.927,7.625,234.434,254.701
91,0,2729,2729,1,44695848,23.892,2.789,65.155,7.983,57.036,0.045,68.429,6.659,136.420,175.927
92,0,2729,2729,1,44695848,24.078,2.751,64.986,7.971,56.678,0.053,70.626,6.663,138.419,178.335
93,0,2729,2729,1,44695848,2.643,2.912,235.675,235.381,227.073,0.057,71.416,8.897,310.063,331.684
94,0,2729,2729,1,44695848,23.838,2.780,65.148,8.012,56.781,0.052,71.198,7.642,139.180,180.342
95,0,2729,2729,1,44695848,24.531,3.120,65.651,65.310,57.464,0.040,70.933,7.604,139.747,181.611
96,0,2729,2729,1,44695848,2.617,2.886,65.746,8.171,57.405,0.039,71.957,7.616,140.630,161.216
97,0,2729,2729,1,44695848,24.826,3.099,65.346,7.718,57.269,0.045,68.952,6.750,137.445,178.317
98,0,2729,2729,1,44695848,2.863,3.046,99.170,98.857,90.823,0.049,71.361,9.449,173.629,195.862
99,0,2729,2729,1,44695848,2.586,2.680,65.048,8.047,56.812,0.050,73.317,6.658,141.097,160.455
100,0,2729,2729,1,44695848,24.388,2.816,64.355,7.905,56.319,0.043,70.751,6.665,137.968,178.332
101,0,2729,2729,1,44695848,3.514,3.666,65.084,34.603,59.643,0.041,71.962,8.117,140.756,163.058
102,0,2729,2729,1,44695848,2.772,2.927,64.974,7.785,56.843,0.038,71.205,8.657,139.145,161.342
103,0,2729,2729,1,44695848,2.643,2.902,183.218,182.942,175.202,0.041,71.524,8.816,257.687,279.204
104,0,2729,2729,1,44695848,2.658,2.819,191.484,191.169,183.507,0.050,47.237,3.082,241.592,252.661
105,0,2729,2729,1,44695848,2.623,3.487,136.829,136.481,128.746,0.042,70.841,9.122,211.201,232.860
106,0,2729,2729,1,44695848,24.529,3.120,65.191,7.880,56.901,0.051,71.578,8.224,139.943,182.459
107,0,2729,2729,1,44695848,2.603,2.739,65.612,65.344,58.172,0.040,46.989,3.019,115.382,126.368
108,0,2729,2729,1,44695848,2.937,2.670,66.164,7.729,58.001,0.039,70.533,8.310,139.408,161.668
109,0,2729,2729,1,44695848,3.377,4.219,88.982,88.694,80.985,0.043,71.815,8.706,165.061,188.391
110,0,2729,2729,1,44695848,24.760,3.056,297.348,296.980,291.830,0.055,71.439,8.651,371.902,415.237
111,0,2729,2729,1,44695848,2.654,2.923,222.909,222.572,216.436,0.039,70.615,7.432,296.488,316.961
112,0,2729,2729,1,44695848,2.978,3.121,65.295,8.050,57.049,0.055,47.041,3.522,115.514,127.600
113,0,2729,2729,1,44695848,2.906,2.966,321.439,321.076,313.435,0.053,71.098,10.072,395.559,419.597
114,0,2729,2729,1,44695848,24.314,2.769,65.367,7.620,57.368,0.059,71.170,7.733,139.367,181.195
115,0,2729,2729,1,44695848,24.459,2.798,64.939,64.579,56.683,0.041,71.219,8.032,138.999,181.237
116,0,2729,2729,1,44695848,23.798,2.773,162.791,162.493,154.565,0.049,71.212,8.066,236.828,278.197
117,0,2729,2729,1,44695848,2.612,2.904,65.217,7.772,57.223,0.049,72.497,7.468,140.670,161.406
118,0,2729,2729,1,44695848,23.656,2.818,256.439,256.086,248.509,0.054,71.131,7.816,330.443,371.622
119,0,2729,2729,1,44695848,2.906,3.150,67.271,66.948,60.798,0.040,72.356,8.875,142.820,165.510
120,0,2729,2729,1,44695848,2.608,2.897,65.494,8.059,57.077,0.048,71.927,7.511,140.370,161.061
121,0,2729,2729,1,44695848,24.134,3.132,65.612,8.109,57.130,0.057,71.014,7.670,139.819,181.158
122,0,2729,2729,1,44695848,2.889,3.053,89.557,89.278,83.352,0.041,71.837,7.933,164.489,185.456
123,0,2729,2729,1,44695848,25.298,3.349,129.787,129.430,121.700,0.041,70.879,7.814,204.058,246.757
124,0,2729,2729,1,44695848,2.628,2.855,65.557,7.936,57.473,0.041,72.780,7.466,141.234,161.956
125,0,2729,2729,1,44695848,3.187,3.085,89.857,89.571,81.471,0.042,71.317,8.425,164.304,185.840
126,0,2729,2729,1,44695848,2.628,2.908,65.234,7.993,56.886,0.050,72.019,7.507,140.215,160.618
127,0,2729,2729,1,44695848,2.575,2.690,64.968,64.650,59.385,0.052,72.558,7.819,140.271,160.785
128,0,2729,2729,1,44695848,2.650,2.887,375.633,375.333,367.360,0.042,48.950,3.147,427.513,438.891
129,0,2729,2729,1,44695848,2.672,2.944,332.406,332.049,324.102,0.055,71.005,9.195,406.412,427.988
130,0,2729,2729,1,44695848,2.649,2.865,214.875,214.536,206.741,0.051,42.258,3.498,260.051,271.131
131,0,2729,2729,1,44695848,2.623,2.662,423.012,422.651,414.877,0.044,46.058,3.064,471.778,482.267
132,0,2729,2729,1,44695848,2.638,2.824,569.152,568.811,562.835,0.055,70.955,9.082,642.988,664.476
133,0,2729,2729,1,44695848,2.635,2.847,846.016,845.663,837.884,0.055,16.083,2.959,865.004,875.506
134,0,2729,2729,1,44695848,2.635,2.818,643.868,643.525,635.730,0.053,40.201,3.390,686.943,697.689
135,0,2729,2729,1,44695848,2.613,2.888,887.391,887.040,879.360,0.045,19.394,3.062,909.720,920.289
136,0,2729,2729,1,44695848,2.657,2.898,320.203,319.866,311.837,0.052,69.976,7.788,393.130,413.861
137,0,2729,2729,1,44695848,2.870,2.969,652.404,652.106,644.228,0.046,19.046,2.930,674.467,685.143
138,0,2729,2729,1,44695848,2.653,2.862,570.332,570.034,562.050,0.045,40.147,3.342,613.388,624.028
139,0,2729,2729,1,44695848,2.674,2.709,642.842,642.528,634.575,0.053,46.295,3.044,691.902,702.562
140,0,2729,2729,1,44695848,2.621,2.682,388.536,388.236,380.293,0.055,71.173,9.367,462.449,484.851
141,0,2729,2729,1,44695848,2.991,3.198,357.075,356.756,348.889,0.054,15.439,3.063,375.768,386.460
142,0,2729,2729,1,44695848,2.645,2.887,198.344,197.995,189.933,0.050,46.990,3.661,248.273,259.142
143,0,2729,2729,1,44695848,2.611,2.802,151.165,150.892,143.089,0.049,71.005,8.929,225.024,247.267
144,0,2729,2729,1,44695848,2.609,2.673,680.628,680.309,672.362,0.057,16.032,2.982,699.393,709.737
145,0,2729,2729,1,44695848,2.619,2.831,469.506,469.162,460.943,0.052,46.893,3.032,519.285,530.000
146,0,2729,2729,1,44695848,2.625,2.826,444.286,443.964,435.931,0.045,20.030,3.325,467.188,477.876
147,0,2729,2729,1,44695848,2.957,3.083,406.055,405.661,397.704,0.060,70.789,9.373,479.989,502.013
148,0,2729,2729,1,44695848,2.644,2.913,448.986,448.642,440.969,0.053,40.248,3.430,492.201,502.950
149,0,2729,2729,1,44695848,24.050,2.783,155.517,155.222,147.171,0.053,72.157,8.815,230.512,273.376
150,0,2729,2729,1,44695848,2.861,3.085,286.500,286.137,278.256,0.055,46.873,3.076,336.515,347.412
151,0,2729,2729,1,44695848,3.668,3.748,352.969,352.598,344.472,0.051,39.738,3.489,396.508,408.169
152,0,2729,2729,1,44695848,2.596,2.848,63.641,8.061,55.399,0.045,69.182,6.666,135.717,153.960
153,0,2729,2729,1,44695848,2.638,2.733,284.699,284.341,276.729,0.056,18.630,3.056,306.121,316.585
154,0,2729,2729,1,44695848,2.941,3.179,384.890,384.515,378.771,0.057,19.295,3.077,407.423,418.346
155,0,2729,2729,1,44695848,23.862,2.805,289.958,289.611,281.949,0.053,69.931,7.631,362.750,403.879
156,0,2729,2729,1,44695848,2.626,2.877,418.895,418.579,410.822,0.053,46.986,3.072,468.813,479.675
157,0,2729,2729,1,44695848,23.215,2.773,218.558,218.280,210.590,0.042,71.564,8.923,292.940,335.083
158,0,2729,2729,1,44695848,2.618,2.881,377.888,377.567,369.567,0.044,22.902,3.011,403.716,414.347
159,0,2729,2729,1,44695848,2.816,2.883,514.702,514.377,506.499,0.054,15.327,3.047,532.968,543.578
160,0,2729,2729,1,44695848,2.597,2.696,428.270,427.904,420.314,0.055,19.686,3.627,450.710,461.460
161,0,2729,2729,1,44695848,3.160,2.917,65.882,7.889,57.618,0.046,70.931,7.966,139.779,161.744
162,0,2729,2729,1,44695848,23.954,2.807,325.946,325.651,320.387,0.044,71.373,9.148,400.173,443.124
163,0,2729,2729,1,44695848,2.611,2.719,526.250,525.933,518.024,0.056,71.552,7.913,600.580,621.078
164,0,2729,2729,1,44695848,2.907,2.966,352.537,351.791,343.650,0.051,20.735,3.175,376.291,387.234
165,0,2729,2729,1,44695848,2.637,2.729,263.668,263.294,255.262,0.054,21.526,3.012,287.979,298.395
166,0,2729,2729,1,44695848,23.574,2.780,104.450,104.140,96.270,0.042,66.255,4.222,173.529,210.552
167,0,2729,2729,1,44695848,2.676,2.862,310.780,310.458,302.677,0.053,46.470,3.014,360.168,370.734
168,0,2729,2729,1,44695848,24.028,2.761,64.563,8.070,56.274,0.062,72.901,6.680,140.289,180.340
169,0,2729,2729,1,44695848,2.884,3.100,602.536,602.167,594.206,0.058,19.169,2.957,624.866,635.697
170,0,2729,2729,1,44695848,2.674,2.848,270.439,270.079,263.004,0.054,73.182,7.071,346.525,366.501
171,0,2729,2729,1,44695848,2.650,2.865,590.918,590.541,582.857,0.059,15.633,2.928,609.477,619.937
172,0,2729,2729,1,44695848,23.570,2.769,313.643,313.290,305.434,0.058,71.963,7.699,388.436,429.927
173,0,2729,2729,1,44695848,23.405,2.806,307.976,307.598,299.848,0.058,72.263,6.883,383.106,423.057
174,0,2729,2729,1,44695848,24.559,3.570,77.294,77.007,69.318,0.042,71.416,6.878,152.325,193.058
175,0,2729,2729,1,44695848,4.124,3.068,248.537,248.205,240.172,0.054,70.790,7.497,322.451,344.177
176,0,2729,2729,1,44695848,2.624,2.716,397.488,397.167,389.214,0.053,46.498,3.064,446.757,457.353
177,0,2729,2729,1,44695848,2.616,2.686,65.213,7.949,57.079,0.045,47.689,3.973,115.636,127.366
178,0,2729,2729,1,44695848,2.612,2.722,100.836,100.500,92.678,0.043,18.892,3.022,122.495,133.221
179,0,2729,2729,1,44695848,3.347,3.671,246.491,246.184,238.098,0.053,49.401,2.813,299.619,310.816
180,0,2729,2729,1,44695848,2.679,2.808,425.599,425.251,417.411,0.062,46.115,3.081,474.586,485.030
181,0,2729,2729,1,44695848,2.662,2.880,264.949,264.633,256.986,0.054,69.198,7.757,337.083,357.178
182,0,2729,2729,1,44695848,2.600,2.653,423.459,423.091,415.188,0.055,46.744,3.047,472.915,483.715
183,0,2729,2729,1,44695848,2.636,2.665,342.002,341.644,333.511,0.056,70.698,8.837,415.423,436.738
184,0,2729,2729,1,44695848,2.636,2.815,113.241,112.947,104.888,0.041,71.323,8.602,187.422,209.195
185,0,2729,2729,1,44695848,2.863,3.032,420.154,419.759,411.868,0.059,48.425,2.815,471.672,482.602
186,0,2729,2729,1,44695848,2.612,2.737,378.734,378.375,370.624,0.055,47.242,3.067,428.770,439.283
187,0,2729,2729,1,44695848,2.603,2.693,163.848,163.532,157.740,0.040,70.365,8.923,236.947,258.940
188,0,2729,2729,1,44695848,2.626,2.823,211.103,210.806,202.701,0.041,72.961,6.989,286.930,306.817
189,0,2729,2729,1,44695848,2.595,2.725,369.824,369.488,361.724,0.048,69.492,8.222,442.091,462.544
190,0,2729,2729,1,44695848,2.962,2.902,63.818,7.694,55.994,0.049,45.828,3.132,112.600,124.256
191,0,2729,2729,1,44695848,2.575,2.681,65.694,8.153,57.190,0.043,44.439,2.798,112.859,123.029
192,0,2729,2729,1,44695848,24.599,2.771,64.330,34.378,58.907,0.042,67.413,6.869,134.557,175.635
193,0,2729,2729,1,44695848,2.941,2.904,64.730,7.986,56.365,0.049,45.195,2.746,112.880,123.904
194,0,2729,2729,1,44695848,24.567,3.085,159.645,159.250,151.312,0.050,69.644,7.165,232.427,273.950
195,0,2729,2729,1,44695848,2.685,3.029,64.144,8.453,55.675,0.079,35.770,2.812,103.025,113.455
196,0,2729,2729,1,44695848,23.802,2.817,265.493,265.159,257.341,0.054,69.733,7.666,338.100,379.714
197,0,2729,2729,1,44695848,2.595,2.917,643.446,643.110,635.153,0.051,18.423,2.836,664.839,675.246
198,0,2729,2729,1,44695848,2.631,2.892,542.644,542.261,534.224,0.066,43.819,2.740,589.423,599.558
199,0,2729,2729,1,44695848,2.656,2.809,430.952,430.590,422.751,0.062,67.312,7.850,501.137,521.567
