step,grad_l2
0,1.842313
1,3.578925
2,4.273603
3,4.898383
4,6.300820
5,6.004390
6,6.307045
7,7.328099
8,5.768908
9,6.189730
10,6.975703
11,5.466922
12,4.875129
13,3.739454
14,5.370349
15,4.046663
16,4.047073
17,2.817734
18,6.886557
19,4.160444
20,1.646613
21,2.178434
22,5.212418
23,1.189638
24,1.642466
25,1.796843
26,0.936417
27,3.803740
28,1.496314
29,8.725012
30,1.337295
31,1.047101
32,0.881083
33,0.843399
34,1.313963
35,1.012705
36,0.670248
37,0.845515
38,0.674145
39,0.778185
40,0.427258
41,0.508536
42,0.442584
43,0.367904
44,0.298598
45,0.548637
46,0.870974
47,0.452598
48,0.363178
49,0.612381
50,1.561920
51,0.503484
52,0.396615
53,0.336483
54,0.361878
55,0.354396
56,0.438042
57,0.594627
58,0.339015
59,0.469999
60,0.283573
61,0.475196
62,0.398901
63,0.536383
64,0.351374
65,0.348952
66,0.493896
67,0.433376
68,0.262712
69,0.331139
70,0.330672
71,0.358357
72,0.283011
73,0.422458
74,0.332642
75,0.522528
76,0.324648
77,0.232026
78,0.336445
79,0.335927
80,0.591889
81,0.332654
82,0.315998
83,0.282400
84,0.396326
85,0.419759
86,0.364459
87,0.413046
88,0.498105
89,0.358526
90,0.411347
91,0.294597
92,0.413405
93,0.341387
94,0.651523
95,0.427022
96,0.487195
97,0.494787
98,0.515296
99,0.524255
100,0.384947
101,0.623297
102,0.599293
103,0.430287
104,0.420480
105,0.526990
106,0.495684
107,0.525367
108,0.439849
109,0.426693
110,0.630191
111,0.743522
112,0.534981
113,0.386136
114,0.549737
115,0.448340
116,0.507032
117,0.573732
118,0.421915
119,0.502815
120,0.566393
121,0.473935
122,0.382511
123,0.479752
124,0.395735
125,0.474584
126,0.388416
127,0.483352
128,0.505748
129,0.452789
130,0.409767
131,0.570351
132,0.471565
133,0.583048
134,0.602132
135,0.696014
136,0.388738
137,0.423524
138,0.526401
139,0.677227
140,0.546530
141,0.514437
142,0.515053
143,0.907172
144,0.388584
145,0.449548
146,0.462513
147,0.481004
148,0.502387
149,0.551538
150,0.630479
151,0.615930
152,0.569232
153,0.569293
154,0.719756
155,0.566876
156,0.535023
157,0.512148
158,0.619046
159,0.348337
160,0.608047
161,0.533561
162,0.541962
163,0.704246
164,0.627325
165,0.516019
166,0.540337
167,0.413190
168,0.521263
169,0.389577
170,0.378816
171,0.622536
172,0.624284
173,0.452878
174,0.433831
175,0.513570
176,0.527685
177,0.478857
178,0.480836
179,0.436734
180,0.410300
181,0.454206
182,0.517716
183,0.512051
184,0.560743
185,0.546145
186,0.536593
187,0.443617
188,0.697954
189,0.480656
190,0.471346
191,0.550894
192,0.607530
193,0.598371
194,0.734978
195,0.721207
196,0.540147
197,0.493820
198,0.596634
199,0.548209
200,0.514689
201,0.585762
202,0.613867
203,0.631973
204,0.734865
205,0.562354
206,0.802256
207,0.463413
208,0.593540
209,0.687764
210,0.745274
211,0.661097
212,0.431558
213,0.520164
214,0.652000
