step,fwd_ms,bwd_ms,opt_ms,total_ms
0,342.236,837.693,43.553,1223.482
1,232.455,766.776,5.748,1004.979
2,208.910,741.840,5.305,956.055
3,207.827,577.719,4.884,790.430
4,403.026,749.177,5.296,1157.499
5,231.560,575.816,5.736,813.112
6,229.826,775.044,5.349,1010.219
7,228.559,576.991,5.384,810.934
8,421.453,754.970,5.421,1181.844
9,225.811,588.330,5.564,819.705
10,216.998,772.073,5.379,994.450
11,213.932,587.877,5.076,806.885
12,428.276,599.267,5.505,1033.048
13,227.891,547.873,5.533,781.297
14,233.205,558.675,4.916,796.796
15,228.679,749.193,5.433,983.305
16,229.709,569.077,5.016,803.802
17,229.206,774.736,5.546,1009.488
18,217.370,753.679,5.520,976.569
19,213.215,563.109,5.228,781.552
20,231.244,612.439,5.395,849.078
21,220.009,567.496,5.521,793.026
22,216.108,562.497,5.457,784.062
23,213.790,566.368,5.770,785.927
24,209.542,572.123,5.464,787.129
25,221.235,589.754,5.112,816.101
26,232.047,613.245,5.530,850.821
27,227.499,585.824,4.915,818.238
28,217.491,596.085,5.441,819.018
29,227.379,568.710,5.187,801.276
30,231.359,587.174,4.934,823.466
31,217.775,568.743,4.936,791.453
32,231.517,578.203,4.977,814.696
33,231.500,580.428,4.932,816.861
34,225.561,574.023,4.980,804.564
35,227.419,585.785,4.990,818.194
36,226.719,574.933,5.171,806.822
37,231.772,563.159,5.051,799.983
38,222.838,556.628,4.851,784.317
39,221.722,550.619,5.795,778.137
40,236.039,546.613,5.468,788.120
41,215.248,563.402,5.279,783.928
42,233.695,580.231,4.974,818.901
43,215.341,575.571,5.079,795.990
44,223.162,582.372,5.035,810.568
45,222.555,573.383,5.084,801.022
46,207.968,567.065,5.480,780.513
47,207.542,565.214,5.819,778.574
48,235.106,575.255,5.157,815.518
49,223.115,550.297,5.227,778.639
50,225.392,551.423,5.239,782.054
51,217.508,565.900,5.581,788.988
52,221.562,544.457,5.014,771.033
53,224.868,562.358,5.650,792.876
54,231.097,562.110,5.008,798.215
55,235.124,586.391,5.002,826.518
56,231.479,582.381,4.975,818.835
57,225.524,565.458,5.133,796.115
58,214.746,583.005,4.933,802.684
