step,fwd_ms,bwd_ms,opt_ms,total_ms
0,496.296,1034.571,48.026,1578.894
1,360.263,705.347,9.887,1075.498
2,290.986,662.460,9.580,963.026
3,342.553,663.424,9.681,1015.658
4,290.662,562.234,9.455,862.351
5,390.908,671.032,18.963,1080.903
6,364.026,556.688,8.520,929.234
7,238.145,746.401,8.699,993.245
8,284.907,507.997,8.489,801.393
9,630.443,511.014,14.024,1155.481
10,469.636,567.049,10.040,1046.725
11,312.659,503.415,8.541,824.615
12,324.281,504.114,8.438,836.833
13,347.471,495.236,8.368,851.075
14,336.810,496.235,8.438,841.483
15,266.982,497.437,8.586,773.005
16,247.467,505.371,8.495,761.333
17,281.914,505.875,8.361,796.150
18,234.427,626.852,8.551,869.830
19,292.139,567.295,8.403,867.837
20,304.757,653.550,8.563,966.870
21,310.085,669.852,11.200,991.137
22,308.792,655.313,9.851,973.956
23,292.627,564.627,8.445,865.699
24,306.512,538.465,8.481,853.458
25,306.352,534.937,8.284,849.573
26,314.025,534.287,8.419,856.730
27,310.022,568.221,8.420,886.663
28,309.651,691.687,8.405,1009.743
29,299.187,535.426,8.346,842.960
30,277.100,600.390,8.372,885.862
31,266.628,533.262,8.588,808.478
32,234.734,529.117,8.430,772.281
33,235.148,502.914,8.339,746.401
34,273.567,522.185,8.528,804.280
35,232.316,540.212,8.448,780.975
36,235.093,499.741,8.339,743.174
37,231.808,506.457,8.358,746.623
38,234.299,538.724,8.445,781.467
39,232.876,501.200,8.384,742.461
40,231.257,498.437,8.464,738.157
41,231.661,495.578,8.370,735.609
42,305.822,509.884,13.444,829.150
43,239.304,590.251,11.537,841.092
44,252.930,546.759,8.402,808.091
45,238.757,519.019,9.099,766.874
46,240.473,531.262,8.531,780.266
47,246.886,532.972,8.311,788.169
48,238.094,533.192,8.938,780.224
49,329.698,657.730,8.408,995.836
50,299.023,694.225,8.298,1001.546
51,298.840,584.082,8.382,891.303
52,304.065,565.670,8.381,878.116
53,309.251,584.114,8.336,901.700
54,307.220,568.176,8.443,883.839
55,308.687,537.848,8.415,854.950
56,311.137,664.091,8.355,983.583
57,291.517,528.595,8.367,828.479
58,315.797,673.456,8.443,997.695
59,290.978,530.271,8.334,829.583
60,308.009,534.414,8.363,850.787
61,312.885,568.892,8.493,890.270
62,308.561,671.981,8.515,989.057
63,291.309,566.843,8.310,866.461
64,277.620,627.953,8.494,914.067
65,265.909,561.725,8.360,835.994
66,257.868,528.051,8.402,794.320
67,235.110,502.500,8.323,745.933
68,233.328,529.204,12.674,775.207
69,247.526,516.981,8.530,773.036
70,235.138,522.572,8.946,766.656
71,263.703,502.799,8.420,774.922
72,231.182,499.014,8.447,738.644
73,242.932,516.325,8.480,767.737
74,231.424,500.009,8.482,739.915
75,234.075,497.210,8.418,739.703
76,236.655,506.856,8.439,751.951
77,232.893,512.590,8.461,753.944
78,231.297,506.396,8.292,745.985
79,231.791,505.433,8.492,745.715
80,235.695,518.072,8.470,762.236
81,233.200,500.357,8.521,742.078
82,233.330,497.879,8.260,739.469
83,235.423,498.762,8.511,742.696
84,235.084,499.709,8.243,743.036
85,231.380,505.936,8.473,745.788
86,245.243,512.932,8.332,766.507
87,269.428,502.984,8.485,780.898
88,251.453,510.135,8.312,769.900
89,234.951,501.048,8.517,744.516
90,232.754,499.394,8.388,740.536
91,238.174,498.370,8.371,744.915
92,230.114,505.938,8.512,744.564
93,233.636,500.904,8.553,743.092
94,236.343,511.334,8.539,756.217
