step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
77,0,2729,2458,3,44695848,2.983,3.392,194.483,194.132,186.761,1.642,69.749,8.069,269.268,290.556
78,0,2729,2464,3,44695848,2.665,3.296,64.159,63.890,56.422,1.605,69.862,6.944,138.924,159.031
79,0,2729,2458,3,44695848,2.985,3.461,63.951,7.846,55.929,1.608,69.558,7.356,138.580,159.694
80,0,2729,2467,3,44695848,2.991,3.516,63.217,7.451,55.605,1.594,70.053,7.312,138.382,159.385
81,0,2729,2472,3,44695848,2.964,3.372,63.320,7.334,55.652,1.579,69.823,7.385,138.094,159.258
82,0,2729,2467,3,44695848,23.979,3.431,64.252,7.566,56.543,1.677,69.530,6.968,138.892,179.551
83,0,2729,2464,3,44695848,23.865,3.022,64.253,7.773,56.341,1.639,69.486,6.951,138.402,178.771
84,0,2729,2458,3,44695848,3.013,3.487,112.469,112.129,104.737,2.044,69.579,8.153,187.581,208.734
85,0,2729,2469,3,44695848,23.334,3.018,63.496,63.224,57.640,1.643,69.347,6.911,137.506,177.400
86,0,2729,2457,3,44695848,2.624,3.108,259.038,258.685,251.399,1.782,46.064,2.776,309.994,320.765
87,0,2729,2457,3,44695848,2.630,3.039,238.822,238.554,231.197,1.622,44.987,2.781,288.472,299.044
88,0,2729,2457,3,44695848,23.362,3.092,172.031,171.764,165.530,1.625,69.717,8.170,246.466,287.968
89,0,2729,2457,3,44695848,2.617,3.026,142.033,141.759,134.344,1.615,68.741,8.258,215.416,236.668
90,0,2729,2458,3,44695848,2.699,3.304,96.013,95.738,88.553,1.626,69.374,8.319,170.318,191.164
91,0,2729,2458,3,44695848,8.127,3.098,63.040,62.770,57.486,1.595,46.362,2.806,114.096,130.318
92,0,2729,2457,3,44695848,2.727,3.083,263.925,263.612,256.193,1.768,17.797,3.110,286.574,297.736
93,0,2729,2458,3,44695848,2.596,3.110,377.566,377.196,369.682,1.695,19.535,2.767,401.907,412.317
94,0,2729,2458,3,44695848,3.015,3.512,76.454,76.114,68.489,1.619,68.043,8.392,149.630,171.134
95,0,2729,2457,3,44695848,2.624,3.062,126.425,126.145,120.853,1.754,45.987,2.789,177.230,188.030
96,0,2729,2459,3,44695848,24.507,3.428,64.700,7.404,56.930,1.702,70.132,6.874,139.965,181.594
97,0,2729,2457,3,44695848,2.639,3.132,277.582,277.236,269.938,1.911,69.491,7.820,352.117,373.111
98,0,2729,2457,3,44695848,2.971,3.440,231.764,231.438,226.275,1.655,45.917,2.785,282.779,293.957
99,0,2729,2457,3,44695848,2.624,3.115,274.328,273.997,268.717,1.699,45.072,2.722,324.217,334.704
100,0,2729,2457,3,44695848,2.662,3.191,111.591,111.226,103.937,1.882,68.825,8.186,185.493,206.319
101,0,2729,2457,3,44695848,2.990,3.525,263.979,263.634,256.153,2.002,69.744,7.933,339.253,360.627
102,0,2729,2457,3,44695848,2.608,3.077,125.889,125.554,118.189,1.842,69.316,8.055,200.127,220.847
103,0,2729,2471,3,44695848,2.976,3.452,63.183,7.366,55.680,1.823,45.364,3.152,113.824,125.611
104,0,2729,2457,3,44695848,2.637,11.129,297.343,297.001,289.481,1.806,68.210,8.435,378.489,399.514
105,0,2729,2462,3,44695848,23.525,3.015,64.313,7.356,56.623,1.628,69.447,6.956,138.406,178.707
106,0,2729,2465,3,44695848,2.977,3.460,63.710,7.426,56.141,1.637,69.726,7.408,138.534,159.829
107,0,2729,2457,3,44695848,2.647,3.125,291.831,291.487,283.942,1.646,45.927,2.776,342.531,353.382
108,0,2729,2457,3,44695848,2.626,3.170,248.485,248.112,240.524,1.706,68.511,8.351,321.873,342.924
109,0,2729,2458,3,44695848,2.998,3.333,110.760,110.418,102.761,1.648,69.585,8.111,185.329,206.470
110,0,2729,2471,3,44695848,2.984,3.522,63.737,63.399,56.294,1.595,70.041,7.318,138.897,160.410
111,0,2729,2464,3,44695848,2.980,3.374,63.226,7.599,55.488,1.630,45.537,3.140,113.768,125.653
112,0,2729,2457,3,44695848,23.962,3.102,65.111,7.441,57.319,1.710,70.398,6.887,140.323,181.253
113,0,2729,2457,3,44695848,2.623,2.981,64.213,7.456,56.409,1.676,45.484,2.779,114.357,125.083
114,0,2729,2467,3,44695848,2.957,3.412,63.721,7.464,55.903,1.870,67.735,6.812,136.741,156.452
115,0,2729,2469,3,44695848,2.961,3.335,64.438,7.640,56.453,1.654,46.594,3.242,116.023,127.711
116,0,2729,2460,3,44695848,2.961,3.359,64.392,7.610,56.642,1.609,68.510,6.973,137.871,158.402
117,0,2729,2463,3,44695848,2.964,3.333,64.214,7.558,56.298,1.635,70.059,7.404,139.242,160.635
118,0,2729,2472,3,44695848,2.967,3.443,63.774,63.432,58.294,1.844,69.390,6.966,138.454,158.980
119,0,2729,2458,3,44695848,2.568,3.059,65.501,7.793,57.373,1.651,70.025,6.921,140.239,160.062
120,0,2729,2464,3,44695848,2.697,3.060,64.375,7.336,56.703,1.602,19.935,2.904,88.974,99.741
121,0,2729,2457,3,44695848,2.623,2.972,267.416,267.043,259.623,1.655,44.525,2.795,316.570,327.156
122,0,2729,2457,3,44695848,2.756,3.131,156.785,156.449,149.194,1.722,45.178,2.803,206.819,217.539
123,0,2729,2457,3,44695848,23.954,3.034,156.491,156.124,148.641,1.996,69.824,8.124,231.346,273.462
124,0,2729,2457,3,44695848,2.647,3.036,309.968,309.608,302.046,1.645,45.589,2.811,360.240,371.131
125,0,2729,2457,3,44695848,2.623,3.001,65.032,7.521,57.378,1.635,69.514,7.003,139.183,159.385
126,0,2729,2458,3,44695848,2.608,3.051,246.139,245.829,238.247,1.786,45.573,2.787,296.551,307.321
127,0,2729,2462,3,44695848,2.978,3.330,64.576,7.650,56.582,1.625,46.524,3.165,116.057,127.699
128,0,2729,2458,3,44695848,2.637,3.067,304.765,304.415,299.240,1.668,18.378,2.784,327.880,338.605
129,0,2729,2469,3,44695848,24.781,3.382,64.805,7.565,57.072,1.721,70.195,6.927,140.107,182.064
130,0,2729,2470,3,44695848,2.963,3.390,64.389,7.829,56.214,1.614,45.176,3.175,114.572,126.389
131,0,2729,2465,3,44695848,23.816,3.077,64.763,7.396,57.046,1.630,70.265,6.892,139.736,180.693
132,0,2729,2457,3,44695848,2.657,3.164,117.937,117.600,110.001,1.672,45.560,2.795,168.335,179.179
133,0,2729,2457,3,44695848,2.636,3.102,148.856,148.559,143.295,1.634,45.045,6.786,198.639,219.796
134,0,2729,2468,3,44695848,2.955,3.405,63.753,7.616,55.994,1.634,69.406,7.387,138.200,159.283
135,0,2729,2469,3,44695848,2.966,3.257,63.653,7.260,56.036,1.631,45.271,3.131,113.815,125.437
136,0,2729,2467,3,44695848,24.509,3.428,65.336,7.757,57.232,1.623,70.466,6.982,140.855,182.540
137,0,2729,2470,3,44695848,2.950,3.334,63.442,7.437,55.846,1.582,69.629,7.362,137.989,159.106
138,0,2729,2467,3,44695848,2.616,3.146,64.900,7.623,57.108,1.614,70.390,6.997,140.053,160.244
139,0,2729,2460,3,44695848,2.604,3.067,62.991,7.507,57.561,2.093,45.530,2.748,113.682,124.389
140,0,2729,2469,3,44695848,2.625,3.106,64.084,7.604,56.285,1.628,70.102,6.987,138.923,158.774
141,0,2729,2458,3,44695848,2.617,3.101,66.983,66.664,59.256,1.628,69.788,7.958,141.502,162.570
142,0,2729,2458,3,44695848,2.986,3.378,247.025,246.707,239.348,1.685,45.598,2.789,297.687,308.956
143,0,2729,2465,3,44695848,2.978,3.347,64.159,7.470,56.565,1.606,44.854,3.191,113.968,125.614
144,0,2729,2462,3,44695848,2.629,3.129,64.916,7.624,57.769,1.621,69.546,7.019,139.213,159.308
145,0,2729,2470,3,44695848,2.598,3.079,63.756,7.392,56.195,1.568,69.426,6.936,137.829,158.131
146,0,2729,2469,3,44695848,2.602,3.122,63.868,33.929,58.023,1.596,70.035,7.017,138.623,159.016
147,0,2729,2472,3,44695848,2.980,3.335,64.521,7.453,56.790,1.601,69.503,7.419,138.962,160.259
148,0,2729,2457,3,44695848,2.954,3.391,63.711,7.470,56.073,1.622,69.494,6.929,138.220,158.673
149,0,2729,2464,3,44695848,2.956,3.212,63.735,7.452,56.121,2.047,69.152,7.002,138.148,158.623
150,0,2729,2467,3,44695848,24.488,3.455,65.052,7.698,58.579,1.625,69.081,6.993,139.217,180.677
151,0,2729,2457,3,44695848,2.602,3.056,184.881,184.579,176.774,1.619,45.570,2.789,235.128,245.970
152,0,2729,2472,3,44695848,2.959,3.399,63.946,7.694,56.122,1.605,68.087,6.963,137.039,158.245
153,0,2729,2470,3,44695848,2.584,3.076,64.431,7.505,56.746,1.602,46.136,2.766,115.247,125.992
154,0,2729,2466,3,44695848,2.967,3.355,63.380,63.108,57.882,1.611,44.697,3.190,113.045,124.512
155,0,2729,2463,3,44695848,2.960,3.279,64.393,7.580,56.465,1.596,44.586,3.111,113.856,125.233
156,0,2729,2465,3,44695848,2.611,3.123,64.082,7.304,56.585,1.910,67.783,6.854,136.901,156.295
157,0,2729,2468,3,44695848,2.970,3.384,64.113,63.837,58.610,1.586,69.727,6.937,138.812,159.289
158,0,2729,2462,3,44695848,2.956,3.394,63.738,63.415,58.261,1.596,69.133,6.954,137.862,158.470
159,0,2729,2471,3,44695848,2.631,3.094,65.675,65.391,60.149,1.614,70.011,6.966,140.396,160.760
160,0,2729,2458,3,44695848,2.604,3.021,64.112,7.681,56.256,1.712,45.767,2.779,114.614,125.428
161,0,2729,2462,3,44695848,2.607,3.056,64.331,7.337,56.663,1.911,69.799,6.967,139.099,159.155
162,0,2729,2458,3,44695848,2.601,3.124,64.207,7.422,56.434,1.646,70.423,6.883,139.402,159.367
163,0,2729,2462,3,44695848,2.631,3.054,64.855,7.521,57.185,1.689,45.882,2.802,115.483,126.282
164,0,2729,2466,3,44695848,2.627,3.064,64.350,7.752,56.444,1.679,45.831,2.842,114.928,125.707
165,0,2729,2471,3,44695848,23.422,3.049,64.343,7.402,58.850,1.579,70.052,6.907,139.025,179.358
166,0,2729,2458,3,44695848,2.965,3.375,63.829,7.556,56.134,1.634,70.427,7.044,139.267,159.462
167,0,2729,2461,3,44695848,2.618,2.979,64.897,34.601,58.498,1.602,45.489,2.782,114.969,125.687
168,0,2729,2464,3,44695848,24.167,3.484,66.212,65.902,59.002,1.612,69.971,6.906,141.282,182.466
169,0,2729,2466,3,44695848,2.969,3.256,64.485,7.595,56.735,1.618,45.423,3.139,114.783,126.375
170,0,2729,2470,3,44695848,23.319,3.077,65.197,7.652,57.407,1.609,69.714,6.850,139.599,179.852
171,0,2729,2466,3,44695848,24.056,3.048,64.124,7.290,56.483,1.615,68.856,6.987,137.645,178.701
172,0,2729,2470,3,44695848,2.975,3.372,63.932,7.288,56.321,1.627,69.528,6.969,138.461,158.820
173,0,2729,2467,3,44695848,2.636,3.062,65.523,7.526,57.871,1.592,70.162,6.931,140.341,160.464
174,0,2729,2469,3,44695848,2.634,3.131,63.905,34.066,58.450,1.623,68.347,6.789,137.008,156.376
175,0,2729,2468,3,44695848,2.608,2.959,64.097,7.386,56.599,1.600,17.948,2.871,86.605,97.314
176,0,2729,2467,3,44695848,2.598,3.009,64.835,7.561,57.129,1.622,69.373,7.008,138.841,158.901
177,0,2729,2465,3,44695848,2.630,2.962,64.294,7.582,56.555,1.618,45.884,2.782,114.761,125.496
178,0,2729,2462,3,44695848,2.979,3.456,63.584,7.390,55.856,1.622,68.376,6.981,137.040,157.440
179,0,2729,2459,3,44695848,2.614,3.070,65.168,7.806,57.218,1.636,69.539,6.888,139.414,159.049
180,0,2729,2457,3,44695848,24.892,3.108,110.691,110.364,103.182,1.635,68.376,8.322,183.811,226.630
181,0,2729,2458,3,44695848,2.623,3.079,64.747,7.461,56.949,1.621,69.306,6.950,138.756,158.707
182,0,2729,2457,3,44695848,2.625,3.119,151.054,150.712,143.299,1.628,69.085,8.223,224.889,245.551
183,0,2729,2457,3,44695848,2.599,3.078,134.575,134.290,126.562,1.603,68.920,8.259,208.178,229.374
184,0,2729,2461,3,44695848,2.954,3.400,64.196,7.348,56.517,1.640,68.362,6.759,137.599,157.224
185,0,2729,2460,3,44695848,2.615,3.083,63.470,63.168,57.889,1.604,69.298,6.893,137.457,157.386
186,0,2729,2471,3,44695848,2.627,3.140,64.075,7.399,56.524,1.609,18.471,2.814,87.297,97.933
187,0,2729,2472,3,44695848,23.710,3.067,65.347,7.531,57.501,1.649,69.584,6.925,139.650,180.176
188,0,2729,2466,3,44695848,2.598,3.138,64.110,34.157,58.640,1.603,45.692,2.800,114.543,125.230
189,0,2729,2467,3,44695848,2.960,3.320,64.320,7.634,56.331,1.590,44.377,3.138,113.608,124.911
190,0,2729,2457,3,44695848,2.613,3.023,358.794,358.437,352.311,1.639,44.902,2.745,408.360,418.832
191,0,2729,2457,3,44695848,2.625,3.053,482.966,482.657,475.205,1.889,68.217,8.247,556.126,576.886
192,0,2729,2458,3,44695848,2.632,3.122,96.273,95.939,88.314,1.652,18.283,2.735,119.332,129.848
193,0,2729,2460,3,44695848,2.958,3.319,64.440,7.524,56.568,1.597,67.860,7.353,137.218,158.872
194,0,2729,2457,3,44695848,2.972,3.466,64.339,7.457,56.750,1.651,68.359,6.794,137.817,157.657
195,0,2729,2457,3,44695848,2.806,3.310,102.452,102.056,95.936,1.700,69.571,8.179,177.035,197.881
196,0,2729,2466,3,44695848,3.000,3.591,62.760,7.577,55.071,1.683,68.470,7.118,136.505,155.967
197,0,2729,2472,3,44695848,2.598,3.130,63.499,7.287,55.887,1.625,69.723,6.963,137.979,157.525
198,0,2729,2457,3,44695848,2.983,3.499,63.189,62.922,56.661,1.642,68.848,6.965,137.179,157.272
199,0,2729,2469,3,44695848,2.957,3.388,63.372,7.535,55.703,1.630,45.896,2.782,114.288,125.295
