step_seq,bucket_seq,n_chunks,recv_count,decision,nbytes,to_bytes_ms,stage_ms,threads_ms,send_ms,recv_ms,finalize_ms,average_ms,from_numpy_ms,total_ms,hook_total_ms
23,0,2729,2457,3,44695848,3.023,3.285,63.605,7.689,57.091,1.659,72.151,7.985,140.702,161.936
24,0,2729,2461,3,44695848,2.745,3.013,64.491,7.806,56.373,1.614,72.278,7.709,141.397,162.053
25,0,2729,2462,3,44695848,3.017,3.266,63.653,63.357,57.141,1.625,69.232,9.229,137.779,160.860
26,0,2729,2470,3,44695848,24.155,3.403,65.016,7.327,57.320,1.640,69.727,6.763,139.788,179.940
27,0,2729,2468,3,44695848,3.016,3.252,63.504,7.278,55.898,1.623,70.698,9.436,139.079,162.027
28,0,2729,2469,3,44695848,24.346,3.416,64.194,63.907,57.304,1.620,70.641,7.022,139.874,181.356
29,0,2729,2460,3,44695848,2.750,3.004,64.592,7.626,56.621,1.622,68.874,7.951,138.094,159.405
30,0,2729,2458,3,44695848,23.753,3.055,64.017,7.509,56.177,1.626,69.967,6.935,138.667,179.332
31,0,2729,2470,3,44695848,3.006,3.203,63.326,62.991,57.871,1.703,67.210,7.663,135.445,155.681
32,0,2729,2472,3,44695848,24.224,3.399,64.061,63.780,58.509,1.578,70.215,6.970,139.256,180.481
33,0,2729,2457,3,44695848,24.340,3.354,64.604,7.715,56.742,1.649,68.352,6.740,137.962,178.292
34,0,2729,2467,3,44695848,3.020,3.319,63.584,7.564,55.881,1.581,68.262,6.677,136.748,156.181
35,0,2729,2458,3,44695848,24.175,3.382,64.922,7.678,57.034,1.626,70.268,6.978,140.200,181.673
36,0,2729,2457,3,44695848,3.019,3.407,63.696,7.362,55.977,1.630,69.715,7.015,138.450,158.954
37,0,2729,2457,3,44695848,3.000,3.360,64.607,7.714,56.537,1.655,68.711,8.005,138.334,159.763
38,0,2729,2466,3,44695848,3.007,3.333,63.687,63.383,58.130,1.598,67.551,6.791,136.170,155.837
39,0,2729,2468,3,44695848,24.156,3.348,65.101,7.844,56.910,1.643,68.854,6.769,138.949,179.299
40,0,2729,2458,3,44695848,3.037,3.392,64.730,64.470,56.991,1.663,70.144,6.966,139.929,160.625
41,0,2729,2462,3,44695848,3.030,3.348,63.256,34.077,56.809,1.600,46.050,2.773,114.256,125.150
42,0,2729,2458,3,44695848,2.742,3.005,64.305,7.810,56.345,1.622,45.255,2.723,114.188,124.750
43,0,2729,2458,3,44695848,3.011,3.322,64.195,7.794,56.245,1.611,67.203,7.815,136.332,157.546
44,0,2729,2466,3,44695848,2.760,3.394,63.894,7.642,56.027,1.618,68.105,6.769,137.012,156.425
45,0,2729,2459,3,44695848,24.513,3.366,64.784,7.471,56.933,2.012,70.177,6.940,140.341,181.897
46,0,2729,2465,3,44695848,3.036,3.350,64.308,7.640,56.528,1.607,69.107,7.000,138.373,159.010
47,0,2729,2461,3,44695848,23.782,3.058,64.581,7.821,56.621,1.613,67.838,6.641,137.093,176.660
48,0,2729,2464,3,44695848,2.735,3.024,65.497,7.779,57.553,1.644,70.921,6.963,141.087,161.188
49,0,2729,2463,3,44695848,24.261,3.328,65.722,7.960,57.583,1.660,68.749,6.719,139.461,179.753
50,0,2729,2460,3,44695848,3.020,3.332,64.191,7.840,56.222,1.592,68.470,7.020,137.588,158.220
51,0,2729,2468,3,44695848,24.412,3.345,64.179,7.710,58.687,1.585,69.989,6.957,139.100,180.418
52,0,2729,2468,3,44695848,3.005,3.337,64.463,7.740,56.387,1.574,69.630,6.994,139.005,159.459
53,0,2729,2470,3,44695848,3.032,3.261,64.204,7.580,56.478,1.604,68.076,8.000,137.145,158.594
54,0,2729,2470,3,44695848,24.396,3.417,65.211,7.372,57.394,1.623,70.793,7.002,141.046,182.493
55,0,2729,2457,3,44695848,2.744,2.949,63.989,7.516,56.332,1.656,69.208,7.990,137.803,158.989
56,0,2729,2466,3,44695848,2.758,3.047,63.971,7.714,56.122,1.588,44.961,2.932,113.569,124.282
57,0,2729,2467,3,44695848,2.773,2.967,64.030,7.573,56.323,1.657,45.845,2.732,114.500,125.097
58,0,2729,2462,3,44695848,3.005,3.329,64.236,7.780,56.305,1.568,68.082,7.079,137.216,157.788
59,0,2729,2469,3,44695848,24.516,3.402,64.997,7.645,56.989,1.598,69.959,6.947,139.958,181.610
60,0,2729,2469,3,44695848,24.684,3.433,65.885,7.636,57.885,1.646,69.148,6.945,140.113,181.756
61,0,2729,2463,3,44695848,2.726,2.984,63.668,7.562,55.769,1.606,67.050,7.658,135.310,155.248
62,0,2729,2460,3,44695848,2.771,3.019,64.019,7.353,56.310,1.613,69.307,7.041,137.960,158.011
63,0,2729,2463,3,44695848,8.592,3.255,63.413,7.429,55.728,1.803,46.913,3.123,115.387,132.217
64,0,2729,2464,3,44695848,24.273,3.387,64.758,7.444,56.943,1.629,70.037,6.944,139.813,181.064
65,0,2729,2458,3,44695848,3.016,3.288,64.732,7.754,56.808,1.804,69.051,8.031,138.877,159.650
66,0,2729,2461,3,44695848,2.723,3.026,64.181,7.896,56.137,1.644,45.263,2.778,114.116,124.690
67,0,2729,2459,3,44695848,24.743,3.365,64.538,7.744,56.610,1.823,68.925,7.040,138.653,180.660
68,0,2729,2464,3,44695848,3.009,3.376,65.036,7.908,57.046,1.598,70.049,6.949,140.061,160.747
69,0,2729,2470,3,44695848,3.014,3.334,64.353,7.499,56.683,1.625,68.976,8.010,138.290,159.817
70,0,2729,2463,3,44695848,24.728,3.460,65.016,64.710,59.417,1.626,70.075,6.978,140.179,182.094
71,0,2729,2468,3,44695848,3.028,3.351,64.195,7.726,56.330,1.631,67.273,7.996,136.452,158.104
72,0,2729,2460,3,44695848,24.474,3.460,64.828,7.521,56.966,1.634,70.115,6.991,140.040,181.435
73,0,2729,2469,3,44695848,3.027,3.261,63.172,7.680,57.669,1.918,68.697,8.000,137.050,158.472
74,0,2729,2458,3,44695848,23.423,3.064,224.007,223.697,216.077,1.629,69.437,8.126,298.140,339.751
75,0,2729,2463,3,44695848,2.786,2.988,66.075,65.729,59.590,1.668,70.031,8.060,140.764,162.063
76,0,2729,2464,3,44695848,24.696,3.442,64.596,7.709,56.742,1.617,69.853,7.003,139.511,181.114
77,0,2729,2472,3,44695848,3.029,3.397,64.629,7.623,56.670,1.578,68.760,8.044,138.365,160.303
78,0,2729,2460,3,44695848,24.488,3.428,65.434,7.851,57.257,1.640,70.452,6.990,140.955,182.516
79,0,2729,2459,3,44695848,3.016,3.336,64.015,7.478,56.413,1.618,69.105,8.015,138.076,159.646
80,0,2729,2468,3,44695848,3.028,3.337,63.800,7.754,55.913,1.585,68.321,7.017,137.045,157.479
81,0,2729,2464,3,44695848,24.575,3.358,65.520,7.752,57.621,1.914,70.074,7.005,140.868,182.596
82,0,2729,2457,3,44695848,3.023,3.414,64.014,7.462,56.220,2.041,70.427,7.018,139.899,160.105
83,0,2729,2457,3,44695848,24.616,3.367,65.265,7.597,57.321,1.646,68.806,6.660,139.085,179.723
84,0,2729,2470,3,44695848,24.660,3.427,64.887,7.621,56.918,1.595,68.228,6.665,138.139,178.877
85,0,2729,2470,3,44695848,24.535,3.385,64.637,7.621,56.864,1.610,67.243,6.731,136.878,177.531
86,0,2729,2472,3,44695848,3.041,3.385,63.944,7.323,56.290,1.850,69.073,6.740,138.255,157.850
87,0,2729,2466,3,44695848,24.473,3.366,64.719,7.823,56.705,1.683,68.631,6.663,138.401,178.801
88,0,2729,2459,3,44695848,3.005,3.325,64.007,7.558,56.098,1.639,68.909,6.812,137.883,158.112
89,0,2729,2467,3,44695848,24.541,3.393,64.847,7.638,57.073,1.628,70.686,7.127,140.556,182.360
90,0,2729,2463,3,44695848,24.563,3.432,64.974,7.754,57.087,1.596,69.205,7.008,139.209,180.512
91,0,2729,2460,3,44695848,3.038,3.381,64.054,7.580,56.153,1.620,67.895,7.963,136.952,158.702
92,0,2729,2462,3,44695848,24.476,3.419,65.094,7.800,57.146,1.629,69.999,6.984,140.143,181.567
93,0,2729,2469,3,44695848,3.036,3.390,64.194,7.650,56.204,1.583,68.707,8.518,137.875,160.077
94,0,2729,2458,3,44695848,24.069,3.394,229.449,229.154,221.649,1.602,69.825,8.220,304.271,346.845
95,0,2729,2457,3,44695848,2.758,2.980,202.172,201.881,194.309,1.613,68.655,9.333,275.422,297.635
96,0,2729,2467,3,44695848,3.040,3.354,64.002,7.564,56.106,2.075,44.863,2.848,114.296,125.278
97,0,2729,2458,3,44695848,2.789,3.009,406.427,406.047,398.413,1.729,20.241,2.998,431.409,442.570
98,0,2729,2458,3,44695848,2.778,3.086,431.735,431.413,424.027,1.611,71.010,8.913,507.442,529.440
99,0,2729,2457,3,44695848,23.434,3.030,211.409,211.045,203.572,1.632,71.543,8.864,287.616,329.840
100,0,2729,2457,3,44695848,2.742,3.061,182.394,182.057,174.676,1.619,71.665,9.042,258.741,280.378
101,0,2729,2460,3,44695848,3.031,3.315,64.429,7.928,56.348,1.611,70.975,8.989,140.331,163.152
102,0,2729,2466,3,44695848,24.293,3.411,64.800,7.375,57.111,1.650,72.112,7.884,141.976,184.290
103,0,2729,2457,3,44695848,3.045,3.675,153.977,153.620,146.245,1.649,70.747,9.832,230.051,252.855
104,0,2729,2457,3,44695848,2.762,3.018,64.410,7.642,56.612,1.672,22.282,3.021,91.385,102.416
105,0,2729,2462,3,44695848,2.765,2.974,65.536,7.628,57.739,1.763,70.593,9.055,140.869,163.221
106,0,2729,2457,3,44695848,3.034,3.294,64.865,7.674,57.102,1.666,70.987,8.371,140.814,162.876
107,0,2729,2465,3,44695848,24.341,3.369,64.925,8.054,56.744,1.644,70.256,6.774,140.196,180.801
108,0,2729,2466,3,44695848,24.385,3.409,64.992,7.679,56.961,1.756,71.580,7.619,141.740,183.632
109,0,2729,2470,3,44695848,3.032,3.382,64.573,7.749,56.670,1.894,70.537,8.979,140.388,163.069
110,0,2729,2457,3,44695848,2.774,3.032,248.422,248.088,240.829,1.871,70.757,9.252,324.084,345.914
111,0,2729,2468,3,44695848,24.267,3.343,65.132,7.599,57.386,1.862,72.087,7.431,142.426,184.152
112,0,2729,2465,3,44695848,3.034,3.341,64.774,64.505,56.502,1.606,72.373,8.483,142.095,164.269
113,0,2729,2465,3,44695848,3.028,3.380,65.265,7.852,57.245,1.586,70.534,9.518,140.766,163.913
114,0,2729,2466,3,44695848,24.276,3.437,65.267,64.993,57.065,1.654,70.145,6.696,140.505,180.864
115,0,2729,2470,3,44695848,3.038,3.225,64.765,7.634,56.745,1.791,71.028,9.149,140.812,163.611
116,0,2729,2467,3,44695848,24.166,3.407,64.760,7.482,56.952,1.618,68.010,6.711,137.797,178.531
117,0,2729,2463,3,44695848,3.006,3.271,64.613,64.319,57.122,1.611,67.818,7.895,137.315,159.060
118,0,2729,2465,3,44695848,3.010,3.241,64.327,7.452,56.550,1.611,68.128,6.953,137.308,157.244
119,0,2729,2457,3,44695848,2.986,3.195,64.523,7.950,56.414,1.640,67.612,7.928,136.973,158.564
120,0,2729,2460,3,44695848,24.487,3.452,65.001,7.830,56.849,1.649,69.709,6.885,139.813,181.370
121,0,2729,2466,3,44695848,2.999,3.281,64.420,7.691,56.581,1.602,67.591,7.671,136.896,157.419
122,0,2729,2469,3,44695848,24.279,3.406,65.123,7.757,57.171,1.650,69.693,6.908,139.875,181.282
123,0,2729,2457,3,44695848,2.731,2.987,127.394,127.120,119.350,1.609,68.352,9.299,200.345,222.365
124,0,2729,2472,3,44695848,3.011,3.281,63.875,7.605,56.131,1.625,67.436,6.978,136.219,156.891
125,0,2729,2472,3,44695848,24.084,3.355,65.800,8.003,57.637,1.590,69.996,6.933,140.742,181.946
126,0,2729,2468,3,44695848,3.012,3.389,64.093,7.513,56.452,1.852,69.245,6.933,138.581,159.028
127,0,2729,2470,3,44695848,2.998,3.291,64.959,7.829,56.964,1.720,45.556,3.151,115.529,126.920
128,0,2729,2459,3,44695848,3.001,3.384,64.125,7.329,56.488,1.648,67.536,6.913,136.695,157.578
129,0,2729,2467,3,44695848,24.664,3.389,65.514,7.817,57.346,1.640,69.774,6.902,140.319,181.678
130,0,2729,2462,3,44695848,2.736,3.026,63.841,63.512,58.368,1.610,68.649,6.680,137.129,156.358
131,0,2729,2457,3,44695848,23.686,3.046,63.729,63.379,58.267,1.669,70.059,6.912,138.506,179.119
132,0,2729,2466,3,44695848,3.005,3.280,64.084,7.742,55.991,1.595,68.902,6.933,137.864,158.167
133,0,2729,2459,3,44695848,3.004,3.218,63.878,7.438,56.098,1.625,68.107,7.930,136.830,157.762
134,0,2729,2466,3,44695848,2.994,3.295,63.933,7.606,56.166,1.607,44.745,3.077,113.582,124.924
135,0,2729,2458,3,44695848,2.999,3.374,64.136,7.855,56.145,1.662,68.653,7.793,137.827,158.381
136,0,2729,2461,3,44695848,3.008,3.416,64.138,7.756,56.033,1.603,67.478,6.787,136.637,156.209
137,0,2729,2461,3,44695848,24.355,3.383,65.022,7.640,57.244,1.632,69.586,6.887,139.625,180.873
138,0,2729,2472,3,44695848,3.013,3.287,64.025,7.778,56.080,1.605,68.913,6.885,137.833,158.328
139,0,2729,2467,3,44695848,24.174,3.361,64.985,7.570,57.029,1.614,67.970,6.674,137.933,178.136
140,0,2729,2461,3,44695848,24.207,3.423,64.577,7.586,56.631,1.610,67.689,6.614,137.301,177.244
141,0,2729,2465,3,44695848,2.726,3.021,64.767,7.696,56.727,2.037,47.047,2.704,116.876,127.237
142,0,2729,2466,3,44695848,3.000,3.441,63.782,7.432,56.189,1.603,68.178,7.013,137.005,157.454
143,0,2729,2464,3,44695848,3.011,3.265,64.049,7.747,56.179,1.636,67.428,7.640,136.380,157.533
144,0,2729,2465,3,44695848,24.468,3.401,65.127,7.927,57.032,1.726,69.672,6.941,139.928,181.523
145,0,2729,2472,3,44695848,24.703,3.333,65.017,8.018,56.854,1.732,69.757,6.907,139.842,181.465
146,0,2729,2466,3,44695848,2.741,3.071,64.128,7.755,58.639,1.593,69.939,6.917,138.733,159.001
147,0,2729,2462,3,44695848,2.705,2.974,63.775,7.647,57.331,1.570,18.522,3.117,86.842,97.955
148,0,2729,2470,3,44695848,2.737,3.036,64.481,7.688,56.614,1.857,68.786,6.707,138.163,157.445
149,0,2729,2468,3,44695848,23.882,3.007,65.487,7.520,57.626,1.625,68.867,6.606,138.989,178.743
150,0,2729,2463,3,44695848,2.731,3.058,63.656,7.490,57.984,1.589,70.230,6.888,138.534,158.606
151,0,2729,2470,3,44695848,2.719,2.974,64.370,64.083,58.780,1.878,67.435,7.695,136.659,156.877
152,0,2729,2466,3,44695848,24.752,3.411,64.902,7.844,57.863,1.638,67.556,6.722,137.509,178.387
153,0,2729,2461,3,44695848,2.709,2.963,64.827,7.858,56.810,1.619,67.092,7.697,136.503,156.697
154,0,2729,2472,3,44695848,2.995,3.308,64.838,7.960,56.749,1.587,68.348,6.976,138.084,158.587
155,0,2729,2468,3,44695848,4.959,3.326,64.002,7.388,56.290,1.569,45.266,3.131,114.165,127.509
156,0,2729,2469,3,44695848,3.028,3.357,65.007,7.862,56.981,1.781,67.904,6.981,138.051,158.937
157,0,2729,2459,3,44695848,2.988,3.190,63.720,7.538,56.040,1.660,67.548,7.912,136.120,157.728
158,0,2729,2467,3,44695848,2.724,3.073,63.730,7.435,55.975,1.588,38.315,2.696,106.707,116.950
159,0,2729,2469,3,44695848,2.754,2.985,64.232,7.429,56.650,1.585,47.046,2.822,115.851,126.439
160,0,2729,2467,3,44695848,3.052,3.338,64.107,63.841,58.577,1.548,67.610,6.957,136.605,157.694
161,0,2729,2468,3,44695848,23.762,2.987,65.353,7.880,57.302,1.617,68.894,6.615,138.854,178.631
162,0,2729,2465,3,44695848,2.735,3.066,65.163,7.720,57.285,1.589,70.215,6.953,140.034,160.170
163,0,2729,2457,3,44695848,2.745,2.982,64.571,7.527,56.907,1.661,69.198,7.944,138.414,159.548
164,0,2729,2461,3,44695848,2.725,3.045,63.850,63.524,57.956,1.624,45.605,2.869,114.125,125.035
165,0,2729,2463,3,44695848,2.778,2.944,64.532,7.875,56.503,1.604,68.317,7.771,137.398,158.382
166,0,2729,2471,3,44695848,2.735,3.048,67.633,67.328,56.001,1.591,68.350,7.002,140.625,160.969
167,0,2729,2460,3,44695848,23.780,2.996,64.362,7.355,56.678,1.617,69.775,6.935,138.752,179.471
168,0,2729,2459,3,44695848,2.985,3.369,64.042,7.660,56.051,1.623,68.449,6.699,137.485,157.021
169,0,2729,2470,3,44695848,2.690,2.969,64.855,7.706,56.778,1.666,47.093,3.156,116.586,127.572
170,0,2729,2460,3,44695848,24.303,3.401,64.839,7.766,56.908,1.646,68.522,6.600,138.410,178.671
171,0,2729,2469,3,44695848,23.876,3.041,63.058,62.703,57.631,1.722,69.836,6.898,137.660,178.286
172,0,2729,2464,3,44695848,2.994,3.381,64.454,7.563,56.551,1.615,69.775,6.934,139.227,159.276
173,0,2729,2471,3,44695848,2.726,3.003,64.868,8.181,56.899,1.572,68.755,7.886,138.199,159.512
174,0,2729,2468,3,44695848,2.725,2.974,64.048,7.456,56.224,1.936,69.065,6.961,138.026,157.936
175,0,2729,2468,3,44695848,2.739,2.971,64.722,7.494,57.063,1.591,47.030,2.779,116.316,126.914
176,0,2729,2466,3,44695848,24.332,3.400,64.827,7.704,56.960,1.625,67.444,6.695,137.300,177.805
177,0,2729,2462,3,44695848,23.812,2.992,64.804,7.785,56.685,1.607,67.473,6.603,136.879,176.567
178,0,2729,2464,3,44695848,23.704,3.087,65.161,7.800,57.195,1.591,69.237,6.938,139.078,179.491
179,0,2729,2469,3,44695848,2.999,3.099,64.019,7.783,56.118,1.595,45.750,3.103,114.465,125.789
180,0,2729,2461,3,44695848,2.707,3.016,65.432,7.817,57.461,1.962,68.977,6.992,139.389,159.561
181,0,2729,2462,3,44695848,3.028,3.237,64.219,7.715,56.189,1.576,67.658,7.694,136.693,157.301
182,0,2729,2466,3,44695848,3.006,3.316,64.255,7.446,56.453,1.919,45.422,3.301,114.915,126.249
183,0,2729,2457,3,44695848,2.990,3.245,64.138,7.613,56.371,1.611,67.208,7.692,136.204,156.577
184,0,2729,2458,3,44695848,2.984,3.206,64.242,7.546,56.553,1.630,67.684,6.997,136.764,157.523
185,0,2729,2470,3,44695848,2.719,2.871,64.239,63.970,57.761,1.596,46.654,2.748,115.362,125.877
186,0,2729,2461,3,44695848,2.694,2.947,64.638,7.620,56.678,1.589,67.972,6.995,137.149,157.781
187,0,2729,2467,3,44695848,2.697,2.908,64.398,7.798,56.407,1.619,45.490,2.808,114.417,124.994
188,0,2729,2472,3,44695848,2.997,3.327,64.613,7.484,56.779,1.707,17.992,2.723,87.641,98.503
189,0,2729,2460,3,44695848,3.022,3.325,64.272,7.562,56.386,1.609,66.673,7.709,135.881,157.308
190,0,2729,2461,3,44695848,2.984,3.354,63.618,7.343,55.953,1.599,67.357,6.973,135.929,156.582
191,0,2729,2471,3,44695848,2.987,3.209,64.689,7.696,56.827,1.750,67.278,7.646,136.928,157.353
192,0,2729,2470,3,44695848,2.715,2.996,64.455,7.740,56.555,1.591,45.081,2.721,114.124,124.474
193,0,2729,2464,3,44695848,2.992,3.217,64.282,7.531,56.586,1.613,67.039,7.582,136.153,156.452
194,0,2729,2460,3,44695848,3.000,3.307,64.776,7.796,56.801,1.808,67.723,6.911,137.616,157.485
195,0,2729,2465,3,44695848,23.991,3.407,64.617,64.223,58.140,1.662,67.409,6.686,137.096,176.969
196,0,2729,2463,3,44695848,3.005,3.294,64.318,7.858,56.101,1.696,68.404,6.926,137.714,157.797
197,0,2729,2472,3,44695848,23.939,3.310,65.534,65.171,57.293,1.668,67.156,6.595,137.670,176.928
198,0,2729,2458,3,44695848,3.019,3.250,63.671,8.019,55.509,1.980,66.723,7.918,135.627,156.095
199,0,2729,2459,3,44695848,3.009,3.303,63.536,63.204,55.517,2.028,45.058,3.168,113.928,125.349
