step,fwd_ms,bwd_ms,opt_ms,total_ms
0,2381.597,4734.526,59.978,7176.102
1,2294.602,4503.418,15.491,6813.511
2,2180.432,4622.828,15.304,6818.565
3,2217.685,4567.308,15.249,6800.242
4,2198.478,4515.382,14.724,6728.583
5,2108.521,4509.172,14.841,6632.534
6,2103.636,4305.541,14.708,6423.885
7,2251.423,4448.492,15.513,6715.428
8,2207.179,4467.769,14.895,6689.843
9,2266.016,4467.818,15.356,6749.190
10,2233.585,4640.912,15.291,6889.789
11,2237.526,4611.082,15.355,6863.963
12,2278.273,4535.530,15.129,6828.931
13,2239.590,4497.442,19.241,6756.273
14,2208.872,4585.835,14.856,6809.563
15,2222.492,4503.596,14.658,6740.747
16,2211.481,4575.973,18.514,6805.968
17,2227.010,4541.542,18.583,6787.135
18,2152.119,4521.344,18.618,6692.081
19,2145.836,4427.601,15.078,6588.515
20,2249.096,4457.230,14.954,6721.281
21,2232.412,4553.985,18.827,6805.225
22,2278.644,4571.107,17.023,6866.775
23,2245.069,4525.781,14.955,6785.805
24,2223.367,4545.424,18.856,6787.648
25,2229.369,4626.636,19.019,6875.024
26,2223.643,4584.915,14.966,6823.524
27,2125.125,4526.851,18.326,6670.302
28,2178.528,4519.479,15.246,6713.253
29,2100.705,4529.512,15.514,6645.730
30,2130.889,4439.081,15.358,6585.329
31,2170.388,4610.026,14.771,6795.185
32,2293.310,4522.068,15.077,6830.454
33,2199.301,4534.319,14.726,6748.346
34,2221.344,4488.260,14.637,6724.240
35,2278.247,4532.097,14.957,6825.301
36,2243.197,4584.306,15.566,6843.069
37,2221.017,4546.773,15.346,6783.137
38,2253.124,4531.013,14.573,6798.710
39,2274.849,4587.986,14.937,6877.772
40,2228.412,4611.292,15.131,6854.836
41,2204.391,4526.279,14.782,6745.452
42,2216.280,4411.330,14.646,6642.257
43,2175.755,4433.316,15.530,6624.601
44,2098.772,4274.135,14.610,6387.517
45,2152.310,4647.424,14.935,6814.669
46,2207.174,4535.734,15.562,6758.470
47,2275.326,4435.160,14.906,6725.391
48,2234.688,4482.232,15.544,6732.464
49,2271.634,4606.517,15.085,6893.236
50,2255.283,4594.085,15.325,6864.694
51,2222.572,4533.909,15.329,6771.810
52,2185.800,4633.255,15.694,6834.749
53,2216.577,4584.330,15.539,6816.447
54,2181.598,4537.475,15.500,6734.573
55,2174.584,4573.483,15.500,6763.567
56,2185.458,4433.497,14.918,6633.873
57,2241.532,4563.213,15.046,6819.791
58,2261.321,4450.561,15.362,6727.244
59,2219.061,4583.900,15.475,6818.436
60,2211.734,4518.619,15.416,6745.768
61,2191.032,4435.188,14.661,6640.881
62,2165.614,4417.803,15.420,6598.837
63,2177.659,4494.327,15.367,6687.353
64,2162.772,4503.639,14.895,6681.305
65,2169.164,4526.064,14.591,6709.819
66,2113.386,4403.767,15.006,6532.158
67,2260.133,4558.547,15.207,6833.886
68,2241.629,4543.582,15.766,6800.977
69,2237.698,4523.446,15.392,6776.536
70,2289.397,4600.623,15.346,6905.365
71,2235.282,4524.681,15.446,6775.409
72,2303.231,4558.337,15.260,6876.828
73,2189.159,4601.238,15.547,6805.944
74,2204.356,4633.885,15.356,6853.597
75,2209.377,4493.706,22.696,6725.779
76,2212.302,4509.401,15.342,6737.045
77,2225.481,4499.938,15.448,6740.867
78,2238.130,4642.625,15.238,6895.993
79,2234.096,4557.626,15.734,6807.456
80,2236.004,4490.875,15.634,6742.512
81,2281.520,4585.299,15.453,6882.271
82,2233.327,4539.860,14.768,6787.955
83,2299.497,4611.326,15.053,6925.876
84,2246.872,4603.994,14.962,6865.828
85,2290.533,4563.412,14.808,6868.753
86,2242.539,4521.906,14.613,6779.059
87,2283.942,4577.754,14.713,6876.410
88,2237.803,4638.482,14.713,6890.999
89,2281.137,4630.069,15.139,6926.345
90,2258.977,4605.538,15.177,6879.692
91,2243.320,4520.377,15.485,6779.183
92,2285.483,4563.133,15.014,6863.631
93,2242.227,4526.718,15.284,6784.229
94,2139.001,4630.438,15.335,6784.774
95,2176.126,4559.226,15.216,6750.568
96,2144.536,4583.263,14.556,6742.355
97,2170.472,4705.365,17.302,6893.139
98,2147.688,4583.035,18.958,6749.682
99,2074.735,4606.732,18.901,6700.368
100,2145.659,4464.106,18.708,6628.473
101,2248.873,4493.352,19.115,6761.340
102,2231.390,4666.168,18.162,6915.721
103,2193.123,4580.165,18.666,6791.954
104,2167.570,4474.658,15.474,6657.702
105,2274.929,4558.939,18.914,6852.783
106,2248.895,4486.537,19.154,6754.586
107,2272.993,4553.745,14.822,6841.561
108,2268.081,4608.146,16.617,6892.845
109,2256.433,4535.052,18.584,6810.068
