step,loss
0,2.291411
1,2.587800
2,2.729080
3,3.961082
4,5.532981
5,5.810875
6,6.492103
7,7.120926
8,8.260047
9,9.140939
10,6.326170
11,6.017501
12,5.241969
13,3.835232
14,4.728917
15,3.598051
16,3.701748
17,3.192452
18,3.949246
19,2.814300
20,3.648927
21,3.024016
22,2.476830
23,2.479304
24,2.831077
25,2.489993
26,2.812569
27,2.350449
28,2.527263
29,2.537119
30,2.422016
31,2.349422
32,2.450870
33,2.391922
34,2.269045
35,2.233993
36,2.512894
37,2.291953
38,2.379829
39,2.330084
40,2.265422
41,2.261424
42,2.306013
43,2.254395
44,2.193157
45,2.166592
46,2.105681
47,2.215070
48,2.171364
49,2.119304
50,2.219718
51,2.049284
52,2.161138
53,2.106939
54,2.113748
55,2.057816
56,2.146814
57,2.168728
58,2.083282
59,1.977016
60,2.070228
61,2.053977
62,1.979556
63,1.986679
64,2.009235
65,1.961487
66,2.116685
67,2.189565
68,2.053331
69,1.982391
70,2.084553
71,2.010031
72,2.118826
73,2.005949
74,2.030543
75,2.013174
76,1.985247
77,2.062632
78,1.951423
79,2.106369
80,1.994249
81,1.932644
82,1.971394
83,1.913143
84,1.955796
85,1.937977
86,2.120710
87,1.982804
88,2.089817
89,2.094946
90,1.902481
91,1.994350
92,1.932291
93,1.945243
94,1.978604
95,1.963754
96,1.971771
97,1.914865
98,1.976916
99,1.912279
100,1.866891
101,1.917254
102,1.983123
103,2.000850
104,1.983726
105,1.836493
106,1.789334
107,1.794408
108,1.987366
109,1.907029
110,2.028674
111,1.849847
112,2.037809
113,1.806743
114,1.863826
115,1.925446
116,1.888994
117,1.992933
118,1.872086
119,1.887854
120,1.944448
121,1.960282
122,1.895545
123,1.969366
124,1.907710
125,1.896185
126,2.039452
127,1.939120
128,2.004234
129,1.871199
130,1.970465
131,1.905707
132,1.941500
133,1.749083
134,1.907762
135,1.966145
136,1.795823
137,1.903543
138,2.136412
139,1.948731
140,2.031741
141,1.939441
142,1.963245
143,1.982689
144,1.914771
145,1.868211
146,1.858551
147,1.850600
148,1.902665
149,1.885003
150,1.944230
151,1.932454
152,1.834568
153,1.841902
154,1.904229
155,1.757349
156,1.918264
157,1.874939
158,1.988336
159,1.854586
160,1.915790
161,1.893235
162,1.957308
163,1.917606
164,1.825190
165,1.780430
166,1.773241
167,1.854466
168,1.887374
169,1.803330
170,1.749429
171,1.762443
172,1.813885
173,1.787324
174,1.776078
175,1.809415
176,1.845858
177,1.773135
178,1.863986
179,1.974463
180,1.809798
181,1.813884
182,1.869406
183,1.773717
184,1.785102
185,1.799800
186,1.823701
187,1.967360
188,1.909707
189,1.880779
190,1.841629
191,1.795882
192,1.798942
193,1.821392
194,1.767482
195,1.930630
196,1.793325
197,1.798080
198,1.708220
199,1.740695
200,1.798829
201,1.818482
202,1.752869
203,1.733036
204,1.690715
205,1.719160
206,1.863229
207,1.732821
208,1.719619
209,1.757062
210,1.813729
211,1.784502
212,1.790797
213,1.811256
214,1.661904
215,1.821995
216,1.770565
217,1.683877
218,1.755947
219,1.677455
220,1.668788
221,1.842207
222,1.731183
223,1.709379
224,1.642342
225,1.677629
226,1.771621
227,1.578033
228,1.653921
229,1.586862
230,1.699951
231,1.821090
232,1.762774
233,1.746592
234,1.834224
235,1.622453
236,1.616664
237,1.724999
238,1.673674
239,1.739149
240,1.695700
241,1.603996
242,1.668407
243,1.816467
244,1.660578
245,1.658481
246,1.640068
247,1.688886
248,1.737018
249,1.651597
250,1.813588
251,1.633002
252,1.664975
253,1.598099
254,1.667097
255,1.713673
256,1.607016
257,1.820494
258,1.738855
259,1.844864
260,1.662042
261,1.643302
262,1.739085
263,1.794620
264,1.726134
265,1.662115
266,1.642298
267,1.632456
268,1.645622
269,1.707651
270,1.621795
271,1.564786
272,1.610317
273,1.686668
274,1.610463
275,1.685980
276,1.755705
277,1.717692
278,1.626036
279,1.586839
280,1.737137
281,1.699825
282,1.621493
283,1.786106
284,1.763051
285,1.735971
286,1.725162
287,1.608450
288,1.648392
289,1.590143
290,1.727631
291,1.571727
292,1.801561
293,1.526486
294,1.647015
295,1.622768
296,1.537779
297,1.565274
298,1.506075
299,1.656281
300,1.619488
301,1.635352
302,1.595271
303,1.545598
304,1.589989
305,1.857501
306,1.769863
307,1.613849
308,1.708674
309,1.658169
310,1.792823
311,1.617591
312,1.605143
313,1.812859
314,1.710739
315,1.581057
316,1.696922
317,1.719218
318,1.647598
319,1.701888
320,1.606622
321,1.672416
322,1.562742
323,1.704712
324,1.631522
325,1.658113
326,1.632906
327,1.627574
328,1.556378
329,1.464027
330,1.470007
331,1.405076
332,1.618589
333,1.651969
334,1.629862
335,1.582343
336,1.726551
337,1.707554
338,1.609173
339,1.592465
340,1.504562
341,1.622245
342,1.500998
343,1.519684
344,1.754957
345,1.588629
346,1.698938
347,1.774621
348,1.514272
349,1.587254
350,1.560371
351,1.573354
352,1.541188
353,1.693962
354,1.566726
355,1.530206
356,1.544949
357,1.598567
358,1.674360
359,1.583688
360,1.668348
361,1.583309
362,1.578062
363,1.519545
364,1.561575
365,1.714540
366,1.573628
367,1.727381
368,1.640878
369,1.538457
370,1.855416
371,1.559753
372,1.546043
373,1.434012
374,1.635119
375,1.557610
376,1.601334
377,1.613063
378,1.538104
379,1.450432
380,1.637902
381,1.457865
382,1.535622
383,1.381666
384,1.523447
385,1.465998
386,1.596076
387,1.682444
388,1.506008
389,1.372571
390,1.575346
391,1.448361
392,1.572124
393,1.497553
394,1.593829
395,1.505538
396,1.570351
397,1.499089
398,1.662661
399,1.611563
400,1.601441
401,1.522974
402,1.511005
403,1.670081
404,1.568739
405,1.592194
406,1.642678
407,1.595987
408,1.664165
409,1.565502
410,1.499958
411,1.461484
412,1.559729
413,1.606549
414,1.455967
415,1.448427
416,1.293413
417,1.536215
418,1.893607
419,1.526071
420,1.467178
421,1.580216
422,1.468982
423,1.486221
424,1.618246
425,1.491405
426,1.356053
427,1.519566
428,1.421694
429,1.500911
430,1.527442
431,1.486038
432,1.653477
433,1.476923
434,1.432085
435,1.574142
436,1.514914
437,1.522653
438,1.503526
439,1.512523
440,1.582365
441,1.525436
442,1.616154
443,1.460331
444,1.405676
445,1.633697
446,1.347543
447,1.548755
448,1.430809
449,1.532099
450,1.529844
451,1.361658
452,1.297540
453,1.358940
454,1.447366
455,1.501824
456,1.652725
457,1.610366
458,1.529257
459,1.407186
460,1.343336
461,1.479021
462,1.276955
463,1.505068
464,1.455914
465,1.429874
466,1.379769
467,1.411616
468,1.526857
469,1.333187
470,1.425937
471,1.465581
472,1.478486
473,1.687338
474,1.489528
475,1.444185
476,1.438985
477,1.461809
478,1.391633
479,1.402107
480,1.355539
481,1.328265
482,1.357259
483,1.441608
484,1.349710
485,1.416885
486,1.544847
487,1.488423
488,1.363157
489,1.571358
490,1.424333
491,1.287345
492,1.343641
493,1.552692
494,1.355641
495,1.664395
496,1.484637
497,1.257241
498,1.475634
499,1.438468
