step,fwd_ms,bwd_ms,opt_ms,total_ms
0,384.775,702.115,46.159,1133.049
1,642.507,657.072,9.830,1309.409
2,293.391,605.466,9.049,907.906
3,279.083,513.322,9.356,801.761
4,306.455,510.009,8.990,825.454
5,272.884,530.855,19.307,823.046
6,307.323,618.054,8.705,934.082
7,298.635,761.620,8.375,1068.631
8,239.293,506.419,8.516,754.227
9,487.417,499.669,8.385,995.471
10,296.683,501.701,8.252,806.636
11,265.530,547.080,8.224,820.833
12,247.975,505.541,8.291,761.807
13,263.001,516.522,12.363,791.886
14,269.502,570.019,8.800,848.321
15,297.372,544.037,8.416,849.825
16,255.922,527.295,8.798,792.015
17,251.552,530.683,8.363,790.597
18,254.967,503.440,8.419,766.826
19,243.602,525.151,8.221,776.975
20,234.508,503.744,8.468,746.721
21,240.503,502.141,8.489,751.134
22,257.112,499.170,8.514,764.795
23,278.701,501.753,8.421,788.876
24,234.810,498.044,8.320,741.173
25,310.384,500.311,8.577,819.273
26,295.481,497.004,8.501,800.986
27,257.371,501.025,8.304,766.700
28,285.306,552.885,11.424,849.616
29,245.192,523.786,8.401,777.380
30,230.696,504.961,8.458,744.115
31,384.507,501.199,8.843,894.549
32,242.263,518.481,8.340,769.084
33,234.266,514.225,9.132,757.623
34,261.205,504.637,8.513,774.354
35,236.660,513.537,8.286,758.484
36,232.174,515.081,8.362,755.618
37,254.281,540.248,8.287,802.816
38,233.658,501.304,8.295,743.257
39,257.010,510.871,8.480,776.361
40,234.433,498.471,8.512,741.417
41,310.556,497.957,8.450,816.964
42,237.456,522.503,8.333,768.293
43,234.385,527.397,8.405,770.187
44,253.665,511.555,8.352,773.573
45,234.274,509.950,8.446,752.670
46,232.994,505.216,8.341,746.551
47,232.737,500.346,8.275,741.357
48,266.127,507.043,8.359,781.528
49,266.298,504.438,8.518,779.253
50,266.637,525.473,8.560,800.670
51,340.615,508.811,8.574,858.000
52,254.866,543.278,8.591,806.734
53,256.180,516.303,11.865,784.348
54,261.193,551.408,8.293,820.894
55,239.685,616.224,8.361,864.270
56,270.119,540.375,8.860,819.355
57,242.976,514.958,8.694,766.628
58,267.247,526.638,8.874,802.758
59,252.027,507.266,8.562,767.854
60,241.072,510.347,8.330,759.750
61,241.968,521.218,9.009,772.194
62,257.256,522.694,8.626,788.576
63,301.633,537.123,8.914,847.670
64,274.279,522.971,8.334,805.584
65,236.733,539.241,8.424,784.398
66,251.154,533.482,8.555,793.192
67,273.609,591.350,8.450,873.409
68,260.249,522.113,8.800,791.162
69,274.223,510.913,8.728,793.863
70,237.721,509.932,8.555,756.207
71,283.916,511.065,8.497,803.478
72,299.339,510.114,8.319,817.771
73,246.184,509.022,8.933,764.139
74,256.227,512.868,8.393,777.488
75,247.744,537.140,8.620,793.504
76,299.343,537.562,8.448,845.353
77,246.235,520.610,8.630,775.476
78,240.115,526.640,8.540,775.295
79,248.372,517.667,8.454,774.493
80,238.247,511.752,8.463,758.462
81,238.402,529.036,8.527,775.966
82,248.541,514.468,8.661,771.670
83,247.257,512.892,8.727,768.877
84,237.227,508.987,8.317,754.532
85,288.341,514.441,8.636,811.419
86,247.441,505.096,8.589,761.126
87,255.071,519.014,8.635,782.720
88,246.957,510.471,8.452,765.880
89,259.519,520.140,8.386,788.045
90,239.126,516.477,8.450,764.053
91,237.918,512.279,8.454,758.651
92,240.683,514.464,8.454,763.600
93,312.407,559.549,8.540,880.496
94,256.028,513.617,8.553,778.198
95,243.458,521.853,8.447,773.758
96,249.021,516.835,8.668,774.524
97,256.089,520.516,8.622,785.227
98,261.559,515.220,8.600,785.380
99,248.681,526.164,8.498,783.344
100,252.016,512.625,8.319,772.959
101,247.230,548.927,10.218,806.374
102,253.632,519.724,9.878,783.234
103,267.004,557.283,8.532,832.819
104,239.158,616.047,9.108,864.312
105,251.780,561.447,8.816,822.044
106,261.538,537.314,8.674,807.526
