step,loss
0,2.291411
1,2.582467
2,2.478957
3,3.880500
4,4.578241
5,5.559067
6,4.416507
7,3.824531
8,5.434164
9,3.263371
10,3.121927
11,3.175463
12,3.587025
13,3.082201
14,2.459042
15,2.542655
16,2.339968
17,2.409836
18,2.432715
19,2.405135
20,2.892131
21,2.741476
22,3.174423
23,2.788462
24,3.144734
25,2.618594
26,3.152153
27,2.548608
28,2.945813
29,3.551101
30,2.525049
31,2.809318
32,2.955794
33,2.561373
34,2.481791
35,2.403171
36,2.144133
37,2.167870
38,2.256104
39,2.249176
40,2.003147
41,2.154099
42,2.038641
43,2.086865
44,2.173596
45,2.026020
46,2.155356
47,2.348573
48,2.253378
49,2.184845
50,2.154602
51,2.078696
52,2.049966
53,2.253077
54,2.047968
55,2.033132
56,2.140057
57,2.143644
58,2.035422
59,1.933557
60,1.914793
61,1.885162
62,1.940939
63,1.932764
64,1.791681
65,1.870533
66,1.940263
67,1.967535
68,2.011908
69,1.825231
70,1.846217
71,1.998994
72,1.972434
73,1.864844
74,1.898791
75,1.910398
76,1.804971
77,1.900504
78,1.888614
79,2.022908
80,2.049332
81,2.076994
82,2.038140
83,1.827114
84,1.795943
85,1.876909
86,1.952582
87,1.924522
88,2.035642
89,1.991130
90,1.758363
91,1.849948
92,1.802357
93,1.802119
94,1.994643
95,1.837322
96,2.003997
97,1.840297
98,1.859647
99,1.859126
100,1.764999
101,1.709510
102,1.901583
103,1.843612
104,1.883504
105,1.794266
106,1.733278
107,1.731098
108,1.864035
109,1.757275
110,1.902224
111,1.692714
112,1.955932
113,1.716362
114,1.725113
115,1.847167
116,1.759926
117,1.943375
118,1.754792
119,1.695155
120,1.761875
121,1.766492
122,1.798087
123,1.770361
124,1.694078
125,1.719412
126,1.829752
127,1.690603
128,1.655821
129,1.796330
130,1.856787
131,1.732095
132,1.766713
133,1.616949
134,1.676017
135,1.685168
136,1.571652
137,1.723725
138,1.705827
139,1.705663
140,1.856292
141,1.652501
142,1.770753
143,1.819327
144,1.744051
145,1.702028
146,1.611366
147,1.696134
148,1.698573
149,1.687799
150,1.666838
151,1.663560
152,1.684016
153,1.621616
154,1.740387
155,1.541095
156,1.609191
157,1.688900
158,1.561136
159,1.632701
160,1.698811
161,1.737456
162,1.871168
163,1.786048
164,1.606216
165,1.515263
166,1.516419
167,1.596547
168,1.628979
169,1.666130
170,1.502444
171,1.627009
172,1.577881
173,1.550770
174,1.592107
175,1.481832
176,1.634750
177,1.633011
178,1.707183
179,1.736966
180,1.610984
181,1.635026
182,1.760084
183,1.651541
184,1.583210
185,1.641428
186,1.639082
187,1.595718
188,1.673453
189,1.579672
190,1.723844
191,1.774143
192,1.551834
193,1.579748
194,1.506978
195,1.689741
196,1.515680
197,1.501527
198,1.573707
199,1.494672
200,1.630742
201,1.604195
202,1.611853
203,1.603321
204,1.421712
205,1.596713
206,1.737950
207,1.581111
208,1.469389
209,1.613486
210,1.622456
211,1.626460
212,1.714457
213,1.575475
214,1.442350
215,1.786658
216,1.463829
217,1.493715
218,1.487899
219,1.493591
220,1.523477
221,1.547044
222,1.536274
223,1.552026
224,1.504470
225,1.503055
226,1.468415
227,1.309800
228,1.342001
229,1.407803
230,1.408314
231,1.559505
232,1.568954
233,1.617103
234,1.541543
235,1.369308
236,1.434989
237,1.536048
238,1.557401
239,1.490753
240,1.587095
241,1.473882
242,1.443473
243,1.582745
244,1.602269
245,1.526918
246,1.337403
247,1.710264
248,1.532842
249,1.259311
250,1.493626
251,1.437211
252,1.499265
253,1.227859
254,1.515266
255,1.590872
256,1.512694
257,1.507154
258,1.433427
259,1.512161
260,1.384372
261,1.556006
262,1.375806
263,1.549747
264,1.581640
265,1.461487
266,1.308553
267,1.426550
268,1.480205
269,1.649946
270,1.472571
271,1.369232
272,1.393783
273,1.445756
274,1.358151
275,1.497324
276,1.463824
277,1.424765
278,1.376761
279,1.287839
280,1.327688
281,1.424749
282,1.504951
283,1.454997
284,1.589754
285,1.392593
286,1.384543
287,1.325520
288,1.387188
289,1.410986
290,1.556425
291,1.296641
292,1.525507
293,1.186592
294,1.261477
295,1.390823
296,1.359740
297,1.297707
298,1.250885
299,1.573448
300,1.442254
301,1.355572
302,1.330540
303,1.283021
304,1.432020
305,1.493842
306,1.459396
307,1.505148
308,1.492809
309,1.449132
